delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-29.819639	-48.646160	0.814551	full	3374964376952	699133	-1,0,0,0,0,0,0	10,-8,2,0,0	ok
-1.497996	-29.819639	-45.446579	0.823141	continued:5	3374964376952	63883	-1,0,0,0,0,0,0	10,-8,0,0,0	ok
-1.495992	-29.819639	-46.047768	0.820347	continued:5	3374964376952	63883	-1,0,0,0,0,0,0	10,-8,0,0,0	ok
-1.493988	-29.819639	-46.630353	0.817554	continued:5	10296487298246453339	541300	-1,0,0,0,0,0,-1	10,8,0,0,-1	ok
-1.491984	-29.819639	-47.192747	0.815302	continued:5	498768035658203820272194170320	1917841	-1,0,0,0,0,0,1	10,8,0,1,0	ok
-1.489980	-29.819639	-47.726732	0.813846	continued:5	2600339	3280621	-1,0,0,0,0,0	10,8,-1,1,0	ok
-1.487976	-29.819639	-48.222556	0.813138	continued:5	2600339	151319086	-1,0,0,0,0,0	10,8,1,0,1	ok
-1.485972	-29.819639	-48.672796	0.812970	full	137520069382767470	180280	-1,0,0,0,0,-1,0	10,8,2,0	ok
-1.483968	-29.819639	-45.484264	0.821431	continued:5	14730495215871488720702	30073870	-1,0,0,0,0,1,0	10,8,-7,0	ok
-1.481964	-29.819639	-46.086522	0.818638	continued:5	998767320547577	346910950	-1,0,0,0,0,1	10,8,-10,0	ok
-1.479960	-29.819639	-46.669108	0.815845	continued:5	77971519449922417203419339	161271800	-1,0,0,0,0,2	10,-9,0,2,0	ok
-1.477956	-29.819639	-47.230460	0.813720	continued:5	260441821149834632920408714016955902992295	84235	-1,0,0,0,0,4	10,-9,0,0,0	ok
-1.475952	-29.819639	-47.761316	0.812264	continued:5	211976775357957162590146212526801330649880764700631146296862095	84235	-1,0,0,0,0,9	10,-9,0,0,0	ok
-1.473948	-29.819639	-48.253405	0.811556	continued:5	524475077	84235	-1,0,0,0,-1,0	10,-9,0,0,0	ok
-1.471944	-29.819639	-48.699506	0.811389	full	371299112589839	640126	-1,0,0,0,-1,0,0	10,9,0,0,-1	ok
-1.469940	-29.819639	-45.523327	0.819770	continued:5	171642627464	2552911263518221	-1,0,0,0,1,0	10,9,0,0,-3	ok
-1.467936	-29.819639	-46.125957	0.816976	continued:5	197600868380059373264	339056	-1,0,0,0,1,-1,0	10,9,0,-1,0	ok
-1.465932	-29.819639	-46.707925	0.814183	continued:5	187739154196347965892935922539804315425556254423314057143276988464	179081	-1,0,0,0,1,10	10,9,0,1	ok
-1.463928	-29.819639	-47.267690	0.812058	continued:5	1009021289999711639	978085036376	-1,0,0,0,2,-1	10,9,0,5	ok
-1.461924	-29.819639	-47.796100	0.810681	continued:5	338197068289050530843438424462794137810027004424388123300268328827	32595046485727751	-1,0,0,0,3,10	10,9,0,10	ok
-1.459920	-29.819639	-48.284380	0.809973	continued:5	3824340436883169121792892278791839	159310	-1,0,0,0,7,-2	10,9,-1,0,0	ok
-1.457916	-29.819639	-48.726289	0.809806	full	12291602953827795172206536813515139767577	1913926	-1,0,0,0,9,-3	10,9,1,0,-1	ok
-1.455912	-29.819639	-45.566662	0.818183	continued:5	123554232820742154170	539221	-1,0,0,-1,2,0,0	10,9,1,1	ok
-1.453908	-29.819639	-46.168445	0.815389	continued:5	877248394226186060245515089	35117205630146626	-1,0,0,-1,-1,2	10,9,1,10	ok
-1.451904	-29.819639	-46.748710	0.812596	continued:5	27258035	224095	-1,0,0,-1,0,0	10,9,2,0	ok
-1.449900	-29.819639	-47.305922	0.810471	continued:5	559605960124426494037248458864	1572631	-1,0,0,-1,0,0,1	10,9,-3,0,0	ok
-1.447896	-29.819639	-47.831039	0.809094	continued:5	2551271318084545973874598171357715	2451985	-1,0,0,1,0,-1,1	10,9,4,0	ok
-1.445892	-29.819639	-48.315459	0.808386	continued:5	212427834586754031316888548025783874187872287623318423069013160	82992266	-1,0,0,1,0,9	10,9,6,1	ok
