delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-28.617234	-46.416312	0.816674	continued:5	795416656234447787690636367970627425912666403297276205114	4831	-1,0,0,0,5,7	10,-1,0,0,0	ok
-1.497996	-28.617234	-47.010270	0.813881	continued:5	560072882036354872939638845702	4831	-1,0,0,0,8	10,-1,0,0,0	ok
-1.495992	-28.617234	-47.579109	0.811756	continued:5	20590132362758491734000313565702	117835	-1,0,0,0,9	10,-1,0,0,-1	ok
-1.493988	-28.617234	-48.113230	0.810714	continued:5	5825099401023594389	117835	-1,0,0,-1,1,1	10,-1,0,0,-1	ok
-1.491984	-28.617234	-48.601091	0.810212	continued:5	27258035	46190446	-1,0,0,-1,0,0	10,-1,0,0,1	ok
-1.489980	-28.617234	-49.038389	0.808756	full	250174895	12503617761706	-1,0,0,1,0,0	10,-1,0,0,2	ok
-1.487976	-28.617234	-45.845296	0.817803	continued:5	5581480901620820	95226835805013610814575330	-1,0,0,1,0,1	10,1,0,0,6	ok
-1.485972	-28.617234	-46.461050	0.815009	continued:5	212427834586754031316888548025783874187872287623318423069013160	20590133816750060456062778426050	-1,0,0,1,0,9	10,1,0,0,9	ok
-1.483968	-28.617234	-47.053409	0.812216	continued:5	325138094381840	51020	-1,0,0,1,-2,0	10,1,0,-1,0	ok
-1.481964	-28.617234	-47.619688	0.810298	continued:5	24708308297177677863986876213330	714590	-1,0,0,1,9	10,1,0,1,0	ok
-1.479960	-28.617234	-48.148638	0.809049	continued:5	1930099514	4373851080666835675362978196550	-1,0,0,-2,0,0	10,1,0,1,-9	ok
-1.477956	-28.617234	-48.632737	0.808675	continued:5	788693454192614	204975901895055397875955475	-1,0,0,2,2	10,1,0,2,6	ok
-1.475952	-28.617234	-49.064877	0.806885	full	5939410898720647517468092650478531939029332715214312014853409489	941213266100	-1,0,0,-5,0,-10	10,1,0,5	ok
-1.473948	-28.617234	-45.886440	0.816053	continued:5	66378967619121726609323832065171690	6722621633297105	-1,0,0,5,0,3	10,1,0,-9,0	ok
-1.471944	-28.617234	-46.502688	0.813259	continued:5	859366719729104624572736327	14741864220509225	-1,0,0,6,6	10,1,0,-10	ok
-1.469940	-28.617234	-47.094407	0.810466	continued:5	2812547287698764	108614337403641208278429172340483	-1,0,0,8,0	10,1,-1,0,-10	ok
-1.467936	-28.617234	-47.658991	0.808548	continued:5	36347211612737060	14858	-1,0,0,-9,0,0	10,1,-1,0,0	ok
-1.465932	-28.617234	-48.185356	0.807505	continued:5	21833315995730305145	15232564313983	-1,0,0,9,-2,0	10,1,1,0,2	ok
-1.463928	-28.617234	-48.664465	0.807132	continued:5	99105777691858517712677098493315	4539663235	-1,0,0,9,9	10,1,1,1,1	ok
-1.461924	-28.617234	-49.091435	0.805007	full	960550083121034252	16675897008222460	-1,0,-1,-2,0,-1,0	10,1,1,9,0	ok
-1.459920	-28.617234	-45.933362	0.814455	continued:5	156786992154364827290	90505	-1,0,-1,-10,0,1	10,1,-2,0,0	ok
-1.457916	-28.617234	-46.547991	0.811661	continued:5	328068860681657980534652	186558554210660	-1,0,-1,-2,-2,0,-1	10,1,2,7	ok
-1.455912	-28.617234	-47.137196	0.808868	continued:5	424327665879710001576366235866486409426910	101040200	-1,0,-1,0,8,3	10,1,3,2	ok
-1.453908	-28.617234	-47.698434	0.807078	continued:5	139370419424810	197757919430	-1,0,-1,0,1,-1	10,1,5,0,-2	ok
-1.451904	-28.617234	-48.219674	0.805829	continued:5	311604871511205528335	130080365	-1,0,-1,0,-1,0,-1	10,1,7,1	ok
-1.449900	-28.617234	-48.695105	0.805455	continued:5	6193293673176046940044617110	12955134827861108	-1,0,-1,0,1,2	10,1,8,9	ok
-1.447896	-28.617234	-49.118065	0.803123	full	1364842980413711721843218865245252	182968865	-1,0,1,1,-5,2	10,1,9,0	ok
-1.445892	-28.617234	-45.659048	0.814000	continued:5	5184683452475259505527886906924611865430531287618008300014	8080398991205	-1,0,1,1,1,-8	10,1,9,5	ok
-1.443888	-28.617234	-46.286877	0.811207	continued:5	30444138389	14084914692764330	-1,0,1,1,-1,0	10,1,9,9	ok
-1.441884	-28.617234	-46.888571	0.808413	continued:5	35132880694277	898768410983	-1,0,1,2,1,0	10,1,-10,4	ok
-1.439880	-28.617234	-47.462632	0.806082	continued:5	860978283250415029436975702	68340319205705	-1,0,1,-7,0,2	10,1,-10,0,2	ok
-1.437876	-28.617234	-48.002002	0.804626	continued:5	3914062651640796108545097510077	270037160	-1,0,1,9,8	10,1,-10,0	ok
-1.435872	-28.617234	-48.496986	0.803918	continued:5	158839816865816700077	20388806382710455	-1,0,1,-10,0,1	10,-2,4,-10	ok
-1.433868	-28.617234	-48.941310	0.804292	full	53975670765665	13834665283510	-1,0,-2,0,-2,0	10,-2,-1,0,2	ok
-1.431864	-28.617234	-45.705050	0.812355	continued:5	2973722735690	7494318198823786541	-1,0,2,-3,-1,0	10,-2,0,-9,2	ok
-1.429860	-28.617234	-46.332065	0.809562	continued:5	206820960658882102508954585	1075482611	-1,0,2,2,6	10,-2,0,-3,0	ok
-1.427856	-28.617234	-46.932010	0.806769	continued:5	451443327683164223512461599149877	5853311	-1,0,2,9,-10	10,-2,0,2	ok
-1.425852	-28.617234	-47.503412	0.804516	continued:5	608274753005176964	187159560043436	-1,0,-3,0,-3,0	10,-2,0,5,1	ok
-1.423848	-28.617234	-48.038652	0.803060	continued:5	1242666640711330193841377	6424010765617921	-1,0,3,7,-5	10,2,0,9	ok
-1.421844	-28.617234	-48.529041	0.802352	continued:5	563350548944571646340307342152	33758470874264956	-1,0,-4,0,8	10,2,0,-10,0	ok
-1.419840	-28.617234	-48.968527	0.802392	full	9847308428740677961375730465	560540290974610267923407392633	-1,0,-5,0,7	10,2,-1,0,8	ok
-1.417836	-28.617234	-45.746050	0.810678	continued:5	566173324201427986934360290835	7037003902501906	-1,0,-7,0,8	10,2,1,9	ok
-1.415832	-28.617234	-46.372905	0.807885	continued:5	11478876618517269909859840670	7700672127566608	-1,0,-7,0,-7,0	10,2,2,9	ok
-1.413828	-28.617234	-46.971686	0.805091	continued:5	55949154961321127	10032320667316021	-1,0,7,-10,0	10,2,5,9	ok
-1.411824	-28.617234	-47.540980	0.802839	continued:5	146803853478886754285	6105835369912786	-1,0,8,2,-4	10,2,-9,-9	ok
-1.409820	-28.617234	-48.073314	0.801383	continued:5	59991063292265702	14091065477621476	-1,0,8,-10,0	10,2,9,9	ok
-1.407816	-28.617234	-48.560206	0.800675	continued:5	20776889689209512165669842832627	30048077309737015	-1,0,-9,0,9	10,2,9,-10	ok
-1.405812	-28.617234	-48.995820	0.800508	full	159690493405760	280146265	-1,0,9,-1,2	10,2,-10,0	ok
-1.403808	-28.617234	-45.794744	0.809089	continued:5	1247252386537652	64188907531	-1,0,9,7,0	10,2,10,-1,1	ok
-1.401804	-28.617234	-46.419761	0.806296	continued:5	361031880009878758076835336953720	108614344995080546593666723328906	-1,0,9,-8,-10	10,-3,-1,0,-10	ok
-1.399800	-28.617234	-47.015885	0.803502	continued:5	2401662239108893835303479745	6425717463212345	-1,0,9,9,6	10,-3,0,9	ok
-1.397796	-28.617234	-47.581732	0.801250	continued:5	453731750063268293541144577550702	73980400928788258	-1,0,9,9,-10	10,-3,0,-10,-1	ok
-1.395792	-28.617234	-48.109974	0.799794	continued:5	518687842284451490	166156	-1,0,9,-10,1	10,3,1,1	ok
-1.393788	-28.617234	-48.592333	0.799086	continued:5	64286513788455077	601136	-1,0,9,-10,0	10,3,3,-1	ok
-1.391784	-28.617234	-49.023192	0.798919	full	64286513788455077	132934645	-1,0,9,-10,0	10,3,-9,0	ok
-1.389780	-28.617234	-45.840391	0.807419	continued:5	1687762944426870083492505249042614	30058934544193220	-1,0,-10,8,10	10,3,9,-10	ok
-1.387776	-28.617234	-46.464551	0.804626	continued:5	84555872063103096887383874522264	290537545	-1,0,-10,8,9	10,3,-10,0	ok
-1.385772	-28.617234	-47.058873	0.801833	continued:5	34250903855	831385	-1,0,-10,-2,-1	10,-4,-2,-1,0	ok
-1.383768	-28.617234	-47.622030	0.799580	continued:5	159905586920	74001740530337095	-1,0,-10,1,1	10,-4,0,-10,-1	ok
-1.381764	-28.617234	-48.146850	0.798203	continued:5	51843771014	16025962919128366	-1,0,-10,-1,1	10,4,1,-10	ok
-1.379760	-28.617234	-48.624594	0.797495	continued:5	109461200626696453135112257793390	138886091	-1,0,-10,0,-10	10,4,-9,0	ok
-1.377756	-28.617234	-49.050641	0.797328	full	109461200626696453135112257793390	2305850075	-1,0,-10,0,-10	10,4,-10,-2	ok
-1.375752	-28.617234	-45.886125	0.805700	continued:5	109461200626696453135112257793390	214628101	-1,0,-10,0,-10	10,-5,-9,-1	ok
-1.373747	-28.617234	-46.509826	0.802906	continued:5	109461200626696453135112257793390	15385356268754858	-1,0,-10,0,-10	10,-5,-1,-10	ok
-1.371743	-28.617234	-47.102679	0.800113	continued:5	22787424562002218032671941743139	22979302696437133	-1,0,-10,-1,9	10,5,-6,-10	ok
-1.369739	-28.617234	-47.663428	0.797988	continued:5	190102404527	14706891872247136	-1,0,-10,-1,-1,0	10,5,-10,9	ok
-1.367735	-28.617234	-48.183938	0.796611	continued:5	189418586252	14112609090572105	-1,0,10,1,1	10,-6,9,9	ok
-1.365731	-28.617234	-48.656986	0.795903	continued:5	4901995203650556372405786757752	29141	-1,-1,-10,-1,-8,-1	10,-6,-1,-1	ok
-1.363727	-28.617234	-49.078168	0.795736	full	28835256546967453830	2667548658052105	-1,-1,9,-10,2	10,6,-9,8	ok
-1.361723	-28.617234	-45.937248	0.804107	continued:5	24798297672314257910859691285077	940673605	-1,-1,-4,1,9	10,6,-10,1	ok
-1.359719	-28.617234	-46.558582	0.801314	continued:5	385289200563440175	6126525451	-1,-1,-4,-10,1	10,-7,-5,-1,1	ok
-1.357715	-28.617234	-47.148295	0.798520	continued:5	4248339951870	182086	-1,-1,-2,-1,-1,-1	10,-7,-1,1	ok
-1.355711	-28.617234	-47.705178	0.796396	continued:5	451117243401024493072158668564940	245588183	-1,-1,1,9,-10	10,7,-8,1	ok
-1.353707	-28.617234	-48.221257	0.795019	continued:5	29620060544495055700111739568777	62227996805343635	-1,-1,1,2,9	10,7,9,10	ok
-1.351703	-28.617234	-48.689519	0.794311	continued:5	3374961778890	484616258	-1,-1,-1,-1,-1,-1	10,7,-10,-1	ok
-1.349699	-28.617234	-49.105773	0.794143	full	3374961778890	27904130765993483	-1,-1,-1,-1,-1,-1	10,-8,8,-10	ok
-1.347695	-28.617234	-45.982918	0.802385	continued:5	8203565089249852692681820774555529220886999270599261298586502684	5536108	-1,-1,-1,1,1,-10	10,-8,-1,-1,-1	ok
-1.345691	-28.617234	-46.603591	0.799592	continued:5	24721147116332510075050461267627	16053080317034140	-1,-1,-1,1,9	10,8,1,-10	ok
-1.343687	-28.617234	-47.191652	0.796798	continued:5	107896914708371369685	51597541	-1,-1,1,-7,-1,1	10,8,-6,1	ok
