delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.055556	-45.000000	-46.277459	0.808417	full	9314	29613	1,-2,-2,0	-17,-1,-2,-1	ok
-1.055556	-42.222222	-45.981790	0.805624	continued[1]:5	275	1682	-1,0,-1,0	-15,0,0,-1	ok
-1.055556	-39.444444	-45.624237	0.802831	continued[1]:5	2084271185549613377	140159	-1,-1,2,13	13,13,-1,0	ok
-1.055556	-36.666667	-45.193786	0.800037	continued[1]:5	2041828655	548931685865374866	-1,1,12,-1	12,-12,0,12	ok
-1.055556	-33.888889	-48.741233	0.774222	full	514702014309	741298238	-1,-4,-8,4	11,11,11	ok
-1.055556	-31.111111	-48.389859	0.771429	continued[1]:5	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.055556	-28.333333	-47.956931	0.768635	continued[1]:5	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.055556	-25.555556	-47.430653	0.765842	continued[1]:5	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.055556	-22.777778	-46.796973	0.763049	continued[1]:5	5848780619532479	2671081176279736	-1,8,8,-9	-9,8,-9,8	ok
-1.055556	-20.000000	-50.760690	0.738780	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
