delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-41.052632	-44.166028	0.824330	continued:5	89	831	1,0,0,0	15,0,0,0	ok
-1.447368	-41.052632	-44.869803	0.821536	continued:5	77	831	-1,0,0,0	15,0,0,0	ok
-1.394737	-41.052632	-45.484515	0.824330	continued:5	89	831	1,0,0,0	15,0,0,0	ok
-1.342105	-41.052632	-45.967114	0.824369	continued:5	89	831	1,0,0,0	15,0,0,0	ok
-1.289474	-41.052632	-46.361658	0.821576	continued:5	89	831	1,0,0,0	15,0,0,0	ok
-1.236842	-41.052632	-46.702049	0.818782	full	77	791	-1,0,0,0	-15,0,0,0	ok
-1.184211	-41.052632	-44.046839	0.784115	continued:5	1174	2116	1,0,1,0	-15,-1,0,-1	ok
-1.131579	-41.052632	-44.945036	0.781322	continued:5	89	713387	1,0,0,0	14,-6,0,-2	ok
-1.078947	-41.052632	-45.691473	0.780486	continued:5	752041152	6875	-1,-1,0,3	14,-2,-1,-1	ok
-1.026316	-41.052632	-46.302742	0.783279	continued:5	2143	918	1,2,0,-1	14,-1,0,0	ok
-0.973684	-41.052632	-46.763437	0.780486	continued:5	75000626	1975972652	1,1,0,-3	14,0,-13,0	ok
-0.921053	-41.052632	-47.148058	0.777693	continued:5	4664186234	1198	1,0,-14,-1	-14,0,-1,0	ok
-0.868421	-41.052632	-47.462788	0.774899	full	90135574235	1034146954	-1,0,13,-3	-14,-1,-1,3	ok
-0.815789	-41.052632	-45.245975	0.738701	continued:5	5822843588106930943	3379940844	1,9,13,-14	-14,-13,-14	ok
-0.763158	-41.052632	-46.123962	0.735908	continued:5	9752108652	2592900051	-1,-1,1,-4	-14,13,13	ok
-0.710526	-41.052632	-46.840260	0.737826	continued:5	3361378628987190902	2592828040	-1,13,13,13	13,13,13	ok
-0.657895	-41.052632	-47.376199	0.740619	continued:5	1905213255228367888	2592828040	1,13,13,-13	13,13,13	ok
-0.605263	-41.052632	-47.753130	0.737826	continued:5	1862522112253015564	1930099489	1,-13,-13,-13	13,-13,-13	ok
-0.552632	-41.052632	-48.048534	0.735032	continued:5	1862522110322978202	1930037360	-1,-13,-13,-13	-13,-13,-13	ok
-0.500000	-41.052632	-48.272798	0.732239	full	1862522110322978202	1862522156643875166	-1,-13,-13,-13	-13,-13,-13,-13	ok
