delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-37.105263	-47.362617	0.833530	full	89	677	1,0,0,0	13,0,0,0	ok
-1.447368	-37.105263	-43.141855	0.795646	continued:5	89	677	1,0,0,0	13,0,0,0	ok
-1.394737	-37.105263	-44.328952	0.792852	continued:5	89	677	1,0,0,0	13,0,0,0	ok
-1.342105	-37.105263	-45.286390	0.790059	continued:5	77	677	-1,0,0,0	13,0,0,0	ok
-1.289474	-37.105263	-46.103323	0.788269	continued:5	15050	641	-1,0,2,0	-13,0,0,0	ok
-1.236842	-37.105263	-46.797954	0.791062	continued:5	141937412508453626	641	1,1,0,11	-13,0,0,0	ok
-1.184211	-37.105263	-47.339835	0.788269	continued:5	151	640711544370080978	1,-1,0,0	-13,0,3,12	ok
-1.131579	-37.105263	-47.797418	0.785475	continued:5	752079934	37925	1,-1,0,3	-13,2,2,0	ok
-1.078947	-37.105263	-48.175728	0.782682	full	959091403103514526	4537948254	1,-1,11,12	12,12,12,1	ok
-1.026316	-37.105263								error: T SSCS does not start with ±1: [-2, -1, 0, 12]
-0.973684	-37.105263	-41.648596	0.732226	continued:5	299412216148756655	1996582812	-1,-1,1,-12	12,12,-11,1	ok
-0.921053	-37.105263	-43.865515	0.735019	continued:5	533555150799653203	274658179	1,12,-12,-12	12,12,-10	ok
-0.868421	-37.105263	-45.170018	0.732226	continued:5	519561786540084884	752079912	1,-12,11,-12	12,-12,11	ok
-0.815789	-37.105263	-46.189633	0.729433	continued:5	533508198414997652	533508222173189616	-1,-12,-12,-12	12,-12,-12,-12	ok
-0.763158	-37.105263	-47.018410	0.729265	continued:5	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.710526	-37.105263	-47.667057	0.732059	continued:5	533508199447962509	533508221140224737	1,-12,-12,-12	-12,-12,-12,-12	ok
-0.657895	-37.105263	-48.135879	0.729265	continued:5	533508199447962509	533508221140224737	1,-12,-12,-12	-12,-12,-12,-12	ok
-0.605263	-37.105263	-48.505624	0.726472	continued:5	533508199447962509	533508221140224737	1,-12,-12,-12	-12,-12,-12,-12	ok
-0.552632	-37.105263	-48.789390	0.723679	continued:5	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.500000	-37.105263	-48.999301	0.720885	full	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
