delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-23.947368	-47.697762	0.783348	continued:5	5848780727687743	58718610195417	1,8,8,-9	9,7,8,6	ok
-1.447368	-23.947368	-48.475158	0.780555	continued:5	173697819647626	6125571828389152	1,8,-9,-7	9,8,-9,-9	ok
-1.394737	-23.947368	-49.128928	0.777762	continued:5	2671080079928401	2671081249369833	1,8,-9,8	9,8,-9,8	ok
-1.342105	-23.947368	-49.665955	0.774968	continued:5	2671080006838320	2671964981744748	-1,8,-9,8	9,-9,-9,8	ok
-1.289474	-23.947368	-50.095889	0.772175	full	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.236842	-23.947368	-48.209434	0.755356	continued:5	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-1.184211	-23.947368	-48.908409	0.752563	continued:5	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-1.131579	-23.947368	-49.477308	0.749770	continued:5	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-1.078947	-23.947368	-49.929381	0.746976	continued:5	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.026316	-23.947368	-50.278825	0.744183	full	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.973684	-23.947368	-43.832922	0.689417	continued:5	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.921053	-23.947368	-45.815402	0.692210	continued:5	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-0.868421	-23.947368	-47.235336	0.689417	continued:5	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-0.815789	-23.947368	-48.364102	0.686623	continued:5	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.763158	-23.947368	-49.259981	0.687666	continued:5	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.710526	-23.947368	-49.925106	0.690459	continued:5	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-0.657895	-23.947368	-50.385513	0.687666	continued:5	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-0.605263	-23.947368	-50.728548	0.684872	continued:5	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-0.552632	-23.947368	-50.975383	0.682079	continued:5	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-0.500000	-23.947368	-51.144109	0.679286	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
