delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-38.78757515	-45.14451158	0.8790278906	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	3595.680123,11341.4094,19066.6467,26788.99969,34510.99318,42232.98166,49954.99565,57677.02627	5934.381403,14351.53544,19512.06751,27294.88813,35025.51999,42748.62676,50470.70048,58192.68029	-0.9290116498,-0.9282103137,-0.926942416,-0.9263393832,-0.9260670946,-0.9259456147,-0.9258930353,-0.92586972	-0.9607948815,-0.9257992247,0.9316435193,0.9291869722,0.9274522722,0.9265762206,0.9261734556,0.9259933687	ok
-1.49799599	-38.78757515	-45.44022804	0.8785263377	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	12.85148997,3704.167548,11449.84801,19175.12038,26897.47285,34619.45232,42341.42306,50063.41872	5928.924439,14322.47309,19448.0391,27228.36872,34958.751,42681.82955,50403.88867,58125.85199	0.9606097226,0.9310806791,0.9282551874,0.9269912259,0.9263872335,0.9261128302,0.9259903485,0.9259360213	-0.9607800703,-0.9173564151,0.931624232,0.9291867468,0.9274787097,0.9266143067,0.9262151682,0.9260358411	ok
-1.49599198	-38.78757515	-45.72847774	0.8783591535	full	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	3752.44094,11498.07354,19223.38626,26945.744,34667.7151,42389.67376,50111.65641,57833.65562	5923.512602,14294.71208,19389.55424,27167.85067,34898.05018,42621.11399,50343.16492,58065.11725	-0.9191850074,-0.9282998418,-0.9270398158,-0.9264345443,-0.9261581201,-0.9260336336,-0.9259790798,-0.9259537054	-0.9607653445,-0.9086760289,0.9316120996,0.9291941924,0.9275092905,0.9266542887,0.926257706,0.9260786566	ok
-1.49398798	-38.78757515	-40.96915167	0.8986526984	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2011.351541,9754.598572,17479.61003,25201.92891,32923.89251,40645.84566,48367.82221,56089.81452	5918.146483,14268.17245,19336.09139,27112.72203,34842.79376,42565.855,50287.90408,58009.85095	0.9305912575,0.9282525556,0.9270420494,0.9264598779,0.9261933808,0.9260735307,0.9260192734,0.9259951367	-0.9607507007,-0.8998347371,0.9316061823,0.9292080584,0.9275433324,0.926695866,0.9263009448,0.9261217652	ok
-1.49198397	-38.78757515	-41.73302191	0.8958593495	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2191.743405,9936.806668,17662.14401,25384.5191,33106.48935,40828.44061,48550.41436,56272.40428	5912.826541,14242.78119,19287.21327,27062.47943,34792.46995,42515.53988,50237.59341,57959.54039	0.9308148576,0.9283702023,0.9271274035,0.9265246459,0.9262462668,0.926120764,0.9260640786,0.9260381702	-0.9607361356,-0.8909020811,0.9316057262,0.9292273955,0.9275803257,0.9267388163,0.9263447941,0.926165131	ok
-1.48997996	-38.78757515	-42.22602543	0.8930660006	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2350.611303,10096.02462,17821.47747,25543.88384,33265.86358,40987.81936,48709.79681,56431.79023	5907.553117,14218.4715,19242.54833,27016.70204,34746.65178,42469.74103,50191.80529,57913.75799	0.9313331115,0.9284292714,0.927183259,0.9265756316,0.9262935845,0.926165446,0.9261063716,0.9260804927	-0.9607216461,-0.8819402073,0.9316101201,0.9292514707,0.9276198842,0.9267829735,0.9263891864,0.9262087288	ok
-1.48797595	-38.78757515	-42.62327851	0.8902726518	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	2494.915621,10240.3949,17965.92598,25688.36341,33410.35782,41132.32386,48854.31045,56576.31324	5902.32645,14195.18211,19201.77727,26975.03319,34704.97809,42428.09687,50150.17815,57872.14221	-0.9242336435,-0.9284771572,-0.9272336329,-0.9266237262,-0.9263390109,-0.926209097,-0.9261504322,-0.9261226212	-0.9607072292,-0.8730038953,0.9316188643,0.9292797111,0.9276617121,0.9268282127,0.9264340735,0.9262525395	ok
-1.48597194	-38.78757515	-42.97731303	0.8874793029	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2617.310478,10362.79665,18088.40228,25810.87527,33532.88986,41254.87196,48976.87351,56698.89117	5897.146685,14172.85678,19164.62303,26937.16715,34667.13981,42390.29804,50112.40266,57834.38377	0.9316017315,0.9285225275,0.9272825619,0.9266712819,0.9263851994,0.9262527087,0.9261931345,0.9261645534	-0.9606928823,-0.864140805,0.931631547,0.929311664,0.9277055799,0.9268744395,0.9264794187,0.9262965514	ok
-1.48396794	-38.78757515	-43.31167701	0.8850203225	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	2758.217556,10503.69799,18229.38142,25951.89559,33673.93626,41395.93985,49117.96215,56840.0002	5892.013888,14151.44372,19130.84318,26902.83928,34632.86987,42356.07732,50078.21163,57800.21552	-0.9195103746,-0.9285671311,-0.9273314035,-0.926718773,-0.9264301644,-0.9262972533,-0.9262359123,-0.9262078373	-0.9606786024,-0.8553918747,0.9316478274,0.9293469706,0.9277513106,0.9269215825,0.9265251974,0.9263407564	ok
-1.48196393	-38.78757515	-43.63488885	0.8826890596	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2882.866107,10628.34413,18354.11118,26076.67251,33798.74491,41520.77602,49242.82463,56964.88887	5886.928055,14130.8952,19100.22403,26871.81866,34601.93558,42325.20194,50047.37233,57769.40477	0.9320508494,0.9286115735,0.9273796936,0.9267660663,0.9264762461,0.9263406279,0.9262778254,0.9262487404	-0.9606643872,-0.8467918203,0.9316674223,0.9293853446,0.9277987682,0.9269695903,0.9265713917,0.9263851497	ok
