delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-36.28256513	-40.88089123	0.8934915720	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1442.846619,9097.51641,16752.67122,24408.54744,32064.77557,39721.15297,47377.59121,55034.05372	5579.711834,13319.48113,20987.26059,28641.83331,36297.18517,43953.1668,51609.44065,59265.83681	0.939812567,0.9343481352,0.9336621253,0.9333837327,0.9332722529,0.9332279381,0.9332092815,0.9332024439	-0.9619453239,-0.6629872804,-0.9354750531,-0.9341377743,-0.9335759414,-0.9333489929,-0.9332583112,-0.9332222072	ok
-1.49799599	-36.28256513	-41.78038360	0.8906982231	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1772.976476,9427.709802,17082.92645,24738.84889,32395.11888,40051.53723,47708.01645,55364.52032	5577.007949,13317.78873,20985.52492,28640.17668,36295.57477,43951.59551,51607.90841,59264.34457	0.9369818179,0.9343714767,0.9336949344,0.9334188197,0.933306681,0.9332625643,0.9332449664,0.9332370947	-0.961932862,-0.6651782571,-0.9355030776,-0.9341752661,-0.9336140919,-0.933386008,-0.9332943089,-0.9332575747	ok
-1.49599198	-36.28256513	-42.34110803	0.8879048743	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2058.462513,9713.264373,17368.56347,25024.54719,32680.86949,40337.33763,47993.8658,55650.41835	5574.327291,13316.3396,20984.03136,28638.7693,36294.22107,43950.28823,51606.64741,59263.13079	0.936338073,0.9343791605,0.9337210037,0.9334506192,0.9333417846,0.9332969773,0.9332790042,0.9332719205	-0.961920411,-0.6676624803,-0.9355307335,-0.9342125756,-0.9336521702,-0.9334229902,-0.93333028,-0.9332929116	ok
-1.49398798	-36.28256513	-42.79108632	0.8851115254	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2333.060068,9987.947335,17643.32796,25299.37579,32955.75594,40612.28016,48268.86417,55925.47261	5571.669618,13315.13277,20982.77922,28637.61049,36293.12342,43949.24433,51605.65704,59262.19486	0.9361340154,0.9343956849,0.9337509945,0.9334844046,0.9333763474,0.9333321858,0.9333141125,0.9333067722	-0.9619079706,-0.6704427446,-0.935558025,-0.9342497025,-0.933690176,-0.9334599396,-0.9333662254,-0.9333282183	ok
-1.49198397	-36.28256513	-43.19220408	0.8823181765	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2582.758719,10237.74768,17893.2067,25549.31998,33205.7627,40862.34929,48518.99584,56175.66729	5569.03469,13314.16749,20981.76808,28636.69982,36292.28141,43948.46342,51604.93693,59261.53645	0.9361748635,0.9344236648,0.9337855586,0.9335206891,0.9334118535,0.9333666797,0.9333496404,0.9333413176	-0.9618955404,-0.6735220079,-0.9355849568,-0.9342866464,-0.933728108,-0.9334968557,-0.933402144,-0.9333634948	ok
-1.48997996	-36.28256513	-43.57120315	0.8795248276	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	2786.784953,10441.88777,18097.42664,25753.60941,33410.12039,41066.77589,48723.4921,56380.23366	5566.422272,13313.44326,20980.99774,28636.03709,36291.69485,43947.94533,51604.48693,59261.15542	-0.9342864302,-0.9344584617,-0.9338230751,-0.9335573588,-0.93344761,-0.9334020365,-0.93338466,-0.9333763395	-0.9618831201,-0.6769033492,-0.9356115331,-0.9343234067,-0.9337659657,-0.9335337384,-0.9334380372,-0.9333987418	ok
-1.48797595	-36.28256513	-43.94210287	0.8767314788	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	2923.74395,10578.96845,18234.59369,25890.85273,33547.43905,41204.17054,48860.96375,56517.78266	5563.832131,13312.95981,20980.4682,28635.62232,36291.36378,43947.69012,51604.30713,59261.05187	-0.9349422388,-0.9344943932,-0.9338609689,-0.9335945686,-0.9334832407,-0.9334382328,-0.9334194562,-0.9334113751	-0.9618707096,-0.6805899158,-0.9356377585,-0.934359983,-0.9338037473,-0.933570587,-0.9334739045,-0.9334339603	ok
-1.48597194	-36.28256513	-44.31296554	0.8742724984	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	3062.90606,10718.25937,18373.97847,26030.32115,33686.98994,41343.80495,49000.6824,56657.58595	5561.264037,13312.71705,20980.17973,28635.45575,36291.28846,43947.69809,51604.39783,59261.22613	-0.9353466505,-0.9345302744,-0.9338984877,-0.9336311264,-0.9335200165,-0.9334733559,-0.9334534189,-0.9334461097	-0.9618583085,-0.6845848629,-0.9356636362,-0.9343963745,-0.9338414526,-0.933607401,-0.9335097458,-0.9334691496	ok
-1.48396794	-36.28256513	-44.68474223	0.8721478866	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	3193.896834,10849.38591,18505.20635,26161.64008,33818.3989,41475.30463,49132.27345,56789.26915	5558.717763,13312.71518,20980.13281,28635.53787,36291.4694,43947.96974,51604.75958,59261.67878	-0.9352825092,-0.9345660297,-0.9339362079,-0.9336682042,-0.9335553363,-0.9335078478,-0.9334892519,-0.933480341	-0.9618459165,-0.6888912848,-0.9356891706,-0.9344325806,-0.9338790797,-0.9336441798,-0.9335455612,-0.93350431	ok
-1.48196393	-36.28256513	-45.05680798	0.8703576434	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3306.299649,10961.93151,18617.86082,26274.39305,33931.24916,41588.25296,49245.32066,56902.41573	5556.193086,13312.95458,20980.32814,28635.8694,36291.90733,43948.50585,51605.39315,59262.4106	0.9391453479,0.9346017192,0.9339739287,0.933704985,0.9335911769,0.9335431145,0.9335240468,0.9335149921	-0.9618335334,-0.6935121337,-0.9357143648,-0.9344686005,-0.9339166276,-0.9336809237,-0.9335813509,-0.9335394417	ok
