delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-41.74348697	-42.97421469	0.8941150359	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,-1,-1,1,-1,1	2742.769912,6720.499887,10672.97375,14629.20482,18584.89424,22540.66214,26496.41864,30452.17683	5017.131986,8601.551236,10251.22689,12624.47626,15999.40963,19951.38816,23907.68519,27863.36029	0.9253105752,-0.9232155882,0.923205679,-0.923207071,0.9232068356,-0.9232068957,0.9232068608,-0.9232070263	-0.947717693,-0.5754583666,-0.9771656031,-0.9288244536,-0.9233201405,0.9232056069,-0.9232072549,0.9232070169	ok
-1.49799599	-41.74348697	-43.23686717	0.8925314437	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,-1,-1,1,-1,1	2874.88335,6861.123491,10820.01536,14783.14285,18745.63527,22708.2234,26670.79711,30633.373	5029.978613,8532.663811,10133.38038,12421.3411,15713.50728,19657.05401,23622.41233,27584.56273	0.9527151012,-0.9232570684,0.9232464082,-0.9232480826,0.9232478298,-0.9232478682,0.9232478624,-0.9232478633	-0.9480084759,-0.5339625057,-0.9704224033,-0.9310370338,-0.9234133202,0.9232405249,-0.9232489345,0.9232476811	ok
-1.49599198	-41.74348697	-43.48772400	0.8911545027	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,-1,1,-1,1	3010.176598,7004.990528,10970.23098,14940.23605,18909.49916,22878.8784,26848.23948,30817.6034	5043.404883,8462.147104,10017.45764,12219.80466,15420.92188,19348.73627,23324.2204,27292.61303	-0.922167648,0.9232990259,-0.9232869636,0.9232887278,-0.9232886396,0.9232886503,-0.9232886852,0.923288673	-0.9483029841,-0.506432491,-0.9530927584,-0.934157367,-0.9235377396,0.9232725873,-0.9232910882,0.9232882544	ok
-1.49398798	-41.74348697	-43.73022957	0.8899052791	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,-1,1,-1,1	3136.587242,7140.044106,11111.56271,15088.42687,19064.42662,23040.56712,27016.68469,30992.806	5057.446245,8380.646214,9903.516924,12020.47239,15122.58982,19025.49381,23012.31882,26986.67089	-0.9211931245,0.9233407045,-0.9233274659,0.9233295675,-0.9233292474,0.9233292808,-0.9233292778,0.9233292778	-0.9486013025,-0.5251480626,-0.9218963075,-0.9384981761,-0.9237068274,0.9233011595,-0.9233338205,0.9233287151	ok
-1.49198397	-41.74348697	-43.96717117	0.8888627067	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	3263.002356,7275.139452,11252.86908,15236.57256,19219.27483,23202.14587,27184.98849,31167.8359	5072.141095,9791.589869,11823.91633,14819.63502,18686.47917,22685.84014,26665.8424,30649.16258	-0.9135709918,0.9233825052,-0.9233681529,0.9233706223,-0.9233702145,0.9233702874,-0.9233702752,0.9233702773	-0.9489035139,-0.8752248362,-0.944377032,-0.9239425497,0.9233255244,-0.9233771755,0.9233690487,-0.9233704231	ok
-1.48997996	-41.74348697	-44.19927772	0.8880267853	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,-1,1,-1,1,-1	3387.794083,7408.646709,11392.51851,15383.04382,19372.41493,23361.9876,27351.52511,31341.06874	5087.531062,9681.674633,11630.66032,14513.36732,18331.06645,22343.82485,26329.19806,30319.46052	0.9257572649,-0.9234244892,0.9234086681,-0.9234113069,0.9234107862,-0.9234108524,0.9234108537,-0.9234108397	-0.9492096981,-0.814339319,-0.9519821512,-0.9242820271,0.9233441023,-0.9234210641,0.9234092629,-0.9234113301	ok
-1.48797595	-41.74348697	-44.42662154	0.8875252325	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	3529.527616,7559.112443,11549.05955,15546.38923,19542.39446,23538.63892,27534.84045,31531.04968	5103.661323,9573.720775,11441.16705,14205.27233,17958.99813,21985.18423,25975.78582,29972.99505	-0.9226584672,0.9234665888,-0.9234489532,0.9234521563,-0.9234517515,0.9234516612,-0.9234516614,0.9234516489	-0.9495199298,-0.7434777483,-0.9610786012,-0.9247900542,0.9233488014,-0.9234651539,0.9234494118,-0.9234522634	ok
-1.48597194	-41.74348697	-44.64739495	0.8870236797	continued:5	1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	9.716279223,3633.4528,7671.823132,11667.77032,15671.88896,19674.49286,23677.37974,27680.2139	5120.580941,9467.592906,11255.82798,13896.98742,17570.52579,21608.63014,25604.62609,29608.7318	0.9579570086,0.9240791929,-0.9235087105,0.9234894502,-0.9234930383,0.9234925105,-0.9234926996,0.9234926829	-0.9498342769,-0.6687359339,-0.9704514143,-0.9255817514,0.9232177239,-0.9235087298,0.9234896286,-0.9234932016	ok
-1.48396794	-41.74348697	-44.86317001	0.8868564954	full	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,-1,1,-1,1	3677.27188,7724.523246,11726.38433,15737.27923,19746.44657,23755.94671,27765.38287,31774.83134	5138.343236,9362.973851,11074.95625,13590.25883,17166.51699,21212.57566,25214.68005,29225.52488	-0.9104821313,0.9235511639,-0.9235299565,0.9235340249,-0.923533166,0.9235333209,-0.9235332894,0.9235332955	-0.9501527977,-0.5968011024,-0.9770160982,-0.9268607536,-0.9236199399,0.9235505498,-0.9235301638,0.9235340973	ok
-1.48196393	-41.74348697	-40.81746355	0.9001332047	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,-1,-1,1,-1,1	2029.337385,6176.751439,10163.12823,14184.84837,18199.72792,22215.9738,26231.94931,30247.97687	5157.006175,9259.05267,10898.78252,13286.87816,16748.51065,20795.04371,24804.79535,28822.0472	0.9235053315,-0.9236420732,0.9235609191,-0.923576884,0.9235736787,-0.9235743196,0.9235741964,-0.9235742274	-0.9504755384,-0.5352197578,-0.9748169191,-0.9289761324,-0.9236128249,0.9235887674,-0.9235714158,0.9235748668	ok
