delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-43.64729459	-43.68235799	0.8957006806	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3302.253042,6066.181009,8733.946139,11372.40228,14000.97507,16626.11184,19250.04168,21873.54614	4862.817127,6131.797864,7688.682143,9565.687424,11752.47614,14165.57222,16702.17936,19292.78035	0.9377601546,0.9186679938,0.9189697284,0.9190805481,0.9191204127,0.9191345034,0.9191394731,0.9191412389	-0.9307379983,-0.917678228,-0.969990188,-0.9355798046,-0.9234098931,-0.9204037923,-0.9195577459,-0.9192854324	ok
-1.49799599	-43.64729459	-43.85952735	0.8951991278	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3423.566331,6191.669402,8864.881634,11509.33981,14144.16555,16775.66597,19406.00683,22035.94193	4863.628633,6122.195428,7668.087878,9535.040628,11716.1886,14129.35168,16669.93306,19266.21766	0.9195614471,0.91869777,0.9189913885,0.9190985149,0.9191366427,0.9191501262,0.9191548664,0.9191565297	-0.9309186778,-0.907857807,-0.9714284925,-0.9363879662,-0.9235810671,-0.9204482133,-0.9195785164,-0.9193013543	ok
-1.49599198	-43.64729459	-44.03005265	0.8948252924	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	14.7528839,3539.979601,6312.264874,8990.940822,11641.41751,14282.5105,16920.38715,19557.15047	4864.505219,6112.624527,7647.432248,9504.076535,11679.24653,14092.23682,16636.69561,19238.64235	0.9579980167,0.9185586231,0.9187277187,0.9190133583,0.9191167147,0.9191531811,0.919165966,0.9191704236	-0.9311004378,-0.8971396439,-0.97278312,-0.9372474088,-0.9237629926,-0.9204946248,-0.9195999301,-0.9193176753	ok
-1.49398798	-43.64729459	-44.19424084	0.8946581081	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3580.597274,6357.11039,9041.277175,11697.79238,14345.16807,16989.43376,19632.63093,22275.45979	4865.448432,6103.085802,7626.719165,9472.798593,11641.64378,14054.20897,16602.44146,19210.02655	0.9339371155,0.9187573824,0.9190355639,0.919135208,0.9191700337,0.9191821349,0.9191863175,0.9191877645	-0.9312832983,-0.8855247449,-0.9740257759,-0.9381614426,-0.9239566044,-0.920543158,-0.9196220057,-0.9193343959	ok
-1.49198397	-43.64729459	-40.97395246	0.9025864364	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2077.462352,4887.417621,7584.903065,10249.96455,12904.47159,15555.42223,18205.16134,20854.48611	4866.459875,6093.579765,7605.952618,9441.210612,11603.37454,14015.24922,16567.14431,19180.34146	0.9180472697,0.918715025,0.9190314535,0.9191447569,0.9191840811,0.9191977681,0.9192023555,0.9192039061	-0.9314672793,-0.8730246083,-0.9751235671,-0.9391334853,-0.9241629351,-0.9205939576,-0.9196447641,-0.9193515174	ok
-1.48997996	-43.64729459	-41.67019021	0.9013372128	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2242.639447,5033.417639,7730.186896,10399.32707,13059.47677,15716.61347,18372.73071,21028.50189	4867.541212,6084.106761,7585.136655,9409.316771,11564.43337,13975.33839,16530.77706,19149.55729	0.9185619709,0.9188024335,0.9190748058,0.9191709067,0.9192041483,0.9192153883,0.9192190974,0.9192204097	-0.9316524018,-0.8596617321,-0.9760385102,-0.9401670327,-0.924383129,-0.9206471827,-0.9196682283,-0.9193690407	ok
-1.48797595	-43.64729459	-42.09947040	0.8998813380	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2384.871262,5175.424816,7876.517814,10551.35495,13217.69998,15881.21871,18543.78851,21206.03874	4868.694167,6074.666941,7564.275396,9377.121634,11524.81522,13934.45707,16493.31183,19117.64325	0.9205799387,0.918843867,0.9191015938,0.9191915029,0.9192222305,0.9192326742,0.919236081,0.9192372352	-0.9318386872,-0.8454698788,-0.9767270437,-0.9412656175,-0.924618453,-0.9207030099,-0.9196924238,-0.9193869674	ok
-1.48597194	-43.64729459	-42.42751304	0.8984254633	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	2519.124872,5312.980493,8019.369612,10700.22612,13372.88063,16042.82761,18711.87259,21380.61619	4869.920528,6065.260213,7543.373013,9344.630144,11484.51552,13892.58565,16454.71991,19084.5675	-0.9149851421,-0.9188760345,-0.9191251211,-0.9192111216,-0.919240201,-0.9192501083,-0.9192534088,-0.9192545115	-0.9320261576,-0.8304940847,-0.9771395691,-0.9424327539,-0.9248703132,-0.9207616342,-0.9197173788,-0.9194053	ok
-1.48396794	-43.64729459	-42.70373188	0.8970485223	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	2649.004672,5446.928037,8158.836617,10845.79345,13524.7943,16201.18822,18876.72024,21551.96663	4871.222154,6055.886184,7522.433728,9311.847644,11443.53018,13849.70433,16414.97173,19050.29707	-0.9160507616,-0.9189065698,-0.9191481053,-0.9192308348,-0.9192584195,-0.9192676934,-0.9192709344,-0.9192717893	-0.9322148354,-0.8147904312,-0.9772200454,-0.9436718641,-0.9251402696,-0.9208232723,-0.9197431245,-0.9194240414	ok
-1.48196393	-43.64729459	-42.94944792	0.8956715813	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2765.514529,5567.68227,8285.171589,10978.25879,13663.62245,16346.47615,19028.50707,21710.26755	4872.600973,6046.544095,7501.461809,9278.779878,11401.85565,13805.79314,16374.03684,19014.79784	0.9188403108,0.9189367645,0.9191709707,0.9192506025,0.9192771251,0.9192858684,0.9192887487,0.9192896969	-0.932404744,-0.7984256192,-0.9769056797,-0.9449861823,-0.9254300554,-0.9208881649,-0.9197696949,-0.9194431945	ok
