delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-35.03006012	-46.65377794	0.8667155617	full	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	3740.760005,11373.94288,19008.45771,26643.6605,34279.16148,41914.7852,49550.4588,57186.15235	5471.99495,19398.17778,27035.12949,34667.79915,42301.92024,49936.9402,57572.364,65207.95629	-0.9369395376,-0.9371744642,-0.9367341004,-0.9365561484,-0.9364834688,-0.936455098,-0.936443217,-0.9364395712	-0.9625236652,-0.9416772928,-0.9388738955,-0.9374506005,-0.9368471652,-0.9366014273,-0.9365024214,-0.9364626694	ok
-1.49799599	-35.03006012	-41.19592074	0.8846561096	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	706.7969581,8353.707027,15987.40212,23622.2442,31257.64407,38893.28337,46529.02155,54164.79992	5470.013285,19392.65575,27029.83753,34662.64759,42296.86496,49931.97599,57567.49309,65203.18104	0.3647378304,0.9379023881,0.937056622,0.9367063058,0.9365641984,0.9365066666,0.9364831933,0.9364738031	-0.9625115454,-0.9416833194,-0.9389064847,-0.9374893702,-0.9368845309,-0.9366365718,-0.9365360077,-0.9364953632	ok
-1.49599198	-35.03006012	-42.07603431	0.8818627607	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1009.741152,8646.010612,16280.02098,23915.07217,31550.62101,39186.38367,46822.23486,54458.12235	5468.048005,19387.29205,27024.7142,34657.67321,42291.99498,49927.20505,57562.8234,65198.61499	0.8041173721,0.9377708868,0.937023177,0.936712894,0.9365865267,0.9365342229,0.9365137291,0.9365058477	-0.9624994302,-0.9416898486,-0.9389393346,-0.9375282862,-0.9369219907,-0.936671768,-0.9365696119,-0.936528051	ok
-1.49398798	-35.03006012	-42.67686658	0.8825709646	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1837.007702,9470.448176,17105.17075,24740.6282,32376.41674,40012.34536,47648.33223,55284.34298	5466.098959,19382.08112,27019.75386,34652.87043,42287.30478,49922.62187,57558.34944,65194.25269	0.9419916908,0.9373565669,0.9368716794,0.9366707565,0.9365877185,0.9365548397,0.9365409094,0.9365348695	-0.9624873197,-0.9416968522,-0.9389724303,-0.937567345,-0.9369595457,-0.9367070178,-0.9366032348,-0.936560732	ok
-1.49198397	-35.03006012	-43.13139903	0.8797776158	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2214.396868,9848.091526,17483.02035,25118.63545,32754.56016,40390.61672,48026.72826,55662.86264	5464.165997,19377.01775,27014.9512,34648.23404,42282.78919,49918.2213,57554.06608,65190.08901	0.9392456989,0.9373331409,0.9368819992,0.9366942051,0.9366169245,0.9365850309,0.9365725483,0.9365661524	-0.9624752135,-0.9417043038,-0.9390057576,-0.9376065433,-0.9369971962,-0.9367423229,-0.9366368783,-0.9365934095	ok
-1.48997996	-35.03006012	-43.55051716	0.8769842669	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2560.17031,10194.07751,17829.17652,25464.93675,33100.9971,40737.18614,48373.42905,56009.69451	5462.248973,19372.09701,27010.30124,34643.75911,42278.44332,49913.99849,57549.96849,65186.11914	0.9387101299,0.9373399505,0.9369055434,0.9367239775,0.936648185,0.9366160907,0.9366037472,0.9365979744	-0.9624631118,-0.9417121783,-0.9390393033,-0.9376458781,-0.9370349433,-0.9367776851,-0.9366705442,-0.9366260831	ok
-1.48797595	-35.03006012	-43.95442317	0.8741909180	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2827.40675,10461.49647,18096.74693,25732.64779,33368.84642,41005.17358,48641.55512,56277.95945	5460.347741,19367.31426,27005.79926,34639.44102,42274.26259,49909.94887,57546.05212,65182.33855	0.9388955908,0.9373662955,0.9369366135,0.9367561819,0.9366803493,0.9366488387,0.9366357148,0.9366300136	-0.9624510141,-0.9417204525,-0.9390730549,-0.9376853466,-0.9370727882,-0.9368131064,-0.9367042347,-0.936658756	ok
-1.48597194	-35.03006012	-44.35403731	0.8713975691	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2977.941127,10612.21036,18247.61259,25883.65864,33520.00204,41156.47494,48793.00292,56429.5541	5458.462158,19362.66511,27001.44082,34635.27538,42270.24268,49906.06816,57542.3127,65178.74298	0.9391970217,0.9373976513,0.9369702904,0.9367890256,0.9367129538,0.9366803573,0.9366667696,0.9366621092	-0.9624389204,-0.9417291039,-0.9391070008,-0.9377249464,-0.9371107317,-0.9368485894,-0.936737952,-0.9366914287	ok
-1.48396794	-35.03006012	-44.75546930	0.8689385888	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3106.085938,10740.54226,18376.10422,26012.30345,33648.79982,41285.42642,48922.10907,56558.81534	5456.592081,19358.14542,26997.22173,34631.25809,42266.37949,49902.35229,57538.74618,65175.3284	0.9391119416,0.937429184,0.9370039245,0.936822334,0.9367450638,0.9367132964,0.9366987625,0.9366939369	-0.9624268305,-0.9417381115,-0.9391411301,-0.937764675,-0.9371487753,-0.9368841361,-0.9367716977,-0.9367241025	ok
-1.48196393	-35.03006012	-45.15827388	0.8670206281	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	3274.659362,10909.31114,18545.0414,26181.40218,33818.05977,41454.8485,49091.6938,56728.56349	5454.737371,19353.75125,26993.13801,34627.38523,42262.66919,49898.79744,57535.34876,65172.09103	-0.9358606372,-0.9374603967,-0.9370376067,-0.93685576,-0.9367776396,-0.9367444486,-0.9367313791,-0.9367250453	-0.9624147445,-0.9417474558,-0.9391754323,-0.9378045307,-0.9371869203,-0.9369197483,-0.9368054746,-0.9367567805	ok
