delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-43.29659319	-43.38443199	0.8955294936	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3062.559404,5986.09567,8837.883903,11670.89603,14498.56607,17324.68294,20150.34605,22975.87622	4254.981694,7026.595733,8386.191764,10066.40704,12135.12726,14565.97043,17231.84453,20003.67367	0.9306244781,0.9194037215,0.919552564,0.9195969758,0.9196098664,0.9196139262,0.9196150507,0.91961538	-0.9417276886,-0.6327763291,-0.9440662852,-0.9594343365,-0.9286721079,-0.9215719464,-0.9201256316,-0.9197601361	ok
-1.49799599	-43.29659319	-43.58598961	0.8946935723	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3189.251728,6117.488818,8975.323856,11814.89312,14649.31486,17482.25496,20314.76601,23147.1526	4262.900349,6996.850835,8338.249688,9994.948707,12040.43985,14456.63234,17119.18255,19894.47728	0.925393137,0.9194346386,0.9195785449,0.9196208302,0.9196331863,0.9196367764,0.9196378355,0.9196381408	-0.9419780883,-0.6085293724,-0.9306512831,-0.962610545,-0.9296490887,-0.9217525018,-0.9201795359,-0.9197899362	ok
-1.49599198	-43.29659319	-43.77982385	0.8939853684	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3310.671632,6243.626075,9107.525697,11953.66565,14794.84918,17634.62042,20473.98692,23313.23723	4271.07155,6966.838269,8290.265521,9922.999311,11944.16861,14344.30018,17002.5888,19780.99531	0.9200770507,0.919465989,0.9196046194,0.9196450621,0.919656725,0.9196600836,0.9196610364,0.919661308	-0.9422310555,-0.5861795942,-0.9142253158,-0.9658466579,-0.930770693,-0.921955871,-0.9202374658,-0.9198207682	ok
-1.49398798	-43.29659319	-43.96720848	0.8934838156	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3436.910315,6374.608321,9244.592343,12097.31699,14945.27227,17791.88254,20638.11137,23484.23187	4279.506645,6936.366891,8242.257589,9850.605635,11846.36074,14228.943,16881.9335,19663.04968	0.9201516143,0.9194970003,0.9196308036,0.9196694978,0.919680478,0.9196835932,0.9196844782,0.9196847297	-0.9424866539,-0.566808432,-0.8946299495,-0.9690393734,-0.9320611549,-0.9221863394,-0.9203000283,-0.9198527432	ok
-1.49198397	-43.29659319	-44.14790816	0.8931099802	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	9.347122788,3556.247859,6498.697411,9374.781207,12234.10309,15088.83958,17942.29645,20795.39428	4288.217699,6905.054225,8194.242908,9777.816213,11747.07093,14110.53799,16757.08526,19540.45331	0.9567496982,0.9196668451,0.9195280957,0.9196570963,0.9196940548,0.9197044326,0.9197073527,0.9197081738	-0.9427449485,-0.5522200624,-0.8718164443,-0.9720374361,-0.9335483158,-0.9224491938,-0.9203679551,-0.9198859929	ok
-1.48997996	-43.29659319	-44.32225435	0.8929427959	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3597.791813,6545.044761,9427.253954,12293.18822,15154.71587,18015.02694,20875.00035,23734.8799	4297.217547,6871.95191,8146.23661,9704.681112,11646.36163,13989.07189,16627.91194,19413.00977	0.9744581588,0.9195592521,0.9196835609,0.9197187979,0.9197285165,0.9197312332,0.919731989,0.9197321992	-0.9430060072,-0.5462125079,-0.8458682883,-0.9746271398,-0.9352637076,-0.9227509909,-0.9204421348,-0.919920675	ok
-1.48797595	-43.29659319	-41.30550984	0.9014085779	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2141.062884,5110.733856,8003.093144,10876.70631,13745.32047,16612.5712,19479.44782,22346.22162	4306.519864,6832.679639,8098.251079,9631.251685,11544.30324,13864.54244,16494.28179,19280.51294	0.9193071137,0.9195614147,0.9197021214,0.9197413762,0.9197523103,0.9197552977,0.9197561141,0.9197563383	-0.9432698989,-0.5635871768,-0.8170143469,-0.9765158359,-0.9372423076,-0.9230999041,-0.920523654,-0.9199569786	ok
-1.48597194	-43.29659319	-41.86536686	0.8999527031	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2295.759232,5256.363937,8151.721627,11031.13929,13906.33561,16780.39207,19654.13918,22527.8022	4316.139231,8050.294665,9557.580278,11440.97417,13736.96007,16356.06484,19142.74684,21990.73589	0.9201381959,0.919615596,0.9197352093,0.9197683318,0.9197773382,0.9197797946,0.9197804633,0.9197806452	-0.9435366954,-0.7856307382,-0.9773148632,-0.9395217231,-0.9235061707,-0.9206138505,-0.9199951315,-0.919838185	ok
-1.48396794	-43.29659319	-42.25181681	0.8983691110	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	2434.175884,5396.777176,8297.655865,11183.55177,14065.51985,16946.43853,19827.07569,22707.63722	4326.091212,8002.369644,9483.719912,11336.46086,13606.34958,16213.13464,18999.48548,21852.35437	-0.9052689309,-0.9196516365,-0.9197635415,-0.9197940193,-0.919802087,-0.9198043649,-0.9198049781,-0.9198051428	-0.9438064701,-0.752232836,-0.9765248098,-0.9421404315,-0.9239826653,-0.9207143844,-0.9200354105,-0.9198661633	ok
-1.48196393	-43.29659319	-42.56247981	0.8967855189	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2563.107143,5529.929487,8436.853304,11329.37238,14218.15581,17105.95319,19993.48908,22880.95537	4336.392438,7954.468892,9409.723912,11230.85763,13472.75191,16065.3704,18850.49288,21707.97612	0.9242893653,0.9196840179,0.91979082,0.9198193922,0.9198271374,0.9198291835,0.9198297304,0.9198299597	-0.9440792987,-0.7174629408,-0.9735281371,-0.9451345158,-0.9245456348,-0.9208273335,-0.9200781527,-0.9198948325	ok
-1.47995992	-43.29659319	-42.83274488	0.8954085779	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	2697.174464,5668.726023,8581.824214,11481.00701,14376.62195,17271.30614,20165.74643,23060.12274	4347.060699,7906.570182,9335.645489,11124.26643,13336.22591,15912.65959,18695.52338,21557.30905	-0.9179326762,-0.9197156213,-0.9198179174,-0.9198452745,-0.919852423,-0.9198543068,-0.9198548025,-0.9198549326	-0.9443552583,-0.6820837229,-0.9675966344,-0.9485320536,-0.9252156295,-0.9209553206,-0.9201237727,-0.9199242702	ok
-1.47795591	-43.29659319	-43.07729051	0.8941593543	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	2829.018547,5805.434307,8724.75032,11630.6149,14533.07067,17434.64819,20335.99733,23237.28739	4358.115046,7858.625857,9261.537249,11016.79644,13196.85013,15754.90109,18534.32213,21400.04253	-0.9185644087,-0.919747038,-0.9198453567,-0.9198710359,-0.9198777663,-0.9198793488,-0.9198798486,-0.9198799318	-0.9446344283,-0.6469932206,-0.957923033,-0.9523439462,-0.9260186681,-0.921101688,-0.9201727822,-0.9199545724	ok
-1.47595190	-43.29659319	-43.30485971	0.8929101307	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2943.585187,5924.932647,8850.494422,11763.05558,14672.36013,17580.83571,20489.09935,23397.30874	4369.575902,7810.542618,9187.450609,10908.56352,13054.72447,15592.00882,18366.62608,21235.84617	0.9205184199,0.9197784021,0.919872696,0.9198970808,0.9199033052,0.9199049032,0.9199053166,0.9199054241	-0.94491689,-0.6132878237,-0.9436855972,-0.9565494716,-0.9269876623,-0.9212707365,-0.9202258196,-0.9199858565	ok
-1.47394790	-43.29659319	-43.52214833	0.8919952756	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3076.927585,6063.236742,8995.062864,11914.33179,14830.49282,17745.87221,20661.05416,23576.18619	4381.465188,7762.137472,9113.435043,10799.6895,12909.97171,15423.91613,18192.16538,21064.36866	0.9309065132,0.9198095626,0.9199002468,0.9199231572,0.9199291708,0.9199306867,0.9199310678,0.9199311637	-0.9452027258,-0.582429385,-0.9241492747,-0.9610742629,-0.9281640984,-0.9214680578,-0.9202836862,-0.9200182686	ok
-1.47194389	-43.29659319	-43.72951289	0.8912870717	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	3214.634917,6205.909945,9144.01438,12070.00104,14993.0254,17915.31406,20837.41929,23759.47875	4393.806457,7713.024354,9039.53709,10690.30132,12762.73874,15250.58072,18010.66558,20885.23659	-0.9186964164,-0.9198411407,-0.919927739,-0.9199497454,-0.9199552079,-0.9199565711,-0.9199569115,-0.9199569964	-0.9454920197,-0.5566796787,-0.898795556,-0.9657578524,-0.9295999129,-0.9217009979,-0.9203473979,-0.9200519912	ok
-1.46993988	-43.29659319	-43.92803528	0.8905788678	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3328.712176,6325.003457,9269.409078,12202.12572,15132.02045,18061.22334,20990.256,23919.24674	4406.625044,7662.225156,8965.798911,10580.53001,12613.19749,15071.99025,17821.85063,20698.05348	0.9223452049,0.9198724748,0.9199555186,0.9199762776,0.9199813894,0.9199826483,0.9199829584,0.9199830348	-0.9457848569,-0.5404977717,-0.8674576004,-0.970307767,-0.9313593564,-0.9219793116,-0.9204182543,-0.9200872534	ok
-1.46793587	-43.29659319	-44.12046038	0.8902050324	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	3463.75768,6465.071765,9415.792107,12355.24822,15292.01954,18228.1413,21164.10534,24100.03105	4419.948231,7605.465674,8892.256071,10470.50956,12461.54541,14888.16853,17625.44709,20502.39892	-0.9180697654,-0.91990395,-0.9199833576,-0.9200029467,-0.9200077172,-0.9200088767,-0.9200091586,-0.9200092271	-0.9460813226,-0.5493463896,-0.8304250686,-0.9742382216,-0.933520405,-0.9223160882,-0.9204979361,-0.9201243455	ok
-1.46593186	-43.29659319	-44.30495250	0.8898311970	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	55.65495643,3572.128362,6578.48088,9535.530813,12481.73604,15425.39004,18368.43506,21311.33421	4433.80543,8818.933863,10360.37555,12308.00539,14699.1823,17421.18977,20297.8282,23223.65009	0.9687168651,0.9203760844,0.9199354638,0.9200113919,0.920029771,0.9200342022,0.9200352656,0.9200355206	-0.9463815029,-0.7884854091,-0.9767953389,-0.9361748133,-0.9227290686,-0.9205886427,-0.9201636382,-0.9200661393	ok
-1.46392786	-43.29659319	-44.48325369	0.8896640127	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	90.32461781,3610.804818,6622.243646,9585.645421,12538.61087,15489.15376,18439.12627,21388.96406	4448.228385,8745.840822,10250.26373,12152.82498,14505.14819,17208.82912,20083.87244,23014.51947	0.966132123,0.92565346,0.919967034,0.920039603,0.9200568283,0.9200609178,0.9200618863,0.9200621154	-0.9466854829,-0.7428918383,-0.9768800985,-0.9394251201,-0.9232425169,-0.920693288,-0.9202056099,-0.9200959301	ok
-1.46192385	-43.29659319	-41.19199679	0.8985109120	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2094.831421,5137.180862,8112.018336,11072.89447,14030.59572,16987.56104,19944.35504,22901.10911	4463.251386,8672.956451,10140.30842,11996.27498,14306.23993,16988.14092,19860.03966,22795.1022	0.9198062361,0.9199648483,0.920059889,0.9200822897,0.9200875101,0.9200887283,0.9200890123,0.9200890785	-0.9469933463,-0.695288268,-0.972997561,-0.9433755725,-0.9238898696,-0.9208157878,-0.9202508835,-0.9201265201	ok
-1.45991984	-43.29659319	-41.81980881	0.8970550372	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2256.277621,5283.29096,8260.506557,11227.25734,14191.649,17155.50049,20119.22799,23082.92702	4478.911516,8600.206065,10030.64066,11838.64714,14102.69521,16758.93849,19625.81708,22564.78375	0.921732644,0.9200231379,0.9200947667,0.9201113163,0.920115131,0.9201159955,0.9201161937,0.9201162393	-0.9473051749,-0.6476664121,-0.9632855963,-0.9481117342,-0.9247174396,-0.920961485,-0.9203002783,-0.9201580563	ok
