delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-38.68737475	-43.93855715	0.8828560168	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	3065.406636,10804.51675,18525.59683,26244.27766,33962.70456,41681.1522,49399.63245,57118.13137	5914.779582,14378.83019,20054.31677,27900.05822,35637.48018,43358.33283,51076.98553,58795.41146	-0.9302007853,-0.9284453346,-0.9272110406,-0.9266320572,-0.9263729249,-0.9262584577,-0.9262087662,-0.9261869276	-0.9608386989,-0.9441080481,0.9328350405,0.9305531812,0.9283741387,0.9271765542,0.9266166179,0.9263663929	ok
-1.49799599	-38.68737475	-44.25022339	0.8810657735	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	3187.164458,10926.2393,18647.35183,26366.03192,34084.446,41802.87762,49521.34149,57239.82389	5909.474976,14352.14009,19983.04347,27817.9632,35553.76224,43274.42626,50993.04991,58711.46189	-0.9293740746,-0.9284897222,-0.9272590866,-0.9266789183,-0.9264179075,-0.9263028634,-0.9262513743,-0.9262298326	-0.9608241087,-0.9381540959,0.9327829969,0.9304699459,0.9283470899,0.9271895843,0.9266473982,0.9264040995	ok
-1.49599198	-38.68737475	-44.56133939	0.8796888325	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	3330.663534,11069.71421,18790.8659,26509.55127,34227.95818,41946.37949,49664.83241,57383.30396	5904.216207,14326.62151,19919.70361,27746.72609,35481.42561,43201.97175,50920.57943,58638.98316	-0.9303075029,-0.9285342987,-0.9273072563,-0.92672557,-0.9264627576,-0.9263463587,-0.9262945404,-0.9262716731	-0.9608095954,-0.9319747798,0.9327455893,0.9304174471,0.9283401912,0.9272122697,0.9266824495,0.9264436426	ok
-1.49398798	-38.68737475	-44.86987256	0.8784396089	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	3433.432187,11172.45868,18893.65469,26612.3511,34330.75656,42049.17337,49767.6209,57486.08715	5899.003567,14302.20655,19863.20347,27684.31463,35418.25774,43138.73464,50857.33697,58575.73813	0.9316991772,0.9285785011,0.9273555263,0.9267726021,0.9265081432,0.9263888136,0.9263366596,0.9263132405	-0.9607951559,-0.925625264,0.932720268,0.9303873502,0.9283475453,0.927241765,0.9267205235,0.926484489	ok
-1.49198397	-38.68737475	-45.17628144	0.8777314050	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	3577.243276,11316.25303,19037.49973,26756.21308,34474.62299,42193.04055,49911.48851,57629.95508	5893.837249,14278.83296,19812.70711,27629.33516,35362.76425,43083.20835,50801.81464,58520.2189	-0.9280423993,-0.9286228805,-0.9274034677,-0.9268196852,-0.9265522085,-0.9264328605,-0.9263789182,-0.9263546743	-0.9607807873,-0.919156988,0.9327051581,0.9303744179,0.9283655982,0.9272763783,0.9267608835,0.9265263269	ok
-1.48997996	-38.68737475	-45.47602037	0.8772298522	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	10.02811696,3688.64286,11427.6446,19148.9484,26867.68484,34586.10465,42304.52892,50022.98277	5888.717363,14256.44354,19767.55802,27580.77892,35313.87598,43034.31652,50752.93537,58471.34846	0.9599007473,0.931458992,0.9286670308,0.9274515523,0.9268659992,0.92659779,0.9264765203,0.9264219816	-0.960766487,-0.9126173119,0.9326988463,0.930375176,0.9283920755,0.9273150408,0.9268030681,0.9265689632	ok
-1.48797595	-38.68737475	-45.76779001	0.8770626679	full	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	3737.87216,11476.86725,19198.23369,26916.99896,34635.43475,42353.87133,50072.33676,57790.8209	5883.643945,14234.98566,19727.22906,27537.88622,35270.79531,42991.25718,50709.89679,58428.32448	-0.9255069994,-0.9287112182,-0.9274994169,-0.9269133312,-0.9266424584,-0.9265196943,-0.9264643974,-0.9264383646	-0.9607522523,-0.9060493398,0.9327002461,0.9303872292,0.9284254598,0.9273570518,0.9268467796,0.926612275	ok
-1.48597194	-38.68737475	-40.85810976	0.8976498568	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	1960.932799,9697.545912,17418.62074,25137.36945,32855.82281,40574.2792,48292.76352,56011.26579	5878.616963,14214.41082,19691.28932,27500.06775,35232.90842,42953.41381,50672.08219,58390.53033	0.9309028129,0.9286505662,0.9274950329,0.9269349064,0.926675822,0.9265580419,0.9265041502,0.9264788281	-0.9607380807,-0.899491889,0.9327085101,0.9304088812,0.9284647129,0.9274019405,0.9268918225,0.9266561837	ok
-1.48396794	-38.68737475	-41.68855359	0.8948565079	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2154.165178,9892.68582,17614.12218,25332.95256,33051.43663,40769.91537,48488.42146,56206.94582	5873.636328,14194.67421,19659.38136,27466.85596,35199.73187,42920.30138,50639.00648,58357.48096	0.9310892221,0.9287788934,0.9275850566,0.9270021246,0.9267295871,0.9266047691,0.9265474539,0.926522373	-0.9607239698,-0.8929795737,0.9327229706,0.9304389111,0.9285091159,0.9274493912,0.9269380694,0.9267006415	ok
-1.48196393	-38.68737475	-42.20296142	0.8920631590	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2320.114488,10059.01867,17780.59314,25499.47895,33217.99703,40936.50508,48655.03958,56373.59267	5868.7019,14175.73441,19631.20516,27437.87371,35170.8784,42891.53183,50610.28162,58328.78842	0.9313055044,0.928838818,0.9276412929,0.9270528956,0.9267767488,0.9266494692,0.9265912351,0.9265634819	-0.9607099173,-0.8865429713,0.9327430976,0.9304764353,0.9285581742,0.927499197,0.9269854427,0.9267456209	ok
