delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-38.88777555	-45.69745121	0.8791759112	full	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	16.32034601,3761.124997,11514.0181,19243.62598,26969.783,34695.4555,42421.09188,50146.74534	5954.563262,14335.8164,19143.72189,26915.99875,34648.51482,42375.10322,50100.82902,57826.46433	0.9998784584,-0.903072813,-0.9279783609,-0.9266756409,-0.9260474069,-0.9257604292,-0.9256320673,-0.9255747831	-0.9607515615,-0.9084789544,0.9309083036,0.9285233027,0.9269589841,0.9261796114,0.9258203409,0.9256586161	ok
-1.49799599	-38.88777555	-41.02792372	0.8992627264	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2044.541251,9794.889424,17524.16228,25250.26343,32975.91421,40701.53159,48427.16551,56152.81288	5948.955169,14304.04579,19076.61106,26847.3904,34579.76927,42306.33818,50032.04772,57757.66414	0.9303502194,0.9279361688,0.9266806906,0.9260749252,0.9257973932,0.925672364,0.9256158484,0.9255901805	-0.9607365046,-0.8975347533,0.9308988575,0.9285366128,0.9269925543,0.9262208477,0.925863489,0.9257018458	ok
-1.49599198	-38.88777555	-41.75666437	0.8964693775	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2217.155448,9969.373621,17698.97965,25425.1298,33150.77588,40876.37888,48601.99712,56327.62882	5943.390535,14273.73964,19014.71703,26784.23803,34516.51637,42243.07555,49968.77485,57694.37785	0.9307077739,0.9280498602,0.9267644715,0.9261384984,0.9258503023,0.9257197729,0.925660459,0.9256345514	-0.9607215426,-0.8863571844,0.9308946349,0.9285546425,0.9270285757,0.9262632001,0.925907122,0.9257452721	ok
-1.49398798	-38.88777555	-42.23712166	0.8936760286	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	2370.78736,10123.35316,17853.07036,25579.24149,33304.88471,41030.47928,48756.08772,56481.70977	5937.870374,14244.8024,18957.60494,26726.06532,34458.27465,42184.83331,49910.52836,57636.12344	-0.917523528,-0.9281090369,-0.9268207604,-0.9261897613,-0.9258979304,-0.9257642734,-0.9257046169,-0.9256766427	-0.9607066717,-0.8750489634,0.9308949632,0.928576693,0.9270666885,0.926306513,0.9259511765,0.9257888698	ok
-1.49198397	-38.88777555	-42.62723192	0.8908826798	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	2509.742119,10262.34901,17992.13603,25718.32683,33443.97212,41169.56371,48895.16808,56620.78593	5932.395514,14217.14721,18904.89997,26672.4657,34404.63362,42131.20055,49856.89732,57582.49002	-0.9293525472,-0.9281571219,-0.926871434,-0.9262388692,-0.9259436822,-0.9258085356,-0.9257481346,-0.9257190356	-0.9606918884,-0.8637006331,0.9308992895,0.9286022097,0.9271066099,0.9263506659,0.9259956036,0.9258326198	ok
-1.48997996	-38.88777555	-42.97634021	0.8880893309	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2626.664689,10379.24625,18109.09794,25835.31274,33560.96542,41286.55963,49012.16561,56737.78464	5926.966624,14190.69495,18856.27588,26623.08825,34355.23938,42081.82306,49807.52756,57533.12343	0.9313497304,0.9282028821,0.9269214173,0.9262872086,0.9259902896,0.9258537895,0.9257914021,0.9257629994	-0.9606771891,-0.8523905968,0.9309071556,0.9286307475,0.927148117,0.926395563,0.9260403652,0.9258765082	ok
-1.48797595	-38.88777555	-43.30691682	0.8856303506	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2761.665417,10514.20928,18244.12895,25970.37325,33696.03899,41421.64153,49147.25455,56872.8804	5921.584229,14165.37342,18811.44642,26577.62727,34309.78392,42036.39264,49762.11086,57487.7155	0.9321092991,0.9282478907,0.9269703941,0.9263348061,0.926035905,0.9258971077,0.9258335961,0.9258048087	-0.9606625705,-0.8411855893,0.9309181792,0.9286619465,0.9271910305,0.9264411301,0.9260854322,0.9259205238	ok
-1.48597194	-38.88777555	-43.62701159	0.8833780213	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2893.349804,10645.85808,18375.85113,26102.13083,33827.81536,41553.43181,49279.05739,57004.69573	5916.248725,14141.11653,18770.15851,26535.81428,34267.99699,41994.63887,49720.37684,57445.99588	0.9321843593,0.9282927323,0.9270198267,0.9263829592,0.9260822936,0.9259413983,0.9258772507,0.9258469372	-0.9606480294,-0.8301414558,0.9309320412,0.9286955142,0.9272352072,0.9264873078,0.9261307829,0.9259646597	ok
-1.48396794	-38.88777555	-43.94215091	0.8814600607	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	3039.042886,10791.52135,18521.59394,26247.91498,33973.62413,41699.25994,49424.90382,57150.56017	5910.9604,14117.86373,18732.18708,26497.41184,34229.63978,41956.32285,49682.08663,57407.72572	-0.929594843,-0.9283374927,-0.9270689153,-0.926431154,-0.9261282207,-0.9259866906,-0.9259210608,-0.9258897904	-0.9606335627,-0.8193041063,0.9309484726,0.9287312102,0.9272805317,0.9265340493,0.9261763992,0.9260089101	ok
-1.48196393	-38.88777555	-44.25380811	0.8796698174	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	3157.001104,10909.45325,18639.61114,26365.97953,34091.71913,41817.38002,49543.04785,57268.72758	5905.71944,14095.55938,18697.3308,26462.20871,34194.49997,41921.23219,49647.02787,57372.6927	0.932657714,0.928382145,0.9271178147,0.9264792207,0.9261735715,0.926031036,0.9259630592,0.9259329402	-0.9606191677,-0.8087105602,0.9309672484,0.9287688384,0.9273269109,0.9265813187,0.92622227,0.9260532721	ok
-1.47995992	-38.88777555	-44.56440653	0.8782139427	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	3280.803155,11033.23763,18763.48744,26489.90934,34215.68515,41941.37703,49667.07418,57392.78325	5900.525946,14074.15229,18665.40869,26430.01589,34162.38778,41889.1771,49615.01081,57340.7071	0.9313151965,0.928426858,0.92716688,0.926527366,0.9262196341,0.9260743861,0.926006492,0.9259745048	-0.9606048413,-0.7983900058,0.9309881786,0.9288082377,0.927374271,0.9266290882,0.9262683855,0.9260977437	ok
-1.47795591	-38.88777555	-44.87280999	0.8771713702	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	3422.172086,11174.59139,18904.93862,26631.42014,34357.23791,42082.96637,49808.69869,57534.4426	5895.379943,14053.59526,18636.2574,26400.66355,34133.13279,41859.98716,49585.86508,57311.59859	0.9359691753,0.9284712449,0.9272163513,0.9265754621,0.9262663318,0.9261193794,0.9260500792,0.9260175092	-0.9605905811,-0.7883648344,0.9310111038,0.9288492763,0.9274225531,0.9266773367,0.9263147406,0.9261423247	ok
-1.47595190	-38.88777555	-45.17641075	0.8764631663	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	3561.597608,11314.01014,19044.4616,26771.0089,34496.8746,42222.6453,49948.41854,57674.20287	5890.281387,14033.84472,18609.72884,26373.99842,34106.58129,41833.50873,49559.43707,57285.21359	-0.9292367986,-0.9285158486,-0.927265165,-0.9266234238,-0.9263121508,-0.9261639641,-0.9260925672,-0.9260599984	-0.9605763845,-0.7786516032,0.9310358911,0.9288918473,0.9274717118,0.9267260501,0.9263613332,0.9261870166	ok
-1.47394790	-38.88777555	-45.47303077	0.8759616135	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	13.44073524,3670.235586,11422.64867,19153.21074,26879.83002,34605.74973,42331.56854,50057.38808	5885.230175,14014.86036,18585.68834,26349.88166,34082.59422,41809.60277,49535.58782,57261.41317	0.9606078988,0.9313275518,0.9285602398,0.9273146672,0.9266721812,0.9263579177,0.9262074439,0.9261366419	-0.9605622489,-0.7692619288,0.9310624292,0.9289358649,0.9275217126,0.9267752189,0.9264081625,0.9262318213	ok
