delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-39.68937876	-42.28458624	0.8950124193	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	2398.615862,10243.69277,18021.63182,25785.00612,33545.21142,41304.66941,49063.93484,56823.14492	6132.861663,14779.32077,18630.2406,26476.53128,34254.75152,42018.18543,49778.40435,57537.86567	0.9291561052,0.9263327509,0.9247199756,0.9237936601,0.9233185221,0.923083264,0.9229684102,0.9229135746	-0.9604337087,-0.9627774401,0.9283201684,0.9263519469,0.9247319743,0.9237999971,0.9233215358,0.923084963	ok
-1.49799599	-39.68937876	-42.65136153	0.8925534390	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	2543.669995,10388.42399,18166.47879,25929.88559,33690.07378,41449.49645,49208.72064,56967.88761	6127.051499,14689.33823,18428.31063,26273.18694,34051.27046,41814.68338,49574.87295,57334.29606	-0.927213573,-0.9263823993,-0.9247758915,-0.9238483744,-0.9233698943,-0.9231328906,-0.9230163745,-0.9229590103	-0.9604154961,-0.9471248088,0.9281416629,0.9263845203,0.924777052,0.9238490319,0.9233705264,0.9231328794	ok
-1.49599198	-39.68937876	-42.97983327	0.8900944586	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	2669.727621,10513.98357,18292.11788,26055.55442,33815.72896,41575.12131,49334.30934,57093.438	6121.106686,14606.6281,18244.76054,26089.25697,33867.44837,41630.89724,49391.07472,57150.4678	-0.9037735137,-0.9264292285,-0.9248299626,-0.9239019354,-0.9234217885,-0.923182018,-0.9230634754,-0.923005417	-0.9603974582,-0.9266757638,-0.9285684216,-0.9264330963,-0.924832365,-0.9239035345,-0.9234222743,-0.9231821501	ok
-1.49398798	-39.68937876	-43.28991507	0.8879698468	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	2814.554061,10658.29242,18436.50571,26199.9767,33960.14314,41719.51041,49478.66719,57237.76267	6115.053721,14530.29277,18077.34929,25922.24149,33700.73249,41464.26432,49224.44501,56983.81584	-0.9279842946,-0.9264753473,-0.9248834688,-0.923955988,-0.92347297,-0.923230314,-0.923111266,-0.9230527594	-0.9603795996,-0.9023819536,-0.9285668977,-0.9264938549,-0.9248956007,-0.9239623452,-0.923476232,-0.9232325234	ok
-1.49198397	-39.68937876	-43.58852409	0.8858452350	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2928.314329,10771.50977,18549.79987,26313.30985,34073.47339,41832.82076,49591.95171,57351.01924	6108.915429,14459.57854,17924.20519,25770.08808,33549.03467,41312.68995,49072.88783,56832.24393	0.9311755224,0.9265208296,0.9249369829,0.9240095964,0.9235244328,0.9232795413,0.9231584051,0.9230981303	-0.960361922,-0.8753435564,-0.9286268697,-0.9265639385,-0.9249650653,-0.9240246227,-0.9235320042,-0.9232838175	ok
-1.48997996	-39.68937876	-43.88311093	0.8840549918	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3056.984742,10899.65815,18678.03405,26441.58998,34201.75655,41961.08933,49720.19972,57479.24426	6102.71149,14393.84798,17783.74048,25631.07679,33410.60959,41174.42421,48934.65244,56694.00118	0.9299859744,0.9265665121,0.9249905103,0.9240630967,0.9235753879,0.9233292971,0.923205403,0.9231450495	-0.960344425,-0.8466437731,-0.9287086772,-0.9266411488,-0.9250394739,-0.9240897321,-0.9235892944,-0.9233358985	ok
-1.48797595	-39.68937876	-44.17452315	0.8825991171	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	3198.623538,11040.78379,18819.25163,26582.85982,34343.03515,42102.35905,49861.45379,57620.48073	6096.458886,14332.55834,17654.59303,25503.74465,33283.9754,41047.98198,48808.25312,56567.60176	-0.9270953846,-0.9266123758,-0.9250442288,-0.9241170128,-0.9236273756,-0.9233777091,-0.923253778,-0.9231917347	-0.9603271065,-0.8172370505,-0.9288058281,-0.9267237553,-0.9251178218,-0.9241571795,-0.9236478733,-0.9233886621	ok
-1.48597194	-39.68937876	-44.46253486	0.8813498935	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	3327.65843,11169.31537,18947.88146,26711.54839,34471.73844,42231.05856,49990.14331,57749.15782	6090.172278,14275.24455,17535.58466,25386.8337,33167.85948,40932.08815,48692.41433,56451.7701	-0.926440848,-0.9266577811,-0.9250979574,-0.9241705719,-0.9236782652,-0.9234275632,-0.9233007868,-0.9232368869	-0.9603099633,-0.7878944753,-0.9289161508,-0.9268103735,-0.9251993057,-0.9242265705,-0.9237075584,-0.9234420272	ok
-1.48396794	-39.68937876	-44.74755137	0.8804350384	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	3463.792651,11304.96101,19083.6331,26847.36551,34607.57619,42366.89824,50125.97815,57884.98525	6083.864326,14221.50577,17425.68998,25279.2534,33061.15935,40825.63829,48586.03136,56345.40146	-0.9277424502,-0.9267034022,-0.9251516928,-0.924224612,-0.9237299484,-0.9234768973,-0.9233480353,-0.9232841199	-0.9602929911,-0.7591938858,-0.9290386368,-0.9268998789,-0.9252832686,-0.9242975828,-0.9237682003,-0.9234959273	ok
-1.48196393	-39.68937876	-45.02785472	0.8797268345	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3580.200037,11420.8836,19199.66667,26963.47076,34723.70787,42483.03747,50242.11774,58001.12284	6077.54597,14170.99461,17324.01242,25180.0524,32962.91356,40727.66937,48488.14095,56247.53257	0.9309926562,0.9267490733,0.9252053229,0.9242785772,0.9237819525,0.92352554,0.923395558,0.9233305957	-0.9602761855,-0.7315375137,-0.929172667,-0.9269913475,-0.9253691631,-0.9243699462,-0.9238296746,-0.923550307	ok
-1.47995992	-39.68937876	-45.30264938	0.8793529991	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	34.27037183,3699.078832,11539.29911,19318.20271,27082.08582,34842.35563,42601.69815,50360.78425	6071.226658,14123.40839,17229.76503,25088.39667,32872.27916,40637.33703,48397.89857,56157.31889	0.9659995265,0.929319505,0.9267946443,0.9252590691,0.9243325345,0.9238332155,0.9235752281,0.9234434961	-0.9602595412,-0.7051822712,-0.9293177255,-0.9270840127,-0.9254565254,-0.9244434298,-0.9238918741,-0.9236051192	ok
-1.47795591	-39.68937876	-45.56941342	0.8791858148	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	62.36233146,3742.413139,11582.16528,19361.19219,27125.16009,34885.46828,42644.82946,50403.92679	6064.91455,14078.48216,17142.25487,25003.55199,32788.51373,40553.89761,48314.5604,56074.01664	0.9862660221,0.9322353713,0.9268400925,0.9253126714,0.924386403,0.9238853085,0.9236241576,0.9234902323	-0.960243053,-0.6802726275,-0.9294732661,-0.9271772319,-0.9255449549,-0.9245178327,-0.9239547059,-0.9236603229	ok
-1.47595190	-39.68937876	-41.03815547	0.8975171969	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2052.278335,9883.466842,17660.46589,25424.00355,33184.22338,40943.57238,48702.67545,56461.70282	6058.61669,14035.98292,17060.8701,24924.8698,32710.96096,40476.69358,48237.46877,55996.96817	0.9289120192,0.9267418599,0.9252707237,0.9243873177,0.9239085728,0.9236589853,0.9235311996,0.9234647406	-0.9602267154,-0.6568705843,-0.9296386426,-0.9272704635,-0.9256341021,-0.9245929755,-0.9240180854,-0.9237158815	ok
-1.47394790	-39.68937876	-41.76771987	0.8948515655	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2217.026308,10054.11078,17832.9247,25596.9652,33357.33859,41116.74543,48875.87891,56634.92805	6052.339154,13995.70487,16985.06902,24851.77543,32639.0387,40405.14158,48166.04018,55925.58998	0.9299422654,0.9268999827,0.925399362,0.924483208,0.9239825559,0.9237202449,0.923584503,0.9235147787	-0.9602105228,-0.6349804761,-0.9298130785,-0.927363248,-0.9257236561,-0.9246686968,-0.924081936,-0.9237717599	ok
