delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-39.88977956	-44.67262187	0.8830554675	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	3493.496736,11382.98558,19181.65666,26957.78969,34728.6722,42498.23632,50267.43635,58036.52396	6175.299823,15228.64608,19376.81476,27280.43366,35083.14723,42860.2082,50631.31512,58400.9386	-0.9273438932,-0.9260580949,-0.9243659703,-0.9233126493,-0.9227463383,-0.9224572536,-0.9223120107,-0.9222383678	-0.9603646526,-0.9749903427,0.9279706519,0.9262289345,0.9244897897,0.9233824333,0.9227828302,0.9224753982	ok
-1.49799599	-39.88977956	-44.94400111	0.8823472636	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	3605.84782,11494.35122,19293.06233,27069.23164,34840.09814,42609.62291,50378.77479,58147.8108	6170.812332,15086.1542,19058.19623,26951.70857,34751.84733,42528.3478,50299.29527,58068.84157	0.9307184113,0.9261024531,0.9244202096,0.9233679949,0.9227997938,0.9225073712,0.9223598032,0.9222864792	-0.96034579,-0.978081152,0.9279227822,0.9261650054,0.9244650907,0.9233932012,0.9228128425,0.9225144322	ok
-1.49599198	-39.88977956	-45.21070122	0.8819734282	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	35.53550915,3723.239776,11610.80181,19409.56787,27185.78201,34956.63888,42726.1296,50495.23845	6165.943583,14958.58035,18775.04758,26663.49826,34462.51882,42238.7926,50009.66421,57779.1589	0.9662742782,0.9285252065,0.9261473269,0.924474397,0.9234229732,0.9228526624,0.9225584131,0.9224088514	-0.9603269699,-0.9753962778,0.9278878024,0.9261585712,0.9244825855,0.9234277575,0.9228551762,0.9225596586	ok
-1.49398798	-39.88977956	-45.47020739	0.8818062440	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	64.16295318,3766.042892,11652.65565,19451.47678,27227.74082,34998.59363,42768.05571,50537.12653	6160.755763,14843.60776,18521.79572,26408.44229,34207.27318,41983.5395,49754.39288,57523.85512	0.9851758092,0.9306894627,0.9261917539,0.9245284877,0.9234780566,0.9229054707,0.9226088031,0.9224584303	-0.9603082385,-0.9658802213,-0.9283536346,-0.9261921501,-0.9245288572,-0.9234785691,-0.922905998,-0.9226091903	ok
-1.49198397	-39.88977956	-41.16986381	0.8992670114	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2096.081656,9971.673948,17767.65308,25543.27835,33313.95805,41083.34909,48852.37289,56621.28014	6155.302101,14739.37303,18294.15515,26181.30163,33980.61538,41757.03916,49527.91975,57297.3657	0.9282932956,0.9261012325,0.9244866969,0.9234791689,0.9229300881,0.9226447083,0.9224988125,0.9224255934	-0.9602896292,-0.9493575174,-0.9281164315,-0.926255085,-0.9245963447,-0.9235415145,-0.9229632414,-0.9226620236	ok
-1.48997996	-39.88977956	-41.82574358	0.8966013799	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2246.807991,10129.36542,17927.66699,25703.89354,33474.71627,41244.12648,49013.13402,56782.01389	6149.628191,14644.36282,18088.69581,25978.08911,33778.42452,41555.14357,49326.09093,57095.53535	0.9286923186,0.9262516058,0.9246155254,0.9235768617,0.9230059848,0.9227075438,0.9225534907,0.9224764363	-0.9602711658,-0.9265039623,-0.928184717,-0.9263403094,-0.9246803772,-0.9236141276,-0.923025696,-0.9227175789	ok
-1.48797595	-39.88977956	-42.27711659	0.8939357484	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2382.263814,10265.65396,18064.54146,25840.9614,33611.82925,41381.23594,49150.22364,56919.07859	6143.773118,14557.33655,17902.59419,25795.63343,33597.45879,41374.59821,49145.64941,56915.10654	0.9287341542,0.9263187549,0.9246861292,0.9236417764,0.9230644519,0.9227602651,0.9226042889,0.9225239257	-0.9602528643,-0.8986081586,-0.9282924883,-0.9264428647,-0.924777898,-0.9236948601,-0.9230926225,-0.9227755141	ok
-1.48597194	-39.88977956	-42.64862191	0.8914767681	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2524.141864,10407.04863,18206.13965,25982.66625,33753.56187,41522.96386,49291.93544,57060.76968	6137.770422,14477.26827,17733.48131,25631.33724,33435.08717,41212.76804,48983.9598,56753.44393	0.9641834019,0.9263683284,0.9247442105,0.9236996617,0.9231186132,0.9228124335,0.9226530516,0.9225722237	-0.9602347354,-0.8672389688,-0.9284290475,-0.9265591335,-0.9248868422,-0.923782726,-0.9231635739,-0.9228356318	ok
-1.48396794	-39.88977956	-42.98003939	0.8891455052	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	2662.084026,10544.24085,18343.459,26120.07907,33891.00332,41660.40504,49429.36511,57198.18393	6131.648912,14403.3024,17579.34429,25483.0314,33289.13086,41067.47642,48838.84665,56608.37254	-0.9271220854,-0.9264143653,-0.9247995469,-0.9237556985,-0.9231728408,-0.9228636631,-0.9227027695,-0.9226197081	-0.9602167853,-0.8339441188,-0.9285928724,-0.9266864022,-0.925005802,-0.9238771174,-0.9232383021,-0.922897837	ok
-1.48196393	-39.88977956	-43.29038864	0.8868931760	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	2785.434578,10666.77711,18466.1056,26242.82036,34013.77814,41783.18483,49552.13864,57320.94718	6125.433351,14334.71992,17438.45835,25348.88047,33157.7624,40936.903,48708.49214,56478.07542	0.9366971842,0.926459163,0.9248543423,0.9238114719,0.9232264481,0.9229142246,0.9227517898,0.9226663066	-0.9601990166,-0.8000525675,-0.9287844737,-0.9268225944,-0.9251338353,-0.9239777018,-0.9233167071,-0.9229621124	ok
