delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-35.28056112	-45.87778578	0.8676994097	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	3543.41732,11180.28431,18818.45393,26457.33094,34096.51658,41735.82925,49375.19337,57014.578	5491.106839,17127.67805,24764.87181,32401.90121,40040.18024,47679.10685,55318.31313,62957.63425	0.9384429321,0.9366087291,0.9361310919,0.935937813,0.9358596991,0.9358292955,0.9358164513,0.935812611	-0.9624086821,0.9398551779,0.9375760586,0.9365312282,0.9360993362,0.9359251188,0.9358553351,0.9358274489	ok
-1.49799599	-35.28056112	-46.25569796	0.8671978569	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	5.576601425,3675.412822,11312.40025,18950.65919,26589.61889,34228.88713,41868.2834,49507.73194	5489.001079,17156.98797,24794.56184,32431.64745,40069.97538,47708.96677,55348.24835,62987.65017	0.9614375811,0.9384889733,0.9366416397,0.9361655087,0.9359714692,0.9358931017,0.9358625753,0.9358491046	-0.9623965072,0.9399743034,0.9376647696,0.9365922365,0.9361452691,0.9359637088,0.9358904983,0.9358610501	ok
-1.49599198	-35.28056112	-46.61872946	0.8670306727	full	-1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	3740.739347,11377.85501,19016.21143,26655.26173,34294.6205,41934.10845,49573.64919,57213.21142	5486.912808,17187.20428,24825.21301,32462.36458,40100.74738,47739.81004,55379.17408,63018.66412	-0.9359715125,-0.9366745503,-0.9361998157,-0.9360058743,-0.9359271822,-0.9358945991,-0.9358818546,-0.9358770477	-0.962384338,0.9400984984,0.9377573652,0.9366553063,0.9361921996,0.9360027576,0.9359258569,0.9358947213	ok
-1.49398798	-35.28056112	-41.43932384	0.8863047299	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1011.464098,8649.74898,16287.69935,23926.59302,31565.93923,39205.48012,46845.10201,54484.75709	5484.84186,17218.42221,24856.92984,32494.15785,40132.60136,47771.74165,55411.19522,63050.78098	0.9579978363,0.9371109377,0.9364032763,0.9361091718,0.935988097,0.9359391274,0.9359191905,0.9359115204	-0.9623721741,0.9402282372,0.9378543116,0.9367206967,0.9362402569,0.9360423268,0.9359614407,0.9359284758	ok
-1.49198397	-35.28056112	-42.18451459	0.8854688085	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1594.649137,9231.886357,16870.28816,24509.45942,32148.98645,39788.66574,47428.40847,55068.17737	5482.788073,17250.75478,24889.83706,32527.15292,40165.66283,47804.88693,55444.43702,63084.12599	0.9449071697,0.9368713481,0.9363243697,0.9360964756,0.9360030304,0.9359648899,0.9359492413,0.9359429644	-0.9623600154,0.9403640771,0.9379561705,0.9367887208,0.9362895959,0.9360824914,0.9359972852,0.9359623309	ok
-1.48997996	-35.28056112	-42.70142542	0.8826754597	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1951.79568,9589.253222,17227.86894,24867.19957,32506.86042,40146.66313,47786.52526,55426.41205	5480.751285,17284.33698,24924.08465,32561.50101,40200.08282,47839.39672,55479.05019,63118.84978	0.9397161147,0.9368337844,0.936329571,0.9361188958,0.9360313605,0.9359950109,0.9359802149,0.9359743338	-0.9623478619,0.9405066794,0.9380636261,0.9368597607,0.9363404053,0.9361233425,0.9360334344,0.9359963066	ok
-1.48797595	-35.28056112	-43.14618358	0.8798821108	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	2306.78594,9944.462334,17583.26294,25222.74313,32862.53789,40502.46881,48142.45709,55782.46921	5478.731337,17319.33133,24959.85467,32597.3858,40236.0448,47875.45422,55515.21781,63155.13539	0.9384537523,0.9368241104,0.9363464523,0.936145039,0.9360621479,0.9360271306,0.9360119848,0.9360068118	-0.9623357133,0.9406568381,0.9381775232,0.9369342906,0.9363929191,0.9361649917,0.936069941,0.9360304289	ok
-1.48597194	-35.28056112	-43.55802181	0.8770887619	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	2622.701731,10260.5702,17899.53016,25539.15155,33179.0813,40819.14548,48459.26657,56099.41156	5476.728073,17355.93551,24997.37075,32635.03312,40273.77435,47913.2847,55553.16496,63193.2078	0.9382358212,0.9368402759,0.9363738773,0.936176246,0.9360940444,0.9360588275,0.9360442709,0.9360390998	-0.9623235695,0.9408155168,0.9382989232,0.9370129083,0.9364474317,0.9362075795,0.936106871,0.9360647281	ok
-1.48396794	-35.28056112	-43.95589662	0.8742954130	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	2860.592213,10498.63964,18137.74894,25777.51079,33417.57963,41057.78341,48698.0446,56338.33028	5474.741336,17394.39288,25036.91148,32674.72463,40313.55284,47953.16911,55593.17234,63233.34761	0.9394672911,0.9368696758,0.9364070783,0.9362095105,0.9361272451,0.9360912245,0.9360775818,0.9360710983	-0.9623114303,0.9409839028,0.9384291845,0.9370963835,0.9365043214,0.9362512858,0.9361443092,0.9360992455	ok
-1.48196393	-35.28056112	-44.35016638	0.8715020642	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	2987.959403,10626.18948,18265.45265,25905.36108,33545.57635,41185.92732,48826.33664,56466.77092	5472.770975,17435.0075,25078.83001,32716.81782,40355.73741,47995.46405,55635.59626,63275.91096	0.9390029448,0.9369018819,0.9364411323,0.9362440382,0.9361604534,0.9361244802,0.9361098234,0.936102875	-0.9622992956,0.9411634817,0.9385700834,0.93718573,0.9365640866,0.9362963463,0.9361823664,0.9361340313	ok
