delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-23.55711423	-46.75966575	0.8369843523	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,1,1,1	7137.326382,14843.55508,22551.16738,30260.33899,37971.27939,45684.24155,53399.53449,61117.54166	4911.997831,16522.77474,26646.66739,37704.59783,46092.05493,54189.58737,61895.92277,69603.65502	-0.9596627127,-0.9596989986,-0.9597392194,-0.9597835147,-0.9598330193,-0.9598880409,-0.9599501928,-0.9600208505	-0.967264369,-0.9662129406,-0.9679077994,-0.9631657105,-0.9664996252,0.9596654892,0.9597021841,0.9597426274	ok
-1.49799599	-23.55711423	-47.36835360	0.8345253720	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,-1,-1,-1,-1	7267.7505,14977.58595,22689.80133,30404.77581,38122.98657,45845.04676,53571.76228,61304.22436	4912.370545,16538.78281,24125.9652,32150.65483,39381.72607,47098.83282,54819.57326,62544.68314	-0.9596965309,-0.9597564326,-0.9598233493,-0.9598985082,-0.959984222,-0.9600821075,-0.9601962582,-0.960330856	-0.9672532766,-0.9662890421,0.9625107942,0.9641574766,-0.9598733253,-0.959955309,-0.960049047,-0.9601575008	ok
-1.49599198	-23.55711423	-47.94681269	0.8329417799	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,1,1,1	7400.83819,15114.37818,22831.41396,30552.62221,38278.90067,46011.47707,53752.09711,61503.37089	4912.745589,16555.35921,24157.39439,31909.84494,39677.6401,47468.59368,55299.05864,63215.40476	-0.95973063,-0.9598147064,-0.9599097642,-0.9600191334,-0.9601457268,-0.9602952225,-0.9604756725,-0.9606989081	-0.9672421819,-0.966365703,0.9604944519,0.9607226295,0.9610171653,0.9614191877,0.9620194364,0.9630838243	ok
-1.49398798	-23.55711423	-48.48390642	0.8321058585	continued:5	1,1,1,1,1,1,1,1	-1,-1,1,1,1,1,1,1	1.123698615,7550.211117,15267.55855,22989.64956,30717.57557,38452.8623,46197.74028,53955.67134	4913.122951,16572.53209,24474.75425,32196.37268,39923.71155,47658.2481,55402.13231,63158.67997	0.9829678155,0.9597647876,0.9598737155,0.9599990752,0.9601454862,0.9603192231,0.9605311454,0.9607974065	-0.9672310852,-0.9664429082,0.9598632776,0.9599869902,0.9601310879,0.96030207,0.9605098296,0.9607703812	ok
-1.49198397	-23.55711423	-48.97183708	0.8319386743	full	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	7572.058031,15293.31502,23020.70805,30755.88763,38501.28957,46260.74262,54040.8242,61854.48234	4913.502619,16590.33135,24843.30176,32565.42239,40293.89768,48030.47462,55777.7537,63539.8705	-0.9597988422,-0.9599336424,-0.9600909542,-0.9602779046,-0.9605059171,-0.9607937889,-0.9611752297,-0.9617205705	-0.9672199862,-0.9665206382,-0.959818592,-0.9599565474,-0.9601178183,-0.9603102369,-0.9605460047,-0.9608455034	ok
-1.48997996	-23.55711423	-40.90941305	0.8536470111	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7343.487185,15998.48157,26688.98317,38091.79777,47683.94068,56503.16695,64295.26466,72132.01519	4913.884581,16608.7887,25136.2521,32874.22777,40624.04736,48390.60546,56182.77468,64019.66112	0.9632493967,0.9674796093,0.9681701087,0.9673513187,0.9667524891,0.9608961048,0.9613498853,0.9620290284	-0.9672088851,-0.9665988678,-0.9600923428,-0.9603033166,-0.9605634314,-0.9608971421,-0.9613511359,-0.962031035	ok
-1.48797595	-23.55711423	-42.42649873	0.8508536622	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7343.803628,15331.17116,24757.04501,37318.7669,47881.63001,55668.27335,63496.06432,71412.91968	4914.268828,16627.93775,25340.02449,33107.41039,40901.87377,48744.47768,56702.16786,65917.57698	0.9622123678,0.963718423,0.9676794687,0.9683390586,0.9607855245,0.9612273796,0.9618747614,0.9629981772	-0.9671977818,-0.9666775652,-0.9605281508,-0.9608795412,-0.9613593072,-0.9620839701,-0.9634295935,-0.9685462463	ok
-1.48597194	-23.55711423	-43.36575828	0.8480603133	continued:5	1,1,1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	7338.916505,15200.52031,23223.18634,30237.21715,38023.17699,45850.86021,53769.14135,62135.40752	4914.655348,16647.81408,25484.13595,33298.45302,41184.32827,49313.91436,57620.46786,65450.7265	0.9614724057,0.9623119525,0.9640186816,-0.9607317139,-0.9611844736,-0.9618460402,-0.9629911113,-0.9662858962	-0.9671866763,-0.9667566923,-0.9610532032,-0.9616463448,-0.9626160494,-0.9648689437,-0.9612084255,-0.9618833121	ok
-1.48396794	-23.55711423	-44.14907643	0.8452669644	continued:5	1,1,1,1,-1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7309.554866,15109.25666,22964.86936,30968.06802,38143.30975,45282.38278,53042.04043,60825.77135	4915.044128,16668.45528,25595.48113,33486.61978,41647.02529,50066.90989,58015.70414,66895.73907	0.9608517067,0.9613852575,0.9622073497,0.9638232269,-0.9640963489,0.9603164166,0.9606583629,0.9611135571	-0.9671755686,-0.9668362019,-0.9616428178,-0.9626549226,-0.9650669503,-0.9619707168,-0.9632945333,-0.9680403767	ok
-1.48196393	-23.55711423	-44.86431875	0.8424736156	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,1,1,1,1	7242.876359,15010.17479,22807.03854,30658.06894,38647.70508,48129.33952,59438.6199,68166.79485	4915.43516,16689.90098,25692.634,33729.8059,40886.20498,48649.20313,56438.99731,64276.08543	0.9603852098,0.9607747479,0.9613079156,0.9621198065,0.9636753954,0.967742241,0.9656004979,0.9646185914	-0.9671644587,-0.9669160362,-0.9622969209,-0.9641033046,0.960320396,0.960689778,0.961187758,0.9619263627	ok
-1.47995992	-23.55711423	-45.54285372	0.8396802667	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,1	7153.910894,14907.73788,22683.58712,30495.9039,38381.39764,46514.76838,54809.95218,62658.6956	4915.82843,16712.19282,25789.70737,34270.17362,43132.29054,50986.89879,58990.37288,66716.44843	0.9601234938,0.9604616637,0.9609038824,0.9615280871,0.9625370628,0.9648390804,0.9612484164,0.9620616582	-0.9671533467,-0.9669961269,-0.9630315903,-0.966762292,-0.9612970151,-0.9621414884,-0.9637830985,0.9668631892	ok
