delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-20.65130261	-48.48456282	0.8252439368	continued:5	-1,-1,1,1,1,1,1,1	-1,1,1,-1,-1,-1,1,1	7599.073993,15757.57443,23125.88817,31740.99833,40570.55539,49513.52479,58863.18808,68423.90906	4934.425556,15270.9678,23438.44681,30885.17209,39189.21329,47854.0427,55498.86711,63664.95887	-0.9644283564,-0.9667011984,0.9651433744,0.9687744155,0.9653810294,0.9695457749,0.9657494321,0.9696560774	-0.9683077083,0.9644517973,0.9667589895,-0.9647442252,-0.9675312567,-0.9668602218,0.9644482278,0.9667501876	ok
-1.49799599	-20.65130261	-49.03282398	0.8245357328	continued:5	1,1,1,-1,-1,-1,-1,1	-1,1,1,1,1,-1,-1,1	16.06462878,7745.083789,15931.99006,23585.64705,31779.92364,39527.92199,47715.14576,55372.88835	4934.939951,15270.68026,23468.2393,31257.3904,39448.23461,47152.51026,55340.18175,63003.68706	0.9678553436,0.9644697202,0.9668594926,-0.9644875149,-0.9669042902,-0.9644707289,-0.9668614541,0.9644855921	-0.9682967832,0.9644954689,0.9669243676,0.9644794434,0.9668836568,-0.964471766,-0.9668642559,0.9644832547	ok
-1.49599198	-20.65130261	-49.52234747	0.8243685485	full	1,-1,-1,-1,-1,-1,1,1	-1,1,1,1,1,1,1,1	34.97091666,7778.541685,15996.13631,23986.80557,32291.75977,40945.36532,48541.25941,56788.26306	4935.456115,15270.52856,23500.86131,31617.80191,40063.3098,50182.0065,61088.70455,69641.11445	0.9982436767,-0.9645115166,-0.9670225115,-0.9646864429,-0.9674973397,-0.9668260552,0.9645748832,0.9671905353	-0.9682858557,0.9645395678,0.9670965564,0.9649010927,0.9681362331,0.9691972423,0.9674190452,0.966368727	ok
-1.49398798	-20.65130261	-40.91108471	0.8458855331	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	8293.180687,17619.25309,27216.70019,38811.22059,48757.23932,56553.54619,64809.07337,73115.44326	4935.974041,15270.51664,23536.71424,31920.68462,41503.18026,52065.48621,60019.01346,68335.66488	0.9695164623,0.9657335386,0.9695132135,0.9698324523,0.9669177873,0.9645624899,0.9672171328,0.9654312802	-0.9682749261,0.9645841038,0.9672759809,0.9656985422,0.9695908949,0.9669977821,0.9646779146,0.967537593	ok
-1.49198397	-20.65130261	-42.55646798	0.8430921843	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,-1,-1,-1,-1	7834.026476,17818.55494,27935.46463,37265.9094,48049.23012,57647.68611,68907.98286,77660.40296	4936.493719,15270.64856,23576.28295,32215.44961,39747.27929,48137.16501,57698.74279,67801.66486	0.9679608706,0.9698157076,0.9662268876,0.9687484528,0.9657024387,0.9695221531,0.9694237648,0.9646029395	-0.9682639943,0.9646290864,0.9674630606,0.9667830174,-0.9647664341,-0.9678637146,-0.9696198678,-0.9689187108	ok
-1.48997996	-20.65130261	-43.57422067	0.8402988354	continued:5	1,-1,-1,-1,-1,-1,-1,1	-1,1,1,1,1,-1,-1,-1	7655.432435,15257.16624,23631.19535,32913.44409,43293.98232,54190.09942,65600.14565,73638.18656	4937.015142,15270.9286,23620.15796,32602.31116,42588.77463,52475.21054,61744.10488,71925.50195	0.9668135295,-0.9647137681,-0.9677738205,-0.9690897448,-0.9698365306,-0.9686082119,-0.9685197912,0.9648662135	-0.9682530604,0.9646745261,0.9676581809,0.9681960381,0.9688718697,-0.965421409,-0.9698229526,-0.9679842205	ok
-1.48797595	-20.65130261	-44.42740001	0.8375054865	continued:5	1,1,1,1,1,1,1,-1	-1,1,1,1,-1,-1,-1,-1	7534.867728,17084.15386,29246.33419,39251.17755,47856.22338,56421.81436,64982.59591,72974.40833	4937.538301,15271.36116,23669.06417,33357.17024,42292.09103,51063.69476,59612.44457,68709.47414	0.9659089465,0.9690436828,0.9696252659,0.9649668254,0.9686454773,0.9649221344,0.9684986096,-0.9650809917	-0.9682421242,0.9647204329,0.9678616424,0.9697403552,-0.9675283427,-0.9673735251,-0.9664205846,-0.9685241596	ok
-1.48597194	-20.65130261	-45.20717627	0.8347121376	continued:5	1,1,1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	7430.563415,16501.29357,27465.98637,37035.95521,45869.32439,54853.81313,64798.48181,75128.46136	4938.063189,15271.95086,23723.89773,33849.39654,44959.14976,54752.3248,65878.0808,74419.08913	0.9652664659,0.9696403854,0.9696668994,-0.9675517887,-0.9676288155,-0.9681987822,-0.9687924985,-0.964770134	-0.9682311859,0.9647668177,0.9680735736,0.9691271064,0.9682779586,0.9686423992,0.9673573578,0.9664064291	ok
-1.48396794	-20.65130261	-45.94417085	0.8319187888	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,-1,-1,-1	7346.032392,15959.6121,24552.28583,33311.71408,43672.90203,54885.39687,66410.29044,78775.82507	4938.589798,15272.70251,23785.7718,33524.28249,44925.038,52888.81111,62327.61746,72153.56055	0.9649195483,0.9686397129,0.9650437472,0.9690522244,0.9698117306,0.9688829514,0.9684332375,0.9690587476	-0.9682202454,0.9648136916,0.9682937785,0.9685866592,0.9684707634,-0.9654352643,-0.9697915078,-0.9652875104	ok
-1.48196393	-20.65130261	-46.64807692	0.8291254399	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,1,1,-1,-1,-1,-1,-1	7321.462807,15871.90059,23953.0055,32422.38847,41753.77548,52597.58176,61984.40003,72515.88202	4939.11812,15273.62112,23856.06905,32003.84807,40613.08857,49118.26841,57796.77389,66948.31281	0.9648275333,0.9684116698,-0.9672854937,-0.9661647961,-0.968686158,-0.9660970636,-0.9687437653,-0.9651281862	-0.9682093027,0.9648610658,0.9685214697,-0.9648876733,-0.9686092787,-0.9649510025,-0.9688196688,-0.9669054644	ok
-1.47995992	-20.65130261	-47.31951311	0.8263320910	continued:5	1,1,1,1,1,1,-1,-1	-1,1,1,1,1,1,1,-1	7392.972647,15998.2675,24413.72937,33068.15558,41998.4881,51425.20016,61622.77106,70230.65196	4939.648146,15274.71193,23936.49001,32929.076,42160.25701,53464.82604,63485.82613,74837.96342	0.9648563307,0.968579899,0.9649023552,0.9687329722,0.9660309678,0.9687767407,-0.9648585922,-0.968588255	-0.9681983577,0.9649089522,0.9687548065,0.966266312,0.968585524,0.9681178217,0.9688551873,-0.9689374425	ok
-1.47795591	-20.65130261	-47.95527129	0.8238731107	continued:5	1,1,1,1,1,1,-1,-1	-1,1,1,1,1,-1,-1,-1	7532.622893,16216.39817,25375.52033,33346.82324,42168.41879,52651.28357,64066.44352,74258.10838	4940.179869,15275.9804,24029.06095,34147.97102,45001.94593,54937.61407,64113.13544,75801.2747	0.9649009296,0.9688026844,0.9669643036,0.9650075995,0.9691545884,0.9688428616,-0.9692271399,-0.9650432245	-0.9681874106,0.9649573629,0.9689900929,0.9696479697,0.9688166252,-0.9663128851,-0.9685304278,-0.9692369624	ok
-1.47595190	-20.65130261	-48.54842327	0.8224961697	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,-1,1,1	7660.012698,16433.58717,26953.61098,38322.71313,49015.62416,57954.05199,66918.93715,76113.15425	4940.713281,15277.43227,24136.00101,34345.63565,45735.09675,53737.15807,62546.88418,74157.12948	-0.9649456986,-0.969026098,-0.9697050116,-0.9697688701,-0.969386785,-0.96507329,-0.9694219335,-0.9655786163	-0.9681764613,0.9650063102,0.9692204246,0.968557254,0.9684161774,-0.9664969022,0.9696779022,0.9689914337	ok
-1.47394790	-20.65130261	-49.08745184	0.8217879657	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	19.29193233,7810.034278,16686.19312,26752.46269,39175.75988,49570.19366,58625.80869,71063.91772	4941.248375,15279.07352,24259.197,33581.75289,42994.1164,53407.40044,62467.70118,72910.73437	0.9685269158,0.9649912102,0.9692424985,0.968444138,0.9695233954,0.96640081,0.9684187822,0.9692188133	-0.9681655098,0.9650558072,0.9694336027,0.9660077573,0.9687184269,0.9651013365,0.9695521094,0.96953353	ok
