delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-43.647295	-44.550267	0.857876	continued:5	2602619	3375050113525	1,0,0,0,0,0	-18,-1,-1,-1,-1,-1	ok
-1.497996	-43.647295	-44.832336	0.857040	continued:5	2602619	3375050113525	1,0,0,0,0,0	-18,-1,-1,-1,-1,-1	ok
-1.495992	-43.647295	-45.107745	0.856539	continued:5	2602619	10296487447998747106	1,0,0,0,0,0	-18,-1,-1,-1,-1,-1,0	ok
-1.493988	-43.647295	-45.374289	0.856371	continued:5	3374966975014	10296487447998747106	1,0,0,0,0,0,0	-18,-1,-1,-1,-1,-1,0	ok
-1.491984	-43.647295	-45.629522	0.855870	full	2602619	137520086689376866	1,0,0,0,0,0	-18,-1,-1,-1,-1,1	ok
-1.489980	-43.647295	-43.682351	0.860309	continued:5	2602619	137520086689376866	1,0,0,0,0,0	-18,-1,-1,-1,-1,1	ok
-1.487976	-43.647295	-43.985073	0.858519	continued:5	2602619	30800503075	1,0,0,0,0,0	-18,-1,-1,-1,0,-1	ok
-1.485972	-43.647295	-44.282912	0.857063	continued:5	3374966975014	30800503075	1,0,0,0,0,0,0	-18,-1,-1,-1,0,-1	ok
-1.483968	-43.647295	-44.575609	0.856021	continued:5	2602619	30800503075	1,0,0,0,0,0	-18,-1,-1,-1,0,-1	ok
-1.481964	-43.647295	-44.861186	0.855185	continued:5	2602619	45015781	1,0,0,0,0,0	-18,-1,-1,-1,0,0	ok
-1.479960	-43.647295	-45.139451	0.854683	continued:5	2602619	1330861	1,0,0,0,0,0	-18,-1,-1,1,0	ok
-1.477956	-43.647295	-45.408242	0.854516	continued:5	2602619	1330861	1,0,0,0,0,0	-18,-1,-1,1,0	ok
-1.475952	-43.647295	-45.665146	0.854142	full	2602619	1330861	1,0,0,0,0,0	-18,-1,-1,1,0	ok
-1.473948	-43.647295	-43.691697	0.858370	continued:5	2602619	27502201	1,0,0,0,0,0	-18,-1,-1,1,-1	ok
-1.471944	-43.647295	-44.001621	0.856786	continued:5	2602619	676831	1,0,0,0,0,0	-18,-1,0,1,0	ok
-1.469940	-43.647295	-44.302979	0.855409	continued:5	2602619	24971990386	1,0,0,0,0,0	-18,-1,0,-1,0,-1	ok
-1.467936	-43.647295	-44.597571	0.854160	continued:5	2602619	3000824940016	1,0,0,0,0,0	-18,-1,0,-1,-1,-1	ok
-1.465932	-43.647295	-44.886826	0.853324	continued:5	2602619	3483745621	1,0,0,0,0,0	-18,-1,0,-1,-1,0	ok
-1.463928	-43.647295	-45.168075	0.852823	continued:5	2602619	372549421	1,0,0,0,0,0	-18,-1,0,-1,1	ok
-1.461924	-43.647295	-45.439212	0.852449	continued:5	2602619	533844115	1,0,0,0,0,0	-18,-1,0,0,-1,0	ok
-1.459920	-43.647295	-45.699988	0.852282	full	2602619	125215	1,0,0,0,0,0	-18,-1,0,0,-1	ok
-1.457916	-43.647295	-43.702168	0.856743	continued:5	2602619	6406	1,0,0,0,0,0	-18,-1,0,0,0	ok
-1.455912	-43.647295	-44.015295	0.854952	continued:5	2602619	1505	1,0,0,0,0,0	-18,1,0,0	ok
-1.453908	-43.647295	-44.321567	0.853576	continued:5	2602619	1505	1,0,0,0,0,0	-18,1,0,0	ok
-1.451904	-43.647295	-44.620191	0.852326	continued:5	2602619	1505	1,0,0,0,0,0	-18,1,0,0	ok
-1.449900	-43.647295	-44.912728	0.851411	continued:5	2602619	1505	1,0,0,0,0,0	-18,1,0,0	ok
-1.447896	-43.647295	-45.197447	0.850910	continued:5	2602619	1505	1,0,0,0,0,0	-18,1,0,0	ok
-1.445892	-43.647295	-45.471367	0.850536	continued:5	2602619	1505	1,0,0,0,0,0	-18,1,0,0	ok
-1.443888	-43.647295	-45.734285	0.850369	full	2602619	1505	1,0,0,0,0,0	-18,1,0,0	ok
-1.441884	-43.647295	-44.025634	0.853360	continued:5	2602619	55910	1,0,0,0,0,0	-18,1,0,-1,0	ok
-1.439880	-43.647295	-44.336163	0.851904	continued:5	2602619	14500	1,0,0,0,0,0	-18,1,1,-1	ok
-1.437876	-43.647295	-44.639162	0.850655	continued:5	2602619	1626271	1,0,0,0,0,0	-18,-2,0,-1,-1	ok
-1.435872	-43.647295	-44.935320	0.849740	continued:5	2602619	1451	1,0,0,0,0,0	17,1,0,0	ok
-1.433868	-43.647295	-45.222995	0.849238	continued:5	2602619	1451	1,0,0,0,0,0	17,1,0,0	ok
-1.431864	-43.647295	-45.499266	0.848864	continued:5	2602619	124716	1,0,0,0,0,0	17,-1,0,0,-1	ok
-1.429860	-43.647295	-45.763970	0.848697	full	2602619	3483662151	1,0,0,0,0,0	17,-1,0,-1,-1,0	ok
-1.427856	-43.647295	-44.036748	0.851817	continued:5	2602619	48171	1,0,0,0,0,0	17,-1,0,-1,0	ok
-1.425852	-43.647295	-44.350853	0.850233	continued:5	2602619	1329231	1,0,0,0,0,0	17,-1,-1,1,0	ok
