category_id	count	encoding	sequence
1	39	606	12,0,0,0
2	50	641	-13,0,0,0
3	1	673	15,0,-1
4	3	675	14,1,0
5	45	677	13,0,0,0
6	1	709	16,-1,0
7	49	714	-14,0,0,0
8	10	750	15,1,0
9	198	752	14,0,0,0
10	29	756	12,-1,0,0
11	2	789	-16,1,0
12	6	791	-15,0,0,0
13	1	795	-13,-1,0,0
14	2	829	16,1,0
15	187	831	15,0,0,0
16	46	835	13,-1,0,0
17	1	870	-17,1,0
18	2	871	16,-1,-1
19	12	876	-14,-1,0,0
20	12	881	11,1,0,0
21	3859	914	16,0,0,0
22	38	918	14,-1,0,0
23	2	958	16,2
24	7	960	15,1,-1
25	4	961	-15,-1,0,0
26	17	966	12,1,0,0
27	9	1003	16,-2,0
28	1	1004	-16,1,-1
29	5	1005	15,-1,0,0
30	6	1010	-13,1,0,0
31	2	1051	15,0,1
32	12	1053	14,2,0
33	33	1055	13,1,0,0
34	1	1099	-15,2,0
35	15	1101	-14,1,0,0
36	5	1103	-13,0,-1,0
37	3	1146	15,2,0
38	199	1148	14,1,0,0
39	19	1150	13,0,-1,0
40	7	1154	11,-2,0,0
41	16	1196	-15,1,0,0
42	15	1198	-14,0,-1,0
43	1	1243	16,2,0
44	307	1245	15,1,0,0
45	32	1247	14,0,-1,0
46	30	1251	12,-2,0,0
47	1	1293	-17,2,0
48	2	1294	16,-2,-1
49	35	1295	-16,1,0,0
50	33	1296	15,-1,1
51	2	1297	-15,0,-1,0
52	6	1301	-13,-2,0,0
53	99	1346	16,1,0,0
54	19	1348	15,0,-1,0
55	23	1352	13,-2,0,0
56	389	1398	-17,1,0,0
57	1	1399	16,-1,1
58	1	1403	14,2,-1
59	15	1404	-14,-2,0,0
60	1	1411	10,2,0,0
61	37	1453	16,0,-1,0
62	1	1455	15,-3,0
63	16	1457	14,-2,0,0
64	6	1459	13,-1,-1,0
65	6	1460	-13,0,0,-1
66	4	1508	16,3
67	2	1510	15,2,-1
68	15	1511	-15,-2,0,0
69	3	1512	14,1,1
70	3	1513	-14,-1,-1,0
71	11	1514	13,0,0,-1
72	12	1518	11,2,0,0
