category_id	count	encoding	sequence
1	228062	5	-1,0
2	146322	8	1,0
3	38317	9	-1,-1
4	28126	13	1,-1
5	24038	20	-1,1
6	7509	26	1,1
7	11897	44	-1,-2
8	8681	53	1,-2
9	9216	90	-1,2
10	1799	103	1,2
11	5244	170	-1,-3
12	3349	188	1,-3
13	4727	299	-1,3
14	673	323	1,3
15	2863	495	-1,-4
16	1589	526	1,-4
17	3027	779	-1,4
18	312	818	1,4
19	1918	1175	-1,-5
20	858	1223	1,-5
21	2395	1710	-1,5
22	167	1768	1,5
23	1624	2414	-1,-6
24	508	2483	1,-6
25	2574	3320	-1,6
26	98	3401	1,6
27	1911	4464	-1,-7
28	325	4558	1,-7
29	4540	5885	-1,7
30	61	5993	1,7
31	4494	7625	-1,-8
32	220	7748	1,-8
33	62920	9729	-1,8
34	46	9868	1,8
35	65385	12245	-1,-9
36	158	12401	1,-9
37	65604	15224	-1,9
38	41	15398	1,9
39	45580	18720	-1,-10
40	127	18913	1,-10
41	36371	22790	-1,10
42	30	23003	1,10
43	28944	27494	-1,-11
44	120	27728	1,-11
45	16894	32895	-1,11
46	29	33151	1,11
47	13966	39059	-1,-12
48	124	39338	1,-12
49	3310	46055	-1,12
50	31	46358	1,12
51	8	53955	-1,-13
52	169	54283	1,-13
53	46	63188	1,13
54	12	72770	-1,-14
55	287	73151	1,-14
56	103	84253	1,14
57	16	96140	-1,-15
58	850	96578	1,-15
59	371	110213	1,15
60	52	124749	-1,-16
61	3320	125248	1,-16
62	59	141776	1,16
63	98	159329	-1,-17
64	150	159893	1,-17
