category_id	count	encoding	sequence
1	2646	173	-9,0
2	2466	192	9,0
3	821	193	-9,-1
4	7874	212	-10,0
5	1456	213	9,-1
6	11397	233	10,0
7	1400	234	-10,-1
8	1408	236	-9,1
9	11931	255	-11,0
10	3014	256	10,-1
11	3235	258	9,1
12	17681	278	11,0
13	2128	279	-11,-1
14	1799	281	-10,1
15	14651	302	-12,0
16	3802	303	11,-1
17	4371	305	10,1
18	358	308	-9,-2
19	20788	327	12,0
20	3054	328	-12,-1
21	2082	330	-11,1
22	846	333	9,-2
23	15285	353	-13,0
24	4312	354	12,-1
25	4217	356	11,1
26	559	359	-10,-2
27	22295	380	13,0
28	4239	381	-13,-1
29	2301	383	-12,1
30	1193	386	10,-2
31	15084	408	-14,0
32	4622	409	13,-1
33	3842	411	12,1
34	813	414	-11,-2
35	669	418	-9,2
36	21108	437	14,0
37	5585	438	-14,-1
38	2472	440	-13,1
39	1376	443	11,-2
40	1733	447	9,2
41	14164	467	-15,0
42	4934	468	14,-1
43	3442	470	13,1
44	1162	473	-12,-2
45	779	477	-10,2
46	14968	498	15,0
47	5872	499	-15,-1
48	2424	501	-14,1
49	1523	504	12,-2
50	1832	508	10,2
51	9961	530	-16,0
52	6320	531	15,-1
53	2908	533	14,1
54	1607	536	-13,-2
55	856	540	-11,2
56	8454	563	16,0
57	9914	564	-16,-1
58	2487	566	-15,1
59	1591	569	13,-2
60	1623	573	11,2
61	201	578	-9,-3
62	1361	597	-17,0
63	3717	598	16,-1
64	2399	600	15,1
65	1559	603	-14,-2
66	911	607	-12,2
67	493	612	9,-3
68	7206	633	-17,-1
69	2591	635	-16,1
70	1605	638	14,-2
71	1387	642	12,2
72	287	647	-10,-3
73	1197	669	17,-1
74	1492	671	16,1
75	1703	674	-15,-2
76	957	678	-13,2
77	609	683	10,-3
78	60	706	-18,-1
79	1747	708	-17,1
80	1638	711	15,-2
81	1184	715	13,2
82	394	720	-11,-3
83	309	746	17,1
84	2417	749	-16,-2
85	813	753	-14,2
86	659	758	11,-3
87	6	785	-18,1
88	1375	788	16,-2
89	915	792	14,2
90	554	797	-12,-3
91	409	803	-9,3
92	1725	828	-17,-2
93	818	832	-15,2
94	717	837	12,-3
95	1080	843	9,3
96	297	869	17,-2
97	666	873	15,2
98	763	878	-13,-3
99	434	884	-10,3
100	266	911	-18,-2
101	755	915	-16,2
102	732	920	13,-3
103	990	926	10,3
104	377	958	16,2
105	666	963	-14,-3
106	456	969	-11,3
107	324	1002	-17,2
108	684	1007	14,-3
109	837	1013	11,3
110	8	1047	17,2
111	717	1052	-15,-3
112	463	1058	-12,3
113	21	1093	-18,2
114	658	1098	15,-3
115	676	1104	12,3
116	145	1111	-9,-4
117	970	1145	-16,-3
118	470	1151	-13,3
119	333	1158	9,-4
120	596	1193	16,-3
121	558	1199	13,3
122	184	1206	-10,-4
123	644	1242	-17,-3
124	380	1248	-14,3
125	359	1255	10,-4
126	6	1292	17,-3
127	413	1298	14,3
128	227	1305	-11,-4
129	78	1343	-18,-3
130	360	1349	-15,3
131	372	1356	11,-4
132	279	1401	15,3
133	307	1408	-12,-4
134	319	1454	-16,3
135	401	1461	12,-4
136	155	1508	16,3
