delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.055556	-45.000000	9314	29613	1,-2,-2,0	-17,-1,-2,-1	ok
-1.055556	-42.222222	27493	1682	1,0,-1,1	-15,0,0,-1	ok
-1.055556	-39.444444	72389	140159	-1,0,1,1	13,13,-1,0	ok
-1.055556	-36.666667	547877212015333276	548931685865374866	1,-1,0,12	12,-12,0,12	ok
-1.055556	-33.888889	514702014309	741298238	-1,-4,-8,4	11,11,11	ok
-1.055556	-31.111111	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.055556	-28.333333	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.055556	-25.555556	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.055556	-22.777778	5848780619532479	2671081176279736	-1,8,8,-9	-9,8,-9,8	ok
-1.055556	-20.000000	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
