delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-40.85427136	-44.36203871	0.8864085118	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,1,-1,1,-1,1	3424.643402,8593.142285,12952.89542,17886.70486,22423.56592,27244.11477,31864.63462,36628.05927	5654.775594,12022.49513,14232.44689,18044.05081,23203.38031,27570.11672,32499.69562,37039.701	-0.9244571243,0.9265465822,-0.9257252898,0.9262636712,-0.9258652468,0.9261393411,-0.9259402169,0.9260794543	-0.9575157774,-0.7539037579,-0.9406133736,0.9254461729,-0.9265351038,0.9257302813,-0.9262590495,0.9258681372	ok
-1.49497487	-40.85427136	-44.60991851	0.8853659393	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,1,-1,1,-1,1	3541.400156,8747.992017,13087.52465,18058.86397,22580.51311,27432.71758,32044.97528,36833.73271	5776.032339,12768.79034,15229.66804,19468.84217,24499.3237,28975.51347,33858.62185,38447.51019	-0.923609429,0.9267045587,-0.9258045041,0.9264110971,-0.9259487497,0.9262751644,-0.9260303013,0.9262064996	-0.9582311441,-0.8835685132,-0.9312518041,0.9257370032,-0.9264818059,0.9259101933,-0.9263096558,0.9260087419	ok
-1.48994975	-40.85427136	-44.85390110	0.8846577354	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,1,-1,1,-1,1	3672.537736,8917.883237,13235.26438,18246.22455,22749.51113,27636.23109,32236.67043,37053.71148	5901.011114,13439.06359,16116.59344,20681.98771,25524.46134,30159.148,34951.04244,39624.60412	-0.9251650912,0.9268650403,-0.9258816814,0.9265628805,-0.9260285082,0.9264159421,-0.9261165244,0.9263377759	-0.9588193676,-0.9469524906,-0.9281393796,0.9260840334,-0.9263660402,0.9261493644,-0.9263105459,0.9261875796	ok
-1.48492462	-40.85427136	-45.09154996	0.8839495315	full	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	3680.242301,8965.51892,13258.3728,18311.44492,22792.78948,27717.37505,32301.88125,37150.78131	6018.452333,12332.73227,14101.26647,17024.05662,21905.24277,26524.31228,31347.22961,36012.42275	-0.9233873844,0.9270294737,-0.9259564113,0.9267197158,-0.9261047449,0.9265622276,-0.9261982537,0.9264744068	-0.9592453436,-0.4871508962,-0.9751128164,-0.9267387129,0.9265114331,-0.9262314672,0.9264450864,-0.9262771814	ok
-1.47989950	-40.85427136	-41.32938189	0.8982053123	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,-1,1,-1,1,-1	2122.52946,7540.615387,11730.05389,16875.68974,21291.72361,26286.60759,30827.01042,35729.90386	6116.168899,12973.65804,14890.38122,18216.46325,23455.57097,27794.06708,32843.43076,37339.00113	0.9261222395,-0.9273327235,0.9259789682,-0.9269461903,0.9261432538,-0.9267508164,0.9262524887,-0.9266383457	-0.9595067627,-0.5084801759,-0.9698304937,-0.9260283057,0.9270740396,-0.9260819316,0.9268197988,-0.9262118155	ok
-1.47487437	-40.85427136	-41.92117238	0.8955396809	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,1,-1,1,-1,1	2271.578235,7659.632534,11879.61905,17035.77231,21452.40822,26471.0961,31003.64191,35933.9979	6187.23387,13749.71845,16007.16827,20035.15665,25301.95364,29624.89431,34711.41478,39186.84155	0.9269013987,-0.9273994757,0.9260884091,-0.9270667461,0.9262370114,-0.9268842615,0.9263403073,-0.9267733055	-0.9596363005,-0.7189755688,-0.9391723109,0.925978451,-0.9272216201,0.9261619223,-0.9269729072,0.9262879861	ok
-1.46984925	-40.85427136	-42.34539212	0.8927463320	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,1,-1,1,-1,1	2397.561811,7813.069265,12014.6358,17212.55581,21602.36715,26665.89015,31171.5443,36144.96494	6232.278599,14807.70355,17768.31017,22802.88869,27333.42288,32286.96447,36886.99601,41784.25346	0.9265909353,-0.9275524658,0.9261659357,-0.9272311229,0.9263069908,-0.9270468019,0.926409391,-0.9269293355	-0.9596797252,-0.9721744186,-0.9268499263,0.9270084558,-0.9264328742,0.9269040658,-0.9265011107,0.9268340664	ok
-1.46482412	-40.85427136	-42.70071876	0.8902873516	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,1,-1,1,-1,1	2540.750729,7996.735403,12167.35644,17416.60089,21769.61977,26886.91094,31356.08352,36381.52361	6256.481971,14096.76425,16410.31367,20593.00624,25834.17218,30194.30444,35306.10623,39780.09983	-0.924780058,0.9277273765,-0.9262347079,0.9274121514,-0.9263679972,0.9272240508,-0.9264689074,0.9270994298	-0.9596747688,-0.7276007984,-0.936896794,0.9262426564,-0.927400436,0.9263740109,-0.9272165666,0.926473415	ok
-1.45979899	-40.85427136	-43.01828937	0.8878283713	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	2666.845862,8167.193702,12301.91434,17607.33142,21917.33848,27094.85008,31519.72061,36605.16941	6265.78745,13624.06401,15579.57963,19078.46445,24563.29711,28711.97668,34007.92204,38326.43336	-0.9249403652,0.9279111505,-0.9263000657,0.9276038162,-0.9264240463,0.9274145038,-0.9265211221,0.9272842844	-0.9596452503,-0.4907623824,-0.9674824169,-0.9262857995,0.9278858876,-0.9263090178,0.9275896211,-0.926430944	ok
-1.45477387	-40.85427136	-43.31647920	0.8855760421	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,1,-1,1,-1,1	2795.219483,8341.994656,12437.32478,17802.92625,22064.23203,27308.2552,31680.84982,36834.81653	6265.060788,15032.22226,18039.34519,23244.89741,27652.69446,32777.15544,37259.14409,42320.20889	-0.9254603708,0.928101125,-0.926363293,0.9278060563,-0.9264757405,0.9276186342,-0.9265661801,0.9274855622	-0.9596042425,-0.9685746809,-0.9269487985,0.9275612328,-0.9265972257,0.9274431191,-0.9266661221,0.927353635	ok
