delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-41.35678392	-43.40926932	0.8911708808	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	2956.861518,7350.740827,11590.41707,15884.65146,20160.60036,24442.80881,28722.88878,33003.69415	5190.261951,10515.74167,12708.20412,16118.04107,20483.6239,24733.95145,29024.7047,33301.85061	-0.9234304202,0.9244600135,-0.9243577859,0.9243917163,-0.9243801571,0.9243841255,-0.9243828644,0.9243833435	-0.9518940386,-0.8887186957,-0.9373385214,-0.9243303714,0.9244400233,-0.9243642918,0.924389656,-0.9243809715	ok
-1.49497487	-41.35678392	-43.66243748	0.8893806375	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	3072.754155,7492.518398,11740.52366,16052.44015,20341.84809,24639.36557,28933.98371,33229.64126	5248.639275,10107.08949,11969.12336,14868.61103,19033.86051,23372.38903,27651.95761,31952.95405	-0.9208369219,0.9245778548,-0.9244589564,0.9245003255,-0.9244853759,0.924490916,-0.9244888454,0.9244896869	-0.9527313239,-0.6399717305,-0.9669000066,-0.9252458441,0.9244102746,-0.9245187499,0.9244790872,-0.9244931807	ok
-1.48994975	-41.35678392	-43.91152274	0.8877970454	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,1,-1,1,-1,1	3189.338231,7635.271779,11890.70535,16220.52009,20522.86469,24835.60545,29144.44569,33454.75443	5315.500188,11314.03822,13683.84285,17370.77378,21816.45633,26071.99149,30401.76435,34704.11994	0.9267320006,-0.9246965332,0.9245595231,-0.9246094669,0.9245905342,-0.9245977545,0.9245950715,-0.9245960821	-0.9535906744,-0.9439478896,-0.9310927069,0.9240990011,-0.924696399,0.9245595434,-0.9246095823,0.9245905814	ok
-1.48492462	-41.35678392	-44.15731210	0.8865478218	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	3324.459854,7796.835327,12058.76967,16406.74473,20721.4601,25049.37251,29372.09808,33696.87006	5392.416216,10739.39564,12641.92498,15646.36802,19933.24341,24271.87181,28590.33249,32916.77442	-0.9238088835,0.9248164514,-0.92465921,0.9247192683,-0.9246951563,0.9247045532,-0.9247009782,0.9247022933	-0.9544668011,-0.6495935674,-0.9631376223,-0.9251122837,0.9246759731,-0.9247124611,0.9246979843,-0.9247036743	ok
-1.47989950	-41.35678392	-44.39843232	0.8852985982	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,-1,1,-1,1,-1	3424.118151,7923.320462,12190.74518,16557.21258,20883.67592,25226.75148,29563.0006,33902.06802	5481.073483,11771.79687,14067.36709,17705.58216,22204.79016,26472.20764,30838.67291,35165.13228	0.9254622366,-0.9249375301,0.9247580188,-0.9248295604,0.9247996092,-0.9248117802,0.9248067949,-0.9248087994	-0.9553493784,-0.9041180355,-0.933686076,-0.9257463991,0.9249376801,-0.9247579769,0.9248295933,-0.9247997036	ok
-1.47487437	-41.35678392	-44.63685694	0.8843837431	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,-1,1,-1,1,-1	3540.338522,8066.642228,12338.56348,16723.89033,21061.43131,25419.70713,29769.08728,34122.30326	5582.913982,11050.28741,12787.91239,15502.34199,19629.84716,24068.12381,28381.75163,32750.07715	0.9253400506,-0.9250600844,0.9248556731,-0.9249405393,0.9249035156,-0.9249193046,0.9249126668,-0.9249154354	-0.9562199423,-0.5074257183,-0.9776627035,-0.9264965739,0.9247637341,-0.9249837193,0.9248858006,-0.9249272441	ok
-1.46984925	-41.35678392	-44.87026432	0.8838821903	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,-1,1,-1,1,-1	41.92840798,3684.672506,8238.430827,12513.78596,16918.40837,21266.29079,25639.85769,30001.94069	5698.252009,11809.49955,13727.00596,16810.14251,21225.90117,25568.60476,29944.45208,34305.49933	0.9669324767,-0.9240618713,0.9251837329,-0.9249525322,0.9250523505,-0.9250069058,0.9250272806,-0.9250180195	-0.9570481207,-0.625725084,-0.9628353657,-0.9251961925,0.9250616677,-0.9250029534,0.9250290604,-0.9250172923	ok
-1.46482412	-41.35678392	-45.09537876	0.8831739864	full	1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	62.11688348,3688.562048,8270.171467,12547.84127,16972.2638,21329.67941,25718.69386,30093.00467	5824.564841,12474.87065,14536.23342,17890.50368,22439.65989,26734.36797,31151.43475,35512.3903	0.9861334068,0.9286197091,-0.9253089978,0.9250484251,-0.9251650204,0.9251096519,-0.9251352998,0.9251233261	-0.9577897109,-0.7253992706,-0.9482810082,-0.9249668254,0.9252778075,-0.9250610428,0.9251589085,-0.9251125035	ok
-1.45979899	-41.35678392	-41.23316530	0.8964217141	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,-1,1,-1,1,-1	2081.822687,6757.299433,10999.48593,15460.17919,19818.18863,24226.70567,28610.83497,33006.85413	5954.323064,13059.10096,15228.80091,18778.085,23386.00852,27665.8983,32110.2143,36476.5141	0.9250646374,-0.9255033077,0.9251158291,-0.925293172,0.9252047707,-0.9252471993,0.9252264144,-0.9252366614	-0.9583931972,-0.7910448336,-0.9405536889,-0.9250646436,0.9254336998,-0.9251436939,0.9252785111,-0.9252117601	ok
-1.45477387	-41.35678392	-41.87348151	0.8939627337	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,1,-1,1,-1,1	2240.717453,6893.126912,11163.95013,15633.36305,20005.21184,24426.82056,28823.45653,33232.7355	6074.74013,13629.78828,15925.9339,19683.8525,24311.72815,28596.5902,33059.60374,37434.80852	0.9257610703,-0.9255782859,0.9252299609,-0.9253970669,0.9253108162,-0.9253537802,0.9253321457,-0.9253429345	-0.9588210828,-0.8574879741,-0.9345506661,0.9249511491,-0.9255527596,0.9252407435,-0.9253912733,0.9253137933	ok
-1.44974874	-41.35678392	-42.31438997	0.8915037534	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,1,-1,1,-1,1	2387.132684,7057.580805,11333.40643,15821.70273,20201.65149,24638.92117,29046.35556,33469.46307	6172.59279,14302.01104,16842.16158,20931.2381,25498.67834,29834.44573,34293.88945,38689.47631	-0.9241943395,0.9256968238,-0.9253266193,0.9255106789,-0.9254119775,0.9254631833,-0.9254361475,0.9254502063	-0.9590747923,-0.945894555,-0.9287273365,0.9251974993,-0.9255885956,0.9253746915,-0.9254835746,0.9254257806	ok
