delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-21.88442211	-43.64422043	0.8425910554	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,1,1,1,1,-1	7491.733665,15967.26297,24012.84177,31870.01085,39881.70639,49446.95001,61006.42102,73461.08092	4923.655497,16055.56468,24508.81024,32238.73004,40245.19313,49777.94618,60369.69424,67926.34598	0.9643488678,0.9677307241,-0.9624702197,-0.9633691464,-0.9649995883,-0.9690491528,-0.9681838415,-0.9689195203	-0.9678720191,-0.9643247366,-0.9676407432,0.9633475369,0.9649539498,0.9691789434,0.96581932,-0.9624374947	ok
-1.49497487	-21.88442211	-44.46895484	0.8397977065	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	7440.688899,15555.78435,22996.14347,30884.80445,39019.11236,46744.43946,54621.92789,62709.53974	4924.810291,16062.43848,24700.20885,34008.26141,42494.41068,51384.1327,60811.48773,69570.07386	0.963640433,0.9657563798,-0.9626168673,-0.9636939495,-0.9658906754,-0.9625354902,-0.9635578117,-0.9655563774	-0.9678444425,-0.9644293394,-0.9682623416,-0.9665119713,-0.9645891634,-0.9688943649,-0.9645138614,-0.9686013891	ok
-1.48994975	-21.88442211	-45.22556757	0.8370043576	continued:5	1,1,1,1,1,1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	7367.071255,15362.08659,24705.99263,34388.97324,42332.26728,50829.56632,58999.81257,66901.59407	4925.977455,16069.90406,24972.05665,34434.97079,43889.20569,55543.53066,65962.27995,74978.53177	0.9631259556,0.9647367737,0.9693218749,0.962868502,0.9642352642,0.9677334128,-0.962615719,-0.9637806028	-0.9678168521,-0.964535393,-0.9688848197,-0.96479234,-0.9692773559,-0.9691649213,-0.9645924221,-0.9690769731	ok
-1.48492462	-21.88442211	-45.94095547	0.8342110087	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7284.230006,15241.88573,23905.17993,33379.15481,43523.30115,55144.15362,64831.99519,73122.47728	4927.156841,16078.00044,25338.29823,36545.37706,46712.20183,56308.35018,66673.72992,74710.09687	0.9628586205,0.9643185917,0.9682628689,0.967314957,0.9686825466,0.9689267198,0.9662526295,0.9637567917	-0.967789248,-0.9646429703,-0.969281113,-0.9692929001,-0.9649047102,-0.9688770045,-0.9632134522,-0.9650407088	ok
-1.47989950	-21.88442211	-46.62360087	0.8314176599	continued:5	1,1,1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,1,1,1	7246.419371,15214.06331,24021.78892,32255.16236,40601.16439,49869.43883,59832.63021,69226.07985	4928.348306,16086.77064,25641.53018,36111.38373,45639.67244,55452.57421,63616.03428,71473.49392	0.962824548,0.9643550028,0.9686125498,-0.9638986155,-0.9669796056,-0.9683291203,-0.9688198494,-0.964486138	-0.96776163,-0.9647521483,-0.9691121237,-0.965030824,-0.9684987586,0.9635332067,0.9659340486,0.9628987015	ok
-1.47487437	-21.88442211	-47.27386401	0.8286243110	continued:5	-1,-1,-1,-1,1,-1,-1,-1	-1,-1,-1,-1,-1,1,1,1	7305.617495,15308.56162,24777.29336,36225.94326,46588.02976,55820.4883,63838.22821,73442.62684	4929.551708,16096.26217,25700.7736,36680.17373,45351.20786,52906.7793,60917.52585,70480.63271	-0.9629089576,-0.9646290209,-0.9692180293,-0.9692527483,0.9692557556,-0.962972947,-0.964762612,-0.9689417579	-0.9677339981,-0.9648630096,-0.9687098345,-0.9665940378,-0.9657745775,0.9629432184,0.9646999851,0.9690895495	ok
-1.46984925	-21.88442211	-47.88867532	0.8261653306	continued:5	-1,-1,-1,1,1,-1,-1,-1	-1,-1,-1,1,1,1,-1,-1	7435.79809,15483.11974,25019.42468,34924.84707,43084.20145,50714.51985,58763.31447,68290.60798	4930.766905,16106.52769,25629.69555,35794.04588,43842.18115,53373.54032,63372.70494,71458.44898	-0.9630105302,-0.9649578617,-0.9684340584,0.9633668531,0.9658006707,-0.9630161508,-0.9649701804,-0.9684158402	-0.9677063525,-0.9649756414,-0.9684078319,0.9630137237,0.9649645964,0.9684239441,-0.9631478239,-0.9652677432	ok
-1.46482412	-21.88442211	-48.46136299	0.8243750874	continued:5	1,1,1,1,1,-1,-1,-1	-1,-1,-1,-1,-1,1,1,-1	7592.587435,15691.66947,24834.05179,36940.67388,49186.2496,58195.64294,67826.02343,78165.54908	4931.993761,16117.62562,25517.82466,36712.78265,45296.98569,54040.57898,65483.52784,73503.53764	0.9631130972,0.9653127833,0.9679545822,0.9680788149,0.9692105971,-0.9647097258,-0.9687775622,-0.9635415161	-0.967678693,-0.9650901367,-0.9681942298,-0.9664534521,-0.9653652539,0.9681503258,0.9676250391,-0.963251505	ok
-1.45979899	-21.88442211	-48.98390627	0.8236668834	continued:5	1,-1,-1,1,1,1,1,1	-1,-1,-1,-1,1,-1,-1,-1	35.2192015,7724.632055,15885.34486,23361.51702,31589.23025,39829.02285,48495.97338,57838.25071	4933.232137,16129.62106,25386.23299,37893.39485,47570.3298,55013.04192,63271.66668,71733.57805	0.9716801646,-0.9632179879,-0.9657015028,0.9633813386,0.9661340066,0.9639857813,0.9680743414,0.9666469603	-0.9676510197,-0.965206594,-0.9680241737,-0.9688305506,0.9656826891,-0.9634471774,-0.9663177867,-0.9648231985	ok
-1.45477387	-21.88442211	-49.44767137	0.8215422717	full	1,1,1,1,1,1,1,1	-1,-1,-1,1,-1,-1,-1,-1	51.00343154,7920.559888,16186.24392,24662.03139,34134.94134,45042.68148,54528.35966,65356.36151	4934.481901,16142.58669,25216.87353,35349.92922,43290.76141,53516.22013,62979.56607,71498.92914	0.9939185173,0.9633881627,0.9663071452,0.9649426698,0.9682163853,0.964925985,0.9682339765,0.9645505735	-0.9676233325,-0.9653251181,-0.9678402282,0.9654047485,-0.968212521,-0.9690675737,-0.9637722024,-0.96751602	ok
-1.44974874	-21.88442211	-42.36418040	0.8397947739	continued:5	1,1,1,1,1,1,1,-1	-1,-1,1,1,1,1,1,1	8012.897609,16445.61133,24829.16386,34598.89887,44371.46534,53829.01487,64873.5121,72383.36409	4935.742919,16156.60393,23665.33782,32345.80859,40309.09917,48738.84963,58919.8796,71204.0059	0.9676863305,0.9635232995,0.9668778937,0.9690701589,0.964928892,0.9681616228,0.9656943069,-0.9635892266	-0.9675956314,-0.9654458194,0.966445355,0.9659303544,0.9635904586,0.967093717,0.9684865746,0.968668219	ok
