delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-24.52261307	-42.51465297	0.8523383627	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	7340.470297,15101.06759,22864.32772,30631.3612,38403.87049,46184.61252,53978.43024,61795.01199	4907.079849,15043.61751,22730.8267,30411.51881,38086.34041,45756.02785,53421.34068,61083.00947	0.9603013265,0.960336323,0.9603847759,0.9604519808,0.9605478218,0.960687634,0.9608999103,0.9612460801	-0.9669045953,0.9588506129,0.9586409233,0.9584280635,0.958217145,0.9580125856,0.9578178398,0.957635322	ok
-1.49497487	-24.52261307	-43.42284602	0.8495450138	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	7363.617351,15092.28453,22818.02722,30540.38996,38258.91571,45973.17248,53682.78355,61387.45793	4907.876514,15036.99654,22735.09608,30428.03636,38115.93291,45799.01928,53477.62481,61152.14659	0.9596765884,0.9596219649,0.959556508,0.9594793208,0.9593894481,0.9592862286,0.9591697673,0.9590405743	-0.9668766351,0.9590020522,0.9588587684,0.9587067696,0.9585485845,0.9583869739,0.958224712,0.9580643867	ok
-1.48994975	-24.52261307	-44.18778141	0.8467516649	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	7354.183929,15063.5896,22770.14288,30473.65472,38173.97165,45870.98422,53564.63338,61254.91408	4908.689216,15031.80344,22742.14227,30449.70017,38154.27817,45855.70951,53553.86875,61248.67897	0.9591366074,0.9590678041,0.9589912386,0.9589073388,0.9588161855,0.9587184242,0.9586150144,0.9585064444	-0.9668486613,0.9591586747,0.959092378,0.9590185492,0.9589371838,0.9588484995,0.9587529511,0.958651229	ok
-1.48492462	-24.52261307	-44.88774093	0.8439583160	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	7294.574292,14993.82142,22691.35428,30387.10116,38081.00301,45773.01503,53463.10831,61151.2708	4909.517754,15028.08556,22752.279,30477.61017,38204.29788,45932.61411,53662.90168,61395.59966	0.9587214199,0.9586718008,0.9586185301,0.9585619221,0.9585017404,0.9584383412,0.9583721751,0.9583031358	-0.9668206739,0.9593208254,0.9593439285,0.959371092,0.9594031682,0.9594412426,0.9594867202,0.959541456	ok
-1.47989950	-24.52261307	-45.55128884	0.8411649672	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	7193.079778,14890.07641,22586.58252,30282.56909,37978.00675,45672.86573,53367.11636,61060.7293	4910.361931,15025.89922,22765.90465,30513.34344,38270.87985,46042.90231,53837.48671,61672.45025	0.9584919093,0.9584764753,0.958460079,0.9584426375,0.9584237276,0.9584038289,0.9583828799,0.9583603453	-0.9667926729,0.9594888881,0.959616084,0.9597751551,0.959979981,0.960254705,0.9606463672,0.961264569	ok
-1.47487437	-24.52261307	-46.18888921	0.8383716183	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,-1	7117.48306,14818.68426,22520.85374,30224.09818,37928.54162,45634.32986,53341.63551,61050.66518	4911.22155,15025.31149,22783.53382,30559.27737,38363.23612,46221.3067,54238.52536,61637.70381	0.9584561079,0.9584854012,0.9585173662,0.9585521374,0.9585905875,0.9586329064,0.9586797138,0.9587316644	-0.9667646581,0.9596632929,0.9599121559,0.9602464804,0.9607292737,0.96152068,0.9632631785,-0.9584629682	ok
-1.46984925	-24.52261307	-46.80262446	0.8355782694	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	7149.298542,14858.36714,22570.49961,30286.26349,38006.4024,45731.91876,53464.2116,61205.32229	4912.096421,15026.4022,22805.84481,30619.24889,38502.53878,46652.06478,55120.09609,63049.5098	0.9585255276,0.9586092098,0.9587037029,0.95881089,0.9589342967,0.9590782182,0.959249605,0.9594582571	-0.9667366297,0.959844522,0.960236336,0.9608095006,0.9617856628,0.9642877034,0.9610781501,0.962328911	ok
-1.46482412	-24.52261307	-47.39049031	0.8331192891	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	7264.326378,14982.35493,22706.2821,30437.7301,38179.1051,45934.21424,53709.66031,61518.63609	4912.986353,15029.26656,22833.75439,30700.07999,38761.16645,46721.23364,54451.16135,62190.49777	-0.9586120246,-0.9587562488,-0.9589243464,-0.9591240772,-0.9593672667,-0.9596744662,-0.9600819966,-0.9606673329	-0.9667085876,0.9600331202,0.9605940426,0.9615052666,0.9635495822,0.9588918146,0.959084939,0.9593190511	ok
-1.45979899	-24.52261307	-47.94594474	0.8313290458	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,-1	7406.853347,15134.44129,22871.62519,30622.05749,38391.97119,46193.49938,54056.35217,62105.57004	4913.891161,15034.01831,22868.54032,30815.80807,40121.88264,50346.13286,58383.78235,65868.97097	-0.9586988375,-0.9589086233,-0.9591617617,-0.9594774665,-0.9598896146,-0.9604691749,-0.9613940159,-0.9633972164	-0.9666805317,0.9602297037,0.9609924568,0.9624110206,0.968023311,0.961357178,0.9632955876,-0.958702865	ok
-1.45477387	-24.52261307	-48.46019828	0.8302864733	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	14.30491304,7557.493818,15295.33521,23047.58466,30821.56877,38632.11206,46518.36812,54693.15271	4914.810662,15040.79379,22912.05359,31003.28924,39147.15186,46923.67145,54738.82642,62636.34743	0.9661633682,0.9587871441,0.9590676061,0.9594191046,0.9598820735,0.9605432028,0.9616367165,0.9643299941	-0.9666524619,0.9604349742,0.9614413819,0.9636999145,0.9594556958,0.9599322759,0.9606188776,0.9617778914	ok
-1.44974874	-24.52261307	-48.92579794	0.8297849205	full	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	27.66880023,7581.924146,15330.75457,23100.22992,30904.1466,38777.32336,46880.88405,55074.11607	4915.744675,15049.75707,22967.11064,31421.85566,40236.46486,48056.61352,55969.61267,64371.27099	0.9992063241,-0.9588759555,-0.9592325789,-0.959698034,-0.960351866,-0.9614004182,-0.9637487772,-0.959700358	-0.9666243784,0.9606497347,0.9619546938,0.9658891347,0.9598786238,0.9606233537,0.9619030302,0.9656334194	ok
-1.44472362	-24.52261307	-41.40130176	0.8480438377	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,-1,-1,-1	7450.748462,15060.50436,23622.80881,31403.57901,39229.62837,47161.06419,55826.77002,66383.29531	4916.693023,15061.1067,23038.2808,32632.03226,43824.01413,51114.51961,58882.00797,66683.33461	0.9627541852,-0.9657477864,-0.9592846118,-0.9598345531,-0.9606406904,-0.9620562597,-0.9666945068,-0.9670445068	-0.966596281,0.9608749095,0.9625529283,0.9673255307,0.9631984543,-0.9590810557,-0.959557547,-0.960223048	ok
-1.43969849	-24.52261307	-42.70382406	0.8452504888	continued:5	1,1,1,1,1,1,1,1	-1,1,1,-1,-1,-1,-1,-1	7431.821969,15760.06843,26018.82444,37132.2884,45950.58934,54474.58084,62924.58304,71594.60796	4917.655531,15075.08454,23133.64648,30580.64872,38355.2199,46170.13703,54073.57732,62376.13672	0.9616941188,0.9651577012,0.9676463321,0.964691442,0.964254939,0.9618360361,0.9657843059,0.9596020644	-0.9665681698,0.9611115684,0.9632682045,-0.9590749066,-0.959609412,-0.960376271,-0.961657535,-0.9650103977	ok
-1.43467337	-24.52261307	-43.60393213	0.8424571399	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,-1,-1	7409.751889,15428.88523,22450.82325,31208.3926,40178.62895,47982.82108,55860.97099,63996.0102	4918.632025,15091.98765,23269.35862,31752.61511,40026.80991,49029.67158,56676.2676,65996.13457	0.9608861266,0.9628520491,-0.9620062739,-0.9669147764,-0.9593750016,-0.960099478,-0.9612592959,-0.9638413167	-0.9665400447,0.961360959,0.9641542461,0.9615472216,0.9647943923,0.96535811,-0.9622247142,-0.9679040772	ok
-1.42964824	-24.52261307	-44.37069251	0.8396637911	continued:5	1,1,1,1,1,1,1,-1	-1,1,1,-1,1,1,1,1	7361.604453,15270.33355,23615.32745,33847.31518,44977.12967,54550.86294,66320.73293,74504.18079	4919.622338,15112.18437,23484.17792,31654.59627,39478.29429,47298.9035,55219.47094,63686.99854	0.9602258539,0.9615883288,0.965159817,0.967282113,0.9625132373,0.9671687152,0.9667015021,-0.9626261337	-0.9665119057,0.9616245468,0.9653066533,-0.9655100922,0.9594631022,0.9603030425,0.9617342876,0.9657813342	ok
