delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-29.54773869	-44.53224218	0.8594757867	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7562.791506,15162.72941,22763.38323,30364.52042,37965.94781,45567.54069,53169.22568,60770.96126	5232.913898,17563.14484,25165.83359,32765.06131,40364.51415,47964.75544,55565.62487,63166.89411	0.9488113691,0.9484743151,0.9482898913,0.9481904457,0.9481361878,0.9481068821,0.9480908992,0.9480823793	-0.9649200198,-0.9514637252,-0.9500111701,-0.9491421153,-0.9486556316,-0.9483890019,-0.948243896,-0.9481651267	ok
-1.49497487	-29.54773869	-45.06831753	0.8566824378	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7241.193166,14843.1118,22445.6168,30048.50357,37651.61907,45254.86633,52858.18795,60461.55123	5231.709975,17557.99011,25163.09778,32764.21729,40365.31471,47967.12213,55569.54851,63172.38664	0.948694237,0.9484409692,0.9483006527,0.948223404,0.948180413,0.9481561977,0.9481431179,0.9481355615	-0.964891219,-0.9515328173,-0.950114529,-0.9492465078,-0.9487500119,-0.9484722642,-0.9483180636,-0.948232692	ok
-1.48994975	-29.54773869	-45.59381601	0.8538890889	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	6958.354205,14562.02695,22166.24395,29770.82298,37375.62377,44980.55507,52585.56163,60190.6112	5230.541739,17552.84786,25160.50271,32763.63242,40366.46962,47969.92233,55573.97696,63178.45241	0.9487304886,0.9484919674,0.9483566261,0.94828087,0.94823786,0.9482135158,0.9482001602,0.9481924627	-0.9648624093,-0.9516013334,-0.9502187292,-0.9493529697,-0.9488468668,-0.9485578442,-0.9483941381,-0.9483016962	ok
-1.48492462	-29.54773869	-46.11108387	0.8510957400	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	7051.131072,14656.54994,22262.49303,29868.79923,37475.33433,45082.00769,52688.76279,60295.56552	5229.408653,17547.71093,25158.04453,32763.30848,40367.98543,47973.16562,55578.92136,63185.1032	-0.9488081767,-0.9485658812,-0.9484263509,-0.9483456279,-0.9482995412,-0.9482732944,-0.9482578056,-0.9482492685	-0.9648335904,-0.9516692623,-0.9503237884,-0.9494616135,-0.9489463925,-0.9486459813,-0.9484723649,-0.9483723642	ok
-1.47989950	-29.54773869	-46.61926438	0.8488434108	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7225.03555,14832.28087,22440.02541,30048.13098,37656.47134,45264.95743,52873.53162,60482.15845	5228.310191,17542.57194,25155.71928,32763.24771,40369.86986,47976.86332,55584.39499,63192.35321	0.9488856457,0.9486404999,0.9484966353,0.9484115578,0.948362125,0.9483331905,0.9483161869,0.9483057248	-0.9648047622,-0.9517365924,-0.9504297244,-0.9495725591,-0.9490488027,-0.9487369401,-0.9485530198,-0.9484449562	ok
-1.47487437	-29.54773869	-47.11071068	0.8473875361	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	7331.624098,14940.77636,22550.39791,30160.3753,37770.59201,45380.9615,52991.42546,60601.94736	5227.24584,17537.42317,25153.52283,32763.45277,40372.13193,47981.02881,55590.41371,63200.21947	-0.9489639112,-0.9487162465,-0.9485677113,-0.9484782037,-0.9484254522,-0.9483929406,-0.9483747882,-0.948362641	-0.9647759243,-0.9518033118,-0.9505365546,-0.9496859332,-0.9491543288,-0.9488310144,-0.9486364146,-0.9485197689	ok
-1.46984925	-29.54773869	-47.57559823	0.8464726810	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	24.57073938,7515.68859,15126.82946,22738.40446,30350.32664,37962.49129,45574.81491,53187.23976	5226.215094,17532.25663,25151.45092,32763.92691,40374.78216,47985.67784,55596.99638,63208.72245	0.967410286,0.9490425456,0.9487926058,0.9486395719,0.9485465798,0.9484892873,0.9484545742,0.9484329664	-0.9647470767,-0.9518694083,-0.9506442964,-0.9498018708,-0.9492632234,-0.9489285296,-0.9487229003,-0.9485971443	ok
-1.46482412	-29.54773869	-48.00738497	0.8459711282	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	46.99483839,7504.67469,15117.88945,22731.49758,30345.4403,37959.62573,45573.97552,53188.43261	5225.21746,17527.06399,25149.49906,32764.67393,40377.8328,47990.82898,55604.16552,63217.88679	0.9947370947,0.949120309,0.9488693143,0.9487124253,0.948614738,0.9485542942,0.948516512,0.9484929733	-0.9647182192,-0.9519348691,-0.9507529665,-0.9499205145,-0.9493757622,-0.9490298483,-0.9488128763,-0.9486774766	ok
-1.45979899	-29.54773869	-41.92485952	0.8635078518	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7407.315343,15027.2084,22643.30992,30258.53595,37873.86865,45489.54197,53105.54197,60721.79343	5224.252455,17521.83656,25147.66258,32765.6983,40381.29808,47996.50408,55611.94797,63227.74218	0.9512239241,0.9502937577,0.949658031,0.9492425609,0.9489750892,0.9488048789,0.9486960304,0.9486271208	-0.9646893514,-0.9519996807,-0.950862582,-0.9500420174,-0.9494922472,-0.9491353762,-0.9489067949,-0.9487612213	ok
-1.45477387	-29.54773869	-42.80200942	0.8607145029	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7495.771208,15115.91693,22733.84961,30351.37218,37969.07772,45587.0923,53205.38671,60823.89543	5223.319604,17516.56527,25145.93659,32767.00523,40385.19453,48002.72895,55620.37587,63238.32454	0.9507775195,0.9500299384,0.9495216394,0.9491851977,0.9489658554,0.9488231827,0.9487307908,0.9486712709	-0.9646604732,-0.9520638299,-0.9509731587,-0.9501665416,-0.9496130096,-0.9492455664,-0.9490051726,-0.9488489063	ok
