delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-21.00502513	-44.43866475	0.8382392883	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,1	7520.015868,16422.24767,25614.28016,33951.43445,42940.06857,52982.35381,64769.95582,76040.75518	4931.165762,15610.47209,23699.96446,32975.16558,44071.40011,52124.17754,60250.38271,67552.70378	0.9651683608,0.9693274078,0.9646294784,0.9675325509,0.9680059647,0.9688923749,0.9685690098,0.9677173454	-0.9681837715,-0.9640625128,-0.9660598863,-0.9686099922,-0.9667979223,-0.9641744111,-0.9663203062,0.9656387977	ok
-1.49497487	-21.00502513	-45.22097790	0.8354459394	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,1,1,1,1,1	7436.906303,15786.63791,24888.87262,33284.78308,41387.10631,50584.14353,62115.76341,71293.85397	4932.420852,15607.6233,23754.60786,31098.27123,39453.91907,48626.93314,57633.62412,67184.4583	0.9645754027,0.9675465696,0.9683956907,0.9640235748,0.9660985122,0.9685089598,0.9686970674,0.9665946402	-0.9681563213,-0.9641539669,-0.9664078375,0.9645846779,0.9675753024,0.968618779,0.9657187344,0.9689979054	ok
-1.48994975	-21.00502513	-45.95811532	0.8326525906	continued:5	1,1,1,1,1,1,1,-1	-1,-1,-1,-1,-1,-1,1,1	7352.623537,15569.71784,23658.99734,31961.5846,40650.62383,48524.21589,56689.0985,64157.07924	4933.687347,15605.24875,23820.9018,31896.43819,40184.46808,48779.81583,56780.04197,67365.47195	0.9642502329,0.9667957273,0.9644219183,0.9672666335,0.9666730296,0.9641242089,0.9664725056,-0.964279383	-0.9681288573,-0.9642470892,-0.9667870246,-0.964395256,-0.9671914443,-0.9662236379,0.9689390781,0.9695007058	ok
-1.48492462	-21.00502513	-46.65970702	0.8298592417	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,1,1,1,1	7312.260403,15534.48139,23611.76437,32000.40231,41667.62779,52144.61456,64587.57302,75992.17296	4934.965116,15603.3855,23902.72534,32548.05469,40072.5525,48351.83876,56865.42082,66238.45734	0.9641863569,0.9667744693,0.9644885368,0.9676356753,0.9695471595,0.9683694488,0.9692498735,0.968387423	-0.9681013796,-0.9643419751,-0.9672021223,-0.9664893271,0.9643044607,0.9670961362,0.9658863543,0.9686199034	ok
-1.47989950	-21.00502513	-47.32637706	0.8270658928	continued:5	1,1,1,-1,-1,-1,-1,-1	-1,-1,-1,-1,1,1,1,1	7363.910362,15663.40932,24284.45613,31702.04208,40428.31454,50293.64417,60327.22223,72595.28935	4936.254026,15602.0741,24005.98708,33945.81845,43168.92616,51547.71914,60991.25262,69853.20667	0.9642687873,0.9671540962,0.9664081603,-0.9647808445,-0.9687862894,-0.969077783,-0.9682919212,-0.968708557	-0.968073888,-0.9644387255,-0.9676576694,-0.9696429889,0.9644015432,0.967543852,0.9692013757,0.9643443505	ok
-1.47487437	-21.00502513	-47.95504961	0.8244002613	continued:5	-1,-1,-1,-1,1,1,1,1	-1,-1,-1,1,1,1,1,1	7506.211876,15916.99186,25942.29499,36602.79162,44850.67292,53262.96291,63310.3748,74795.5634	4937.553949,15601.35894,24140.04449,32157.55642,40189.22263,48784.268,57250.87316,65744.46272	-0.964377254,-0.9676417527,-0.969581541,-0.9682974741,0.9643791379,0.9676479488,0.9695617812,0.9696202064	-0.9680463826,-0.9645374488,-0.9681556252,0.966721544,0.9645962153,0.9683520755,0.9644856514,0.9679857202	ok
-1.46984925	-21.00502513	-48.54076537	0.8226100181	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	7654.624169,16211.40177,24155.96529,33684.87888,45308.93206,57751.72298,68550.16709,76420.25461	4938.864757,15601.28883,24319.99195,33938.00969,42628.83688,51887.33779,61816.87299,69628.85205	0.9644876774,0.9681772583,-0.9655778563,-0.9687281774,-0.968296593,-0.968996749,-0.9666224267,-0.9645219686	-0.9680188635,-0.9646382608,-0.9686868471,-0.9683994272,-0.9649633317,-0.9695702745,-0.9665938816,-0.9644951012	ok
-1.46482412	-21.00502513	-49.07364010	0.8216951630	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,1,1	25.02522302,7803.264263,16559.61012,26844.19583,36950.01835,46236.58322,56879.65281,68240.74782	4940.186324,15601.91747,24567.82899,33823.84713,43420.4309,55658.45407,66644.37682,77650.00033	0.9697603051,0.9646001925,0.9687481303,0.9695553735,0.9673845093,0.9688061432,0.9692870174,0.9692782802	-0.9679913305,-0.9647412854,-0.9692019707,-0.9654243954,-0.9688295639,-0.9691399437,0.9684789091,0.9665200834	ok
-1.45979899	-21.00502513	-49.54688625	0.8211936102	full	1,1,1,1,-1,-1,-1,1	-1,-1,-1,-1,-1,1,1,1	49.44938524,7846.291892,16881.78109,26839.37954,34830.01549,44219.89474,55135.11395,63710.99561	4941.518527,15603.30415,24891.83314,35010.32773,44705.53169,54413.21073,65395.68333,77438.9135	0.9945169012,0.9647150731,0.9692805305,0.9681560518,-0.9657017114,-0.9684732925,-0.9661817215,0.9695496811	-0.9679637837,-0.964846655,-0.9695334818,-0.9674499285,-0.969456262,0.9693821738,0.9687559885,0.9685840796	ok
-1.45477387	-21.00502513	-41.29406560	0.8392901860	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	9021.420596,20172.62656,30731.62856,42397.81082,54876.3667,64956.27243,74378.80419,85047.53446	4942.861242,15605.51456,25186.63719,36486.67004,48075.76601,58441.93143,69724.17756,81243.90556	0.9692569987,0.9688286234,0.9686634441,0.9682489163,0.9690178054,0.9648500975,0.9695362749,0.9681009692	-0.9679362231,-0.9649545122,-0.9694282436,-0.9683498231,-0.9686981466,-0.9695357173,-0.9686414323,-0.9681516725	ok
-1.44974874	-21.00502513	-42.79486509	0.8364968371	continued:5	1,1,1,-1,-1,1,1,1	-1,-1,-1,1,1,1,1,1	8421.126514,17592.44307,27100.84056,37200.41193,46879.65155,56878.21519,66525.06719,76963.07846	4944.21435,15608.62165,25290.0186,36287.61511,47127.41254,56188.12827,68436.82967,78932.93513	0.9691291777,0.9654539872,0.9685410704,-0.9650976933,-0.9690002323,0.9649544796,0.9692890315,0.9663911645	-0.9679086488,-0.96506501,-0.9690627502,0.9684384147,0.9660323327,0.9681596735,0.9684911011,0.9651417071	ok
-1.44472362	-21.00502513	-43.80282088	0.8337034883	continued:5	1,1,1,1,1,1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	7996.121205,17816.32623,29618.3122,38835.99487,48179.24642,59559.31075,67742.84041,77080.67096	4945.577732,15612.70675,25256.40684,37518.15837,48812.06613,60986.73452,71976.05723,80046.38924	0.9678398027,0.9682917744,0.9691155034,0.9656599965,0.9683324385,0.9680827779,-0.9672525005,-0.9688600331	-0.9678810607,-0.9651783131,-0.9687534475,-0.9690505379,-0.968120577,-0.9683891339,-0.9666527747,-0.9652419647	ok
-1.43969849	-21.00502513	-44.65900842	0.8309101394	continued:5	1,1,1,1,1,-1,-1,-1	-1,-1,-1,1,1,1,-1,-1	7767.954038,16046.68081,25319.16436,37495.3802,48925.04721,58781.90611,67401.52755,75652.68018	4946.951269,15617.8609,25175.11242,35606.11722,44769.72848,53318.07288,61109.62589,70711.53052	0.9667453061,0.9657258227,0.9682455276,0.9694650838,0.968989488,-0.9669328441,-0.9667304672,-0.9656630804	-0.9678534588,-0.9652945984,-0.9685338234,0.9684205144,0.9668947354,0.9664938678,-0.9652186191,-0.9686092909	ok
-1.43467337	-21.00502513	-45.44125388	0.8281167905	continued:5	1,1,1,1,-1,-1,-1,-1	-1,-1,-1,-1,1,1,1,-1	7615.565725,16639.24225,28718.60096,40474.9562,49141.86556,58571.70162,69545.36924,77794.51552	4948.334847,15624.18641,25080.76799,35875.72502,44778.11362,56679.82618,68034.54027,77390.77913	0.9660076482,0.9680543919,0.9682555677,0.969004488,-0.965455432,-0.9683446244,-0.9667107906,-0.9657500556	-0.9678258431,-0.9654140569,-0.9683714516,-0.9661273861,0.9686221187,0.9682932347,0.9680185157,-0.96937221	ok
-1.42964824	-21.00502513	-46.17579151	0.8253234416	continued:5	1,1,1,1,1,-1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7518.910791,16793.97476,29217.34344,40338.73836,52668.49278,62760.72717,70503.00587,79816.0828	4949.72835,15631.79876,24983.82322,36643.19624,46889.38042,59323.80921,70227.08039,81970.54098	0.9656535677,0.9681855769,0.9693032049,0.9680981875,0.9684554326,-0.9664256225,0.965596495,0.9682129965	-0.9677982137,-0.9655368947,-0.9682430381,-0.9688064419,-0.9681840713,-0.9692846965,-0.9679495645,-0.9680333195	ok
-1.42462312	-21.00502513	-46.87052649	0.8225300928	continued:5	1,1,1,1,1,1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	7504.740119,16780.57754,29269.64865,40587.34526,50059.92248,58377.0642,66874.50863,78965.69566	4951.131667,15640.82895,24886.48589,37393.26558,47598.64706,56857.67938,69368.48778,80717.93486	0.9656174036,0.9681551231,0.9691259256,0.9690639714,0.9667050179,0.9660779346,-0.9680153925,-0.9682049823	-0.9677705705,-0.9656633337,-0.9681348238,-0.968856152,-0.9656430433,-0.9681437047,-0.9689669087,-0.9680492685	ok
-1.41959799	-21.00502513	-47.52569048	0.8197367439	continued:5	1,1,1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,1,1,1	7591.737858,16768.60602,29112.63401,39342.20021,49559.00494,60311.2882,69223.69651,78901.08294	4952.544686,15651.42634,24787.20812,37039.56098,47770.81828,55632.11175,65360.58938,77787.38536	0.9657332806,0.9680616822,0.9684093626,-0.9673557138,-0.9687757193,-0.9669484486,-0.9677975993,-0.9680534001	-0.9677429136,-0.9657936138,-0.9680376201,-0.9683058718,-0.9662274984,0.9677616051,0.9680842611,0.9685421564	ok
-1.41457286	-21.00502513	-48.13865558	0.8172777635	continued:5	-1,-1,-1,-1,1,-1,-1,1	-1,-1,-1,-1,-1,-1,1,1	7741.807163,16798.60279,28855.36743,41309.99296,50999.70749,58826.32798,68918.37853,79548.68567	4953.967297,15663.76219,24680.25882,36655.51675,49117.88153,61246.56257,72295.08939,82240.32406	-0.9658756622,-0.9679643694,-0.968123608,-0.9691816448,0.9662462858,-0.9674510155,-0.9683932675,0.968750146	-0.9677152429,-0.9659279932,-0.9679415782,-0.9680750071,-0.968589498,-0.9683987373,0.9693279489,0.9671655317	ok
-1.40954774	-21.00502513	-48.70371936	0.8156941714	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,1,1,1,-1,-1,-1	7896.614386,16815.17643,28523.23228,40473.50979,52858.40263,64265.68246,76071.59661,88187.59764	4955.399393,15678.03406,24287.53032,36769.92313,49054.46054,59379.38032,70019.66636,81935.37608	-0.9660218084,-0.9678457872,-0.9679133057,-0.9680328861,-0.9684040631,-0.9678721551,-0.9679603035,-0.9681337246	-0.9676875585,-0.9660667497,0.9680618436,0.9686150478,0.9688374011,-0.9685500227,-0.9685218916,-0.9681545923	ok
-1.40452261	-21.00502513	-49.21253058	0.8148582501	continued:5	1,-1,1,1,1,1,1,1	-1,-1,1,1,1,-1,-1,-1	35.35503122,8061.395394,16463.26743,27188.92899,38582.84271,50570.83471,61720.81176,71561.14244	4956.840865,15694.47129,23745.16,32797.91503,42164.52363,51339.01535,61386.63492,73460.96665	0.9716150249,-0.9661728083,0.9690554011,0.9693100932,0.96851811,0.9681833377,0.9675852765,0.9680725201	-0.9676598603,-0.9662101809,0.9682325912,0.9669805169,0.9688498235,-0.968751425,-0.967928174,-0.9680765415	ok
