delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-41.23115578	-44.58344041	0.8872608319	continued:5	-1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	3601.60454,8155.737019,12468.34235,16885.6358,21259.99952,25652.46456,30037.37825,34425.45688	5273.779312,9926.736318,11673.08395,14387.70765,18506.11841,22990.63889,27335.38381,31739.9365	-0.9241029348,0.9249123797,-0.9247289858,0.9248031561,-0.924771814,0.9247848754,-0.9247793551,0.9247816476	-0.953319929,-0.5293904778,-0.9777330942,-0.9264426356,0.9246155776,-0.9248551042,0.9247509416,-0.924793687	ok
-1.49497487	-41.23115578	-44.81301252	0.8865526280	continued:5	1,-1,1,-1,1,-1,1,-1	-1,-1,-1,-1,1,-1,1,-1	28.82220916,3714.822086,8296.754116,12613.21842,17049.74696,21434.89557,25842.68664,30240.61419	5345.136432,11045.6283,13223.87932,16719.35629,21287.42732,25610.69918,30044.45699,34430.84473	0.9638803951,-0.9240233142,0.9250364795,-0.9248278864,0.9249154271,-0.9248767123,0.9248934512,-0.924886099	-0.9541815094,-0.8388993111,-0.9393862698,-0.924715513,0.9250242774,-0.9248325163,0.9249134599,-0.9248775831	ok
-1.48994975	-41.23115578	-45.03714498	0.8858444241	full	1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	38.30366468,3718.669789,8328.763698,12647.95879,17104.19801,21499.32744,25922.55953,30333.02867	5427.255762,10494.37373,12237.40969,14970.456,19160.59893,23667.33112,28038.30118,32472.27019	0.9969871556,0.9293337318,-0.9251619385,0.9249255043,-0.9250289732,0.924980814,-0.9250025574,0.9249926104	-0.9550547402,-0.5101903678,-0.97777438,-0.9264974764,0.9248421196,-0.9250706842,0.9249628122,-0.9250111163	ok
-1.48492462	-41.23115578	-41.93253944	0.8524837968	continued:5	1,1,1,-1,1,-1,1,-1	-1,-1,-1,-1,1,-1,1,-1	521.4343904,2258.469382,4965.828655,9159.766653,13687.78052,18066.29287,22517.03108,26933.80709	5521.720872,11429.15063,13473.34211,16795.70339,21381.58836,25730.28346,30194.47667,34604.72168	0.4361455489,0.9770101928,0.9267631972,-0.9249379879,0.9251872398,-0.9250644964,0.9251218665,-0.9250944012	-0.9559257631,-0.721834987,-0.9499006382,-0.9249756223,0.9252394012,-0.9250422673,0.925132934,-0.9250892783	ok
-1.47989950	-41.23115578	-42.99425617	0.8496904479	continued:5	1,1,1,-1,1,-1,1,-1	-1,-1,-1,1,-1,1,-1,1	677.8210148,2422.565503,5180.544203,9449.826622,13969.86334,18370.54009,22830.92604,27262.03099	5629.516502,12317.67462,14678.43736,18503.74433,23157.48647,27486.27079,31980.16356,36394.30854	0.4727008658,0.9775648819,0.9265167171,-0.9250802631,0.9252785249,-0.9251779541,0.925226724,-0.9252025032	-0.9567709542,-0.9044630828,-0.9323075589,0.9248562854,-0.9254036055,0.9251227888,-0.9252555351,0.9251887227	ok
-1.47487437	-41.23115578	-43.81416533	0.8468970990	continued:5	1,1,1,-1,1,-1,1,-1	-1,-1,-1,-1,1,-1,1,-1	808.1767374,2551.693909,5322.410361,9632.020265,14155.80561,18572.66896,23044.96445,27488.98663	5749.793925,11428.18351,13118.13398,15755.24643,19935.045,24514.46576,28901.09932,33388.35184	0.4818099219,0.9773737166,0.9265284274,-0.9252031824,0.9253795049,-0.9252868641,0.9253337554,-0.9253095276	-0.9575537242,-0.4822879778,-0.9691741442,-0.9275368046,0.92511494,-0.9254311103,0.9252623563,-0.9253468902	ok
-1.46984925	-41.23115578	-44.53898037	0.8441037501	continued:5	1,1,1,-1,1,-1,1,-1	-1,-1,-1,-1,1,-1,1,-1	920.1527942,2643.375749,5377.870601,9683.063648,14230.35011,18652.39297,23141.82538,27595.61652	5877.87173,12039.95076,13811.18008,16658.49638,21063.77423,25561.82572,30010.94611,34486.23604	0.4762475313,0.975219064,0.9268404273,-0.9252936643,0.9254985373,-0.9253868775,0.9254453561,-0.9254140283	-0.9582258067,-0.4934487717,-0.9776637847,-0.9262274112,0.9253728122,-0.9254532981,0.9254100037,-0.9254329274	ok
-1.46482412	-41.23115578	-45.21544138	0.8413104012	continued:5	1,1,-1,1,-1,1,-1,1	-1,-1,-1,-1,1,-1,1,-1	2694.365665,5339.639654,9584.689196,14182.01226,18592.9548,23108.0993,27566.29475,32056.06199	6003.648734,12594.84385,14445.00999,17477.5055,22048.79972,26474.90538,30981.9863,35444.70908	0.9643775403,0.9276465528,-0.9253429565,0.9256448284,-0.925472585,0.9255654945,-0.9255136639,0.9255419926	-0.958740472,-0.5303084915,-0.9728002708,-0.9257182945,0.9256191692,-0.9254855989,0.9255580916,-0.9255177398	ok
-1.45979899	-41.23115578	-45.86142882	0.8408088484	continued:5	1,1,1,-1,1,-1,1,-1	-1,-1,-1,-1,1,-1,1,-1	29.44232152,2842.250947,5524.452183,9836.724352,14423.76783,18858.05228,23380.47619,27852.90437	6113.56932,13173.29641,15149.29648,18450.43494,23184.39208,27528.07412,32099.04013,36542.91758	0.9626666556,0.9662184314,0.9274092586,-0.9254858878,0.9257319541,-0.9255877555,0.9256686623,-0.9256219068	-0.9590777016,-0.6074287461,-0.9590220224,-0.9254122258,0.92588729,-0.9255108816,0.9257160992,-0.9255962374	ok
-1.45477387	-41.23115578	-46.46020817	0.8406416642	full	1,1,1,-1,1,-1,1,-1	-1,-1,-1,1,-1,1,-1,1	57.31492239,2898.80728,5626.755436,10014.36667,14582.73547,19045.83671,23571.53862,28060.41201	5578.558806,14423.52488,16982.3725,21189.18836,25850.27005,30255.71352,34814.18133,39283.3034	0.9886786793,0.9688103312,0.9271484,-0.9256411975,0.9258101962,-0.9257084583,0.9257680805,-0.9257326216	-0.9592878371,-0.9365658558,-0.9288420217,0.9254995126,-0.9259068238,0.9256566618,-0.9258003899,0.925714201	ok
