delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-25.02512563	-42.58043081	0.8536284600	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7331.400868,15042.66239,22740.56089,30425.80276,38099.8841,45764.721,53422.29299,61074.39609	4905.118511,15991.15365,23643.53769,31291.8668,38937.3281,46580.81178,54222.96345,61864.23948	0.959266947,0.9589693019,0.9586344747,0.9582795501,0.9579224552,0.9575799883,0.9572630271,0.956978464	-0.9667146558,-0.9572812541,-0.956994565,-0.9567421767,-0.9565235355,-0.956336314,-0.9561773143,-0.9560430661	ok
-1.49497487	-25.02512563	-43.45495640	0.8508351111	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7359.463953,15052.19315,22735.0483,30409.14963,38075.8527,45736.55381,53392.54958,61044.9601	4905.835057,15965.12606,23622.67942,31276.2665,38926.8782,46575.30507,54222.15742,61867.89473	0.9586863304,0.9583996152,0.9581020335,0.957805557,0.9575199252,0.9572524574,0.9570083376,0.9567891327	-0.9666866212,-0.9573465166,-0.9570936074,-0.9568652382,-0.9566621625,-0.9564836613,-0.9563281152,-0.9561934396	ok
-1.48994975	-25.02512563	-44.19901925	0.8480417622	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7350.352202,15031.6998,22706.35049,30375.20543,38039.19792,45699.21874,53356.06788,61010.43261	4906.56851,15938.88505,23601.86455,31261.07013,38917.27658,46571.14324,54223.21324,61873.92276	0.958181353,0.9579394329,0.957699153,0.9574660218,0.9572456252,0.9570401816,0.9568523374,0.9566820661	-0.9666585732,-0.9574129881,-0.9571957459,-0.9569944441,-0.9568105464,-0.9566444418,-0.9564957406,-0.9563635405	ok
-1.48492462	-25.02512563	-44.88290605	0.8452484133	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7284.954681,14960.77202,22632.16409,30299.70919,37963.97701,45625.50191,53284.76616,60942.19156	4907.318654,15912.47107,23581.15411,31246.38489,38908.71108,46568.63237,54226.58991,61882.96318	0.9577966802,0.9576079878,0.9574239565,0.9572468174,0.9570790673,0.956922277,0.956776554,0.9566431603	-0.9666305118,-0.9574807696,-0.9573012569,-0.9571304622,-0.9569700186,-0.9568209028,-0.9566835403,-0.9565579232	ok
-1.47989950	-25.02512563	-45.53292433	0.8424550645	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7174.091169,14849.74847,22522.33846,30192.18419,37859.60888,45524.92422,53188.4222,60850.3698	4908.085277,15885.92842,23560.61587,31232.33374,38901.40661,46568.15524,54232.88606,61895.8838	0.9575927938,0.9574527968,0.9573150958,0.9571817145,0.9570535322,0.9569316407,0.9568165136,0.9567080996	-0.9666024367,-0.9575499659,-0.9574104422,-0.957274054,-0.9571421569,-0.9570158153,-0.9568958044,-0.9567826331	ok
-1.47487437	-25.02512563	-46.15880510	0.8396617156	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7094.347898,14774.23249,22451.89222,30127.46384,37801.09553,45472.94201,53143.16009,60811.9048	4908.868172,15859.30514,23540.32468,31219.05806,38895.63458,46570.19747,54242.89886,61913.89504	0.957573214,0.9574759381,0.9573784494,0.9572814951,0.9571860749,0.9570927252,0.9570018451,0.9569136282	-0.9665743481,-0.9576206847,-0.9575236336,-0.9574260907,-0.95732885,-0.957232651,-0.9571381589,-0.9570459516	ok
-1.46984925	-25.02512563	-46.76243655	0.8368683667	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7132.134911,14818.6167,22503.74537,30187.52823,37869.98085,45551.12704,53230.99782,60909.63115	4909.667134,15832.65284,23520.36289,31206.72077,38891.72587,46575.3862,54257.71818,61938.74622	0.9576459676,0.9575924237,0.9575374935,0.9574810046,0.9574235298,0.9573648735,0.9573059091,0.9572464519	-0.9665462458,-0.9576930382,-0.9576411943,-0.9575875752,-0.9575323843,-0.957475845,-0.9574181967,-0.9573596901	ok
-1.46482412	-25.02512563	-47.34180705	0.8344093864	continued:5	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	7257.30306,14951.05371,22644.63678,30338.04265,38031.26117,45724.28205,53417.0945,61109.68724	4910.48196,15806.02649,23500.82078,31195.51053,38890.08916,46584.54975,54278.88503,61973.08732	-0.9577304632,-0.9577247648,-0.9577184726,-0.9577115427,-0.9577046187,-0.9576972143,-0.9576890654,-0.9576808668	-0.9665181299,-0.9577671408,-0.9577635231,-0.9577596693,-0.9577555655,-0.9577511971,-0.957746549,-0.9577416055	ok
-1.45979899	-25.02512563	-47.89038619	0.8326191431	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	7408.777955,15110.23947,22813.13121,30517.63489,38223.96894,45932.39905,53643.25327,61356.94288	4911.312453,15779.48416,23481.79714,31185.6472,38891.23732,46598.81322,54308.67643,62021.20268	0.9578159973,0.9578611711,0.9579108373,0.9579655989,0.9580261962,0.9580938347,0.9581693246,0.9582550649	-0.9664900003,-0.9578431108,-0.9578910591,-0.9579437269,-0.9580018889,-0.9580665104,-0.9581388112,-0.9582203607	ok
-1.45477387	-25.02512563	-48.39933491	0.8317042881	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	19.48990696,7546.309483,15255.97271,22969.18394,30686.67327,38409.42467,46138.81196,53876.83992	4912.158417,15753.08674,23463.39992,31177.38916,38895.82681,46619.76061,54350.6647,62090.71248	0.9673624205,0.9579019412,0.9580027584,0.9581171123,0.9582476254,0.9583997625,0.9585797956,0.9587980657	-0.9664618569,-0.9579210694,-0.9580242867,-0.9581413409,-0.9582757936,-0.9584326644,-0.9586193152,-0.9588470972	ok
