delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-33.888888889	0	-5.06173842032e-05	-8.86132630001e-05	-9.15511989146e-05	-0.00119654709051	-0.00930487324174	-0.0141717823552	70056.606725	5000.000000	true	14	9.22000425883e-05	0	2.893895	ok	none
-1.388888889	-33.888888889	1.10400753775	4.50667908547e-06	-4.33303122357e-05	-4.44029105339e-05	-0.00778076189927	-0.0128077510994	-0.0221524200682	100073.558245	5000.000000	false	20	0.000424139476066	1.10400753775	0.235825	ok	none
-1.277777778	-33.888888889	3.01384735789	0.000175462119084	-4.59137767218e-06	-4.37541295474e-05	-0.009179845923	-0.0145514616762	-0.0311100986456	100063.587571	5000.000000	false	20	0.000311240643284	0.000367884330962	0.538399	ok	none
-1.166666667	-33.888888889	3.01682553824	0.000218465755331	-2.30917058115e-05	-4.34519784246e-05	-0.00902925475007	-0.0148020902986	-0.0355677142284	95047.962836	5000.000000	true	19	0.000235459071266	0.00365644887353	0.965118	ok	none
-1.055555556	-33.888888889	3.00600767769	8.71624392843e-05	4.29725532925e-08	-2.99174219807e-05	-0.00953579616012	-0.0151357150568	-0.0410333990357	100009.217309	5000.000000	false	20	0.000374620757902	0.00401157839506	1.205070	ok	none
-0.944444444	-33.888888889	1.27019108671	7.24335593528e-06	-2.68082712258e-05	-3.42537178579e-05	-0.00979118254262	-0.015302701862	-0.0435646078404	100038.797204	5000.000000	false	20	0.000281365952986	0.958049498594	1.284160	ok	none
-0.833333333	-33.888888889	0	-4.07805537462e-05	-6.20910968414e-05	-8.7586152623e-05	-0.0101012098099	-0.0154171641217	-0.0438262083144	100010.934279	5000.000000	false	20	0.000598665159051	0	1.198954	ok	none
-0.722222222	-33.888888889	0	-4.40181849071e-05	-4.54886641866e-05	-0.000173887392787	-0.0102681543053	-0.0154828784104	-0.0443954720658	75008.442599	5000.000000	true	15	0.000217551558247	0	1.081300	ok	none
-0.611111111	-33.888888889	0	-3.04621056231e-05	-4.29317042715e-05	-0.000177462385668	-0.0102329157865	-0.0154897261805	-0.0448603573538	100008.700875	5000.000000	true	20	0.000154159871003	0	1.265653	ok	none
-0.500000000	-33.888888889	0	-4.92989597003e-05	-5.24193418039e-05	-0.000170192009587	-0.0105048084806	-0.015549361439	-0.0445358188381	100014.548560	5000.000000	false	20	0.000585227790715	1.19422673663	0.867214	ok	none
