delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-28.333333333	2.4771424969	6.70353674795e-05	-4.33432535922e-05	-4.965416839e-05	-0.00669983544057	-0.0123543660135	-0.0223100830043	100099.847926	5000.000000	false	20	0.000425970604053	0.0745008668253	2.988909	ok	none
-1.388888889	-28.333333333	3.00820745739	0.000131810942164	-1.04489006795e-05	-4.27252256738e-05	-0.00958114213559	-0.0148673202939	-0.0349396133791	100035.844583	5000.000000	false	20	0.000529344243065	5.56283861615e-05	0.878737	ok	none
-1.277777778	-28.333333333	3.01570509113	0.000157927892472	1.37167195086e-05	-2.19636397375e-05	-0.00953072930307	-0.0150843433073	-0.0391515334959	80029.735656	5000.000000	true	16	0.00038287672393	0.00303438190996	0.887105	ok	none
-1.166666667	-28.333333333	0	-2.29161675277e-06	-1.24373264594e-05	-5.39829163567e-05	-0.0101441340082	-0.0153462420627	-0.0423595085651	100034.683514	5000.000000	false	20	0.000454925995804	1.53164526561	1.246902	ok	none
-1.055555556	-28.333333333	1.33993663018	1.49437507513e-05	-4.39604015116e-05	-8.6465732337e-05	-0.0103028489628	-0.0154302749891	-0.043323057729	100002.234475	5000.000000	false	20	0.000588371340724	1.33993663018	1.484561	ok	none
-0.944444444	-28.333333333	0	-1.84977857368e-05	-4.42991019115e-05	-0.000125244492951	-0.0104237266249	-0.0154513829946	-0.0431025022717	100018.464656	5000.000000	false	20	0.000345323833349	1.20949878906	1.376541	ok	none
-0.833333333	-28.333333333	0	-2.28356209488e-05	-2.33212889331e-05	-0.000192561806426	-0.010585954874	-0.015495620154	-0.0430001894319	100014.736359	5000.000000	false	20	0.00037861907087	1.0343969559	1.365290	ok	none
-0.722222222	-28.333333333	0	-2.20407723144e-05	-4.83341440207e-05	-0.000267461449216	-0.0108087505393	-0.0155666280643	-0.0430504406398	100020.990682	5000.000000	false	20	0.000584496971098	0	0.912003	ok	none
-0.611111111	-28.333333333	0	-1.90528199991e-05	-4.62671230361e-05	-0.000307785005044	-0.0107847802097	-0.0156093503331	-0.04405416353	100008.656073	5000.000000	false	20	0.000257979963129	0	0.645226	ok	none
-0.500000000	-28.333333333	0	-3.64326011536e-05	-4.13689957789e-05	-0.000313749883248	-0.0107743628314	-0.0156358931323	-0.0442711101282	100016.048643	5000.000000	false	20	0.000562456279194	0	0.347095	ok	none
