delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-25.555555556	3.00661589722	0.000108006517619	-4.80213525153e-06	-3.96742333463e-05	-0.00960265053739	-0.0146891992228	-0.0312351444523	100019.453576	5000.000000	false	20	0.000213428987512	0.000670607949174	3.131136	ok	none
-1.388888889	-25.555555556	3.00746005492	0.000105304817148	6.81933539763e-06	-3.90371383502e-05	-0.00979711476733	-0.0151867368576	-0.0402753883349	85006.911162	5000.000000	true	17	0.000217366366698	0.00405240939286	1.071192	ok	none
-1.277777778	-25.555555556	3.00463631206	8.51558108915e-05	2.31207758388e-06	-4.02427699369e-05	-0.0101859232029	-0.0153694252281	-0.0421694801934	100000.172022	5000.000000	false	20	0.00012158212644	0.487611673893	1.266287	ok	none
-1.166666667	-25.555555556	0	-2.73102241634e-05	-3.94652934922e-05	-0.000125908762537	-0.0100564531	-0.0154099254243	-0.0429687566936	100015.847816	5000.000000	false	20	0.00057121854052	0	1.467700	ok	none
-1.055555556	-25.555555556	0	-8.44296005954e-06	-4.02966823162e-05	-0.000161713743749	-0.010279402578	-0.0154512967466	-0.0430717918215	100019.783883	5000.000000	false	20	0.000393356232571	1.141834827	1.389577	ok	none
-0.944444444	-25.555555556	1.89011263278	3.72279704111e-05	-4.18238872704e-05	-0.000240312463286	-0.0105782516521	-0.0155644893789	-0.0431133062774	100000.818888	5000.000000	false	20	0.000359769616047	1.89011263278	1.351028	ok	none
-0.833333333	-25.555555556	0	-1.58874883761e-05	-4.25045965247e-05	-0.000312504443858	-0.0105997729305	-0.0155933645458	-0.0437362051516	100003.914296	5000.000000	false	20	0.000425411283092	0	1.126121	ok	none
-0.722222222	-25.555555556	0	-1.98328051854e-05	-4.18963065042e-05	-0.000321823018673	-0.0106673722246	-0.0156194650569	-0.0437948097175	100006.870428	5000.000000	false	20	0.000418749729678	1.07278474395	0.793241	ok	none
-0.611111111	-25.555555556	0	-7.01216503759e-06	-4.49260063143e-05	-0.000307518337005	-0.0109813363962	-0.015698347458	-0.0439085752637	85012.043477	5000.000000	true	17	0.000140645235329	0	0.359965	ok	none
-0.500000000	-25.555555556	0	-1.68599683321e-05	-4.48069659856e-05	-0.000344875585054	-0.0111666443588	-0.0157410434338	-0.0433484482175	100023.386178	5000.000000	false	20	0.000518301100126	1.6396420151	0.232080	ok	none
