delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-33.442211055	0	-5.09204536306e-05	-0.000110065505821	-0.000113114556098	-0.00178228165193	-0.009776231171	-0.0145418019099	90064.810678	5000.000000	true	18	0.000106395549608	0	0.288388	ok	none
-1.494974874	-33.442211055	0	-5.0314548133e-05	-0.00010794617431	-0.000108684052254	-0.001947739878	-0.00991052332739	-0.0147593004394	95100.576551	5000.000000	true	19	0.000107932510207	0	0.273373	ok	none
-1.489949749	-33.442211055	0	-5.02100048944e-05	-0.000105263114831	-0.000106465856888	-0.00211754703062	-0.0100402963215	-0.0150948202488	100020.762492	5000.000000	true	20	0.000110875065188	0	0.286208	ok	none
-1.484924623	-33.442211055	0	-5.00072176359e-05	-9.45330259417e-05	-0.000109961706279	-0.00251577291899	-0.010193656896	-0.015687902017	100078.898101	5000.000000	false	20	0.0001339745456	0	0.325439	ok	none
-1.479899497	-33.442211055	0	-5.00169559892e-05	-8.32051637282e-05	-0.000100536543267	-0.00289492886651	-0.0104070888853	-0.0163507226621	100050.913452	5000.000000	false	20	0.000153179835493	0	0.312477	ok	none
-1.474874372	-33.442211055	0	-5.00037224063e-05	-7.99551543716e-05	-8.60253569775e-05	-0.00367862715897	-0.0108317682455	-0.0173465787603	100010.731129	5000.000000	false	20	0.00019064146169	0	0.309164	ok	none
-1.469849246	-33.442211055	0	-5.00042132896e-05	-8.4770444424e-05	-9.34966645285e-05	-0.00332006122124	-0.0105921545554	-0.0168003812467	100097.074206	5000.000000	false	20	0.000175769450847	0	0.293832	ok	none
-1.464824121	-33.442211055	0	-5.00031719112e-05	-8.56561043664e-05	-9.26693546881e-05	-0.00323528403178	-0.0105191875413	-0.0165751405808	100044.387173	5000.000000	false	20	0.000171271276032	0	0.278051	ok	none
-1.459798995	-33.442211055	0	-5.00024334201e-05	-8.50009775147e-05	-9.11695524453e-05	-0.00316655866098	-0.0105285613354	-0.0164194177356	100091.693830	5000.000000	false	20	0.000167448877238	0	0.298116	ok	none
-1.454773869	-33.442211055	0	-5.00017188416e-05	-8.4126636389e-05	-8.90274000544e-05	-0.003141320287	-0.0105039759919	-0.0163418779416	100095.073319	5000.000000	false	20	0.000165997736561	0	0.266489	ok	none
-1.449748744	-33.442211055	0	-5.00011745218e-05	-8.29122445469e-05	-8.67345381361e-05	-0.00313633004082	-0.0104886807428	-0.0162783834607	100044.713211	5000.000000	false	20	0.000165708281123	0	0.242193	ok	none
-1.444723618	-33.442211055	0	-5.00008284793e-05	-8.13378338e-05	-8.4543356819e-05	-0.00314102224474	-0.0104791882626	-0.0162226954616	100088.666715	5000.000000	false	20	0.000165773824292	0	0.277021	ok	none
-1.439698492	-33.442211055	0	-5.00005639602e-05	-7.97004907816e-05	-8.2214540344e-05	-0.00315604614901	-0.0104741133496	-0.0161747704402	100063.015138	5000.000000	false	20	0.000166502101031	0	0.280766	ok	none
-1.434673367	-33.442211055	0	-5.00003924025e-05	-7.77700540668e-05	-8.00371983545e-05	-0.00317427709063	-0.0104701433432	-0.0161284440411	100106.246241	5000.000000	false	20	0.000167283292689	0	0.272043	ok	none
-1.429648241	-33.442211055	0	-5.00002634487e-05	-7.60262481347e-05	-7.7607762763e-05	-0.00320246655949	-0.0104699796334	-0.0160903306188	100080.216544	5000.000000	false	20	0.000168705622566	0	0.276159	ok	none
-1.424623116	-33.442211055	0	-5.00001765433e-05	-7.42200070276e-05	-7.51679736501e-05	-0.00323653639792	-0.010471515564	-0.0160551506599	100024.065445	5000.000000	false	20	0.000170490309125	0	0.269758	ok	none
-1.419597990	-33.442211055	0	-5.00001199865e-05	-7.22323071496e-05	-7.2843360604e-05	-0.00327044400409	-0.0104721107506	-0.0160172598196	100067.468772	5000.000000	false	20	0.000172089983937	0	0.279180	ok	none
-1.414572864	-33.442211055	0	-5.00000808818e-05	-6.99980419119e-05	-7.06596258192e-05	-0.00330773790261	-0.0104724950224	-0.0159758691085	100025.842586	5000.000000	false	20	0.000174016781287	0	0.294323	ok	none
-1.409547739	-33.442211055	0	-5.00000543152e-05	-6.80515882096e-05	-6.82336284758e-05	-0.00335240041843	-0.0104751957085	-0.015940964445	100023.198511	5000.000000	false	20	0.000176255738894	0	0.278339	ok	none
-1.404522613	-33.442211055	0	-5.00000363969e-05	-6.58109521221e-05	-6.60703565475e-05	-0.00340091098988	-0.0104778817508	-0.015904879988	100014.414983	5000.000000	false	20	0.000178702125772	0	0.270408	ok	none
-1.399497487	-33.442211055	0	-5.00000242797e-05	-6.33992850001e-05	-6.40510407414e-05	-0.00345303637178	-0.0104800789602	-0.0158666476665	100003.822156	5000.000000	false	20	0.000181333710523	0	0.270366	ok	none
-1.394472362	-33.442211055	0	-5.00000156518e-05	-6.088278405e-05	-6.21236344263e-05	-0.00350540695327	-0.0104800675095	-0.015823994627	100098.759005	5000.000000	false	20	0.000187882542333	0	0.288772	ok	none
-1.389447236	-33.442211055	0	-5.00000101024e-05	-5.87736705574e-05	-5.96813885679e-05	-0.00356212875732	-0.010476857142	-0.0157712097198	100035.424295	5000.000000	false	20	0.000186709992337	0	0.270746	ok	none
-1.384422111	-33.442211055	0	-5.00000061796e-05	-5.63495780687e-05	-5.76229260936e-05	-0.00363026014083	-0.0104696344105	-0.0157215999454	100033.887430	5000.000000	false	20	0.000190114235163	0	0.280021	ok	none
-1.379396985	-33.442211055	0	-5.00000033839e-05	-5.3939160253e-05	-5.55273437043e-05	-0.00369030128542	-0.0104698616005	-0.0156644013873	100049.992882	5000.000000	false	20	0.000193029061515	0	0.290954	ok	none
-1.374371859	-33.442211055	0	-5.00000013425e-05	-5.14649129605e-05	-5.34986957674e-05	-0.00374003334681	-0.0104830102062	-0.0156009005839	100072.517084	5000.000000	false	20	0.000195351529454	0	0.262474	ok	none
-1.369346734	-33.442211055	0	-4.91941951932e-05	-4.99999999231e-05	-5.12436300734e-05	-0.00380000564773	-0.0104928632524	-0.0155245401916	100013.612535	5000.000000	false	20	0.000198335672776	0	0.237291	ok	none
-1.364321608	-33.442211055	0	-4.66186702955e-05	-4.92980093141e-05	-4.99999986112e-05	-0.00385858407242	-0.0104859753529	-0.0154478743442	100081.271570	5000.000000	false	20	0.000205420038364	0	0.281979	ok	none
-1.359296482	-33.442211055	0	-4.43441057768e-05	-4.6998584092e-05	-4.99999977167e-05	-0.00391710439043	-0.0104580167154	-0.0153689759403	100095.372980	5000.000000	false	20	0.000208069425353	0	0.281043	ok	none
-1.354271357	-33.442211055	0	-4.21669122187e-05	-4.46358981355e-05	-4.99999968055e-05	-0.00398740164348	-0.0104269064545	-0.0152784325666	100016.730275	5000.000000	false	20	0.000206816815023	0	0.292738	ok	none
-1.349246231	-33.442211055	0	-4.00083527776e-05	-4.22031646147e-05	-4.9999996124e-05	-0.00403217160694	-0.0104010426778	-0.0151648189259	100006.365953	5000.000000	false	20	0.00020849569631	0	0.276888	ok	none
-1.344221106	-33.442211055	0	-3.75503971641e-05	-4.01339226909e-05	-4.99999949498e-05	-0.00406627196025	-0.0103800563755	-0.0150402117009	100018.026409	5000.000000	false	20	0.000209427047363	0	0.275466	ok	none
-1.339195980	-33.442211055	0	-3.54214748321e-05	-3.76450807901e-05	-4.99999944031e-05	-0.00408487545506	-0.0103417952153	-0.0148837553432	100027.333959	5000.000000	false	20	0.000209301965053	0	0.270100	ok	none
-1.334170854	-33.442211055	0	-3.28509032579e-05	-3.56776129683e-05	-4.99999929314e-05	-0.00409451249024	-0.0103084977525	-0.0146969215002	100080.538792	5000.000000	false	20	0.000213201843006	0	0.285823	ok	none
-1.329145729	-33.442211055	0	-3.08477416998e-05	-3.30817820082e-05	-4.99999918735e-05	-0.00408082606437	-0.0101793156766	-0.0145545067679	100039.103745	5000.000000	false	20	0.000206400610263	0	0.268044	ok	none
-1.324120603	-33.442211055	0	-2.88139296224e-05	-3.05236372574e-05	-4.99999904125e-05	-0.00401837275419	-0.0100316646468	-0.0143989408372	100002.030175	5000.000000	false	20	0.0002017125127	0	0.262371	ok	none
-1.319095477	-33.442211055	0	-2.61964860494e-05	-2.85755527652e-05	-4.99999879564e-05	-0.00386488471065	-0.00985665722561	-0.0142601214136	100093.312012	5000.000000	false	20	0.000196395279676	0	0.269018	ok	none
-1.314070352	-33.442211055	0	-2.42972710131e-05	-2.58567801424e-05	-4.99999858446e-05	-0.00361513958918	-0.00960165969002	-0.0141763931229	100039.701361	5000.000000	false	20	0.000182016216664	0	0.278857	ok	none
-1.309045226	-33.442211055	0	-2.21787970794e-05	-2.33318014154e-05	-4.99999838116e-05	-0.00314147084467	-0.00934355211135	-0.0141804250249	100062.415209	5000.000000	false	20	0.000156120834815	0	0.275229	ok	none
-1.304020101	-33.442211055	0	-2.01160721979e-05	-2.07441203883e-05	-4.99999805131e-05	-0.00233566523768	-0.00930248418666	-0.0141753253811	100044.158199	5000.000000	true	20	0.000114023698251	0	0.269860	ok	none
-1.298994975	-33.442211055	0	-1.12436015061e-05	-2.49731908828e-05	-4.99999751919e-05	-0.00148104598998	-0.00929990278489	-0.0141687941418	95098.840808	5000.000000	true	19	7.19506336915e-05	0	0.274983	ok	none
-1.293969849	-33.442211055	0	-1.10680709712e-05	-2.03664071588e-05	-4.99999709615e-05	-0.000599941769341	-0.00929912029269	-0.0141594226022	95055.378794	5000.000000	true	19	2.8297918268e-05	0	0.299671	ok	none
-1.288944724	-33.442211055	0	-4.82492016574e-07	-2.59530869381e-05	-4.99999607703e-05	-0.000232758645571	-0.00929563014265	-0.0141553698524	75089.048916	5000.000000	true	15	1.21430499318e-05	0	0.235823	ok	none
-1.283919598	-33.442211055	0	-1.0655860466e-05	-1.07685291554e-05	-4.99999682801e-05	-0.000813489269684	-0.00928935352384	-0.0141650035619	100039.078567	5000.000000	false	20	2.95216835804e-05	0	0.295760	ok	none
-1.278894472	-33.442211055	0	-2.17385679971e-06	-1.36496087437e-05	-4.99999662327e-05	-0.00306007805294	-0.00927067883632	-0.0141909534678	90056.014434	5000.000000	true	18	9.4087864825e-05	0	0.245756	ok	none
-1.273869347	-33.442211055	0	-3.4962143182e-06	-6.28215185593e-06	-4.99999702038e-05	-0.00665675055785	-0.00926204343779	-0.0142166137681	100043.341378	5000.000000	false	20	0.000129655278723	1.08066642535	0.279265	ok	none
-1.268844221	-33.442211055	1.45665892372	1.76715619486e-06	-3.86975071124e-06	-4.99999713131e-05	-0.00930566432592	-0.0119673886666	-0.0142350021351	100060.025047	5000.000000	false	20	7.79250244488e-05	0.41576278788	0.362097	ok	none
-1.263819095	-33.442211055	2.19044043295	8.69662595585e-06	8.25392325394e-07	-4.99999823242e-05	-0.0093105403541	-0.0142721414492	-0.0182661276494	100019.380500	5000.000000	false	20	0.000161764645537	0.0415110923451	0.350767	ok	none
-1.258793970	-33.442211055	3.00028534815	3.28393675542e-05	1.98231390148e-05	-4.99999868017e-05	-0.00933077619518	-0.0142877175183	-0.0240478582215	100001.253038	5000.000000	false	20	0.000296940326431	0.0504000934447	0.385358	ok	none
-1.253768844	-33.442211055	3.00476580123	8.52831372506e-05	8.86487488583e-06	-4.99999909003e-05	-0.0092635045138	-0.0143128963213	-0.0257437274719	90006.320858	5000.000000	true	18	0.000165232727307	6.87643295865e-05	0.406730	ok	none
-1.248743719	-33.442211055	3.00028933314	5.87641818138e-05	-6.17381525793e-06	-4.99999942888e-05	-0.00895290556331	-0.0118920193447	-0.0200300843762	100086.997344	5000.000000	false	20	0.000306809474179	0.000354976036167	0.344495	ok	none
-1.243718593	-33.442211055	1.91245454258	2.79111540696e-05	-3.05890899405e-05	-4.99999963921e-05	-0.00609797499263	-0.0107342130917	-0.0177916746877	100072.560425	5000.000000	false	20	0.000187776515179	0.0137213274487	0.298274	ok	none
