delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-43.115577889	1.16976169004	8.48808290826e-06	-4.99999906129e-05	-0.000470048466911	-0.00763464641791	-0.0143244164422	-0.0319880771465	100013.375825	5000.000000	false	20	9.85032696492e-06	0.109545106353	1.279417	ok	none
-1.494974874	-43.115577889	1.69584074891	3.47920329459e-05	-4.99999935334e-05	-0.000473957051176	-0.00766357578612	-0.0143188568196	-0.0318557746778	100000.802958	5000.000000	false	20	0.00012728959221	0.519305705207	1.248151	ok	none
-1.489949749	-43.115577889	1.1939377756	9.696888279e-06	-4.99999974155e-05	-0.000485069010393	-0.00764779325378	-0.0143191362209	-0.0319248393851	100019.196177	5000.000000	false	20	4.37186917449e-05	0.473727957349	1.274082	ok	none
-1.484924623	-43.115577889	0	-1.58266966639e-07	-4.9999999399e-05	-0.000493719665574	-0.00763034930415	-0.014318861427	-0.0319475493214	100040.013958	5000.000000	false	20	5.45815428139e-05	1.10878252065	1.180227	ok	none
-1.479899497	-43.115577889	0	-1.07886059422e-05	-4.99999998593e-05	-0.000501614421372	-0.00761040977442	-0.0143183430621	-0.0319469774318	100020.211133	5000.000000	false	20	1.69380999092e-05	0	1.192553	ok	none
-1.474874372	-43.115577889	0	-1.34751558604e-05	-4.99999999155e-05	-0.000503768320069	-0.00763379163006	-0.0143089670238	-0.0318705971281	45022.921060	5000.000000	true	9	0.000197672301469	0	0.600151	ok	none
-1.469849246	-43.115577889	0	-5.00000000197e-05	-5.70372712495e-05	-0.000464679242799	-0.00759181308635	-0.014319035576	-0.0320458744872	40000.241199	5000.000000	true	8	7.14229165835e-05	0	0.596114	ok	none
-1.464824121	-43.115577889	0	-4.99999999988e-05	-5.39327978614e-05	-0.00053879319234	-0.00756804102	-0.0143168215618	-0.0319598742948	60044.353437	5000.000000	true	12	0.000128009144572	0	0.795007	ok	none
-1.459798995	-43.115577889	0	-5.00000000033e-05	-0.000100652123519	-0.000557470624551	-0.00753387993168	-0.0143091331777	-0.0320325269283	45007.090424	5000.000000	true	9	0.000157769781947	0	0.625722	ok	none
-1.454773869	-43.115577889	0	-4.99999999983e-05	-5.89823658967e-05	-0.000565199627281	-0.0075769708429	-0.0143348643836	-0.0322399141796	40024.736632	5000.000000	true	8	0.000195011561421	0	0.559614	ok	none
-1.449748744	-43.115577889	0	-1.53946475845e-05	-4.99999998068e-05	-0.000586318440956	-0.0075445243144	-0.0143321121	-0.0321842533649	55023.494899	5000.000000	true	11	0.00011090558227	0	0.711923	ok	none
-1.444723618	-43.115577889	1.04487208268	2.24360410933e-06	-4.99999994553e-05	-0.000588685869458	-0.00756574662592	-0.0143226400926	-0.0319795003236	100022.749871	5000.000000	false	20	4.2367047833e-05	1.04487208268	1.197774	ok	none
-1.439698492	-43.115577889	1.11611681397	5.80584049288e-06	-4.99999982311e-05	-0.000609549951838	-0.0075420460275	-0.0143233036831	-0.0319952836608	100012.239354	5000.000000	false	20	7.97953606549e-05	0.232093347036	1.170668	ok	none
-1.434673367	-43.115577889	1.16016852205	8.008425229e-06	-4.99999945474e-05	-0.000628592988668	-0.00751724667334	-0.0143234169419	-0.0319888354823	100037.375715	5000.000000	false	20	2.6614359059e-05	0.131072884075	1.109482	ok	none
-1.429648241	-43.115577889	1.45819179864	2.29095844423e-05	-4.99999880186e-05	-0.00062540403461	-0.00752491600651	-0.014325894574	-0.0319720858084	100001.809550	5000.000000	false	20	2.30306826216e-05	0.128990752007	1.211993	ok	none
-1.424623116	-43.115577889	1.52350160043	2.61750667083e-05	-4.99999745685e-05	-0.00066038349602	-0.00751969336257	-0.0143189576775	-0.0318914927915	100003.766144	5000.000000	false	20	8.21380795999e-05	0.185071102419	1.175276	ok	none
-1.419597990	-43.115577889	1.49402018182	2.47009834218e-05	-4.99999480406e-05	-0.000690446139219	-0.00748945753377	-0.0143198682977	-0.0319290572252	100019.899035	5000.000000	false	20	3.15019154402e-05	0.195442392287	1.159834	ok	none
-1.414572864	-43.115577889	1.53344853692	2.66723632619e-05	-4.9999880805e-05	-0.000722000126605	-0.00745636582723	-0.0143204712967	-0.031939969698	100014.300472	5000.000000	false	20	8.83716977255e-05	0.283978861279	1.107043	ok	none
-1.409547739	-43.115577889	1.55511732642	2.77556727403e-05	-4.99996512797e-05	-0.000753471101548	-0.00742134342412	-0.0143206243116	-0.0319355948456	100012.457592	5000.000000	false	20	3.04852856851e-05	0.186693564338	1.163680	ok	none
-1.404522613	-43.115577889	2.01615924876	6.25381790291e-05	-4.99983123082e-05	-0.000776017926896	-0.00742181539756	-0.0143245522055	-0.0319203376729	100006.536852	5000.000000	false	20	1.94389388358e-05	0.154143816296	1.176204	ok	none
-1.399497487	-43.115577889	2.00689399957	5.56880619168e-05	-4.99911443118e-05	-0.000826358857102	-0.00739643486711	-0.014316270333	-0.0318442328247	100028.235069	5000.000000	false	20	7.8468805676e-05	0.0295663468083	1.226094	ok	none
-1.394472362	-43.115577889	1.80446946843	4.0222645797e-05	-4.99989712171e-05	-0.000865971128016	-0.00734355948518	-0.0143172542474	-0.0318831789001	100040.128117	5000.000000	false	20	3.0777751341e-05	0.20772174982	1.093266	ok	none
-1.389447236	-43.115577889	1.68529733972	3.42645388932e-05	-4.99995212399e-05	-0.000920655731215	-0.00728008528415	-0.0143179259929	-0.0318959416251	100035.784277	5000.000000	false	20	0.000113525394722	0.323887239319	1.106654	ok	none
-1.384422111	-43.115577889	1.56341665778	2.81706492937e-05	-4.99996741394e-05	-0.000988328504936	-0.00720201924983	-0.0143181661512	-0.0318936816675	100017.794870	5000.000000	false	20	4.48650054016e-05	0.203731930636	1.086510	ok	none
-1.379396985	-43.115577889	1.43729470492	2.18646635203e-05	-4.99998359786e-05	-0.0010374726147	-0.00714061769572	-0.0143193554553	-0.0318812951448	100008.805918	5000.000000	false	20	3.94610882355e-05	0.205787508198	1.113468	ok	none
-1.374371859	-43.115577889	1.77387506833	3.86936519771e-05	-4.99998689199e-05	-0.0012176430053	-0.00700053522849	-0.0143136831383	-0.0317887067809	100037.421552	5000.000000	false	20	9.28004881701e-05	0.200272083544	1.102991	ok	none
-1.369346734	-43.115577889	1.60462493002	3.0231177464e-05	-4.99998858183e-05	-0.00167666160746	-0.00653840677304	-0.0143148174899	-0.0318387152953	100024.138638	5000.000000	false	20	3.90991081575e-05	0.149047929039	1.075844	ok	none
-1.364321608	-43.115577889	1.50233898084	2.51169184708e-05	-4.99999391424e-05	-0.00134756347551	-0.00686070312118	-0.0143156573685	-0.0318578284106	100019.128236	5000.000000	false	20	4.25888367206e-05	0.10669023943	1.097115	ok	none
-1.359296482	-43.115577889	1.43231014237	2.1615483923e-05	-4.99999463458e-05	-0.0011271584126	-0.00707443675683	-0.0143160644182	-0.0318602398938	100039.489509	5000.000000	false	20	8.53390135464e-05	0.27390408749	1.080040	ok	none
