delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-23.517587940	3.02565952383	0.000300153712239	-6.86422407951e-06	-5.00000599919e-05	-0.00948144750272	-0.014851697974	-0.0348543737211	100012.510792	5000.000000	false	20	9.02437317091e-05	0.00513708803311	0.805105	ok	none
-1.494974874	-23.517587940	3.01124669858	0.000151075709164	4.04292272677e-06	-5.00000283846e-05	-0.00934661872579	-0.0145574731718	-0.0291780516075	70014.604563	5000.000000	true	14	0.000150902202089	0.00239173321842	0.275818	ok	none
-1.489949749	-23.517587940	3.01102959565	0.000151632242124	1.71435341855e-06	-5.0000023341e-05	-0.00936993299887	-0.014593336767	-0.0294340834025	100002.580422	5000.000000	false	20	0.000357148800717	1.34665448814e-05	0.429723	ok	none
-1.484924623	-23.517587940	3.01074923321	0.000139842523315	1.06172633413e-05	-5.00000139277e-05	-0.00934576176728	-0.0145363358239	-0.0283009246947	70020.138347	5000.000000	true	14	0.000147127997798	0.000879919303683	0.284020	ok	none
-1.479899497	-23.517587940	3.015318399	0.000168495230381	2.45619946772e-05	-5.00000707966e-05	-0.00933891030591	-0.0145580305142	-0.0293434279533	55000.261425	5000.000000	true	11	0.000213513724181	0.00141974919491	0.250116	ok	none
-1.474874372	-23.517587940	3.00971246265	0.000129175268606	1.16566949607e-05	-5.00000665536e-05	-0.00935209743177	-0.0145116665373	-0.0279725619777	85044.023894	5000.000000	true	17	0.000134878425757	0.00104841679949	0.329742	ok	none
-1.469849246	-23.517587940	3.01372513444	0.00016448288195	1.36645249853e-05	-5.000008637e-05	-0.00933668964096	-0.0145323487489	-0.0285011303742	85056.789902	5000.000000	true	17	8.21972684773e-05	0.000802033266219	0.317198	ok	none
-1.464824121	-23.517587940	3.02066867367	0.000195758539227	4.68275784636e-05	-5.00271627533e-05	-0.00931646403769	-0.0146035504336	-0.0302315047896	100010.726841	5000.000000	true	20	0.000148368286143	0.00296571459702	0.463456	ok	none
-1.459798995	-23.517587940	3.01533675734	0.00017289225609	2.03991181079e-05	-5.00005291581e-05	-0.00934296878173	-0.0145933288879	-0.0292280431873	80033.697134	5000.000000	true	16	0.000222419379412	0.00365020802543	0.342525	ok	none
-1.454773869	-23.517587940	3.01862960932	0.000207751722128	1.68678525487e-05	-5.00001805185e-05	-0.0093732182537	-0.0146602593354	-0.0311993417776	75008.930877	5000.000000	true	15	3.99682920924e-05	0.00115970355463	0.435594	ok	none
