delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-25.904522613	0	-3.21662956488e-05	-3.42338437682e-05	-5.00000001661e-05	-0.00458199503495	-0.0106294760667	-0.0152658796692	100065.045988	5000.000000	false	20	0.00023707133235	0	0.206535	ok	none
-1.494974874	-25.904522613	0	-2.66840560844e-05	-3.19587501857e-05	-5.00000002022e-05	-0.00552572208557	-0.0110362476271	-0.0159895870408	100006.754293	5000.000000	false	20	0.000271610805492	0	0.202117	ok	none
-1.489949749	-25.904522613	0	-1.97390892975e-05	-2.89821060195e-05	-5.00000003665e-05	-0.00674679601683	-0.0116457280616	-0.0171524924716	100062.184726	5000.000000	false	20	0.000311782987064	0	0.233360	ok	none
-1.484924623	-25.904522613	0	-8.50372463625e-06	-2.36041497057e-05	-5.00000009528e-05	-0.00850384439184	-0.0126655457662	-0.019427939723	100048.414531	5000.000000	false	20	0.000276947813878	0	0.243982	ok	none
-1.479899497	-25.904522613	2.21732552956	4.60379113948e-05	-3.51716347595e-05	-5.0000000723e-05	-0.00782017364604	-0.0121334580655	-0.0191928506142	100001.595433	5000.000000	false	20	0.000256470795871	0.072311035968	0.280449	ok	none
-1.474874372	-25.904522613	0	-1.09171384939e-05	-1.86085278011e-05	-5.00000090445e-05	-0.00777719287299	-0.0119432081571	-0.0172046834615	100045.748094	5000.000000	false	20	0.000244321742286	1.15886636542	0.240152	ok	none
-1.469849246	-25.904522613	1.67468110627	3.33396839763e-05	-4.94154700144e-05	-4.99999990994e-05	-0.00819442570764	-0.0121296651105	-0.0189324774243	100043.323650	5000.000000	false	20	0.000242619459802	0.200883660121	0.342336	ok	none
-1.464824121	-25.904522613	2.35142250544	4.18912997332e-05	-2.43201737103e-05	-5.00000021369e-05	-0.00936251611784	-0.0143835137322	-0.0239206465325	100053.256741	5000.000000	false	20	0.00047740956015	0.0378384054175	0.327975	ok	none
-1.459798995	-25.904522613	3.00134655253	7.71114616676e-05	-1.45198999065e-05	-5.00000018875e-05	-0.00935096073327	-0.0144518340128	-0.0268629406372	100012.786343	5000.000000	false	20	0.000352309235027	0.000493159070773	0.321266	ok	none
-1.454773869	-25.904522613	3.00086077653	6.90678282507e-05	-1.10352025054e-05	-5.00000021693e-05	-0.00933183382589	-0.0144446025197	-0.025215812154	100015.907856	5000.000000	false	20	0.000324001684541	0.000191835450741	0.331903	ok	none
-1.449748744	-25.904522613	3.00703935254	0.000110351254384	5.01857224401e-06	-5.00000277265e-05	-0.00928633685029	-0.0144785346847	-0.0249382390337	100004.523267	5000.000000	false	20	0.000320193867728	0.000409028777882	0.381428	ok	none
-1.444723618	-25.904522613	3.00484047042	9.63554702086e-05	-1.1918038905e-06	-5.00000045814e-05	-0.0093304282082	-0.0144564548302	-0.0278141028707	75066.189138	5000.000000	true	15	7.56453045933e-05	0.00115977736913	0.277763	ok	none
-1.439698492	-25.904522613	2.87217828496	4.23054200159e-05	1.30349685518e-06	-5.00000030075e-05	-0.00933208997786	-0.0144200272767	-0.025109470865	100030.080997	5000.000000	false	20	5.28855646466e-05	0.132445485358	0.294280	ok	none
-1.434673367	-25.904522613	3.01050850318	0.000156734990795	-8.77589749575e-06	-5.00000017303e-05	-0.00932188817872	-0.0145324387608	-0.0289588831443	100032.972412	5000.000000	false	20	0.000216511700735	0.000891549301645	0.466769	ok	none
-1.429648241	-25.904522613	3.01428729983	0.000183399842257	-5.56934032239e-07	-5.00000019901e-05	-0.00929797147395	-0.0145965504523	-0.0296951972936	100010.720837	5000.000000	false	20	0.000267391011792	0.0012904535141	0.579454	ok	none
-1.424623116	-25.904522613	3.01481029368	0.00017190707874	1.61493611417e-05	-5.00000215017e-05	-0.00932165298921	-0.0145529574304	-0.0296666637025	100008.668733	5000.000000	true	20	0.000198962574135	0.000664837754505	0.477763	ok	none
-1.419597990	-25.904522613	3.00554737876	9.5230082035e-05	6.38044206739e-06	-5.00000057868e-05	-0.00930358653099	-0.0144139735989	-0.0268304721486	90006.468900	5000.000000	true	18	0.000156951494552	0.00031245745402	0.387873	ok	none
-1.414572864	-25.904522613	3.01612433713	0.000185646680864	1.47597995921e-05	-5.00000067952e-05	-0.00932791670535	-0.0145757811222	-0.030037423684	100026.305728	5000.000000	false	20	7.28654822613e-05	0.00109260155785	0.627503	ok	none
-1.409547739	-25.904522613	3.01429252544	0.000172090811842	1.06452336033e-05	-5.00000531809e-05	-0.00928709155054	-0.0145925248653	-0.0303923363616	90029.356649	5000.000000	true	18	4.73805949219e-05	0.00304383333767	0.492599	ok	none
-1.404522613	-25.904522613	3.0132717915	0.000160350483811	1.35433927211e-05	-5.00000394717e-05	-0.00933512533374	-0.014562238028	-0.0294096026698	100006.149198	5000.000000	false	20	0.00114403023549	0.000208439293069	0.464609	ok	none
-1.399497487	-25.904522613	3.01542489384	0.000180448924669	1.32189743412e-05	-5.00000005465e-05	-0.00931402834655	-0.0145566822724	-0.0292902089656	90028.453534	5000.000000	true	18	0.000291510526639	0.00208823277158	0.443770	ok	none
-1.394472362	-25.904522613	3.01427605575	0.000165806888789	1.69057788689e-05	-5.00000753921e-05	-0.00929616657104	-0.0145001347454	-0.0287899435349	70032.215115	5000.000000	true	14	7.09456992746e-05	0.000516203091642	0.299183	ok	none
-1.389447236	-25.904522613	3.00495040687	7.45364193579e-05	2.11639901115e-05	-5.00000149444e-05	-0.00923164412981	-0.0144645183657	-0.0267346557944	75029.922995	5000.000000	true	15	0.000170556137792	0.00107714138463	0.289501	ok	none
-1.384422111	-25.904522613	3.01425727784	0.000176554739541	6.11040492223e-06	-5.00000078218e-05	-0.0093050818091	-0.0145950200716	-0.0297946916832	95090.507343	5000.000000	true	19	3.84155729402e-05	0.00399603395027	0.522459	ok	none
-1.379396985	-25.904522613	3.01366469495	0.000159441860274	1.67431141909e-05	-5.00000326757e-05	-0.00923437678062	-0.0145083354153	-0.0280465847944	85037.157848	5000.000000	true	17	6.65179400446e-05	0.00170625288777	0.367037	ok	none
-1.374371859	-25.904522613	3.01930384183	0.000220804755094	9.98772375644e-06	-5.00000797891e-05	-0.00936561751106	-0.0147521076671	-0.0334304019605	80043.978594	5000.000000	true	16	0.000161185269328	0.00363743282237	0.607940	ok	none
-1.369346734	-25.904522613	3.01115441445	0.000142031943015	1.14257536772e-05	-5.00000337765e-05	-0.00927504203801	-0.0145666916085	-0.0293377337226	100045.522790	5000.000000	false	20	0.000170183339348	0.00125817645173	0.522106	ok	none
-1.364321608	-25.904522613	3.01200539452	0.00016529779809	-3.04451976873e-06	-5.00000004387e-05	-0.00935023648661	-0.0146983732189	-0.0315970555828	100045.231428	5000.000000	false	20	0.000154192662534	0.000773475556321	0.701241	ok	none
-1.359296482	-25.904522613	3.01590289379	0.000178915522689	2.03115859114e-05	-5.00000061794e-05	-0.00938364453847	-0.0146617246867	-0.0316098064291	100036.361312	5000.000000	false	20	6.39820298071e-05	0.000141472117646	0.685125	ok	none
-1.354271357	-25.904522613	3.01279065994	0.000174929241385	-5.69094799433e-06	-5.00000011554e-05	-0.00932229398306	-0.0146778877826	-0.0316407146098	100005.792723	5000.000000	false	20	0.000269267152757	0.00350087949412	0.690256	ok	none
-1.349246231	-25.904522613	3.01691270624	0.000188200897771	2.0681715366e-05	-5.00000683615e-05	-0.00939427094154	-0.0146892703471	-0.0318100334012	95005.836300	5000.000000	true	19	0.000134724297898	0.0022140592981	0.663493	ok	none
-1.344221106	-25.904522613	3.01870923141	0.000205746292311	1.78293425664e-05	-5.0000775196e-05	-0.00927749814296	-0.014680027603	-0.0317852443904	100025.257629	5000.000000	false	20	0.000203504755743	0.00315589758437	0.651956	ok	none
-1.339195980	-25.904522613	3.01327463072	0.000149409808336	2.6563899443e-05	-5.0000147364e-05	-0.00948979772801	-0.0147651473787	-0.033046644365	100010.401316	5000.000000	false	20	7.98482640892e-05	0.00430581070873	0.767179	ok	none
-1.334170854	-25.904522613	3.02526718251	0.000260156500394	2.03717049509e-05	-5.00000840583e-05	-0.00912361800401	-0.0146416932732	-0.0308434837286	100023.549667	5000.000000	true	20	6.61660192946e-05	0.00064498825193	0.726699	ok	none
-1.329145729	-25.904522613	3.01353051538	0.000166478047749	7.99734478058e-06	-5.00000041813e-05	-0.00919960436663	-0.0146879586336	-0.0314094792438	100043.172205	5000.000000	false	20	4.17400408496e-05	0.00291673760509	0.740636	ok	none
-1.324120603	-25.904522613	3.01858347539	0.000215363823838	4.56759976522e-06	-5.00000356847e-05	-0.00914422003337	-0.0146537440539	-0.0312512965897	80052.748118	5000.000000	true	16	0.000121187862622	0.000524621389923	0.501166	ok	none
-1.319095477	-25.904522613	3.01028042236	0.000151135330185	-5.11975729683e-06	-5.00000084441e-05	-0.00933965172439	-0.0147685193062	-0.0330690628814	100030.937517	5000.000000	false	20	0.00058023390677	0.000916743839925	0.789056	ok	none
-1.314070352	-25.904522613	3.01927450074	0.000210243242695	1.82044500456e-05	-5.00000471268e-05	-0.00925822401574	-0.0147526747052	-0.03217885905	95007.830018	5000.000000	true	19	4.49638425237e-05	0.00106539306385	0.702496	ok	none
-1.309045226	-25.904522613	3.02338017656	0.000245069296399	2.43350285307e-05	-5.00006838226e-05	-0.00938417383235	-0.0148256130957	-0.033379110049	80036.660721	5000.000000	true	16	0.000114720196606	0.000575770898294	0.608527	ok	none
-1.304020101	-25.904522613	3.02100393394	0.000216218853791	3.09957047819e-05	-5.00009011386e-05	-0.00938936762808	-0.0147880609606	-0.0333922116314	100020.256415	5000.000000	false	20	7.81051003962e-05	0.00386377551358	0.769671	ok	none
-1.298994975	-25.904522613	3.02163254755	0.000242550701723	6.35925806501e-06	-5.00001149084e-05	-0.00919493390155	-0.0147534684703	-0.0324785375049	100047.518976	5000.000000	true	20	0.000273507316456	0.00177651327658	0.740217	ok	none
-1.293969849	-25.904522613	3.0187456439	0.000215288958583	1.34431294887e-05	-5.00004666238e-05	-0.00953456826495	-0.0149514942087	-0.0370174323763	100018.314912	5000.000000	false	20	0.000159638234586	0.00135459647885	1.012008	ok	none
-1.288944724	-25.904522613	3.03375626671	0.00033076784603	2.87480648147e-05	-5.00003099959e-05	-0.00916913009028	-0.01476499985	-0.0329116670399	70029.734703	5000.000000	true	14	0.000102677957407	0.00402735677373	0.534983	ok	none
-1.283919598	-25.904522613	3.02024341899	0.000228476306431	1.48823368142e-05	-4.99999999893e-05	-0.00955167916013	-0.0149831668755	-0.0367358598555	100007.475601	5000.000000	false	20	0.000441804096229	0.000211907877131	1.000879	ok	none
-1.278894472	-25.904522613	3.02453919572	0.000250563962029	3.28614078071e-05	-5.00000377088e-05	-0.0095123464857	-0.0149428322215	-0.036126483726	100002.477982	5000.000000	false	20	8.73405532482e-05	0.00548473879966	0.938424	ok	none
-1.273869347	-25.904522613	3.0139514685	0.000178568137602	8.74121393336e-06	-4.99999998935e-05	-0.00984192822832	-0.0151369204358	-0.0398428209929	100032.777973	5000.000000	false	20	0.000881028569918	0.00171875430184	1.293913	ok	none
-1.268844221	-25.904522613	3.01069099903	0.000147521619748	6.00167075629e-06	-5.00000001601e-05	-0.00968321950654	-0.0150369658959	-0.0384985656307	100053.530495	5000.000000	false	20	0.000277998578775	0.00134858443117	1.142572	ok	none
-1.263819095	-25.904522613	3.01016707356	0.000141281406448	7.5042407827e-06	-5.00004961478e-05	-0.00971618337836	-0.0149928710195	-0.0368144829653	100032.671896	5000.000000	false	20	0.00015269950952	0.000498089892922	0.982939	ok	none
-1.258793970	-25.904522613	3.01066919875	0.000146181803131	7.54029808369e-06	-5.00000544471e-05	-0.00972163413525	-0.015038057501	-0.0384462142092	100033.328671	5000.000000	false	20	0.000377537857824	0.00256494121213	1.031052	ok	none
-1.253768844	-25.904522613	3.01091334736	0.000147749055828	1.05004442543e-05	-4.99999998051e-05	-0.00991900072034	-0.015142726417	-0.0397870894554	100001.035319	5000.000000	false	20	0.000133436471397	0.00313589469831	1.153203	ok	none
-1.248743719	-25.904522613	3.01835202797	0.000195090272576	3.10152706886e-05	-5.00092253453e-05	-0.00959546913379	-0.0149752513149	-0.0363604300603	95019.757609	5000.000000	true	19	0.000121426849344	0.00081370558894	0.933393	ok	none
-1.243718593	-25.904522613	3.01680996006	0.000201392283607	1.23853508544e-05	-5.00001552367e-05	-0.00974288330552	-0.0150274449004	-0.0375355306597	100049.963862	5000.000000	false	20	0.00023951201204	0.00173305917376	0.967290	ok	none
