delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-44.246231156	1.25697430373	1.28487131921e-05	-4.99999922384e-05	-0.000364232081895	-0.00752826816407	-0.0143798319089	-0.0330086011854	100017.604286	5000.000000	false	20	2.08527879932e-05	0.0166514397408	1.668899	ok	none
-1.494974874	-44.246231156	1.20677458479	1.03387274557e-05	-4.99999913726e-05	-0.000368003603486	-0.00751853982032	-0.0143799687336	-0.0330084366056	100024.150428	5000.000000	false	20	1.63998399755e-05	0.0267047408798	1.844456	ok	none
-1.489949749	-44.246231156	1.95847007276	4.79234946226e-05	-4.99999905941e-05	-0.000366571486947	-0.00754870236231	-0.0143740878733	-0.0328623687974	100007.194041	5000.000000	false	20	4.83729138862e-05	0.502581352741	1.646949	ok	none
-1.484924623	-44.246231156	1.32747439845	1.63737164317e-05	-4.99999893402e-05	-0.000373851809861	-0.00754034611788	-0.0143750979946	-0.0329284970367	100000.840459	5000.000000	false	20	2.11659560011e-05	0.0122493990556	1.623713	ok	none
-1.479899497	-44.246231156	1.27555565774	1.37777796213e-05	-4.9999988148e-05	-0.000379438897155	-0.00753053005823	-0.0143754259654	-0.0329407806724	100025.852726	5000.000000	false	20	1.22543439749e-05	0.0125453350039	1.602280	ok	none
-1.474874372	-44.246231156	1.24563869419	1.22819315736e-05	-4.99999872332e-05	-0.000365608794605	-0.0075367246643	-0.0143765074088	-0.0329293172807	100008.771184	5000.000000	false	20	3.3705810426e-05	0.67411639226	2.244936	ok	none
-1.469849246	-44.246231156	1.44775944708	2.23879659918e-05	-4.99999857912e-05	-0.000385051904824	-0.00755122668944	-0.0143700793497	-0.0328372460828	100021.698941	5000.000000	false	20	2.35517320998e-05	0.0379005596707	2.802732	ok	none
-1.464824121	-44.246231156	1.34635080825	1.73175343492e-05	-4.99999824943e-05	-0.000395325337469	-0.00753255670854	-0.0143719880468	-0.0328945795147	90021.133647	5000.000000	true	18	1.21201649106e-05	0.00124717160761	2.269410	ok	none
-1.459798995	-44.246231156	1.28263069516	1.41315298678e-05	-4.99999826968e-05	-0.000398728230971	-0.00752839478766	-0.0143707363991	-0.0328709962593	100034.254871	5000.000000	false	20	7.42533352961e-06	0.00907854143459	2.297084	ok	none
-1.454773869	-44.246231156	2.00506046428	5.20191358001e-05	-4.99999828346e-05	-0.000399005477658	-0.00755747922586	-0.0143647053815	-0.0327267691494	100005.293340	5000.000000	false	20	1.46121787892e-05	0.230370064776	2.302011	ok	none
