delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-24.773869347	2.38547279094	5.74089688925e-05	-3.81353293691e-05	-4.99999999391e-05	-0.00859976276035	-0.012598627998	-0.0203747014729	100053.110335	5000.000000	false	20	0.000317525838688	0.0429908048595	0.422045	ok	none
-1.494974874	-24.773869347	1.86561216235	7.66296589957e-06	-8.85265507219e-06	-5.0000075009e-05	-0.00871228469903	-0.0125048738761	-0.018624722653	100068.237332	5000.000000	false	20	0.000227514978639	0.107748453965	0.450089	ok	none
-1.489949749	-24.773869347	2.45508853413	2.76840274766e-05	-4.92959335919e-06	-5.00000162845e-05	-0.00934902835209	-0.0144427987691	-0.0236865830381	100012.940018	5000.000000	false	20	0.000373964987076	0.0204644919929	0.461660	ok	none
-1.484924623	-24.773869347	3.00700746642	0.000124399162728	-9.04206487852e-06	-5.00000027397e-05	-0.0093267796313	-0.0144678341294	-0.0268638102555	100051.346022	5000.000000	false	20	0.000394736881239	0.000892901087719	0.559367	ok	none
-1.479899497	-24.773869347	3.01307675954	0.000162336101408	1.04133749735e-05	-5.00000332431e-05	-0.00938683950898	-0.0145049455511	-0.0291905795547	60030.249023	5000.000000	true	12	8.43846340824e-05	0.00049006736843	0.326757	ok	none
-1.474874372	-24.773869347	2.62517270008	3.60687809578e-05	-4.81014435029e-06	-5.00000025646e-05	-0.00934100508259	-0.0144286532519	-0.0242884189708	100026.907640	5000.000000	false	20	0.000158349667618	0.0667816249708	0.374140	ok	none
-1.469849246	-24.773869347	3.00112401585	4.90318781773e-05	1.14469491674e-05	-5.00000366377e-05	-0.00932263605906	-0.0144460835486	-0.0260856810472	70010.358468	5000.000000	true	14	0.000200073366706	0.00066789532426	0.330886	ok	none
-1.464824121	-24.773869347	3.00600556578	0.000108739866317	-2.37533800668e-06	-5.00000031365e-05	-0.00938538137074	-0.0145316870386	-0.0285702142433	100029.105067	5000.000000	false	20	5.18704776267e-06	0.00062838966941	0.582971	ok	none
-1.459798995	-24.773869347	3.00725275942	0.000116247577863	1.04120000859e-06	-5.00000077842e-05	-0.00927767849834	-0.0145038091435	-0.0275755344688	100038.771095	5000.000000	false	20	0.000230905259615	0.000917408121082	0.528209	ok	none
-1.454773869	-24.773869347	3.00782184175	0.000117170102176	5.71221638525e-06	-5.00000060971e-05	-0.0093177942983	-0.0145007837814	-0.02748532573	85011.206703	5000.000000	true	17	5.94378158165e-05	0.000266835226664	0.433195	ok	none
-1.449748744	-24.773869347	3.00430687401	9.6295513153e-05	-6.22275162589e-06	-5.00000004383e-05	-0.00930437272883	-0.0144715051506	-0.0271374343505	85000.146466	5000.000000	true	17	2.07197480396e-05	0.00208173208282	0.406669	ok	none
-1.444723618	-24.773869347	3.01465040897	0.000182696881812	2.28387632796e-06	-5.00000086699e-05	-0.00921344583177	-0.0145058928833	-0.0285929796336	55020.458617	5000.000000	true	11	0.000128295724103	0.000241728557596	0.306818	ok	none
-1.439698492	-24.773869347	3.01806857467	0.000193732854415	2.46928448452e-05	-5.00001861948e-05	-0.00932146094324	-0.014596898866	-0.0301378755515	100032.296702	5000.000000	true	20	4.81953180268e-05	0.00157200827684	0.601594	ok	none
-1.434673367	-24.773869347	3.00789294732	0.000124877873185	-1.65752095782e-06	-5.0000002104e-05	-0.0092766804583	-0.0145007606526	-0.0274541455082	85026.344070	5000.000000	true	17	0.000188703705117	0.000867773020915	0.428656	ok	none
-1.429648241	-24.773869347	3.01285533449	0.000171403146482	-1.17870447545e-06	-5.00000022858e-05	-0.00935210513633	-0.0146310380299	-0.030373084373	100011.152226	5000.000000	false	20	0.000409806726797	0.000114179403092	0.742374	ok	none
-1.424623116	-24.773869347	3.02107070477	0.000237984087083	8.34782132592e-06	-5.00000091553e-05	-0.00931776613044	-0.0146509624937	-0.0313752575599	100031.729320	5000.000000	false	20	0.000114704131331	0.00108671232067	0.769232	ok	none
-1.419597990	-24.773869347	3.01896724515	0.000206291226591	2.02256539854e-05	-5.00002306913e-05	-0.00930639365321	-0.0145390252767	-0.0291616270362	70020.904785	5000.000000	true	14	0.000155221990299	0.00207528563262	0.406000	ok	none
-1.414572864	-24.773869347	3.02148993713	0.000232392477435	1.92526111864e-05	-5.00002233119e-05	-0.00938322267254	-0.0146624381429	-0.0319986919761	65040.065598	5000.000000	true	13	2.97259159336e-05	3.25955890448e-05	0.591492	ok	none
-1.409547739	-24.773869347	3.0150511108	0.000176430762587	1.36508735513e-05	-5.00000559281e-05	-0.00930705926543	-0.0146213471331	-0.0303073601882	100020.911289	5000.000000	false	20	5.35180007378e-05	0.00154922272136	0.679381	ok	none
-1.404522613	-24.773869347	3.0121786771	0.000134880389467	2.79876033631e-05	-5.00013969613e-05	-0.00926755796079	-0.0146564430309	-0.0306061280344	80004.890248	5000.000000	true	16	0.000139063476999	0.00449207509413	0.616116	ok	none
-1.399497487	-24.773869347	3.02079707871	0.000227326067438	1.44401070745e-05	-5.00000362446e-05	-0.00922082090989	-0.0145794924477	-0.0302686699499	70021.593655	5000.000000	true	14	4.48780596244e-05	0.00129408416663	0.441382	ok	none
-1.394472362	-24.773869347	3.01125786431	0.00013862045196	1.54939878646e-05	-5.00000294979e-05	-0.00924814933263	-0.0145977997907	-0.0298583660594	100001.506013	5000.000000	false	20	9.00953377575e-05	0.00265370031122	0.664359	ok	none
-1.389447236	-24.773869347	3.01804043433	0.000191279205335	2.78080944609e-05	-5.00001640892e-05	-0.0093726754387	-0.0147271775075	-0.0327388632758	90024.881767	5000.000000	true	18	0.00020745318304	0.00237379341009	0.754021	ok	none
-1.384422111	-24.773869347	3.0158764279	0.000172864409534	2.71544113967e-05	-5.00006122798e-05	-0.00944911598747	-0.0146619868989	-0.0302870954993	100028.856413	5000.000000	true	20	0.000196744049944	0.000800580960309	0.629874	ok	none
-1.379396985	-24.773869347	3.01539765004	0.000176087956179	1.74568195458e-05	-5.00003389976e-05	-0.00932248988267	-0.0146359392708	-0.0313135820617	75057.708950	5000.000000	true	15	7.45248131189e-05	0.00118973990249	0.566399	ok	none
-1.374371859	-24.773869347	3.00855335846	0.000135623837551	-5.90386373873e-06	-4.99999999116e-05	-0.00932031251174	-0.014681172271	-0.0316462316648	100028.407085	5000.000000	false	20	8.05047038924e-05	0.00369283183675	0.817350	ok	none
-1.369346734	-24.773869347	3.0208323095	0.000222261690375	2.5466941327e-05	-5.00006591846e-05	-0.00949140912507	-0.0148829692142	-0.0355898437215	100005.430789	5000.000000	false	20	0.000366176682393	0.00195824347767	1.039838	ok	none
-1.364321608	-24.773869347	3.01225295473	0.00017305559526	-7.6766167784e-06	-5.00000010735e-05	-0.00941642077215	-0.0147553792165	-0.0335959621099	100052.958099	5000.000000	false	20	0.000579325544239	0.00448921123296	0.947130	ok	none
-1.359296482	-24.773869347	3.01143826415	0.000126803536975	2.81653374865e-05	-5.00005126191e-05	-0.00917694856919	-0.0145755019404	-0.0303710643258	80014.511661	5000.000000	true	16	0.000102495712406	0.00267998202431	0.545694	ok	none
-1.354271357	-24.773869347	3.02084468775	0.000220754251204	2.47615474657e-05	-5.00001281193e-05	-0.00937964016835	-0.0147152883015	-0.0325018227853	70023.922456	5000.000000	true	14	0.000276805507097	0.00293147681865	0.588512	ok	none
-1.349246231	-24.773869347	3.02265041694	0.000255217153764	1.03433078771e-05	-4.99999998881e-05	-0.00951684299536	-0.0149207172883	-0.0362407240429	100007.174329	5000.000000	false	20	0.000930301164984	0.00098518403981	1.195346	ok	none
