delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-33.693467337	0	-5.08164474796e-05	-0.000112961630982	-0.000113823197004	-0.00147602895391	-0.00961185891135	-0.0141866296047	80084.838507	5000.000000	true	16	9.90343479411e-05	0	0.221242	ok	none
-1.494974874	-33.693467337	0	-5.58474933042e-05	-9.41509373768e-05	-0.000122517787953	-0.00164928530571	-0.00968887115007	-0.0143023601082	85049.085934	5000.000000	true	17	0.000102022594788	0	0.205820	ok	none
-1.489949749	-33.693467337	0	-5.09011126249e-05	-0.000103186482241	-0.000113647996841	-0.00179238563808	-0.00976869345863	-0.0145094676279	90076.114828	5000.000000	true	18	0.000107084849731	0	0.252102	ok	none
-1.484924623	-33.693467337	0	-5.01747399314e-05	-0.000105105907065	-0.00010571788843	-0.00195546226829	-0.00992509437647	-0.0146834529661	95094.575765	5000.000000	true	19	0.000108815197588	0	0.280730	ok	none
-1.479899497	-33.693467337	0	-5.00934488075e-05	-0.000102217992765	-0.000103581249943	-0.00210907483422	-0.0100148271122	-0.0150251738433	100015.141362	5000.000000	true	20	0.000110415109922	0	0.292011	ok	none
-1.474874372	-33.693467337	0	-5.00070792195e-05	-9.28826876365e-05	-0.000105755160962	-0.00246013306805	-0.0101498048722	-0.0155336740203	100103.015688	5000.000000	false	20	0.000131111378517	0	0.293368	ok	none
-1.469849246	-33.693467337	0	-5.00032138899e-05	-8.36732018712e-05	-0.000107071625499	-0.00320768652994	-0.0105403074333	-0.0166464566446	100047.525646	5000.000000	false	20	0.000170524548602	0	0.304704	ok	none
-1.464824121	-33.693467337	0	-5.00001330855e-05	-7.92812451506e-05	-8.81999491612e-05	-0.00304228896795	-0.0104481738223	-0.0164098552467	100067.145843	5000.000000	false	20	0.000161603965446	0	0.292414	ok	none
-1.459798995	-33.693467337	0	-5.00016081449e-05	-7.88983888767e-05	-8.55182330795e-05	-0.00362606167934	-0.0107837328864	-0.0171289688759	100029.275219	5000.000000	false	20	0.000188077715079	0	0.318934	ok	none
-1.454773869	-33.693467337	0	-5.00015804521e-05	-8.03685092221e-05	-8.82326117706e-05	-0.0034254113231	-0.0106229143908	-0.0168179702831	100103.903435	5000.000000	false	20	0.000181497415638	0	0.347840	ok	none
-1.449748744	-33.693467337	0	-5.00011024395e-05	-8.09001065931e-05	-8.67715751609e-05	-0.00335202050136	-0.0105758055559	-0.0166438418896	100002.188352	5000.000000	false	20	0.000173710121947	0	0.351133	ok	none
-1.444723618	-33.693467337	0	-5.00008104568e-05	-8.02225957906e-05	-8.50299616671e-05	-0.00332362509777	-0.0105501203328	-0.0165220049869	100007.391921	5000.000000	false	20	0.000172119499125	0	0.273425	ok	none
-1.439698492	-33.693467337	0	-5.00006073433e-05	-7.88610732964e-05	-8.3264693244e-05	-0.00331554771039	-0.0105323052028	-0.0164261636577	100091.063190	5000.000000	false	20	0.00017536565496	0	0.289426	ok	none
-1.434673367	-33.693467337	0	-5.00004227181e-05	-7.76132533101e-05	-8.10080607274e-05	-0.0033294784501	-0.0105207799548	-0.0163527645076	100094.446374	5000.000000	false	20	0.000175982185966	0	0.291846	ok	none
-1.429648241	-33.693467337	0	-5.00002954531e-05	-7.58097729644e-05	-7.89809569657e-05	-0.00335623626915	-0.0105064877232	-0.016280443087	100070.596328	5000.000000	false	20	0.000177327953294	0	0.291265	ok	none
-1.424623116	-33.693467337	0	-5.00002027943e-05	-7.43397455627e-05	-7.65583308881e-05	-0.00340301050539	-0.0105022355689	-0.0162140772712	100096.699371	5000.000000	false	20	0.000179634408621	0	0.271283	ok	none
-1.419597990	-33.693467337	0	-5.00001375881e-05	-7.25028710507e-05	-7.4302323621e-05	-0.00340041085082	-0.0105124268521	-0.0161876801092	100028.954989	5000.000000	false	20	0.000179508383778	0	0.275725	ok	none
-1.414572864	-33.693467337	0	-5.00000949615e-05	-7.06860439252e-05	-7.19893395036e-05	-0.00342032458291	-0.0105198183742	-0.0161505572271	100103.948554	5000.000000	false	20	0.000180302623258	0	0.255582	ok	none
-1.409547739	-33.693467337	0	-5.00000641953e-05	-6.87748049815e-05	-6.96686955957e-05	-0.00345195550108	-0.0105270655495	-0.0161128356576	100063.062027	5000.000000	false	20	0.000181927931795	0	0.281701	ok	none
-1.404522613	-33.693467337	0	-5.00000434552e-05	-6.69037005846e-05	-6.72816088009e-05	-0.00348921872863	-0.0105342705495	-0.0160759176891	100090.694603	5000.000000	false	20	0.000183715053996	0	0.279134	ok	none
-1.399497487	-33.693467337	0	-5.00000291823e-05	-6.48708707671e-05	-6.50118505912e-05	-0.00353233162231	-0.0105417576699	-0.016038738131	100103.585180	5000.000000	false	20	0.000185829969549	0	0.284134	ok	none
-1.394472362	-33.693467337	0	-5.00000195001e-05	-6.27078405457e-05	-6.27589441354e-05	-0.00357682248672	-0.0105470522305	-0.0159927749851	100054.970789	5000.000000	false	20	0.00018812816281	0	0.286191	ok	none
-1.389447236	-33.693467337	0	-5.00000128213e-05	-6.03528470753e-05	-6.07488393911e-05	-0.00362963187434	-0.0105542935317	-0.0159528686842	100050.035571	5000.000000	false	20	0.000190764962947	0	0.275452	ok	none
-1.384422111	-33.693467337	0	-5.00000082087e-05	-5.79621520885e-05	-5.87453696499e-05	-0.00368605383518	-0.0105605392156	-0.0159098119819	100047.295493	5000.000000	false	20	0.000193568788953	0	0.263627	ok	none
-1.379396985	-33.693467337	0	-5.00000049489e-05	-5.56452285241e-05	-5.66222270579e-05	-0.00374338542875	-0.0105642239734	-0.0158596931791	100065.069535	5000.000000	false	20	0.000196351586963	0	0.265362	ok	none
-1.374371859	-33.693467337	0	-5.00000026606e-05	-5.31675943478e-05	-5.46930288346e-05	-0.00380945148035	-0.0105688977841	-0.0158123053992	100054.217161	5000.000000	false	20	0.000199620321642	0	0.272799	ok	none
-1.369346734	-33.693467337	0	-5.00000011197e-05	-5.11286206788e-05	-5.22093446128e-05	-0.00387174913169	-0.0105678627595	-0.0157469793994	100011.215078	5000.000000	false	20	0.000202711858212	0	0.287660	ok	none
-1.364321608	-33.693467337	0	-4.86881389568e-05	-4.99999998227e-05	-5.01972072834e-05	-0.00394030005769	-0.0105671802353	-0.0156833231078	100039.012512	5000.000000	false	20	0.000205918100277	0	0.281921	ok	none
