delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-39.723618090	0	-5.00000884341e-05	-5.08889434568e-05	-0.000135881707891	-0.00317225149247	-0.0104944375943	-0.0159900157902	100040.468235	5000.000000	false	20	0.000166112516538	0	0.311094	ok	none
-1.494974874	-39.723618090	0	-4.40832976323e-05	-4.99982978292e-05	-0.00013308115075	-0.00324218034212	-0.0105290335955	-0.016085479219	100023.005598	5000.000000	false	20	0.000169596566771	0	0.308967	ok	none
-1.489949749	-39.723618090	0	-3.60640127625e-05	-4.99933526863e-05	-0.000132543023752	-0.00333771961186	-0.0105714510758	-0.0161989116903	100065.565381	5000.000000	false	20	0.000174317842445	0	0.310367	ok	none
-1.484924623	-39.723618090	0	-2.61881147992e-05	-4.99709258473e-05	-0.000133908756129	-0.00346611325677	-0.010624307968	-0.0163376690812	100102.772072	5000.000000	false	20	0.000185288090818	0	0.297005	ok	none
-1.479899497	-39.723618090	0	-3.363952482e-05	-4.99958191764e-05	-0.00011713700267	-0.00365397621291	-0.0106907069477	-0.0165106204677	100045.531400	5000.000000	false	20	0.000190459076606	0	0.307959	ok	none
-1.474874372	-39.723618090	0	-3.71190927295e-05	-4.99990515035e-05	-0.000102511689345	-0.00385267124799	-0.0108412949928	-0.0167485214136	100064.699284	5000.000000	false	20	0.000200565574593	0	0.313723	ok	none
-1.469849246	-39.723618090	0	-3.402737889e-05	-4.99993688304e-05	-8.89939598815e-05	-0.00423586665299	-0.0110040521402	-0.0171979314922	100046.974891	5000.000000	false	20	0.000220312375582	0	0.336701	ok	none
-1.464824121	-39.723618090	1.39667177239	1.98334682378e-05	-4.99996965213e-05	-7.77119430819e-05	-0.00568200351895	-0.0118211134072	-0.0194889932772	100048.979126	5000.000000	false	20	0.000294797083125	0.088380285125	0.393236	ok	none
-1.459798995	-39.723618090	3.01726287132	0.000261077624703	-4.99994877887e-05	-5.96986693361e-05	-0.00876907814231	-0.0142543621605	-0.0285049829372	40033.370093	5000.000000	true	8	0.000132431548976	0.00047722571057	0.367487	ok	none
-1.454773869	-39.723618090	0	-1.40640040286e-05	-4.99998579472e-05	-8.48905190929e-05	-0.00474106704117	-0.0112737819825	-0.0179570802368	100112.111514	5000.000000	false	20	0.000251801194307	0	0.342756	ok	none
-1.449748744	-39.723618090	0	-2.3016778146e-05	-4.99998562735e-05	-0.000111676056389	-0.00414029967206	-0.0109430876854	-0.0172022115644	100100.652362	5000.000000	false	20	0.000219772892714	0	0.357233	ok	none
-1.444723618	-39.723618090	1.24079636909	1.20397923016e-05	-4.99998913905e-05	-8.15130177305e-05	-0.00550007898738	-0.0116473888471	-0.0188491585637	100100.575791	5000.000000	false	20	0.000291094059771	0.0155834332107	0.360241	ok	none
-1.439698492	-39.723618090	0	-2.02488409933e-05	-4.99999085642e-05	-8.610034874e-05	-0.00474489597553	-0.0111865353957	-0.0174004333882	100113.370032	5000.000000	false	20	0.000251229697652	0	0.340922	ok	none
-1.434673367	-39.723618090	0	-3.07071873382e-05	-4.99999128802e-05	-9.18544643971e-05	-0.00437912220855	-0.0110232801734	-0.0168795826392	100104.090284	5000.000000	false	20	0.000231703296472	0	0.317057	ok	none
-1.429648241	-39.723618090	0	-3.44410708631e-05	-4.99999006706e-05	-9.70016427968e-05	-0.00423229362788	-0.0108951008007	-0.0166673721441	100105.673170	5000.000000	false	20	0.000223711969176	0	0.283748	ok	none
-1.424623116	-39.723618090	0	-3.55243721716e-05	-4.99998696252e-05	-0.000101693368113	-0.00414885819359	-0.0108315916674	-0.0165139287993	100108.103792	5000.000000	false	20	0.000219070915199	0	0.286501	ok	none
-1.419597990	-39.723618090	0	-3.05161597038e-05	-4.99995096825e-05	-0.000112028600149	-0.00409171965586	-0.0108085759488	-0.0163994733944	100083.291249	5000.000000	false	20	0.000215879202901	0	0.313307	ok	none
-1.414572864	-39.723618090	0	-3.61813033533e-05	-4.99998336565e-05	-0.000113221697496	-0.00406516871229	-0.0107955250109	-0.0163080088733	100068.607597	5000.000000	false	20	0.000214274314726	0	0.302278	ok	none
-1.409547739	-39.723618090	0	-5.00000123758e-05	-6.45521191603e-05	-9.65697120395e-05	-0.00405379398188	-0.0107926837237	-0.0162330669833	100104.106657	5000.000000	false	20	0.000213352796284	0	0.282629	ok	none
-1.404522613	-39.723618090	0	-5.00000107981e-05	-8.26262825319e-05	-9.09113340308e-05	-0.00406214324622	-0.0107751430974	-0.0162137356177	100062.543674	5000.000000	false	20	0.000213623213428	0	0.247074	ok	none
-1.399497487	-39.723618090	0	-5.00000085164e-05	-8.91688146885e-05	-0.000139176698194	-0.00409006266551	-0.0107823711192	-0.0163337019425	100090.471078	5000.000000	false	20	0.000214752575453	0	0.283636	ok	none
-1.394472362	-39.723618090	0	-5.00000057735e-05	-6.91120868197e-05	-8.92080530486e-05	-0.00413769729583	-0.0107949667281	-0.0163247990232	100063.146208	5000.000000	false	20	0.000217005350656	0	0.282300	ok	none
-1.389447236	-39.723618090	0	-5.00000032383e-05	-6.06469915459e-05	-9.23783795723e-05	-0.00420635934706	-0.0108217742083	-0.0163363207745	100015.049569	5000.000000	false	20	0.000220362178581	0	0.296334	ok	none
-1.384422111	-39.723618090	0	-5.0000001264e-05	-5.46542391454e-05	-0.000108493460375	-0.00428870063472	-0.0108644007457	-0.0163681435721	100001.009009	5000.000000	false	20	0.000224297192795	0	0.308877	ok	none
-1.379396985	-39.723618090	0	-5.00000002397e-05	-5.1623457751e-05	-9.05595827451e-05	-0.00444110881727	-0.010875236841	-0.0164625728551	100006.444295	5000.000000	false	20	0.000231767876819	0	0.346016	ok	none
-1.374371859	-39.723618090	0	-4.60871927629e-05	-4.99999990128e-05	-8.03089597068e-05	-0.00459863945807	-0.0109443086784	-0.0165823321684	100047.305035	5000.000000	false	20	0.000239258599588	0	0.326283	ok	none
-1.369346734	-39.723618090	0	-4.15336623092e-05	-4.99999983069e-05	-7.34937152753e-05	-0.0048043425511	-0.0110357743584	-0.0167394419872	100048.884931	5000.000000	false	20	0.000249119815104	0	0.360129	ok	none
-1.364321608	-39.723618090	0	-3.67272573613e-05	-4.99999977897e-05	-6.78067525205e-05	-0.00508534169751	-0.0111677695172	-0.0169238333006	100070.360840	5000.000000	false	20	0.000262439049997	0	0.320825	ok	none
-1.359296482	-39.723618090	0	-3.15435340899e-05	-4.99999975754e-05	-6.24847446609e-05	-0.00543362244067	-0.011296464409	-0.0172517151157	100038.532427	5000.000000	false	20	0.000278658050351	0	0.331873	ok	none
-1.354271357	-39.723618090	0	-2.41025713298e-05	-4.99999968851e-05	-5.73975821498e-05	-0.00590279738843	-0.0114962066745	-0.0177208481386	100054.893004	5000.000000	false	20	0.000299265811533	0	0.316239	ok	none
-1.349246231	-39.723618090	0	-1.39750307267e-05	-4.99999965255e-05	-5.11274412512e-05	-0.00657633215275	-0.0118564006751	-0.0185059377351	100082.600942	5000.000000	false	20	0.000332730876786	0	0.341680	ok	none
-1.344221106	-39.723618090	2.99685619302	7.73040065951e-05	-2.74612037056e-05	-4.99999932171e-05	-0.00925277476045	-0.0141964362639	-0.0263604125694	45038.540919	5000.000000	true	9	0.00020822053058	0.00394520158938	0.227520	ok	none
-1.339195980	-39.723618090	1.29408605779	1.47043019069e-05	-4.99999966588e-05	-5.31089315224e-05	-0.00730539379666	-0.0122816521398	-0.0197428082009	100001.242234	5000.000000	false	20	0.000321892026407	0.0593737750909	0.378445	ok	none
-1.334170854	-39.723618090	1.20605128749	6.90171358366e-06	-3.34951247714e-05	-4.99999967718e-05	-0.00718100983837	-0.0121240754858	-0.0191255908293	100067.254359	5000.000000	false	20	0.000341130263595	0.270634510745	0.344384	ok	none
-1.329145729	-39.723618090	2.35905402355	5.1754097951e-05	-3.38013980351e-05	-4.99999964867e-05	-0.00878764608984	-0.0132426967637	-0.0221126794582	100076.219408	5000.000000	false	20	0.000427428020816	0.0981995247268	0.426406	ok	none
-1.324120603	-39.723618090	3.01553766475	0.000200898993355	-1.29833548492e-05	-4.99999929175e-05	-0.00887621452719	-0.0142577403717	-0.0281821226307	50040.614521	5000.000000	true	10	0.000216264003309	0.00151050919533	0.331744	ok	none
-1.319095477	-39.723618090	0	-1.2190496889e-05	-2.0839190949e-05	-4.99999969866e-05	-0.00773503577854	-0.012360496666	-0.0192567729844	100110.317412	5000.000000	false	20	0.000304758669138	1.13611555381	0.318959	ok	none
-1.314070352	-39.723618090	1.25610883041	8.88922128016e-06	-3.47087652776e-05	-4.9999996631e-05	-0.00774786533185	-0.0123389494189	-0.0190340263402	100000.976414	5000.000000	false	20	0.000310104356747	0.0387195779234	0.339085	ok	none
-1.309045226	-39.723618090	1.16559266856	8.27963289965e-06	-4.99999968085e-05	-5.04468229061e-05	-0.00781684839557	-0.0122911397243	-0.018847415578	100082.590644	5000.000000	false	20	0.000317641925513	1.16559266856	0.337176	ok	none
-1.304020101	-39.723618090	3.00339061628	9.26506296035e-05	-1.13856601742e-05	-4.99999954013e-05	-0.00922102989236	-0.01420792817	-0.0264235623981	70056.090715	5000.000000	true	14	0.000129373780692	0.000827930718887	0.341620	ok	none
-1.298994975	-39.723618090	2.64885316184	5.48381576149e-05	-2.23955014832e-05	-4.99999969787e-05	-0.00918379784811	-0.0139705573319	-0.0229773502632	100006.174792	5000.000000	false	20	0.000459810678954	0.111774379389	0.425546	ok	none
-1.293969849	-39.723618090	3.01997246816	0.000239844663909	-1.24112562085e-05	-4.99999927394e-05	-0.00888390025495	-0.0142734579163	-0.0282180517907	40035.889153	5000.000000	true	8	8.53935271833e-05	0.000893764250834	0.310482	ok	none
-1.288944724	-39.723618090	3.00684483611	0.000119785716732	-7.28103196156e-06	-4.99999965891e-05	-0.00913165592406	-0.0142272573703	-0.0269885001531	80022.064979	5000.000000	true	16	0.000160461252868	0.000908211200187	0.432403	ok	none
