delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-33.819095477	0	-5.12669553865e-05	-0.000112462957214	-0.000116251302489	-0.00136624419729	-0.00949408024689	-0.0141405337692	75049.311375	5000.000000	true	15	9.7325993027e-05	0	0.210828	ok	none
-1.494974874	-33.819095477	0	-5.05408751311e-05	-0.000111256981787	-0.000112586626345	-0.00148207014665	-0.00960772324389	-0.0141922331197	80038.178016	5000.000000	true	16	9.73833498813e-05	0	0.215934	ok	none
-1.489949749	-33.819095477	0	-5.27391973388e-05	-9.67257273864e-05	-0.000119842365836	-0.00165221171837	-0.00968469735842	-0.0142945242945	85033.932892	5000.000000	true	17	0.000102287289326	0	0.241040	ok	none
-1.484924623	-33.819095477	0	-5.10107983898e-05	-9.89607314592e-05	-0.000114535506589	-0.00180044467359	-0.00976630628011	-0.014496692171	90068.032551	5000.000000	true	18	0.000107613834075	0	0.234499	ok	none
-1.479899497	-33.819095477	0	-5.01352796045e-05	-0.000103900000315	-0.000103918739618	-0.00196248179776	-0.00989877512588	-0.0146836207186	95024.581486	5000.000000	true	19	0.000107008263984	0	0.266054	ok	none
-1.474874372	-33.819095477	0	-5.00657692321e-05	-0.000100412068886	-0.00010228827562	-0.0021061076804	-0.0100050084045	-0.0149881641068	100053.951130	5000.000000	true	20	0.000110197990368	0	0.278340	ok	none
-1.469849246	-33.819095477	0	-5.00062128318e-05	-9.16394148407e-05	-0.000104317363114	-0.00244648564166	-0.0101353544397	-0.0154731270936	100100.212381	5000.000000	false	20	0.000130458789898	0	0.261680	ok	none
-1.464824121	-33.819095477	0	-5.00007198915e-05	-6.60003983864e-05	-0.000123758421477	-0.0030423367343	-0.0104498382796	-0.0163116615904	100099.503430	5000.000000	false	20	0.000161815719016	0	0.285217	ok	none
-1.459798995	-33.819095477	0	-5.00033993981e-05	-8.75167694208e-05	-9.83500670064e-05	-0.00218065468713	-0.0100236422472	-0.0154617108446	95003.234866	5000.000000	true	19	0.000119250205096	0	0.282049	ok	none
-1.454773869	-33.819095477	0	-5.00008921469e-05	-7.52743484454e-05	-7.84737960038e-05	-0.00386860249988	-0.010899616833	-0.0174366996136	100020.886902	5000.000000	false	20	0.000200827652644	0	0.274579	ok	none
-1.449748744	-33.819095477	0	-5.00009369516e-05	-7.83444675216e-05	-8.46237426219e-05	-0.00358406367405	-0.0106768968834	-0.01695809421	100037.260495	5000.000000	false	20	0.000185925229189	0	0.347865	ok	none
-1.444723618	-33.819095477	0	-5.00008069277e-05	-7.82814831067e-05	-8.48064110492e-05	-0.00345472875486	-0.0106191765758	-0.0167542393033	100093.112665	5000.000000	false	20	0.000183101425896	0	0.276559	ok	none
-1.439698492	-33.819095477	0	-5.00005770229e-05	-7.7935722876e-05	-8.31437591394e-05	-0.00341092270108	-0.0105879302696	-0.0166211919687	100043.905756	5000.000000	false	20	0.000180756541042	0	0.268561	ok	none
