delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-36.080402010	0	-6.10601262338e-05	-0.00010998462438	-0.000116175791745	-0.00210937278724	-0.00999714112228	-0.015076513853	95063.794660	5000.000000	true	19	0.000118892348132	0	0.263058	ok	none
-1.494974874	-36.080402010	0	-5.97949900357e-05	-0.000109026133937	-0.000114798252771	-0.00209304609133	-0.00997904735292	-0.015033900794	95079.168401	5000.000000	true	19	0.000117687982176	0	0.273104	ok	none
-1.489949749	-36.080402010	0	-5.74323579878e-05	-0.00010948608645	-0.000113144771144	-0.00207497741399	-0.00995960399683	-0.0149830519193	95017.445386	5000.000000	true	19	0.000116462757613	0	0.270676	ok	none
-1.484924623	-36.080402010	0	-5.58661917593e-05	-0.000108049099889	-0.000112371907312	-0.00206088968235	-0.00994235178424	-0.0149350758291	95017.245731	5000.000000	true	19	0.000115408442519	0	0.265806	ok	none
-1.479899497	-36.080402010	0	-5.51042520571e-05	-0.000107371490508	-0.000110028899699	-0.00204562840397	-0.0099242796703	-0.0148813724028	95026.833670	5000.000000	true	19	0.000114311680771	0	0.262675	ok	none
-1.474874372	-36.080402010	0	-5.39204565641e-05	-0.000105890148869	-0.000108828212771	-0.00203271410398	-0.00990615744399	-0.0148254770421	95023.754773	5000.000000	true	19	0.000113355673344	0	0.260695	ok	none
-1.469849246	-36.080402010	0	-5.39302402293e-05	-0.000104596756521	-0.000106273737405	-0.00202433350336	-0.00987868668749	-0.0147606131211	95044.785507	5000.000000	true	19	0.000112668719411	0	0.265230	ok	none
-1.464824121	-36.080402010	0	-5.35655654627e-05	-0.000101340613683	-0.000105982578629	-0.00198756501944	-0.00988211495781	-0.0146921188058	95054.558086	5000.000000	true	19	0.000110423082639	0	0.218343	ok	none
-1.459798995	-36.080402010	0	-5.36661817019e-05	-9.55013411227e-05	-0.00010787072862	-0.00194361043401	-0.00990419400136	-0.0145879684801	95011.117301	5000.000000	true	19	0.000107864921614	0	0.238544	ok	none
-1.454773869	-36.080402010	0	-5.41755785837e-05	-9.02071940486e-05	-0.000108672229165	-0.00190617274246	-0.00985691213962	-0.0145565431261	95027.115647	5000.000000	true	19	0.000105606268783	0	0.282331	ok	none
-1.449748744	-36.080402010	0	-5.61103383207e-05	-8.25179060837e-05	-0.0001104145608	-0.00186859057154	-0.00982692308575	-0.0145009556595	95045.512855	5000.000000	true	19	0.000103350964945	0	0.227593	ok	none
-1.444723618	-36.080402010	0	-5.00661626036e-05	-9.18899753827e-05	-0.000102664194266	-0.00193324147955	-0.00982582768404	-0.0144624794813	90097.990304	5000.000000	true	18	0.000115403887317	0	0.224596	ok	none
-1.439698492	-36.080402010	0	-5.00479131302e-05	-9.11851764387e-05	-9.94097329139e-05	-0.00189710541473	-0.00980231027972	-0.0143842698072	90007.188201	5000.000000	true	18	0.000110723051801	0	0.237798	ok	none
-1.434673367	-36.080402010	0	-5.00390545024e-05	-9.12424840866e-05	-9.53206852156e-05	-0.00186566274214	-0.00972800101924	-0.0143491950671	90014.779770	5000.000000	true	18	0.000108815961629	0	0.247416	ok	none
-1.429648241	-36.080402010	0	-5.00348257787e-05	-9.07840070595e-05	-9.16707409276e-05	-0.00181445142226	-0.00968196206007	-0.014318495129	90092.632097	5000.000000	true	18	0.000108148362916	0	0.253647	ok	none
-1.424623116	-36.080402010	0	-5.00215817581e-05	-8.82343330961e-05	-9.00662392033e-05	-0.00177003078992	-0.00965516619127	-0.0142939693087	90001.648425	5000.000000	true	18	0.000103138391297	0	0.261227	ok	none
-1.419597990	-36.080402010	0	-5.00199962346e-05	-8.30411937954e-05	-9.10390100267e-05	-0.00173954598079	-0.00963215654089	-0.014269838782	90090.071142	5000.000000	true	18	0.000103552336436	0	0.306550	ok	none
-1.414572864	-36.080402010	0	-5.00123776079e-05	-8.0150364142e-05	-8.95851064132e-05	-0.0017438203664	-0.00962473960466	-0.0142655643021	90056.881643	5000.000000	true	18	0.000103760509491	0	0.259589	ok	none
-1.409547739	-36.080402010	0	-5.00086369871e-05	-7.71239638759e-05	-8.87387761407e-05	-0.00178402687788	-0.00963529888188	-0.0142819797932	90109.240278	5000.000000	true	18	0.000105982003804	0	0.244300	ok	none
-1.404522613	-36.080402010	0	-5.00036260135e-05	-7.58228390226e-05	-8.52039632347e-05	-0.00187314800056	-0.00966667094763	-0.014321400524	90008.298675	5000.000000	true	18	0.000108731927108	0	0.248854	ok	none
-1.399497487	-36.080402010	0	-5.00039297522e-05	-7.12006385201e-05	-8.51736897798e-05	-0.00190909120974	-0.00969588909398	-0.0143657466534	95089.842431	5000.000000	true	19	0.000106719856206	0	0.242427	ok	none
-1.394472362	-36.080402010	0	-5.00004358522e-05	-7.38373818104e-05	-7.79753033317e-05	-0.00199711397441	-0.00974292646652	-0.0144208335902	100077.601357	5000.000000	true	20	0.000105865509364	0	0.252616	ok	none
-1.389447236	-36.080402010	0	-5.00002006373e-05	-7.12207457423e-05	-7.5739055034e-05	-0.00218823728719	-0.00989864856414	-0.014492773707	100016.496627	5000.000000	true	20	0.000113340467676	0	0.271674	ok	none
-1.384422111	-36.080402010	0	-5.00000842312e-05	-6.77662030339e-05	-7.41651830499e-05	-0.00246591642733	-0.00997075288496	-0.0146807434348	100076.416713	5000.000000	false	20	0.000130523677579	0	0.270436	ok	none
-1.379396985	-36.080402010	0	-5.00000314379e-05	-6.39581040394e-05	-7.27518661224e-05	-0.00273794355657	-0.0101012050368	-0.0149362245072	100108.309927	5000.000000	false	20	0.00014475426197	0	0.278490	ok	none
-1.374371859	-36.080402010	0	-5.00000087909e-05	-6.02090685148e-05	-7.07275202375e-05	-0.00305250848252	-0.010284859909	-0.0152316553589	100057.995174	5000.000000	false	20	0.000161331849233	0	0.283030	ok	none
-1.369346734	-36.080402010	0	-4.99999985506e-05	-5.50998578579e-05	-7.00740565383e-05	-0.00345273092176	-0.010467714036	-0.015658575445	100008.526724	5000.000000	false	20	0.000178234414554	0	0.279506	ok	none
-1.364321608	-36.080402010	0	-4.37142522157e-05	-4.99999857815e-05	-7.61170721468e-05	-0.00393628018167	-0.0107241657141	-0.0162477522036	100096.410168	5000.000000	false	20	0.000207476898561	0	0.301562	ok	none
