category_id	count	symbol
1	5151	-4
2	222	missing_k
3	61727	-1
4	2557	-16
5	26	-17
6	29604	-12
7	14782	-13
8	22054	-2
9	2321	-7
10	9657	-3
11	4127	-15
12	3266	-5
13	14075	2
14	37482	1
15	3223	6
16	243806	0
17	41463	10
18	7105	3
19	79570	-9
20	2487	-6
21	60888	-10
22	7710	-14
23	1305	15
24	4682	-8
25	5841	13
26	2893	14
27	3328	5
28	44732	-11
29	4256	4
30	23	16
31	71198	9
32	22377	11
33	4707	7
34	62958	8
35	11055	12
