category_id	count	encoding	sequence
1	92883	2345	-1,0,0,0,0
2	104489	2413	1,0,0,0,0
3	12	3238	1,-1,0,0,0
4	3	5563	1,-2,0,0,0
5	138	7502	-1,0,-1,0,0
6	855	7624	1,0,-1,0,0
7	1	9043	1,-3,0,0,0
8	19	9589	1,-1,-1,0,0
9	2	14704	1,-2,-1,0,0
10	17	22577	-1,0,1,0,0
11	19	22789	1,0,1,0,0
12	4479	32639	-1,0,0,-1,0
13	2241	32894	1,0,0,-1,0
14	29	62480	-1,0,-2,0,0
15	118	62833	1,0,-2,0,0
16	13	72388	1,-1,-2,0,0
17	2	83026	1,1,-2,0,0
18	686	83435	-1,0,-1,-1,0
19	1127	83843	1,0,-1,-1,0
20	1	94828	1,-2,-2,0,0
21	762	95701	1,-1,-1,-1,0
22	4439	95702	-1,0,0,0,-1
23	3510	96139	1,0,0,0,-1
24	77	123254	1,-2,-1,-1,0
25	19	156518	1,-3,-1,-1,0
26	5	158765	-1,0,2,0,0
27	4	159328	1,0,2,0,0
28	11	196249	1,-4,-1,-1,0
29	749	200027	-1,0,1,-1,0
30	346	200659	1,0,1,-1,0
31	324	223444	1,-1,1,-1,0
32	1652	223445	-1,0,-1,0,-1
33	1478	224113	1,0,-1,0,-1
34	4	243251	1,-5,-1,-1,0
35	1082	248863	1,-1,-1,0,-1
36	2	298376	1,-6,-1,-1,0
37	1	362524	1,-7,-1,-1,0
38	17	372815	-1,0,-3,0,0
39	33	373678	1,0,-3,0,0
40	4	409963	1,-1,-3,0,0
41	2	448876	1,1,-3,0,0
42	207	449825	-1,0,-2,-1,0
43	205	450773	1,0,-2,-1,0
44	3	490543	1,-2,-3,0,0
45	201	492526	1,-1,-2,-1,0
46	20	493519	1,0,1,0,-1
47	2	521729	1,-9,-1,-1,0
48	60	537164	1,1,-2,-1,0
49	54	584819	1,-2,-2,-1,0
50	2164	586985	-1,0,0,1,0
51	1367	588068	1,0,0,1,0
52	3	618826	1,-10,-1,-1,0
53	14	689723	1,-3,-2,-1,0
54	1	805813	1,-5,-3,0,0
55	5	808354	1,-4,-2,-1,0
56	2	817279	1,0,3,0,0
57	2	941876	1,-5,-2,-1,0
58	317	952889	-1,0,2,-1,0
59	91	954269	1,0,2,-1,0
60	114	1027459	1,-1,2,-1,0
61	1	1027460	-1,0,-2,0,-1
62	266	1028893	1,0,-2,0,-1
63	1	1091501	1,-6,-2,-1,0
64	255	1106326	1,-1,-2,0,-1
65	223	1189652	-1,0,-1,1,0
66	825	1191194	1,0,-1,1,0
67	894	1277600	-1,0,0,-1,-1
68	1469	1279198	1,0,0,-1,-1
69	5	1324376	1,-15,-1,-1,0
70	2	1444148	1,-8,-2,-1,0
71	2	1518151	1,-16,-1,-1,0
72	1	1649834	1,-9,-2,-1,0
73	7	1679027	-1,0,-4,0,0
74	13	1680859	1,0,-4,0,0
75	3	1792669	1,-1,-4,0,0
76	1	1910033	1,1,-4,0,0
77	80	1911989	-1,0,-3,-1,0
78	46	1913944	1,0,-3,-1,0
79	50	2037169	1,-1,-3,-1,0
80	18	2166319	1,1,-3,-1,0
81	18	2301583	1,-2,-3,-1,0
82	295	2305877	-1,0,1,1,0
83	160	2308024	1,0,1,1,0
84	7	2443153	1,2,-3,-1,0
85	169	2449790	-1,0,-1,-1,-1
86	1013	2452003	1,0,-1,-1,-1
87	5	2591224	1,-3,-3,-1,0
88	4797	2598059	-1,-1,-1,-1,-1
89	1976	2600338	1,-1,-1,-1,-1
90	21	2914904	-1,-2,-1,-1,-1
91	468	2917318	1,-2,-1,-1,-1
92	1	3029489	1,-14,-2,-1,0
93	8	3260180	-1,-3,-1,-1,-1
94	133	3262733	1,-3,-1,-1,-1
95	2	3386501	1,-15,-2,-1,0
96	1	3635555	-1,-4,-1,-1,-1
97	54	3638251	1,-4,-1,-1,-1
98	153	3654455	-1,0,3,-1,0
99	32	3657158	1,0,3,-1,0
100	6	3774376	1,-16,-2,-1,0
101	31	3857251	1,-1,3,-1,0
102	82	3860029	1,0,-3,0,-1
103	1	4042745	-1,-5,-1,-1,-1
104	26	4045588	1,-5,-1,-1,-1
105	86	4068376	1,-1,-3,0,-1
106	45	4288055	-1,0,-2,1,0
107	85	4290983	1,0,-2,1,0
108	20	4486508	1,-6,-1,-1,-1
109	135	4516514	-1,0,1,-1,-1
110	387	4519519	1,0,1,-1,-1
111	1338	4753984	1,-1,1,-1,-1
112	7	4962823	1,-7,-1,-1,-1
113	2	5473085	-1,-8,-1,-1,-1
114	6	5476393	1,-8,-1,-1,-1
115	7	6029126	1,-9,-1,-1,-1
116	5	6084815	-1,0,-5,0,0
117	12	6088303	1,0,-5,0,0
118	3	6381376	1,-1,-5,0,0
119	1	6622978	1,-10,-1,-1,-1
120	1	6684994	1,1,-5,0,0
121	55	6688652	-1,0,-4,-1,0
122	20	6692309	1,0,-4,-1,0
123	21	7006894	1,-1,-4,-1,0
124	1	7256144	-1,-11,-1,-1,-1
125	4	7259953	1,-11,-1,-1,-1
126	7	7332533	1,1,-4,-1,0
127	6	7669484	1,-2,-4,-1,0
128	70	7677320	-1,0,2,1,0
129	32	7681238	1,0,2,1,0
130	1	7938119	-1,-12,-1,-1,-1
131	3	7942103	1,-12,-1,-1,-1
132	3	8018008	1,2,-4,-1,0
133	73	8030027	-1,0,-2,-1,-1
134	155	8034034	1,0,-2,-1,-1
135	4	8378369	1,-3,-4,-1,0
136	243	8390655	-1,-1,-2,-1,-1
137	200	8394751	1,-1,-2,-1,-1
138	1	8654878	1,-15,-3,-1,0
139	1	8667365	-1,-13,-1,-1,-1
140	8	8671528	1,-13,-1,-1,-1
141	2	8750834	1,3,-4,-1,0
142	195	8767576	1,1,-2,-1,-1
143	1	9135673	1,-4,-4,-1,0
144	43	9148502	-1,-2,-2,-1,-1
145	246	9152779	1,-2,-2,-1,-1
146	1168	9161339	-1,0,0,-2,0
147	368	9165619	1,0,0,-2,0
148	1	9432994	1,-16,-3,-1,0
149	1	9446030	-1,-14,-1,-1,-1
150	4	9450376	1,-14,-1,-1,-1
151	198	9563749	1,-1,0,-2,0
152	1	9943568	1,-5,-4,-1,0
153	5	9956952	-1,-3,-2,-1,-1
154	71	9961414	1,-3,-2,-1,-1
155	19	10280843	1,-15,-1,-1,-1
156	1	10804274	1,-6,-4,-1,0
157	1	10818225	-1,-4,-2,-1,-1
158	30	10822876	1,-4,-2,-1,-1
159	2	10850810	-1,0,5,0,0
160	3	11160449	-1,-16,-1,-1,-1
161	100	11165173	1,-16,-1,-1,-1
162	16	11739433	1,-5,-2,-1,-1
163	73	11778230	-1,0,4,-1,0
164	21	11783083	1,0,4,-1,0
165	8	12263626	1,-1,4,-1,0
166	35	12268579	1,0,-4,0,-1
167	6	12713401	1,-6,-2,-1,-1
168	37	12763876	1,-1,-4,0,-1
169	19	13279280	-1,0,-3,1,0
170	16	13284433	1,0,-3,1,0
171	2	13747144	1,-7,-2,-1,-1
172	59	13810139	-1,0,2,-1,-1
173	88	13815394	1,0,2,-1,-1
174	96	14356759	1,-1,2,-1,-1
175	1	14821288	1,-10,-4,-1,0
176	1	14843074	1,-8,-2,-1,-1
177	227	15498527	-1,0,-1,-2,0
178	223	15504094	1,0,-1,-2,0
179	3	16003651	1,-9,-2,-1,-1
180	202	16094299	1,-1,-1,-2,0
181	769	16094300	-1,0,0,1,-1
182	473	16099973	1,0,0,1,-1
183	20	16707088	1,-1,0,1,-1
184	1	17231383	1,-10,-2,-1,-1
185	31	17325439	1,-2,-1,-2,0
186	5	18626354	1,-3,-1,-2,0
187	1	18650777	-1,0,-6,0,0
188	8	18656884	1,0,-6,0,0
189	1	19334869	1,-1,-6,0,0
190	1	19892277	-1,-12,-2,-1,-1
191	5	19999648	1,-4,-1,-2,0
192	50	20037614	-1,0,-5,-1,0
193	9	20043944	1,0,-5,-1,0
194	6	20759344	1,-1,-5,-1,0
195	1	20759345	-1,0,4,0,-1
196	1	21317183	1,-15,-4,-1,0
197	3	21343309	1,-13,-2,-1,-1
198	2	21447973	1,-5,-1,-2,0
199	8	21493844	1,1,-5,-1,0
200	4	22247783	1,-2,-5,-1,0
201	37	22261127	-1,0,3,1,0
202	9	22267799	1,0,3,1,0
203	2	22838659	1,-16,-4,-1,0
204	1	22858940	-1,-14,-2,-1,-1
205	1	22974029	1,-6,-1,-2,0
206	4	23021503	1,2,-5,-1,0
207	41	23041865	-1,0,-3,-1,-1
208	43	23048653	1,0,-3,-1,-1
209	114	23836059	-1,-1,-3,-1,-1
210	50	23842963	1,-1,-3,-1,-1
211	8	24468508	1,-15,-2,-1,-1
212	1	24580564	1,-7,-1,-2,0
213	2	24629669	1,3,-5,-1,0
214	38	24657751	1,1,-3,-1,-1
215	50	25493368	1,-2,-3,-1,-1
216	249	25507652	-1,0,1,-2,0
217	89	25514794	1,0,1,-2,0
218	2	26147295	-1,-16,-2,-1,-1
219	34	26154526	1,-16,-2,-1,-1
220	37	26350168	1,2,-3,-1,-1
221	59	26371951	1,-1,1,-2,0
222	170	26371952	-1,0,-1,1,-1
223	341	26379214	1,0,-1,1,-1
224	2	27221130	-1,-3,-3,-1,-1
225	29	27228508	1,-3,-3,-1,-1
226	39	27250651	1,1,1,-2,0
227	921	27258034	1,-1,-1,1,-1
228	1	27926599	1,-17,-2,-1,-1
229	33	28151254	1,-2,1,-2,0
230	19	29051251	1,-4,-3,-1,-1
231	8	30964513	1,-5,-3,-1,-1
232	1	32963139	-1,-6,-3,-1,-1
233	5	32971258	1,-6,-3,-1,-1
234	64	33052514	-1,0,5,-1,0
235	10	33060644	1,0,5,-1,0
236	1	33919964	1,-12,-1,-2,0
237	12	34101409	1,-1,5,-1,0
238	22	34109668	1,0,-5,0,-1
239	7	35074498	1,-7,-3,-1,-1
240	19	35175076	1,-1,-5,0,-1
241	15	36273902	-1,0,-4,1,0
242	6	36282419	1,0,-4,1,0
243	1	37277293	1,-8,-3,-1,-1
244	37	37398275	-1,0,3,-1,-1
245	30	37406923	1,0,3,-1,-1
246	1	38320633	1,-14,-1,-2,0
247	36	38548588	1,-1,3,-1,-1
248	3	40675688	1,-15,-1,-2,0
249	68	40928627	-1,0,-2,-2,0
250	52	40937674	1,0,-2,-2,0
251	65	42159151	1,-1,-2,-2,0
252	148	42159152	-1,0,1,1,-1
253	145	42168334	1,0,1,1,-1
254	3	43138114	1,-16,-1,-2,0
255	29	43407901	1,1,-2,-2,0
256	252	43417219	1,-1,1,1,-1
257	18	44684329	1,-2,-2,-2,0
258	3675	44703239	-1,0,0,0,1
259	1508	44712694	1,0,0,0,1
260	1	47146903	1,-12,-3,-1,-1
261	5	47321854	1,-3,-2,-2,0
262	1	49885065	-1,-13,-3,-1,-1
263	1	50075026	1,-4,-2,-2,0
264	2	50135090	-1,0,-7,0,0
265	3	50145103	1,0,-7,0,0
266	2	52762126	1,-14,-3,-1,-1
267	1	52947193	1,-5,-2,-2,0
268	27	53029550	-1,0,-6,-1,0
269	7	53039848	1,0,-6,-1,0
270	9	54522901	1,-1,-6,-1,0
271	3	55751518	1,-15,-3,-1,-1
272	1	55941751	1,-6,-2,-2,0
273	3	56036989	1,1,-6,-1,0
274	5	57582544	1,-2,-6,-1,0
275	19	57604010	-1,0,4,1,0
276	4	57614743	1,0,4,1,0
277	1	58855824	-1,-16,-3,-1,-1
278	19	58866673	1,-16,-3,-1,-1
279	1	59062144	1,-7,-2,-2,0
280	23	59192639	-1,0,-4,-1,-1
281	24	59203519	1,0,-4,-1,-1
282	1	60769798	1,-3,-6,-1,0
283	72	60802877	-1,-1,-4,-1,-1
284	21	60813904	1,-1,-4,-1,-1
285	18	62457074	1,1,-4,-1,-1
286	2	64088179	1,-4,-6,-1,0
287	1	64122149	-1,-2,-4,-1,-1
288	21	64133473	1,-2,-4,-1,-1
289	118	64156127	-1,0,2,-2,0
290	42	64167454	1,0,2,-2,0
291	8	65843548	1,2,-4,-1,-1
292	17	65877979	1,-1,2,-2,0
293	50	65877980	-1,0,-2,1,-1
294	98	65889458	1,0,-2,1,-1
295	12	67587749	1,-3,-4,-1,-1
296	9	67622633	1,1,2,-2,0
297	249	67634263	1,-1,-2,1,-1
298	1	69319423	1,5,-6,-1,0
299	17	69366529	1,3,-4,-1,-1
300	12	69401869	1,-2,2,-2,0
301	2366	69425435	-1,0,-1,0,1
302	541	69437218	1,0,-1,0,1
303	9	71180344	1,-4,-4,-1,-1
304	540	71251951	1,-1,-1,0,1
305	1	72872626	1,-11,-2,-2,0
306	1	74902679	-1,-5,-4,-1,-1
307	3	74914918	1,-5,-4,-1,-1
308	4	78795179	1,-6,-4,-1,-1
309	61	82979402	-1,0,6,-1,0
310	8	82992284	1,0,6,-1,0
311	8	85066444	1,-1,6,-1,0
312	14	85079488	1,0,-6,0,-1
313	1	87007834	1,-8,-4,-1,-1
314	17	87192613	1,-1,-6,0,-1
315	2	88984468	1,-15,-2,-2,0
316	4	89358395	-1,0,-5,1,0
317	3	89371763	1,0,-5,1,0
318	20	91564277	-1,0,4,-1,-1
319	13	91577809	1,0,4,-1,-1
320	1	93400276	1,-16,-2,-2,0
321	16	93810751	1,-1,4,-1,-1
322	20	98427464	-1,0,-3,-2,0
323	17	98441494	1,0,-3,-2,0
324	14	100798699	1,-1,-3,-2,0
325	56	100798700	-1,0,2,1,-1
326	42	100812898	1,0,2,1,-1
327	12	103198159	1,1,-3,-2,0
328	69	103212526	1,-1,2,1,-1
329	10	105640378	1,-2,-3,-2,0
330	21	105669452	-1,0,1,0,1
331	1176	105683989	1,0,1,0,1
332	4	108125863	1,2,-3,-2,0
333	1	110357794	1,-13,-4,-1,-1
334	6	110655124	1,-3,-3,-2,0
335	636	110714639	-1,0,0,2,0
336	247	110729519	1,0,0,2,0
337	1	121220233	1,-5,-3,-2,0
338	2	121344830	-1,0,-8,0,0
339	7	121360408	1,0,-8,0,0
340	1	124117888	1,-1,-8,0,0
341	7	126460654	1,-16,-4,-1,-1
342	29	126938210	-1,0,-7,-1,0
343	7	126954143	1,0,-7,-1,0
344	8	129806326	1,-1,-7,-1,0
345	2	132706484	1,1,-7,-1,0
346	1	135655154	1,-2,-7,-1,0
347	15	135688100	-1,0,5,1,0
348	2	135704573	1,0,5,1,0
349	1	138469759	1,-8,-3,-2,0
350	15	138702839	-1,0,-5,-1,-1
351	8	138719494	1,0,-5,-1,-1
352	1	141700193	1,-3,-7,-1,0
353	61	141750702	-1,-1,-5,-1,-1
354	14	141767539	1,-1,-5,-1,-1
355	8	144865729	1,1,-5,-1,-1
356	7	148014613	1,-2,-5,-1,-1
357	59	148049027	-1,0,3,-2,0
358	9	148066234	1,0,3,-2,0
359	4	151214743	1,2,-5,-1,-1
360	5	151266919	1,-1,3,-2,0
361	27	151266920	-1,0,-3,1,-1
362	50	151284313	1,0,-3,1,-1
363	5	154466674	1,-3,-5,-1,-1
364	2	154519408	1,1,3,-2,0
365	54	154536988	1,-1,-3,1,-1
366	1	157699918	1,5,-7,-1,0
367	5	157770964	1,3,-5,-1,-1
368	8	157859795	-1,0,-2,0,1
369	114	157877563	1,0,-2,0,1
370	4	161128174	1,-4,-5,-1,-1
371	117	161235901	1,-1,-2,0,1
372	2	164538868	1,4,-5,-1,-1
373	10	164647729	1,1,-2,0,1
374	93	164665877	-1,0,-1,2,0
375	161	164684024	1,0,-1,2,0
376	1	167985284	-1,-5,-5,-1,-1
377	2	168003613	1,-5,-5,-1,-1
378	210	168150290	-1,0,0,-2,-1
379	221	168168628	1,0,0,-2,-1
380	417	171689713	1,-1,0,-2,-1
381	3	175097539	1,-6,-5,-1,-1
382	1	182662939	1,0,8,0,0
383	2	185868838	1,-15,-3,-2,0
384	1	189959284	1,-8,-5,-1,-1
385	66	190232264	-1,0,7,-1,0
386	6	190251769	1,0,7,-1,0
387	1	193523299	1,-16,-3,-2,0
388	4	194113954	1,-1,7,-1,0
389	6	194133658	1,0,-7,0,-1
390	10	198054751	1,-1,-7,0,-1
391	3	202055252	-1,0,-6,1,0
392	1	202075354	1,0,-6,1,0
393	20	206116055	-1,0,5,-1,-1
394	6	206136358	1,0,5,-1,-1
395	6	210237763	1,-1,5,-1,-1
396	16	218666327	-1,0,-4,-2,0
397	7	218687239	1,0,-4,-2,0
398	7	222974401	1,-1,-4,-2,0
399	52	222974402	-1,0,3,1,-1
400	15	222995519	1,0,3,1,-1
401	1	227324501	1,1,-4,-2,0
402	21	227345824	1,-1,3,1,-1
403	3	231738154	1,-2,-4,-2,0
404	3	236215978	1,2,-4,-2,0
405	1	240254159	-1,-14,-5,-1,-1
406	1	240758594	1,-3,-4,-2,0
407	100	240846377	-1,0,1,2,0
408	33	240868324	1,0,1,2,0
409	70	245477402	-1,0,-1,-2,-1
410	148	245499559	1,0,-1,-2,-1
411	1	250040701	1,-4,-4,-2,0
412	6	250152527	-1,-1,-1,-2,-1
413	433	250174894	1,-1,-1,-2,-1
414	5	259088464	1,-16,-5,-1,-1
415	12	259703444	-1,-2,-1,-2,-1
416	153	259726234	1,-2,-1,-2,-1
417	2	269526152	-1,-3,-1,-2,-1
