category_id	count	encoding	sequence
1	2155	3722	-10,0,0,0,0
2	4149	3808	10,0,0,0,0
3	5249	3895	-11,0,0,0,0
4	10457	3983	11,0,0,0,0
5	7133	4072	-12,0,0,0,0
6	13759	4162	12,0,0,0,0
7	7098	4253	-13,0,0,0,0
8	15551	4345	13,0,0,0,0
9	6192	4438	-14,0,0,0,0
10	13904	4532	14,0,0,0,0
11	4969	4627	-15,0,0,0,0
12	200	4638	9,-1,0,0,0
13	10506	4723	15,0,0,0,0
14	49	4734	-10,-1,0,0,0
15	3245	4820	-16,0,0,0,0
16	1184	4831	10,-1,0,0,0
17	6626	4918	16,0,0,0,0
18	130	4929	-11,-1,0,0,0
19	1474	5028	11,-1,0,0,0
20	230	5128	-12,-1,0,0,0
21	1465	5229	12,-1,0,0,0
22	373	5331	-13,-1,0,0,0
23	1260	5434	13,-1,0,0,0
24	473	5538	-14,-1,0,0,0
25	855	5643	14,-1,0,0,0
26	442	5749	-15,-1,0,0,0
27	401	5856	15,-1,0,0,0
28	79	5868	9,1,0,0,0
29	445	5964	-16,-1,0,0,0
30	22	5976	-10,1,0,0,0
31	98	6073	16,-1,0,0,0
32	917	6085	10,1,0,0,0
33	254	6183	-17,-1,0,0,0
34	73	6195	-11,1,0,0,0
35	969	6306	11,1,0,0,0
36	123	6418	-12,1,0,0,0
37	957	6531	12,1,0,0,0
38	200	6645	-13,1,0,0,0
39	920	6760	13,1,0,0,0
40	355	6876	-14,1,0,0,0
41	561	6993	14,1,0,0,0
42	294	7111	-15,1,0,0,0
43	239	7230	15,1,0,0,0
44	288	7350	-16,1,0,0,0
45	132	7363	9,-2,0,0,0
46	84	7471	16,1,0,0,0
47	11	7484	-10,-2,0,0,0
48	356	7593	-17,1,0,0,0
49	302	7606	10,-2,0,0,0
50	19	7729	-11,-2,0,0,0
51	306	7853	11,-2,0,0,0
52	36	7978	-12,-2,0,0,0
53	263	8104	12,-2,0,0,0
54	64	8231	-13,-2,0,0,0
55	188	8359	13,-2,0,0,0
56	72	8488	-14,-2,0,0,0
57	71	8618	14,-2,0,0,0
58	33	8749	-15,-2,0,0,0
59	7	8881	15,-2,0,0,0
60	9	9014	-16,-2,0,0,0
61	64	9162	9,2,0,0,0
62	4	9283	-17,-2,0,0,0
63	4	9297	-10,2,0,0,0
64	234	9433	10,2,0,0,0
65	17	9570	-11,2,0,0,0
66	15	9574	-9,0,-1,0,0
67	191	9708	11,2,0,0,0
68	44	9712	9,0,-1,0,0
69	22	9847	-12,2,0,0,0
70	112	9851	-10,0,-1,0,0
71	157	9987	12,2,0,0,0
72	672	9991	10,0,-1,0,0
73	34	10128	-13,2,0,0,0
74	177	10132	-11,0,-1,0,0
75	154	10270	13,2,0,0,0
76	770	10274	11,0,-1,0,0
77	59	10413	-14,2,0,0,0
78	246	10417	-12,0,-1,0,0
79	50	10557	14,2,0,0,0
80	792	10561	12,0,-1,0,0
81	26	10702	-15,2,0,0,0
82	345	10706	-13,0,-1,0,0
83	8	10848	15,2,0,0,0
84	681	10852	13,0,-1,0,0
85	12	10995	-16,2,0,0,0
86	374	10999	-14,0,-1,0,0
87	552	11147	14,0,-1,0,0
88	4	11292	-17,2,0,0,0
89	348	11296	-15,0,-1,0,0
90	72	11307	9,-3,0,0,0
91	373	11446	15,0,-1,0,0
92	4	11457	-10,-3,0,0,0
93	206	11597	-16,0,-1,0,0
94	122	11608	10,-3,0,0,0
95	109	11749	16,0,-1,0,0
96	9	11760	-11,-3,0,0,0
97	39	11902	-17,0,-1,0,0
98	116	11913	11,-3,0,0,0
99	12	11917	9,-1,-1,0,0
100	11	12067	-12,-3,0,0,0
101	2	12071	-10,-1,-1,0,0
102	84	12222	12,-3,0,0,0
103	47	12226	10,-1,-1,0,0
104	16	12378	-13,-3,0,0,0
105	8	12382	-11,-1,-1,0,0
106	56	12535	13,-3,0,0,0
107	88	12539	11,-1,-1,0,0
108	19	12693	-14,-3,0,0,0
109	28	12697	-12,-1,-1,0,0
110	9	12852	14,-3,0,0,0
111	129	12856	12,-1,-1,0,0
112	5	13012	-15,-3,0,0,0
113	60	13016	-13,-1,-1,0,0
114	174	13177	13,-1,-1,0,0
115	1	13335	-16,-3,0,0,0
116	102	13339	-14,-1,-1,0,0
117	217	13502	14,-1,-1,0,0
