curve	part	source_handles	x	y
homSF	1	62,63,64,67,66	-52.590637094682869	0.48443547798285852
homSF	1	62,63,64,67,66	-52.590450676550368	0.48441611162213805
homSF	1	62,63,64,67,66	-52.590277517303235	0.48439812272098776
homSF	1	62,63,64,67,66	-52.589980823642755	0.4843673002703997
homSF	1	62,63,64,67,66	-52.590081579634457	0.48437776741271105
homSF	1	62,63,64,67,66	-52.589818223030193	0.48435040836066001
homSF	1	62,63,64,67,66	-52.589456101016196	0.48431278905411629
homSF	1	62,63,64,67,66	-52.589659388905346	0.48433390771304857
homSF	1	62,63,64,67,66	-52.58943367903121	0.48431045973863918
homSF	1	62,63,64,67,66	-52.589312779540265	0.48429789996503142
homSF	1	62,63,64,67,66	-52.589158343163682	0.48428185632943871
homSF	1	62,63,64,67,66	-52.588972734943795	0.48426257444290333
homSF	1	62,63,64,67,66	-52.588771561701392	0.48424167554997677
homSF	1	62,63,64,67,66	-52.588602285946109	0.48422409043771758
homSF	1	62,63,64,67,66	-52.58839331229364	0.48420238138098431
homSF	1	62,63,64,67,66	-52.58814705551049	0.48417679921152962
homSF	1	62,63,64,67,66	-52.587909489123021	0.48415211995813595
homSF	1	62,63,64,67,66	-52.587781393121759	0.48413881291201033
homSF	1	62,63,64,67,66	-52.587634207734375	0.48412352283451726
homSF	1	62,63,64,67,66	-52.587593003642326	0.48411924242567117
homSF	1	62,63,64,67,66	-52.587358344152598	0.48409486530963092
homSF	1	62,63,64,67,66	-52.586945415886483	0.48405196934793621
homSF	1	62,63,64,67,66	-52.587226548331529	0.48408117407711798
homSF	1	62,63,64,67,66	-52.586863853318555	0.48404349644600481
homSF	1	62,63,64,67,66	-52.586327903621573	0.48398782118520739
homSF	1	62,63,64,67,66	-52.586753372425314	0.48403201964677972
homSF	1	62,63,64,67,66	-52.58645834734488	0.48400137188939235
homSF	1	62,63,64,67,66	-52.586380619333042	0.48399329766975757
homSF	1	62,63,64,67,66	-52.586086432229976	0.48396273709675913
homSF	1	62,63,64,67,66	-52.585962296278275	0.48394984170995281
homSF	1	62,63,64,67,66	-52.58567228036376	0.48391971485083352
homSF	1	62,63,64,67,66	-52.585533853558587	0.48390533498479832
homSF	1	62,63,64,67,66	-52.585339564112616	0.48388515211091732
homSF	1	62,63,64,67,66	-52.585079695623882	0.48385815690056255
homSF	1	62,63,64,67,66	-52.584798636631753	0.48382896053846774
homSF	1	62,63,64,67,66	-52.584699265740255	0.48381863792960073
homSF	1	62,63,64,67,66	-52.584607792259199	0.48380913569750772
homSF	1	62,63,64,67,66	-52.584458088005498	0.48379358451837695
homSF	1	62,63,64,67,66	-52.58428114930971	0.48377520427863013
homSF	1	62,63,64,67,66	-52.584175340470722	0.48376421282696536
homSF	1	62,63,64,67,66	-52.584034661438828	0.48374959925538119
homSF	1	62,63,64,67,66	-52.583888172644784	0.48373438219829962
homSF	1	62,63,64,67,66	-52.583671560890167	0.48371188089919409
homSF	1	62,63,64,67,66	-52.583624831401615	0.48370702672123506
homSF	1	62,63,64,67,66	-52.583448286609155	0.48368868757934647
homSF	1	62,63,64,67,66	-52.583223257271051	0.48366531205525454
homSF	1	62,63,64,67,66	-52.583117561675763	0.48365433264230595
homSF	1	62,63,64,67,66	-52.582929061145194	0.483634751678929
homSF	1	62,63,64,67,66	-52.582734408261445	0.48361453176556751
homSF	1	62,63,64,67,66	-52.582495877226201	0.4835897538773945
homSF	1	62,63,64,67,66	-52.58240260972606	0.48358006554825506
homSF	1	62,63,64,67,66	-52.582366890800593	0.48357635495170187
homSF	1	62,63,64,67,66	-52.582188449574744	0.48355781908610929
homSF	1	62,63,64,67,66	-52.582018819928642	0.48354019857339742
homSF	1	62,63,64,67,66	-52.581770565683883	0.48351441084291674
homSF	1	62,63,64,67,66	-52.581808726989578	0.48351837488640287
homSF	1	62,63,64,67,66	-52.581562022973998	0.48349274829352668
homSF	1	62,63,64,67,66	-52.581256010765095	0.48346096105948333
homSF	1	62,63,64,67,66	-52.581383550868722	0.48347420934105978
homSF	1	62,63,64,67,66	-52.581176611393175	0.48345271342653701
homSF	1	62,63,64,67,66	-52.581022839056523	0.48343674022194499
homSF	1	62,63,64,67,66	-52.580907793768809	0.48342478989437832
homSF	1	62,63,64,67,66	-52.580719261665003	0.48340520615977012
homSF	1	62,63,64,67,66	-52.580497373579554	0.48338215746784607
homSF	1	62,63,64,67,66	-52.580357716136689	0.48336765064468301
homSF	1	62,63,64,67,66	-52.580139721241146	0.48334500661873298
homSF	1	62,63,64,67,66	-52.579911389465714	0.48332128885234049
homSF	1	62,63,64,67,66	-52.579659545476446	0.48329512892428039
homSF	1	62,63,64,67,66	-52.579535658006144	0.48328226032191329
homSF	1	62,63,64,67,66	-52.579428714246305	0.48327115173423524
homSF	1	62,63,64,67,66	-52.579335955869681	0.48326151663843236
homSF	1	62,63,64,67,66	-52.579114566173253	0.48323852025713165
homSF	1	62,63,64,67,66	-52.578704579824674	0.48319593402050892
homSF	1	62,63,64,67,66	-52.578964928802229	0.48322297708976381
homSF	1	62,63,64,67,66	-52.57862227755912	0.48318738510511466
homSF	1	62,63,64,67,66	-52.578121160105702	0.48313533333446279
homSF	1	62,63,64,67,66	-52.578491112321927	0.48317376091484032
homSF	1	62,63,64,67,66	-52.578218141725635	0.48314540696790492
homSF	1	62,63,64,67,66	-52.578130766875461	0.48313633159761771
homSF	1	62,63,64,67,66	-52.577823677412049	0.48310443380408385
homSF	1	62,63,64,67,66	-52.57772762333434	0.48309445656213967
homSF	1	62,63,64,67,66	-52.577447899147508	0.48306540151927202
homSF	1	62,63,64,67,66	-52.577309320348874	0.48305100725528083
homSF	1	62,63,64,67,66	-52.577096573136373	0.48302890911866275
homSF	1	62,63,64,67,66	-52.57684802253182	0.48300309212867543
homSF	1	62,63,64,67,66	-52.576566172518099	0.48297381642748333
homSF	1	62,63,64,67,66	-52.576468920571486	0.48296371491090101
homSF	1	62,63,64,67,66	-52.576373742811406	0.48295382889926458
homSF	1	62,63,64,67,66	-52.576226252448414	0.48293850917978376
homSF	1	62,63,64,67,66	-52.576053085939051	0.48292052253104517
homSF	1	62,63,64,67,66	-52.575942762664141	0.48290906322487381
homSF	1	62,63,64,67,66	-52.575806883951735	0.48289494966980484
homSF	1	62,63,64,67,66	-52.575661672075611	0.48287986671539096
homSF	1	62,63,64,67,66	-52.575456664867502	0.48285857295929963
homSF	1	62,63,64,67,66	-52.575398031542456	0.48285248281980314
homSF	1	62,63,64,67,66	-52.57522207256217	0.48283420629778762
homSF	1	62,63,64,67,66	-52.575019732530571	0.48281318981019278
homSF	1	62,63,64,67,66	-52.574894641173195	0.48280019686453352
homSF	1	62,63,64,67,66	-52.574708993996815	0.48278091416332392
homSF	1	62,63,64,67,66	-52.574508080222209	0.4827600459607278
homSF	1	62,63,64,67,66	-52.574276328016026	0.48273597456286249
homSF	1	62,63,64,67,66	-52.57418272515261	0.48272625233626615
homSF	1	62,63,64,67,66	-52.574142559533691	0.48272208024644025
homSF	1	62,63,64,67,66	-52.573968284640166	0.48270397891407951
homSF	1	62,63,64,67,66	-52.57380200345942	0.48268670789569729
homSF	1	62,63,64,67,66	-52.573568678552775	0.48266247306994547
homSF	1	62,63,64,67,66	-52.573587196755511	0.48266439648103265
homSF	1	62,63,64,67,66	-52.573346697399074	0.4826394168147396
homSF	1	62,63,64,67,66	-52.573065004150955	0.48261015851905392
homSF	1	62,63,64,67,66	-52.573156555374474	0.48261966752348112
homSF	1	62,63,64,67,66	-52.572964064101619	0.48259967435236595
homSF	1	62,63,64,67,66	-52.572776197128604	0.48258016139248333
homSF	1	62,63,64,67,66	-52.572701035484322	0.48257235473240712
homSF	1	62,63,64,67,66	-52.572507924748294	0.48255229732793348
homSF	1	62,63,64,67,66	-52.572263191398449	0.48252687804704053
homSF	1	62,63,64,67,66	-52.572151589124566	0.48251528655531151
homSF	1	62,63,64,67,66	-52.571928089156614	0.4824920729338571
homSF	1	62,63,64,67,66	-52.571723927724896	0.48247086790591892
homSF	1	62,63,64,67,66	-52.571450803865112	0.48244250029477415
homSF	1	62,63,64,67,66	-52.571332110278384	0.48243017238697061
homSF	1	62,63,64,67,66	-52.571229199400015	0.48241948372411864
homSF	1	62,63,64,67,66	-52.571130812310322	0.48240926494151631
homSF	1	62,63,64,67,66	-52.57091300581682	0.48238664293820727
homSF	1	62,63,64,67,66	-52.570504940566394	0.48234426031584965
homSF	1	62,63,64,67,66	-52.570761189637928	0.48237087495335501
homSF	1	62,63,64,67,66	-52.570423441820303	0.48233579567920648
homSF	1	62,63,64,67,66	-52.569943834584578	0.48228598288591629
homSF	1	62,63,64,67,66	-52.570286478478245	0.48232157047840651
homSF	1	62,63,64,67,66	-52.570022677687881	0.48229417165546379
homSF	1	62,63,64,67,66	-52.569897027674045	0.48228112169201698
homSF	1	62,63,64,67,66	-52.56964215386445	0.48225465016101876
homSF	1	62,63,64,67,66	-52.569533200534096	0.4822433341481922
homSF	1	62,63,64,67,66	-52.56924212483478	0.48221310285005364
homSF	1	62,63,64,67,66	-52.569116504545754	0.48220005585114117
homSF	1	62,63,64,67,66	-52.568893464756002	0.48217689085165322
homSF	1	62,63,64,67,66	-52.568649135712604	0.48215151487701469
homSF	1	62,63,64,67,66	-52.568371299295194	0.4821226588461357
homSF	1	62,63,64,67,66	-52.56827690554902	0.48211285515326729
homSF	1	62,63,64,67,66	-52.568173197020826	0.48210208410503264
homSF	1	62,63,64,67,66	-52.568027339096886	0.48208693540519926
homSF	1	62,63,64,67,66	-52.567863242420714	0.48206989247262677
homSF	1	62,63,64,67,66	-52.567742402333757	0.4820573420667591
homSF	1	62,63,64,67,66	-52.567614226806697	0.48204402991400452
homSF	1	62,63,64,67,66	-52.567472865948616	0.48202934837225025
homSF	1	62,63,64,67,66	-52.567308573174145	0.48201228519243594
homSF	1	62,63,64,67,66	-52.567207601172981	0.48200179841624363
homSF	1	62,63,64,67,66	-52.567026089182029	0.4819829469282591
homSF	1	62,63,64,67,66	-52.566883394768006	0.48196812716047693
homSF	1	62,63,64,67,66	-52.566704804338926	0.4819495791706368
homSF	1	62,63,64,67,66	-52.566528874952581	0.48193130758860303
homSF	1	62,63,64,67,66	-52.566313331465437	0.48190892215865139
homSF	1	62,63,64,67,66	-52.566092018548403	0.48188593726947582
homSF	1	62,63,64,67,66	-52.565996886764523	0.48187605718893572
homSF	1	62,63,64,67,66	-52.565947064738275	0.48187088272479311
homSF	1	62,63,64,67,66	-52.565780036114703	0.48185353570699008
homSF	1	62,63,64,67,66	-52.565619915119683	0.48183690612365937
homSF	1	62,63,64,67,66	-52.565422808491633	0.48181643512499817
homSF	1	62,63,64,67,66	-52.565395141464528	0.48181356173816348
homSF	1	62,63,64,67,66	-52.565166096037018	0.48178977403149004
homSF	1	62,63,64,67,66	-52.56492592474482	0.48176483079248017
homSF	1	62,63,64,67,66	-52.564961932432823	0.48176857038658283
homSF	1	62,63,64,67,66	-52.564782142206269	0.48174989821011249
homSF	1	62,63,64,67,66	-52.564553166911509	0.48172611781369007
homSF	1	62,63,64,67,66	-52.564534029430334	0.48172413029158917
homSF	1	62,63,64,67,66	-52.564328048819831	0.48170273821445547
homSF	1	62,63,64,67,66	-52.564068594641128	0.4816757924872862
homSF	1	62,63,64,67,66	-52.563975504295804	0.48166612465361763
homSF	1	62,63,64,67,66	-52.5637501724838	0.48164272301731792
homSF	1	62,63,64,67,66	-52.563536166339865	0.48162049749547914
homSF	1	62,63,64,67,66	-52.563279390303101	0.48159383038953335
homSF	1	62,63,64,67,66	-52.563158847029463	0.48158131156898248
homSF	1	62,63,64,67,66	-52.563052162474115	0.48157023199714194
homSF	1	62,63,64,67,66	-52.562956469628858	0.48156029400143369
homSF	1	62,63,64,67,66	-52.562741036316162	0.48153792063156065
homSF	1	62,63,64,67,66	-52.562394251565173	0.48150190611712956
homSF	1	62,63,64,67,66	-52.562570806889973	0.48152024181716979
homSF	1	62,63,64,67,66	-52.562250277496162	0.48148695408792924
homSF	1	62,63,64,67,66	-52.561837853956263	0.48144412314899532
homSF	1	62,63,64,67,66	-52.562082566704802	0.4814695370073912
homSF	1	62,63,64,67,66	-52.561855756922064	0.48144598240165482
homSF	1	62,63,64,67,66	-52.561696755059899	0.48142946985454471
homSF	1	62,63,64,67,66	-52.561511850266761	0.48141026723999414
homSF	1	62,63,64,67,66	-52.561363864453178	0.48139489874177172
homSF	1	62,63,64,67,66	-52.56103147721381	0.48136038009045851
homSF	1	62,63,64,67,66	-52.560943755488381	0.48135127013579748
homSF	1	62,63,64,67,66	-52.560698743372548	0.48132582552793518
homSF	1	62,63,64,67,66	-52.56047356340936	0.48130244065061123
homSF	1	62,63,64,67,66	-52.560203624381778	0.48127440753174716
homSF	1	62,63,64,67,66	-52.560104059193208	0.48126406772748725
homSF	1	62,63,64,67,66	-52.55999562879235	0.48125280749079979
homSF	1	62,63,64,67,66	-52.559844281304372	0.48123709015900967
homSF	1	62,63,64,67,66	-52.559690749986224	0.48122114606653071
homSF	1	62,63,64,67,66	-52.559566093235084	0.48120820062143782
homSF	1	62,63,64,67,66	-52.559437298935244	0.48119482548832443
homSF	1	62,63,64,67,66	-52.559304486392101	0.4811810330866656
homSF	1	62,63,64,67,66	-52.559155311197145	0.48116554147947033
homSF	1	62,63,64,67,66	-52.559037422720628	0.48115329896128312
homSF	1	62,63,64,67,66	-52.558854302081429	0.48113428222730642
homSF	1	62,63,64,67,66	-52.558738586820006	0.48112226557856819
homSF	1	62,63,64,67,66	-52.558533215501299	0.4811009382310063
homSF	1	62,63,64,67,66	-52.55836361992661	0.48108332615245586
homSF	1	62,63,64,67,66	-52.558145811824417	0.48106070762249659
homSF	1	62,63,64,67,66	-52.55792367698006	0.48103763958358065
homSF	1	62,63,64,67,66	-52.557829299433521	0.48102783877596766
homSF	1	62,63,64,67,66	-52.557783826539669	0.48102311628323507
homSF	1	62,63,64,67,66	-52.557615231424869	0.48100560825390798
homSF	1	62,63,64,67,66	-52.55745168467223	0.48098862451298086
homSF	1	62,63,64,67,66	-52.557254578814074	0.48096815559368966
homSF	1	62,63,64,67,66	-52.557230824713486	0.4809656888243653
homSF	1	62,63,64,67,66	-52.556998099259069	0.48094152124341799
homSF	1	62,63,64,67,66	-52.556743339190831	0.48091506538955586
homSF	1	62,63,64,67,66	-52.556807205592357	0.48092169762616743
homSF	1	62,63,64,67,66	-52.556613194612467	0.48090155047978927
homSF	1	62,63,64,67,66	-52.556415411286011	0.48088101145451712
homSF	1	62,63,64,67,66	-52.556369284556638	0.48087622142406095
homSF	1	62,63,64,67,66	-52.55615849168872	0.48085433167063063
homSF	1	62,63,64,67,66	-52.555931598791389	0.4808307699618844
homSF	1	62,63,64,67,66	-52.555812005611244	0.48081835088339053
homSF	1	62,63,64,67,66	-52.55558175242728	0.48079444043561964
homSF	1	62,63,64,67,66	-52.55535897144545	0.48077130588274497
homSF	1	62,63,64,67,66	-52.555105659234094	0.48074500103321482
homSF	1	62,63,64,67,66	-52.554978598202048	0.48073180658889586
homSF	1	62,63,64,67,66	-52.554855516141011	0.48071902533716049
homSF	1	62,63,64,67,66	-52.554788603610533	0.48071207693322082
homSF	1	62,63,64,67,66	-52.554552440233564	0.48068755304201038
homSF	1	62,63,64,67,66	-52.554121763023105	0.48064283048331446
homSF	1	62,63,64,67,66	-52.554431747628279	0.48067502003647095
homSF	1	62,63,64,67,66	-52.554056702873282	0.48063607449441492
homSF	1	62,63,64,67,66	-52.553470120033388	0.48057516282346641
homSF	1	62,63,64,67,66	-52.553968419171525	0.48062690707577732
homSF	1	62,63,64,67,66	-52.55365524880682	0.48059438688309775
homSF	1	62,63,64,67,66	-52.553656199107493	0.4805944858500783
homSF	1	62,63,64,67,66	-52.553136747815884	0.48054054532579776
homSF	1	62,63,64,67,66	-52.553168593443452	0.48054385220934309
homSF	1	62,63,64,67,66	-52.552924593274135	0.48051851511502747
homSF	1	62,63,64,67,66	-52.552663078771751	0.48049135928779091
homSF	1	62,63,64,67,66	-52.552527135285374	0.48047724286524945
homSF	1	62,63,64,67,66	-52.552188159008089	0.4804420434907119
homSF	1	62,63,64,67,66	-52.552006416553368	0.48042317139646545
homSF	1	62,63,64,67,66	-52.551863149634947	0.48040829462137585
homSF	1	62,63,64,67,66	-52.551784106224005	0.48040008688437419
homSF	1	62,63,64,67,66	-52.551641611716065	0.48038529035460176
homSF	1	62,63,64,67,66	-52.551418276131081	0.48036209939390212
homSF	1	62,63,64,67,66	-52.551011709086097	0.48031988215313864
homSF	1	62,63,64,67,66	-52.551321324736342	0.4803520322188537
homSF	1	62,63,64,67,66	-52.551058817059719	0.48032477377314681
homSF	1	62,63,64,67,66	-52.551035641102906	0.48032236758186625
homSF	1	62,63,64,67,66	-52.550423849653889	0.48025884032037375
homSF	1	62,63,64,67,66	-52.550688825024373	0.48028635480329551
homSF	1	62,63,64,67,66	-52.550312953522194	0.48024732532159903
homSF	1	62,63,64,67,66	-52.550128538435004	0.48022817612380003
homSF	1	62,63,64,67,66	-52.55013758212921	0.48022911519725398
homSF	1	62,63,64,67,66	-52.549620647688876	0.48017543819351788
homSF	1	62,63,64,67,66	-52.549325037181234	0.48014474301306509
homSF	1	62,63,64,67,66	-52.549362988238727	0.4801486837146865
homSF	1	62,63,64,67,66	-52.548869479061999	0.48009743936337379
homSF	1	62,63,64,67,66	-52.548807681127613	0.48009102252576108
homSF	1	62,63,64,67,66	-52.548648323235419	0.4800744754939329
homSF	1	62,63,64,67,66	-52.548464487636579	0.48005538649821361
homSF	1	62,63,64,67,66	-52.548422812193792	0.48005105911555984
homSF	1	62,63,64,67,66	-52.548195984576473	0.4800275064360911
homSF	1	62,63,64,67,66	-52.547967210892658	0.48000375156638153
homSF	1	62,63,64,67,66	-52.547992571042926	0.48000638483118613
homSF	1	62,63,64,67,66	-52.547813567931598	0.4799877981050798
homSF	1	62,63,64,67,66	-52.547576592759974	0.47996319170368695
homSF	1	62,63,64,67,66	-52.547570443915482	0.47996255324305143
homSF	1	62,63,64,67,66	-52.547361225721339	0.47994082925580078
homSF	1	62,63,64,67,66	-52.547096357140568	0.47991332680689203
homSF	1	62,63,64,67,66	-52.547011085159014	0.47990447270851933
homSF	1	62,63,64,67,66	-52.54678397781484	0.47988089137442369
homSF	1	62,63,64,67,66	-52.546579446471192	0.47985965412649922
homSF	1	62,63,64,67,66	-52.546310386555589	0.47983171686157994
homSF	1	62,63,64,67,66	-52.546190515941362	0.47981927037935379
homSF	1	62,63,64,67,66	-52.5461128107127	0.4798112020269828
homSF	1	62,63,64,67,66	-52.545985822918681	0.47979801658031035
homSF	1	62,63,64,67,66	-52.545766713406707	0.47977526596135484
homSF	1	62,63,64,67,66	-52.545343825027047	0.4797313567341559
homSF	1	62,63,64,67,66	-52.545619005263518	0.47975992916641597
homSF	1	62,63,64,67,66	-52.545272276886934	0.47972392778416384
homSF	1	62,63,64,67,66	-52.544771678180119	0.47967195020370507
homSF	1	62,63,64,67,66	-52.545146302218697	0.47971084781659035
homSF	1	62,63,64,67,66	-52.544872289212691	0.4796823967375809
homSF	1	62,63,64,67,66	-52.544863961473283	0.47968153238419287
homSF	1	62,63,64,67,66	-52.544416321280863	0.47963505360038156
homSF	1	62,63,64,67,66	-52.5443843919983	0.47963173837072914
homSF	1	62,63,64,67,66	-52.544137887983858	0.47960614386768402
homSF	1	62,63,64,67,66	-52.543908034824099	0.47958227823164618
homSF	1	62,63,64,67,66	-52.543758520716231	0.47956675422778489
homSF	1	62,63,64,67,66	-52.543459671092307	0.479535724820778
homSF	1	62,63,64,67,66	-52.543235625865719	0.47951246240644313
homSF	1	62,63,64,67,66	-52.543099865392236	0.47949836654835859
homSF	1	62,63,64,67,66	-52.543043960026473	0.47949256202096541
homSF	1	62,63,64,67,66	-52.542871412216606	0.47947464661910255
homSF	1	62,63,64,67,66	-52.542659271405704	0.47945262038010916
homSF	1	62,63,64,67,66	-52.542377025798935	0.4794233155337041
homSF	1	62,63,64,67,66	-52.542526692418285	0.47943885512071627
homSF	1	62,63,64,67,66	-52.54229669662918	0.47941497512723935
homSF	1	62,63,64,67,66	-52.542304994265869	0.47941583704206731
homSF	1	62,63,64,67,66	-52.541700873602863	0.47935311272743752
homSF	1	62,63,64,67,66	-52.541921230271257	0.47937599174930967
homSF	1	62,63,64,67,66	-52.541510261973862	0.4793333222288661
homSF	1	62,63,64,67,66	-52.541310126101543	0.47931254277395841
homSF	1	62,63,64,67,66	-52.541373061641089	0.47931907716052191
homSF	1	62,63,64,67,66	-52.540875555535777	0.47926742277619927
homSF	1	62,63,64,67,66	-52.540608390213045	0.479239684089597
homSF	1	62,63,64,67,66	-52.540617133152494	0.47924059183198187
homSF	1	62,63,64,67,66	-52.540164812645848	0.47919362912954044
homSF	1	62,63,64,67,66	-52.54006304879529	0.4791830634815652
homSF	1	62,63,64,67,66	-52.539909207655995	0.47916709092475845
homSF	1	62,63,64,67,66	-52.539773006384557	0.47915294956533372
homSF	1	62,63,64,67,66	-52.539674811997301	0.47914275456414157
homSF	1	62,63,64,67,66	-52.539459522316641	0.47912040222228608
homSF	1	62,63,64,67,66	-52.539276162986987	0.47910136485389337
homSF	1	62,63,64,67,66	-52.539242387698401	0.47909785816435413
homSF	1	62,63,64,67,66	-52.539073033231006	0.47908027510721762
homSF	1	62,63,64,67,66	-52.538777584972209	0.47904960038467648
homSF	1	62,63,64,67,66	-52.538849831482914	0.47905710127564705
homSF	1	62,63,64,67,66	-52.538622084683141	0.47903345581041568
homSF	1	62,63,64,67,66	-52.538302737806568	0.4790003000903571
homSF	1	62,63,64,67,66	-52.538288524270179	0.47899882439916608
homSF	1	62,63,64,67,66	-52.538042652840282	0.47897329734267102
homSF	1	62,63,64,67,66	-52.537890199926174	0.47895746920148902
homSF	1	62,63,64,67,66	-52.537575814546685	0.47892482900173561
homSF	1	62,63,64,67,66	-52.537460309422045	0.47891283702919896
homSF	1	62,63,64,67,66	-52.537373192397482	0.47890379232624414
homSF	1	62,63,64,67,66	-52.537275581090952	0.47889365814867657
homSF	1	62,63,64,67,66	-52.537040611494703	0.47886926323940598
homSF	1	62,63,64,67,66	-52.536533909967893	0.47881665692386366
homSF	1	62,63,64,67,66	-52.536977549521005	0.47886271605532837
homSF	1	62,63,64,67,66	-52.536548802057489	0.47881820303257672
homSF	1	62,63,64,67,66	-52.536006725610804	0.47876192440911014
homSF	1	62,63,64,67,66	-52.536497344081212	0.47881286064071094
homSF	1	62,63,64,67,66	-52.536151703162751	0.47877697601363789
homSF	1	62,63,64,67,66	-52.536093183111568	0.47877090056531235
homSF	1	62,63,64,67,66	-52.535431888372855	0.47870224504083081
homSF	1	62,63,64,67,66	-52.535711821822673	0.47873130762621502
homSF	1	62,63,64,67,66	-52.535384808987473	0.47869735734091479
homSF	1	62,63,64,67,66	-52.535027479834753	0.47866025972205056
homSF	1	62,63,64,67,66	-52.53501105183085	0.47865855418392317
homSF	1	62,63,64,67,66	-52.534435356177383	0.47859878630581476
homSF	1	62,63,64,67,66	-52.534489466948855	0.47860440399257764
homSF	1	62,63,64,67,66	-52.534330131039994	0.47858786202414905
homSF	1	62,63,64,67,66	-52.53378181793429	0.47853093749177245
homSF	1	62,63,64,67,66	-52.534285028324717	0.47858317966157699
homSF	1	62,63,64,67,66	-52.533884830866413	0.47854163203734679
homSF	1	62,63,64,67,66	-52.533916464707822	0.47854491650397302
homSF	1	62,63,64,67,66	-52.533714980884319	0.47852399896054609
homSF	1	62,63,64,67,66	-52.533356248699349	0.47848675641048255
homSF	1	62,63,64,67,66	-52.53340469636678	0.47849178682391569
homSF	1	62,63,64,67,66	-52.532866723872495	0.47843593631971165
homSF	1	62,63,64,67,66	-52.532976685309237	0.47844735211945794
homSF	1	62,63,64,67,66	-52.532551438297865	0.4784032046306787
homSF	1	62,63,64,67,66	-52.532320360781355	0.478379215133097
homSF	1	62,63,64,67,66	-52.532431449907151	0.47839074793161779
homSF	1	62,63,64,67,66	-52.531960786208309	0.4783418854870814
homSF	1	62,63,64,67,66	-52.531758620622256	0.47832089764656205
homSF	1	62,63,64,67,66	-52.531714275021059	0.47831629391022573
homSF	1	62,63,64,67,66	-52.531329087294829	0.4782763053581538
homSF	1	62,63,64,67,66	-52.531163856993906	0.47825915208139602
homSF	1	62,63,64,67,66	-52.531019090573459	0.47824412327650295
homSF	1	62,63,64,67,66	-52.530919089112992	0.47823374136835728
homSF	1	62,63,64,67,66	-52.530777582584427	0.47821905102832757
homSF	1	62,63,64,67,66	-52.530576020144252	0.47819812609394241
homSF	1	62,63,64,67,66	-52.530455032868737	0.47818556580833127
homSF	1	62,63,64,67,66	-52.53033356475477	0.47817295580081015
homSF	1	62,63,64,67,66	-52.530184245144014	0.4781574544617293
homSF	1	62,63,64,67,66	-52.529880130460704	0.47812588321980531
homSF	1	62,63,64,67,66	-52.529936765247115	0.4781317626311779
homSF	1	62,63,64,67,66	-52.529744854698116	0.47811183989039141
homSF	1	62,63,64,67,66	-52.529424833237535	0.47807861747785629
homSF	1	62,63,64,67,66	-52.529376923872832	0.47807364390588242
homSF	1	62,63,64,67,66	-52.529166077662829	0.47805175555039486
homSF	1	62,63,64,67,66	-52.528960136225891	0.4780303761739147
homSF	1	62,63,64,67,66	-52.528703775207561	0.47800376297482894
homSF	1	62,63,64,67,66	-52.528600478334049	0.47799303960323136
homSF	1	62,63,64,67,66	-52.528514929310312	0.47798415841761938
homSF	1	62,63,64,67,66	-52.528385312449743	0.47797070276870152
homSF	1	62,63,64,67,66	-52.528185390450844	0.47794994871695673
homSF	1	62,63,64,67,66	-52.527929233932248	0.47792335672421182
homSF	1	62,63,64,67,66	-52.527957078682427	0.47792624729687416
homSF	1	62,63,64,67,66	-52.527696757568691	0.47789922331336782
homSF	1	62,63,64,67,66	-52.527467494967901	0.47787542327882576
homSF	1	62,63,64,67,66	-52.527457005963747	0.47787433441798755
homSF	1	62,63,64,67,66	-52.527304976528669	0.47785855229651009
homSF	1	62,63,64,67,66	-52.527003030234837	0.47782720760202713
homSF	1	62,63,64,67,66	-52.526980759492616	0.47782489569477088
homSF	1	62,63,64,67,66	-52.526821356021522	0.47780834817040402
homSF	1	62,63,64,67,66	-52.526492606949354	0.47777422139395848
homSF	1	62,63,64,67,66	-52.526421495319703	0.47776683940104203
homSF	1	62,63,64,67,66	-52.526176525017831	0.47774140944412608
homSF	1	62,63,64,67,66	-52.525953441301787	0.47771825208792662
homSF	1	62,63,64,67,66	-52.525723341730966	0.4776943659657959
homSF	1	62,63,64,67,66	-52.525568581296149	0.47767830066725997
homSF	1	62,63,64,67,66	-52.52548427669258	0.47766954952453078
homSF	1	62,63,64,67,66	-52.525275123946173	0.47764783796228738
homSF	1	62,63,64,67,66	-52.525167225282715	0.47763663732432549
homSF	1	62,63,64,67,66	-52.52503737413732	0.47762315809805034
homSF	1	62,63,64,67,66	-52.524878134867443	0.47760662799621234
homSF	1	62,63,64,67,66	-52.524808108260935	0.47759935877561394
homSF	1	62,63,64,67,66	-52.524670846804803	0.47758511023510081
homSF	1	62,63,64,67,66	-52.524528481613174	0.47757033183761094
homSF	1	62,63,64,67,66	-52.524351187030277	0.47755192758531412
homSF	1	62,63,64,67,66	-52.524220070638115	0.47753831714739248
homSF	1	62,63,64,67,66	-52.524005793962431	0.47751607401500445
homSF	1	62,63,64,67,66	-52.523873309078425	0.47750232136177362
homSF	1	62,63,64,67,66	-52.523635057976243	0.47747758995601192
homSF	1	62,63,64,67,66	-52.52343485451005	0.477456807843464
homSF	1	62,63,64,67,66	-52.523324558941653	0.47744535863738385
homSF	1	62,63,64,67,66	-52.523238781419515	0.47743645447727961
homSF	1	62,63,64,67,66	-52.523103665534926	0.477422428838295
homSF	1	62,63,64,67,66	-52.522959670373915	0.47740748151482976
