delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-37.134269	-46.545974	0.833522	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.497996	-37.134269	-46.970357	0.833355	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.495992	-37.134269	-47.365372	0.833188	full	3374966975014	1,0,0,0,0,0,0	ok
-1.493988	-37.134269	-44.740468	0.839246	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.491984	-37.134269	-45.213956	0.836580	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.489980	-37.134269	-45.683014	0.834662	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.487976	-37.134269	-46.140669	0.833285	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.485972	-37.134269	-46.581428	0.832242	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.483968	-37.134269	-47.001394	0.832075	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.481964	-37.134269	-47.391684	0.831574	full	3374966975014	1,0,0,0,0,0,0	ok
-1.479960	-37.134269	-44.790567	0.837754	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.477956	-37.134269	-45.263144	0.835295	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.475952	-37.134269	-45.728678	0.833377	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.473948	-37.134269	-46.182498	0.832000	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.471944	-37.134269	-46.619038	0.831164	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.469940	-37.134269	-47.032485	0.830790	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.467936	-37.134269	-47.418032	0.829954	full	3374966975014	1,0,0,0,0,0,0	ok
-1.465932	-37.134269	-44.914790	0.836002	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.463928	-37.134269	-45.384012	0.835500	continued:5	3374966975014	1,0,0,0,0,0,0	ok
