delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-37.184369	-44.708127	0.839847	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.497996	-37.184369	-45.183167	0.837181	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.495992	-37.184369	-45.653785	0.835263	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.493988	-37.184369	-46.113134	0.833679	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.491984	-37.184369	-46.557801	0.832844	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.489980	-37.184369	-46.979738	0.832676	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.487976	-37.184369	-47.372182	0.832303	full	3374966975014	1,0,0,0,0,0,0	ok
-1.485972	-37.184369	-44.757889	0.838565	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.483968	-37.184369	-45.229737	0.835900	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.481964	-37.184369	-45.697012	0.833982	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.479960	-37.184369	-46.152697	0.832398	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.477956	-37.184369	-46.593305	0.831562	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.475952	-37.184369	-47.010807	0.831395	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.473948	-37.184369	-47.398517	0.830687	full	3374966975014	1,0,0,0,0,0,0	ok
-1.471944	-37.184369	-44.894052	0.836531	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.469940	-37.184369	-45.364902	0.836364	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.467936	-37.184369	-45.804672	0.834446	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.465932	-37.184369	-46.234929	0.833069	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.463928	-37.184369	-46.649727	0.832361	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.461924	-37.184369	-47.041933	0.830108	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.459920	-37.184369	-47.424890	0.829066	full	3374966975014	1,0,0,0,0,0,0	ok
-1.457916	-37.184369	-44.480523	0.837879	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.455912	-37.184369	-44.952916	0.836836	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.453908	-37.184369	-45.400327	0.834505	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.451904	-37.184369	-45.841318	0.832587	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.449900	-37.184369	-46.271913	0.831210	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.447896	-37.184369	-46.686199	0.830502	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.445892	-37.184369	-47.077113	0.828584	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.443888	-37.184369	-47.455082	0.827207	full	3374966975014	1,0,0,0,0,0,0	ok
-1.441884	-37.184369	-44.520188	0.836347	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.439880	-37.184369	-44.990980	0.834970	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.437876	-37.184369	-45.440159	0.832638	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.435872	-37.184369	-45.882057	0.830721	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.433868	-37.184369	-46.312691	0.829471	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.431864	-37.184369	-46.724948	0.828635	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.429860	-37.184369	-47.114377	0.827258	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.427856	-37.184369	-47.485332	0.825340	full	3374966975014	1,0,0,0,0,0,0	ok
