delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.497996	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.495992	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.493988	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.491984	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.489980	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.487976	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.485972	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.483968	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.481964	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.479960	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.477956	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.475952	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.473948	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.471944	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.469940	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.467936	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.465932	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.463928	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.461924	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.459920	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.457916	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.455912	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.453908	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.451904	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.449900	-38.787575						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
