delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-37.535070	-47.291769	0.833707	full	3374966975014	1,0,0,0,0,0,0	ok
-1.497996	-37.535070	-44.638580	0.839666	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.495992	-37.535070	-45.118618	0.837207	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.493988	-37.535070	-45.591094	0.835289	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.491984	-37.535070	-46.052038	0.833706	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.489980	-37.535070	-46.498289	0.832870	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.487976	-37.535070	-46.921921	0.832496	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.485972	-37.535070	-47.318097	0.832329	full	3374966975014	1,0,0,0,0,0,0	ok
-1.483968	-37.535070	-44.691357	0.838393	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.481964	-37.535070	-45.167894	0.835934	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.479960	-37.535070	-45.636811	0.834016	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.477956	-37.535070	-46.093921	0.832433	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.475952	-37.535070	-46.535965	0.831597	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.473948	-37.535070	-46.955024	0.831429	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.471944	-37.535070	-47.344456	0.830721	full	3374966975014	1,0,0,0,0,0,0	ok
-1.469940	-37.535070	-44.741564	0.837115	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.467936	-37.535070	-45.214774	0.834656	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.465932	-37.535070	-45.680255	0.832738	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.463928	-37.535070	-46.133633	0.831154	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.461924	-37.535070	-46.571572	0.830318	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.459920	-37.535070	-46.986167	0.830151	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.457916	-37.535070	-47.370850	0.829109	full	3374966975014	1,0,0,0,0,0,0	ok
-1.455912	-37.535070	-44.791092	0.835704	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.453908	-37.535070	-45.262435	0.833245	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.451904	-37.535070	-45.725753	0.831327	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.449900	-37.535070	-46.176526	0.829950	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.447896	-37.535070	-46.609344	0.829242	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.445892	-37.535070	-47.017366	0.828868	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.443888	-37.535070	-47.397282	0.827491	full	3374966975014	1,0,0,0,0,0,0	ok
-1.441884	-37.535070	-44.960748	0.836117	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.439880	-37.535070	-45.401470	0.833786	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.437876	-37.535070	-45.835892	0.831995	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.435872	-37.535070	-46.258742	0.830619	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.433868	-37.535070	-46.665574	0.829910	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.431864	-37.535070	-47.049392	0.827658	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.429860	-37.535070	-47.423756	0.825868	full	3374966975014	1,0,0,0,0,0,0	ok
-1.427856	-37.535070	-44.991874	0.834410	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.425852	-37.535070	-45.435089	0.832157	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.423848	-37.535070	-45.870328	0.830367	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.421844	-37.535070	-46.293252	0.828990	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.419840	-37.535070	-46.699438	0.828282	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.417836	-37.535070	-47.081952	0.826492	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.415832	-37.535070	-47.450272	0.824239	full	3374966975014	1,0,0,0,0,0,0	ok
-1.413828	-37.535070	-44.579259	0.835335	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.411824	-37.535070	-45.028845	0.832542	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.409820	-37.535070	-45.473803	0.830289	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.407816	-37.535070	-45.909927	0.828499	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.405812	-37.535070	-46.332881	0.827250	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.403808	-37.535070	-46.737051	0.826414	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.401804	-37.535070	-47.118122	0.825037	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.399800	-37.535070	-47.480634	0.822371	full	3374966975014	1,0,0,0,0,0,0	ok
-1.397796	-37.535070	-44.611655	0.833539	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.395792	-37.535070	-45.063089	0.830745	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.393788	-37.535070	-45.509109	0.828414	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.391784	-37.535070	-45.946322	0.826624	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.389780	-37.535070	-46.369493	0.825374	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.387776	-37.535070	-46.773054	0.824666	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.385772	-37.535070	-47.151591	0.823289	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.383768	-37.535070	-47.511059	0.820496	full	3374966975014	1,0,0,0,0,0,0	ok
-1.381764	-37.535070	-44.638452	0.831656	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.379760	-37.535070	-45.093094	0.828862	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.377756	-37.535070	-45.541340	0.826531	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.375752	-37.535070	-45.979844	0.824741	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.373747	-37.535070	-46.403410	0.823492	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.371743	-37.535070	-46.806536	0.822784	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.369739	-37.535070	-47.183895	0.821407	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.367735	-37.535070	-47.541549	0.818613	full	2602619	1,0,0,0,0,0	ok
-1.365731	-37.535070	-44.668347	0.829814	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.363727	-37.535070	-45.125398	0.827021	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.361723	-37.535070	-45.575169	0.824769	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.359719	-37.535070	-46.013513	0.822851	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.357715	-37.535070	-46.437452	0.821602	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.355711	-37.535070	-46.840118	0.820893	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.353707	-37.535070	-47.216280	0.819516	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.351703	-37.535070	-47.572109	0.816723	full	3374966975014	1,0,0,0,0,0,0	ok
-1.349699	-37.535070	-44.699029	0.827947	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.347695	-37.535070	-45.158644	0.825153	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.345691	-37.535070	-45.610066	0.822822	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.343687	-37.535070	-46.049992	0.821032	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.341683	-37.535070	-46.473295	0.819783	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.339679	-37.535070	-46.874594	0.819075	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.337675	-37.535070	-47.248748	0.817619	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.335671	-37.535070	-47.602740	0.814825	full	2602619	1,0,0,0,0,0	ok
-1.333667	-37.535070	-44.731089	0.826090	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.331663	-37.535070	-45.192946	0.823297	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.329659	-37.535070	-45.645730	0.821045	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.327655	-37.535070	-46.085337	0.819254	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.325651	-37.535070	-46.507588	0.817877	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.323647	-37.535070	-46.908381	0.817169	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.321643	-37.535070	-47.281299	0.815713	continued:5	2602619	1,0,0,0,0,0	ok
-1.319639	-37.535070	-47.633444	0.812920	full	2602619	1,0,0,0,0,0	ok
-1.317635	-37.535070	-44.764460	0.824256	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.315631	-37.535070	-45.228109	0.821463	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.313627	-37.535070	-45.681854	0.819131	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.311623	-37.535070	-46.122415	0.817341	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.309619	-37.535070	-46.544732	0.816092	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.307615	-37.535070	-46.943555	0.815384	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.305611	-37.535070	-47.313935	0.813800	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.303607	-37.535070	-47.664224	0.811007	full	2602619	1,0,0,0,0,0	ok
-1.301603	-37.535070	-44.792230	0.822335	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.299599	-37.535070	-45.259061	0.819542	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.297595	-37.535070	-45.714955	0.817210	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.295591	-37.535070	-46.156694	0.815420	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.293587	-37.535070	-46.579280	0.814171	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.291583	-37.535070	-46.977548	0.813463	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.289579	-37.535070	-47.346657	0.811879	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.287575	-37.535070	-47.695081	0.809086	full	3374966975014	1,0,0,0,0,0,0	ok
-1.285571	-37.535070	-44.832598	0.820534	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.283567	-37.535070	-45.300057	0.817741	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.281563	-37.535070	-45.755893	0.815282	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.279559	-37.535070	-46.198166	0.813698	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.277555	-37.535070	-46.618380	0.812449	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.275551	-37.535070	-47.013730	0.811741	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.273547	-37.535070	-47.379467	0.809950	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.271543	-37.535070	-47.726017	0.807157	full	998767365241364	1,0,0,0,0,1	ok
-1.269539	-37.535070	-44.863583	0.818597	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
