delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-37.384770	-46.501092	0.833648	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.497996	-37.384770	-46.927240	0.833481	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.495992	-37.384770	-47.324153	0.833313	full	3374966975014	1,0,0,0,0,0,0	ok
-1.493988	-37.384770	-44.687186	0.839224	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.491984	-37.384770	-45.164696	0.836765	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.489980	-37.384770	-45.634937	0.834847	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.487976	-37.384770	-46.093687	0.833263	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.485972	-37.384770	-46.537635	0.832428	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.483968	-37.384770	-46.958802	0.832260	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.481964	-37.384770	-47.350479	0.831759	full	3374966975014	1,0,0,0,0,0,0	ok
-1.479960	-37.384770	-44.737149	0.837946	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.477956	-37.384770	-45.211393	0.835487	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.475952	-37.384770	-45.678248	0.833569	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.473948	-37.384770	-46.133306	0.831985	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.471944	-37.384770	-46.573178	0.831149	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.469940	-37.384770	-46.989901	0.830982	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.467936	-37.384770	-47.376839	0.830146	full	3374966975014	1,0,0,0,0,0,0	ok
-1.465932	-37.384770	-44.788303	0.836741	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.463928	-37.384770	-45.258301	0.834075	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.461924	-37.384770	-45.723082	0.832157	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.459920	-37.384770	-46.175609	0.830780	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.457916	-37.384770	-46.610426	0.829945	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.455912	-37.384770	-47.021823	0.829777	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.453908	-37.384770	-47.403236	0.828528	full	3374966975014	1,0,0,0,0,0,0	ok
-1.451904	-37.384770	-44.926056	0.834862	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.449900	-37.384770	-45.392995	0.834488	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.447896	-37.384770	-45.830618	0.832698	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.445892	-37.384770	-46.256768	0.831449	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.443888	-37.384770	-46.665738	0.830613	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.441884	-37.384770	-47.053035	0.828488	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.439880	-37.384770	-47.429675	0.826905	full	3374966975014	1,0,0,0,0,0,0	ok
-1.437876	-37.384770	-44.514663	0.836128	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.435872	-37.384770	-44.984403	0.835086	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.433868	-37.384770	-45.428764	0.832627	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.431864	-37.384770	-45.867527	0.830836	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.429860	-37.384770	-46.293945	0.829587	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.427856	-37.384770	-46.702349	0.828751	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.425852	-37.384770	-47.088315	0.826961	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.423848	-37.384770	-47.459943	0.825043	full	3374966975014	1,0,0,0,0,0,0	ok
-1.421844	-37.384770	-44.570735	0.836010	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.419840	-37.384770	-45.021309	0.833217	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.417836	-37.384770	-45.467458	0.830758	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.415832	-37.384770	-45.907140	0.828967	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.413828	-37.384770	-46.333613	0.827718	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.411824	-37.384770	-46.741245	0.826882	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.409820	-37.384770	-47.125685	0.825633	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.407816	-37.384770	-47.490272	0.823174	full	3374966975014	1,0,0,0,0,0,0	ok
-1.405812	-37.384770	-44.604062	0.834134	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.403808	-37.384770	-45.057346	0.831340	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.401804	-37.384770	-45.505325	0.828881	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.399800	-37.384770	-45.945951	0.827091	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.397796	-37.384770	-46.372497	0.825842	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.395792	-37.384770	-46.779375	0.825134	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.393788	-37.384770	-47.161128	0.824091	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.391784	-37.384770	-47.520664	0.821298	full	3374966975014	1,0,0,0,0,0,0	ok
-1.389780	-37.384770	-44.632341	0.832250	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.387776	-37.384770	-45.088745	0.829456	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.385772	-37.384770	-45.538878	0.827125	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.383768	-37.384770	-45.979398	0.825207	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.381764	-37.384770	-46.406364	0.823958	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.379760	-37.384770	-46.812820	0.823250	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.377756	-37.384770	-47.193401	0.822207	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.375752	-37.384770	-47.551123	0.819414	full	3374966975014	1,0,0,0,0,0,0	ok
-1.373747	-37.384770	-44.660867	0.830358	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.371743	-37.384770	-45.120381	0.827565	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.369739	-37.384770	-45.572648	0.825234	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.367735	-37.384770	-46.014364	0.823444	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.365731	-37.384770	-46.440355	0.822067	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.363727	-37.384770	-46.846365	0.821358	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.361723	-37.384770	-47.225754	0.820316	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.359719	-37.384770	-47.581650	0.817523	full	2602619	1,0,0,0,0,0	ok
-1.357715	-37.384770	-44.692879	0.828587	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.355711	-37.384770	-45.153772	0.825794	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.353707	-37.384770	-45.606654	0.823335	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.351703	-37.384770	-46.049536	0.821545	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.349699	-37.384770	-46.475792	0.820296	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.347695	-37.384770	-46.880012	0.819460	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.345691	-37.384770	-47.258190	0.818417	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.343687	-37.384770	-47.612249	0.815624	full	2602619	1,0,0,0,0,0	ok
-1.341683	-37.384770	-44.725217	0.826632	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.339679	-37.384770	-45.189466	0.823839	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.337675	-37.384770	-45.644686	0.821507	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.335671	-37.384770	-46.087602	0.819717	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.333667	-37.384770	-46.513103	0.818468	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.331663	-37.384770	-46.915836	0.817760	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.329659	-37.384770	-47.290710	0.816511	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.327655	-37.384770	-47.642921	0.813717	full	2602619	1,0,0,0,0,0	ok
-1.325651	-37.384770	-44.755534	0.824767	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.323647	-37.384770	-45.222214	0.821973	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.321643	-37.384770	-45.678942	0.819721	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.319639	-37.384770	-46.121660	0.817803	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.317635	-37.384770	-46.547477	0.816554	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.315631	-37.384770	-46.949690	0.815845	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.313627	-37.384770	-47.323316	0.814596	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.311623	-37.384770	-47.673670	0.811803	full	2602619	1,0,0,0,0,0	ok
-1.309619	-37.384770	-44.788741	0.822923	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.307615	-37.384770	-45.257266	0.820130	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.305611	-37.384770	-45.714990	0.817799	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.303607	-37.384770	-46.158677	0.816009	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.301603	-37.384770	-46.583300	0.814759	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.299599	-37.384770	-46.983648	0.813923	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.297595	-37.384770	-47.356008	0.812674	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.295591	-37.384770	-47.704495	0.809881	full	2602619	1,0,0,0,0,0	ok
-1.293587	-37.384770	-44.821446	0.821042	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.291583	-37.384770	-45.292208	0.818249	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.289579	-37.384770	-45.751253	0.815997	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
