delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.497996	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.495992	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.493988	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.491984	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.489980	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.487976	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.485972	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.483968	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.481964	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.479960	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.477956	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.475952	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.473948	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.471944	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.469940	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.467936	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.465932	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.463928	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.461924	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.459920	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.457916	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.455912	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.453908	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.451904	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.449900	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.447896	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.445892	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.443888	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.441884	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.439880	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.437876	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.435872	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.433868	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.431864	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.429860	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.427856	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.425852	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.423848	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.421844	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.419840	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.417836	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.415832	-38.637275						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.413828	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.411824	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.409820	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.407816	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.405812	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.403808	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.401804	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.399800	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.397796	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.395792	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.393788	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.391784	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.389780	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.387776	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.385772	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.383768	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.381764	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.379760	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.377756	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.375752	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.373747	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.371743	-38.637275						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
