delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.497996	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.495992	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.493988	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.491984	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.489980	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.487976	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.485972	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.483968	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.481964	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.479960	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.477956	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.475952	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.473948	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.471944	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.469940	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.467936	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.465932	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.463928	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.461924	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.459920	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.457916	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.455912	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.453908	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.451904	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.449900	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.447896	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.445892	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.443888	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.441884	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.439880	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.437876	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.435872	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.433868	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.431864	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.429860	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.427856	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.425852	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.423848	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.421844	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.419840	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.417836	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.415832	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.413828	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.411824	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.409820	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.407816	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.405812	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.403808	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.401804	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.399800	-39.889780						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.397796	-39.889780	-44.339285	0.839551	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.395792	-39.889780	-44.743671	0.837220	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.393788	-39.889780	-45.141401	0.835095	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.391784	-39.889780	-45.532893	0.833640	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.389780	-39.889780	-45.912285	0.832390	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.387776	-39.889780	-46.278190	0.831889	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.385772	-39.889780	-46.623402	0.834348	full	3374964376952	-1,0,0,0,0,0,0	ok
-1.383768	-39.889780	-44.354166	0.837913	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.381764	-39.889780	-44.762411	0.835581	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.379760	-39.889780	-45.163085	0.833457	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.377756	-39.889780	-45.556702	0.831873	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.375752	-39.889780	-45.938784	0.830831	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.373747	-39.889780	-46.304484	0.830122	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.371743	-39.889780	-46.650915	0.832788	full	3374964376952	-1,0,0,0,0,0,0	ok
-1.369739	-39.889780	-44.378173	0.836347	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.367735	-39.889780	-44.788610	0.834016	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.365731	-39.889780	-45.190807	0.831891	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.363727	-39.889780	-45.585297	0.830307	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.361723	-39.889780	-45.967621	0.829265	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.359719	-39.889780	-46.332960	0.828557	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.357715	-39.889780	-46.678474	0.831222	full	3374964376952	-1,0,0,0,0,0,0	ok
-1.355711	-39.889780	-44.398504	0.834696	continued:5	3374966975014	1,0,0,0,0,0,0	ok
