delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-37.685371	-46.445547	0.833733	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.497996	-37.685371	-46.874508	0.833566	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.495992	-37.685371	-47.274321	0.833398	full	3374966975014	1,0,0,0,0,0,0	ok
-1.493988	-37.685371	-44.621606	0.839525	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.491984	-37.685371	-45.100469	0.836860	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.489980	-37.685371	-45.573861	0.834942	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.487976	-37.685371	-46.035438	0.833358	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.485972	-37.685371	-46.482141	0.832522	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.483968	-37.685371	-46.906107	0.832355	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.481964	-37.685371	-47.300670	0.831981	full	3374966975014	1,0,0,0,0,0,0	ok
-1.479960	-37.685371	-44.671842	0.838048	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.477956	-37.685371	-45.149686	0.835589	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.475952	-37.685371	-45.619494	0.833671	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.473948	-37.685371	-46.077224	0.832294	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.471944	-37.685371	-46.517689	0.831251	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.469940	-37.685371	-46.937219	0.831084	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.467936	-37.685371	-47.327049	0.830376	full	3374966975014	1,0,0,0,0,0,0	ok
-1.465932	-37.685371	-44.724944	0.836772	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.463928	-37.685371	-45.199206	0.834313	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.461924	-37.685371	-45.665375	0.832395	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.459920	-37.685371	-46.119199	0.831018	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.457916	-37.685371	-46.555406	0.830182	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.455912	-37.685371	-46.968384	0.829808	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.453908	-37.685371	-47.353462	0.828766	full	3374966975014	1,0,0,0,0,0,0	ok
-1.451904	-37.685371	-44.778433	0.835491	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.449900	-37.685371	-45.249071	0.833032	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.447896	-37.685371	-45.711543	0.831114	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.445892	-37.685371	-46.161400	0.829737	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.443888	-37.685371	-46.593293	0.828901	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.441884	-37.685371	-47.001620	0.828734	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.439880	-37.685371	-47.379912	0.827151	full	3374966975014	1,0,0,0,0,0,0	ok
-1.437876	-37.685371	-44.957354	0.835986	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.435872	-37.685371	-45.395740	0.833654	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.433868	-37.685371	-45.827901	0.831864	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.431864	-37.685371	-46.248578	0.830615	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.429860	-37.685371	-46.652112	0.829907	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.427856	-37.685371	-47.032897	0.827448	continued:5	3374966975014	1,0,0,0,0,0,0	ok
