delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.497996	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.495992	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.493988	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.491984	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.489980	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.487976	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.485972	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.483968	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.481964	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.479960	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.477956	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.475952	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.473948	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.471944	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.469940	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.467936	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.465932	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.463928	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.461924	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.459920	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.457916	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.455912	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.453908	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.451904	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.449900	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.447896	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.445892	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.443888	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.441884	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.439880	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.437876	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.435872	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.433868	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.431864	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.429860	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.427856	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.425852	-39.689379						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
