delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-37.885772	-45.027586	0.837592	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.497996	-37.885772	-45.505848	0.835674	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.495992	-37.885772	-45.972111	0.834090	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.493988	-37.885772	-46.423579	0.833254	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.491984	-37.885772	-46.852485	0.833087	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.489980	-37.885772	-47.252166	0.832920	full	3374966975014	1,0,0,0,0,0,0	ok
-1.487976	-37.885772	-45.070090	0.836551	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.485972	-37.885772	-45.544802	0.834633	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.483968	-37.885772	-46.007363	0.833050	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.481964	-37.885772	-46.454870	0.832214	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.479960	-37.885772	-46.879545	0.832047	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.477956	-37.885772	-47.274775	0.831673	full	3374966975014	1,0,0,0,0,0,0	ok
-1.475952	-37.885772	-44.642522	0.837743	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.473948	-37.885772	-45.121975	0.835284	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.471944	-37.885772	-45.592891	0.833366	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.469940	-37.885772	-46.051431	0.831989	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.467936	-37.885772	-46.492539	0.831153	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.465932	-37.885772	-46.910684	0.830780	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.463928	-37.885772	-47.301179	0.830071	full	3374966975014	1,0,0,0,0,0,0	ok
-1.461924	-37.885772	-44.693033	0.836471	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.459920	-37.885772	-45.169041	0.834012	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.457916	-37.885772	-45.636449	0.832094	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.455912	-37.885772	-46.091215	0.830717	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.453908	-37.885772	-46.528199	0.829881	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.451904	-37.885772	-46.941873	0.829507	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.449900	-37.885772	-47.327615	0.828465	full	3374966975014	1,0,0,0,0,0,0	ok
-1.447896	-37.885772	-44.746693	0.835194	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.445892	-37.885772	-45.219008	0.832735	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.443888	-37.885772	-45.682681	0.830817	continued:5	3374966975014	1,0,0,0,0,0,0	ok
