delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.453908	-38.436874	-47.227242	0.829362	full	3374966975014	1,0,0,0,0,0,0	ok
-1.451904	-38.436874	-45.069373	0.833334	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.449900	-38.436874	-45.542921	0.831416	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.447896	-38.436874	-46.002779	0.830039	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.445892	-38.436874	-46.444263	0.829204	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.443888	-38.436874	-46.862112	0.829036	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.441884	-38.436874	-47.249960	0.827994	full	3374966975014	1,0,0,0,0,0,0	ok
-1.439880	-38.436874	-45.113021	0.832297	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.437876	-38.436874	-45.582721	0.830379	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.435872	-38.436874	-46.038624	0.829002	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.433868	-38.436874	-46.475945	0.828166	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.431864	-38.436874	-46.889410	0.827999	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.429860	-38.436874	-47.272701	0.826622	full	3374966975014	1,0,0,0,0,0,0	ok
-1.427856	-38.436874	-45.158684	0.831207	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.425852	-38.436874	-45.624898	0.829289	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.423848	-38.436874	-46.077160	0.828040	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.421844	-38.436874	-46.509331	0.827204	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.419840	-38.436874	-46.917525	0.827037	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.417836	-38.436874	-47.295466	0.825247	full	3374966975014	1,0,0,0,0,0,0	ok
-1.415832	-38.436874	-44.735522	0.832391	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.413828	-38.436874	-45.208103	0.829932	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.411824	-38.436874	-45.670479	0.828142	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.409820	-38.436874	-46.117379	0.826765	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.407816	-38.436874	-46.545288	0.825929	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.405812	-38.436874	-46.948918	0.825762	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.403808	-38.436874	-47.322059	0.823638	full	3374966975014	1,0,0,0,0,0,0	ok
-1.401804	-38.436874	-44.544826	0.835916	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.399800	-38.436874	-44.978491	0.833458	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.397796	-38.436874	-45.405014	0.831333	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.395792	-38.436874	-45.822844	0.829543	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.393788	-38.436874	-46.229151	0.828500	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.391784	-38.436874	-46.616392	0.827251	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.389780	-38.436874	-46.986430	0.824458	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.387776	-38.436874	-47.352499	0.821792	full	2602619	1,0,0,0,0,0	ok
-1.385772	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.383768	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.381764	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.379760	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.377756	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.375752	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.373747	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.371743	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.369739	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.367735	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.365731	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.363727	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.361723	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.359719	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.357715	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.355711	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.353707	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.351703	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.349699	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.347695	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.345691	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.343687	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.341683	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.339679	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.337675	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.335671	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.333667	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.331663	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.329659	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.327655	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.325651	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.323647	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.321643	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.319639	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.317635	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.315631	-38.436874	-40.661631	0.803017	continued:5	2602619	1,0,0,0,0,0	ok
-1.313627	-38.436874	-42.661713	0.800224	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.311623	-38.436874	-43.772408	0.797431	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.309619	-38.436874	-44.676024	0.800224	continued:5	32485560625204610	-1,0,-1,0,1,0,0	ok
-1.307615	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.305611	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.303607	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.301603	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.299599	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.297595	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.295591	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.293587	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.291583	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.289579	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.287575	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.285571	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.283567	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.281563	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.279559	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.277555	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.275551	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.273547	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.271543	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.269539	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.267535	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.265531	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.263527	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.261523	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.259519	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.257515	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.255511	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.253507	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.251503	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.249499	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.247495	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.245491	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.243487	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.241483	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.239479	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.237475	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, -1]
-1.235471	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, -1]
-1.233467	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 1]
-1.231463	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.229459	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.227455	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0]
-1.225451	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0]
-1.223447	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.221443	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, -1]
-1.219439	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, -1]
-1.217435	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, -1, 0]
-1.215431	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, -1, 0]
-1.213427	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 1, 0]
-1.211423	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 1]
-1.209419	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 1]
-1.207415	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 1]
-1.205411	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, -2, 0]
-1.203407	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 2]
-1.201403	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 4]
-1.199399	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 11]
-1.197395	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 13]
-1.195391	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, -1, -2, 0]
-1.193387	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, -1, -1, 0]
-1.191383	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, -1, 0]
-1.189379	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, -1, 0]
-1.187375	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, -1, 0, 0]
-1.185371	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, -1, 0, 0]
-1.183367	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 1, 0, 0]
-1.181363	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 1, 0]
-1.179359	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 1, -1]
-1.177355	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 1, 1]
-1.175351	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 1, -13]
-1.173347	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, -2, 0, 0]
-1.171343	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 2, 0]
-1.169339	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, -3, -2]
-1.167335	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 3, -5]
-1.165331	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 5]
-1.163327	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, -11, 0]
-1.161323	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, 12]
-1.159319	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, -13, 0]
-1.157315	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, -1, 12]
-1.155311	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, -1, -3, -1, -1]
-1.153307	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, -1, 1, -2]
-1.151303	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, -1, -1, 0, 0]
-1.149299	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, -1, 0, -13]
-1.147295	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, -1, 0, -2]
-1.145291	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, -1, 0, -1, 1]
-1.143287	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, -1, 0, 0, 1]
-1.141283	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, -1, 0, 0, 0]
-1.139279	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 0, -1, 0, 0]
-1.137275	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 1, 0, -1, 0]
-1.135271	-38.436874						error: T SSCS does not start with ±1: [-2, 0, 0, 1, 0]
-1.133267	-38.436874	-45.415869	0.803017	continued:5	1802776366761797960905534690677806047367960727116415845648393127005251952	-1,0,0,0,0,-13,0	ok
-1.131263	-38.436874	-45.869175	0.800765	continued:5	525601733610907137475834277151249521700816649233655999121681327	-1,0,0,0,-1,7,1	ok
-1.129259	-38.436874	-46.300724	0.798975	continued:5	119026009891364476766515633331611948667439695353473284970641808360904237459164726558250683107823895174964373871399105096854720696264931443239	-1,0,0,0,-1,-2,12	ok
-1.127255	-38.436874	-46.707348	0.797726	continued:5	468718933964262400589	-1,0,0,-1,-1,0,-1	ok
-1.125251	-38.436874	-47.084890	0.799309	continued:5	1650764953067937628264551521759776939627821033444635183765370760480391339	-1,0,0,-5,0,13	ok
-1.123246	-38.436874	-47.408345	0.802103	full	188347394615415494008455620388191550002	-1,0,2,3,0,-4	ok
-1.121242	-38.436874	-45.445749	0.801665	continued:5	114949633218203982913586479717884199636610	-1,0,0,-1,0,0,-2	ok
-1.119238	-38.436874	-45.898640	0.799413	continued:5	27258035	-1,0,0,-1,0,0	ok
-1.117234	-38.436874	-46.329293	0.797623	continued:5	5581480901620820	-1,0,0,1,0,1	ok
-1.115230	-38.436874	-46.734567	0.796373	continued:5	1040014219112613924274386095	-1,0,0,1,-1,2	ok
-1.113226	-38.436874	-47.110366	0.797829	continued:5	532598608741463638518526066105667645	-1,0,0,-13,12	ok
-1.111222	-38.436874	-47.432958	0.800623	full	657517778383125002	-1,0,3,-12,0	ok
-1.109218	-38.436874	-45.473144	0.800259	continued:5	175633967652887398832629267339339214	-1,0,0,-2,12	ok
-1.107214	-38.436874	-45.926392	0.798007	continued:5	44805610729133541093770906729134964	-1,0,0,-2,0,3	ok
-1.105210	-38.436874	-46.356816	0.796217	continued:5	26856276375048827	-1,0,0,2,0,1	ok
-1.103206	-38.436874	-46.761327	0.794967	continued:5	1636661714138772445311530	-1,0,0,2,-5,0	ok
-1.101202	-38.436874	-47.135899	0.796344	continued:5	577434143145660152	-1,0,-1,-12,0	ok
-1.099198	-38.436874	-47.457628	0.799138	full	102927574630189505	-1,0,-7,0,-1,1	ok
-1.097194	-38.436874	-45.501661	0.798769	continued:5	18491290325114	-1,0,0,-5,0,0	ok
-1.095190	-38.436874	-45.956003	0.796645	continued:5	1144238450080806323430866390043841514	-1,0,0,8,-13	ok
-1.093186	-38.436874	-46.385517	0.794854	continued:5	73735123872931194769431800	-1,0,0,11,5	ok
-1.091182	-38.436874	-46.788666	0.793605	continued:5	1059539841653787464	-1,0,0,12,0	ok
-1.089178	-38.436874	-47.161488	0.794854	continued:5	10296054986065515590	-1,0,-1,-1,-1,-1,0	ok
-1.087174	-38.436874	-47.482355	0.797648	full	958945626531600785	-1,0,-12,0,-3,0	ok
-1.085170	-38.436874	-45.526551	0.797402	continued:5	19410017695581853202	-1,0,0,-13,-1,0	ok
-1.083166	-38.436874	-45.980991	0.795149	continued:5	1948758225075499145	-1,0,0,-13,0	ok
-1.081162	-38.436874	-46.411365	0.793359	continued:5	32786734560553704470	-1,0,0,-13,0,-1	ok
-1.079158	-38.436874	-46.814703	0.792110	continued:5	5970136132349941761432040235	-1,0,-1,-13,0,2	ok
-1.077154	-38.436874	-47.187134	0.793359	continued:5	5188801737924799339940346757667330207364610820	-1,0,-1,0,-1,-3,1	ok
-1.075150	-38.436874	-47.507139	0.796153	full	1007205228071806685	-1,0,12,12	ok
-1.073146	-38.436874	-45.556774	0.795980	continued:5	3154416724818969755	-1,0,-1,2,3	ok
-1.071142	-38.436874	-46.011296	0.793649	continued:5	166715093594104501119402752048088527	-1,0,-1,1,12	ok
-1.069138	-38.436874	-46.442001	0.792066	continued:5	274733014785739160	-1,0,-1,-1,0,-1,0	ok
-1.067134	-38.436874	-46.843002	0.790816	continued:5	13896961319498634995327409377063929000846007051314623833555335622512985	-1,0,-1,-1,1,12	ok
-1.065130	-38.436874	-47.212837	0.791859	continued:5	2670197590085027	-1,0,1,-1,0,1	ok
-1.063126	-38.436874	-47.531980	0.794652	full	128704338728647577	-1,0,-13,-3,0,1	ok
-1.061122	-38.436874	-45.584421	0.794603	continued:5	173525595243437272511818599021017396875816694944189958011747214719151660	-1,0,-1,0,1,-13	ok
-1.059118	-38.436874	-46.038772	0.792350	continued:5	396246677566910	-1,0,-1,0,-1,0,0	ok
-1.057114	-38.436874	-46.467974	0.790560	continued:5	499190183767396583393991089252	-1,0,-1,0,0,0,1	ok
-1.055110	-38.436874	-46.869157	0.789311	continued:5	29068837447221537073850	-1,0,-1,0,4,0	ok
-1.053106	-38.436874	-47.238597	0.790354	continued:5	3810194089002044210	-1,0,-2,-13,-1	ok
-1.051102	-38.436874	-47.556879	0.793147	full	282054503615700464	-1,0,-13,-1,-1,1	ok
-1.049098	-38.436874	-45.614771	0.793220	continued:5	23171694253958628605630867003859378152	-1,0,1,-2,-13,0,0	ok
-1.047094	-38.436874	-46.068673	0.790968	continued:5	205324652428225940015695041743493902	-1,0,1,3,12	ok
-1.045090	-38.436874	-46.496936	0.789177	continued:5	592729417660633652	-1,0,1,-12,0	ok
-1.043086	-38.436874	-46.896734	0.787928	continued:5	24656980926439740301502	-1,0,1,-13,3	ok
-1.041082	-38.436874	-47.264414	0.788843	continued:5	749526680953184938973493483736416875	-1,0,2,-4,-13	ok
-1.039078	-38.436874	-47.581835	0.791636	full	536585853160782959692006113470448320	-1,0,-13,0,-13	ok
-1.037074	-38.436874	-45.645259	0.791783	continued:5	1262898105615099142708417473927859138707152	-1,0,-2,-1,-2,0,-2	ok
-1.035070	-38.436874	-46.099218	0.789452	continued:5	1085378915626804265	-1,0,-2,0,2,-1	ok
-1.033066	-38.436874	-46.527779	0.787868	continued:5	158277510375737207651589120064383389	-1,0,2,-1,12	ok
-1.031062	-38.436874	-46.925215	0.786619	continued:5	714569419730076630823861839019022639	-1,0,2,3,-13	ok
-1.029058	-38.436874	-47.290287	0.787327	continued:5	97387187777	-1,0,4,1,-1,0	ok
-1.027054	-38.436874	-47.606850	0.790121	full	536585854651917769149699503515101284	-1,-1,-13,0,-13	ok
-1.025050	-38.436874	-45.673115	0.790390	continued:5	158332498273736404307510287566890705	-1,0,3,-1,12	ok
-1.023046	-38.436874	-46.126892	0.788138	continued:5	154737630314116732580	-1,0,3,-13,-1,-1	ok
-1.021042	-38.436874	-46.553939	0.786347	continued:5	640603799518485077	-1,0,4,-1,3	ok
-1.019038	-38.436874	-46.951546	0.785098	continued:5	458102749633832214443840	-1,0,-5,0,5	ok
-1.017034	-38.436874	-47.316218	0.785806	continued:5	16628548846321653827	-1,0,11,-13,1	ok
-1.015030	-38.436874	-47.631922	0.788600	full	3286946072816170380	-1,-1,12,-13,0	ok
-1.013026	-38.436874	-45.703780	0.788943	continued:5	5376722647097583752	-1,0,10,-13,-1	ok
-1.011022	-38.436874	-46.157595	0.786612	continued:5	959018512740159452	-1,0,11,12	ok
-1.009018	-38.436874	-46.584918	0.785028	continued:5	1658846514671620925	-1,0,-12,1,3	ok
-1.007014	-38.436874	-46.980147	0.783779	continued:5	150662984069541858990109911463919675	-1,0,-12,0,12	ok
-1.005010	-38.436874	-47.342206	0.784281	continued:5	1007205228071806685	-1,0,12,12	ok
-1.003006	-38.436874	-47.657053	0.787074	full	157535788590909814171499800794405839714867699722908775997138571007206360	-1,-1,-12,-1,-1,-13	ok
-1.001002	-38.436874	-45.259800	0.790077	continued:5	1007205228071806685	-1,0,12,12	ok
-0.998998	-38.436874	-45.738449	0.787284	continued:5	1817842792242048035	-1,0,12,-13	ok
-0.996994	-38.436874	-46.192051	0.784953	continued:5	1817842792242048035	-1,0,12,-13	ok
-0.994990	-38.436874	-46.618536	0.783369	continued:5	77150505119271231650	-1,0,12,-13,-2	ok
-0.992986	-38.436874	-47.012378	0.782120	continued:5	5818334101833001355	-1,0,12,-13,-1	ok
-0.990982	-38.436874	-47.372598	0.782494	continued:5	1859526161051956952	-1,0,-13,-13	ok
-0.988978	-38.436874	-47.686445	0.785287	full	534987848585687550906460695229247184	-1,-1,-3,0,-13	ok
-0.986974	-38.436874	-45.297884	0.788411	continued:5	1859526161051956952	-1,0,-13,-13	ok
-0.984970	-38.436874	-45.776548	0.785618	continued:5	1032083921223735077	-1,0,-13,12	ok
-0.982966	-38.436874	-46.229558	0.783366	continued:5	1032083921223735077	-1,0,-13,12	ok
-0.980962	-38.436874	-46.654067	0.781782	continued:5	10475761490309653202	-1,0,-13,12,1	ok
-0.978958	-38.436874	-47.045536	0.780533	continued:5	1296355270131362522447690	-1,0,-13,-12,4	ok
-0.976954	-38.436874	-47.403067	0.780700	continued:5	63110153051492729959897994365271285	-1,0,-13,4,-12	ok
-0.974950	-38.436874	-47.715918	0.783493	full	1729364236687378266371475978321982152	-1,-1,1,-13,-13	ok
-0.972946	-38.436874	-45.332809	0.786689	continued:5	228486116852924069633570477233355264	-1,0,-13,4,12	ok
-0.970942	-38.436874	-45.812390	0.784024	continued:5	716730959099919406759791435474862514	-1,0,-13,3,-13	ok
-0.968938	-38.436874	-46.264222	0.781693	continued:5	1243761827440739	-1,0,-13,-3,-1,-1	ok
-0.966934	-38.436874	-46.687867	0.780109	continued:5	651180056006478569083353732917412389	-1,0,-13,2,-13	ok
-0.964930	-38.436874	-47.077930	0.778860	continued:5	3088544217670739	-1,0,-13,2,2	ok
-0.962926	-38.436874	-47.433613	0.778899	continued:5	620554811768812567578795285625141589	-1,0,-13,-2,-13	ok
