delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.497996	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.495992	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.493988	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.491984	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.489980	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.487976	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.485972	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.483968	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.481964	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.479960	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.477956	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.475952	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.473948	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.471944	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.469940	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.467936	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.465932	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.463928	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.461924	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.459920	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.457916	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.455912	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.453908	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.451904	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.449900	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.447896	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.445892	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.443888	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.441884	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.439880	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.437876	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.435872	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.433868	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.431864	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.429860	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.427856	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.425852	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.423848	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.421844	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.419840	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.417836	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.415832	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.413828	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.411824	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.409820	-38.987976	-42.446852	0.810601	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.407816	-38.987976	-43.566055	0.810975	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.405812	-38.987976	-44.426648	0.813099	continued:5	3374964376952	-1,0,0,0,0,0,0	ok
-1.403808	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.401804	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.399800	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.397796	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.395792	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.393788	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.391784	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.389780	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.387776	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.385772	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.383768	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.381764	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.379760	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.377756	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.375752	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.373747	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.371743	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.369739	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.367735	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.365731	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.363727	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.361723	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.359719	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.357715	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.355711	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.353707	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.351703	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.349699	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.347695	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.345691	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.343687	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.341683	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.339679	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.337675	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.335671	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.333667	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.331663	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.329659	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.327655	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.325651	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.323647	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.321643	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.319639	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.317635	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.315631	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.313627	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.311623	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.309619	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0]
-1.307615	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0]
-1.305611	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0]
-1.303607	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.301603	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.299599	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.297595	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.295591	-38.987976						error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
