direction	alpha	step_index	iter	s	map_value	first_derivative	second_derivative	raw_step	damping	accepted	sciml_first_derivative	first_derivative_mismatch
decreasing	0.377488744372	65	5	4.813306812775	1.133525522962	-8.931676204659e-12	6.827061554547e-01	0.000000000000e+00	1.000000	true	-8.929716988348e-12	1.959216310994e-15
decreasing	0.375737868934	70	1	5.479242497147	1.205698730096	1.960737957658e-01	1.518246609627e-01	-2.467764719901e-01	0.500000	true	1.960737957658e-01	7.825893135660e-16
decreasing	0.375737868934	70	2	4.916818172473	1.133623046787	1.863174019279e-02	6.287886704129e-01	-6.661468423675e-03	1.000000	true	1.863174019279e-02	6.371269074280e-15
decreasing	0.375737868934	70	3	4.887320401419	1.133355835480	-8.214576768598e-04	6.912616197682e-01	2.688005474840e-04	1.000000	true	-8.214576768639e-04	4.064271273064e-15
decreasing	0.375737868934	70	4	4.888508963723	1.133355346769	-1.422905861238e-06	6.886169839662e-01	4.672833713961e-07	1.000000	true	-1.422905860091e-06	1.146894749283e-15
decreasing	0.375737868934	70	5	4.888511030048	1.133355346768	-4.290338480544e-12	6.886123956967e-01	0.000000000000e+00	1.000000	true	-4.290360958073e-12	2.247752846115e-17
decreasing	0.373986993497	75	1	5.559370016440	1.205851632607	1.971157575310e-01	1.519974355147e-01	-2.462810500020e-01	0.500000	true	1.971157575310e-01	1.412598348925e-16
decreasing	0.373986993497	75	2	4.993844354676	1.133309848758	1.650788614241e-02	6.423170938424e-01	-5.735593817721e-03	1.000000	true	1.650788614241e-02	3.931030845910e-15
decreasing	0.373986993497	75	3	4.968242690688	1.133103653068	-6.369966096680e-04	6.978881073151e-01	2.047669313001e-04	1.000000	true	-6.369966096714e-04	3.436828961445e-15
decreasing	0.373986993497	75	4	4.969155565380	1.133103362072	-8.573606140602e-07	6.958185147791e-01	2.763734435965e-07	1.000000	true	-8.573606170932e-07	3.032927471650e-15
decreasing	0.373986993497	75	5	4.969156797541	1.133103362071	-1.564058840094e-12	6.958157257870e-01	0.000000000000e+00	1.000000	true	-1.561593987818e-12	2.464852275579e-15
decreasing	0.372236118059	80	1	5.647742283796	1.206261705839	1.986763042554e-01	1.517323903099e-01	-2.468691432393e-01	0.500000	true	1.986763042554e-01	4.695035237597e-15
decreasing	0.372236118059	80	2	5.076294376000	1.132810171639	1.350242360023e-02	6.606272099773e-01	-4.526665988755e-03	1.000000	true	1.350242360024e-02	7.682460852685e-15
decreasing	0.372236118059	80	3	5.055917136399	1.132675286945	-4.186686178825e-04	7.062699634344e-01	1.318242056518e-04	1.000000	true	-4.186686178829e-04	3.626967203303e-16
decreasing	0.372236118059	80	4	5.056509976896	1.132675162773	-3.710790791485e-07	7.048943666032e-01	1.170542059251e-07	1.000000	true	-3.710790763719e-07	2.776622429419e-15
decreasing	0.372236118059	80	5	5.056510503328	1.132675162773	-2.902691066058e-13	7.048931463807e-01	0.000000000000e+00	1.000000	true	-2.932477018038e-13	2.978595198090e-15
decreasing	0.370485242621	85	1	5.753367432918	1.235173784063	2.216945478039e-01	1.074858657089e-01	-3.645926218218e-01	0.500000	true	2.216945478039e-01	4.165735428978e-16
decreasing	0.370485242621	85	2	4.912081019174	1.122993699722	-4.573967338371e-02	8.604523255740e-01	1.205757026156e-02	1.000000	true	-4.573967338372e-02	1.041309262174e-14
decreasing	0.370485242621	85	3	4.965673308743	1.121706805381	-3.557723504074e-03	7.180387424719e-01	1.112300090551e-03	1.000000	true	-3.557723504076e-03	1.263454782517e-15
decreasing	0.370485242621	85	4	4.970631798451	1.121697942635	-2.686677245790e-05	7.061635539451e-01	8.532495490520e-06	1.000000	true	-2.686677246638e-05	8.483778042277e-15
decreasing	0.370485242621	85	5	4.970669844774	1.121697942124	-1.563259517747e-09	7.060732720405e-01	4.965281269421e-10	1.000000	true	-1.563259203366e-09	3.143813237632e-16
decreasing	0.370485242621	85	6	4.970669846988	1.121697942124	-5.369257728540e-15	7.060732667871e-01	0.000000000000e+00	1.000000	true	1.346389746754e-16	5.503896703215e-15
decreasing	0.368734367184	90	1	5.841096093505	1.235680955288	2.231217426166e-01	1.071803782783e-01	-3.655369137207e-01	0.500000	true	2.231217426166e-01	3.766837685544e-15
decreasing	0.368734367184	90	2	4.991057641822	1.122929519016	-5.376221761297e-02	8.987845976819e-01	1.346807569684e-02	1.000000	true	-5.376221761297e-02	6.652937152433e-15
decreasing	0.368734367184	90	3	5.051416211573	1.121214943966	-4.734107137826e-03	7.314593087331e-01	1.440753383412e-03	1.000000	true	-4.734107137826e-03	2.192007415526e-16
decreasing	0.368734367184	90	4	5.057894576344	1.121199511909	-4.728651930032e-05	7.155194539343e-01	1.469277595998e-05	1.000000	true	-4.728651930316e-05	2.835111244285e-15
decreasing	0.368734367184	90	5	5.057960663971	1.121199510346	-4.844659008774e-09	7.153588236550e-01	1.505641432267e-09	1.000000	true	-4.844662206390e-09	3.197616072515e-15
decreasing	0.368734367184	90	6	5.057960670743	1.121199510346	4.553272030926e-15	7.153588071964e-01	0.000000000000e+00	1.000000	true	-6.643081242593e-15	1.119635327352e-14
decreasing	0.366983491746	95	1	5.945965881741	1.248642736784	2.309645035224e-01	9.525077761051e-02	-4.129941447574e-01	0.500000	true	2.309645035224e-01	1.365904318434e-16
decreasing	0.366983491746	95	2	4.981547491706	1.121981706755	-9.514533848695e-02	1.050337103724e+00	2.047921885055e-02	1.000000	true	-9.514533848695e-02	1.852910188600e-15
decreasing	0.366983491746	95	3	5.073383585984	1.117245064193	-1.237265856524e-02	7.655723196107e-01	3.593273187815e-03	1.000000	true	-1.237265856524e-02	2.387498458844e-16
decreasing	0.366983491746	95	4	5.089583598809	1.117143232307	-3.118395689863e-04	7.238414748180e-01	9.548497020862e-05	1.000000	true	-3.118395689840e-04	2.317038781443e-15
decreasing	0.366983491746	95	5	5.090014438127	1.117143165102	-2.118839703265e-07	7.227662793504e-01	6.496968028374e-08	1.000000	true	-2.118839709125e-07	5.860153482095e-16
decreasing	0.366983491746	95	6	5.090014731284	1.117143165102	-9.904203257767e-14	7.227655483574e-01	0.000000000000e+00	1.000000	true	-9.531772845414e-14	3.724304123530e-15
decreasing	0.365232616308	100	1	6.031693172021	1.392782961779	2.711381608474e-01	3.743060140462e-02	-9.214365868515e-01	0.250000	true	2.711381608474e-01	4.520543047453e-16
decreasing	0.365232616308	100	2	4.953257155986	1.131297552061	1.993035947825e-01	1.267730287373e-01	-3.048197699201e-01	0.500000	true	1.993035947825e-01	1.047572494112e-15
decreasing	0.365232616308	100	3	4.298081665315	1.048782522804	-9.716959700467e-03	7.841641596286e-01	2.992833652402e-03	1.000000	true	-9.716959700471e-03	4.346051512821e-15
decreasing	0.365232616308	100	4	4.310499997282	1.048721304861	-2.227368825717e-04	7.453109580000e-01	7.197403744401e-05	1.000000	true	-2.227368825617e-04	1.002460734352e-14
decreasing	0.365232616308	100	5	4.310798863765	1.048721271565	-1.237019547208e-07	7.444058716769e-01	4.001823268806e-08	1.000000	true	-1.237019565935e-07	1.872699979168e-15
decreasing	0.365232616308	100	6	4.310799029941	1.048721271565	-3.426397319395e-14	7.444053688161e-01	0.000000000000e+00	1.000000	true	-3.837517359942e-14	4.111200405468e-15
decreasing	0.363481740870	105	1	6.085723157428	1.392793545441	2.711549726253e-01	3.734373708261e-02	-9.217797446717e-01	0.250000	true	2.711549726253e-01	4.050388144027e-16
decreasing	0.363481740870	105	2	5.001846885215	1.130159300347	1.987041020771e-01	1.280293826868e-01	-3.003762697283e-01	0.500000	true	1.987041020771e-01	3.623830645610e-15
decreasing	0.363481740870	105	3	4.352617566365	1.048706193489	-9.539191592855e-03	7.845738758802e-01	2.917960927871e-03	1.000000	true	-9.539191592854e-03	1.503326893396e-15
decreasing	0.363481740870	105	4	4.364801522496	1.048647242853	-2.151572747170e-04	7.463651881236e-01	6.899327421771e-05	1.000000	true	-2.151572747150e-04	1.994362309248e-15
decreasing	0.363481740870	105	5	4.365089810236	1.048647211828	-1.155798946938e-07	7.454896263500e-01	3.710343432713e-08	1.000000	true	-1.155798974028e-07	2.708985683422e-15
decreasing	0.363481740870	105	6	4.365089965275	1.048647211828	-3.970924225853e-14	7.454891558274e-01	0.000000000000e+00	1.000000	true	-3.706367717472e-14	2.645565083813e-15
decreasing	0.361730865433	110	1	6.141346260681	1.392807831764	2.712127168124e-01	3.725051637302e-02	-9.222818405472e-01	0.250000	true	2.712127168124e-01	8.960008739442e-16
decreasing	0.361730865433	110	2	5.051721569380	1.128920539767	1.980949372558e-01	1.294205855971e-01	-2.957045152883e-01	0.500000	true	1.980949372558e-01	4.939585724330e-16
decreasing	0.361730865433	110	3	4.408955350932	1.048591667921	-9.340056602243e-03	7.853640319531e-01	2.835742416463e-03	1.000000	true	-9.340056602249e-03	6.523332945103e-15
decreasing	0.361730865433	110	4	4.420872099787	1.048535228126	-2.067591673255e-04	7.478678937250e-01	6.574602403418e-05	1.000000	true	-2.067591673224e-04	3.014292495058e-15
decreasing	0.361730865433	110	5	4.421148577581	1.048535199535	-1.068699750453e-07	7.470248585544e-01	3.401912275385e-08	1.000000	true	-1.068699742756e-07	7.696812317837e-16
decreasing	0.361730865433	110	6	4.421148720642	1.048535199535	-2.600696973835e-14	7.470244226438e-01	0.000000000000e+00	1.000000	true	-2.251067033977e-14	3.496299398583e-15
decreasing	0.359979989995	115	1	6.198701430545	1.392826944845	2.713154952778e-01	3.715036497879e-02	-9.229602114189e-01	0.250000	true	2.713154952778e-01	8.918459947566e-16
decreasing	0.359979989995	115	2	5.102986547428	1.127571148506	1.974731839980e-01	1.309667077050e-01	-2.907784218591e-01	0.500000	true	1.974731839980e-01	4.914711373564e-16
decreasing	0.359979989995	115	3	4.467262194098	1.048435814791	-9.109739194676e-03	7.865365018178e-01	2.743466733419e-03	1.000000	true	-9.109739194683e-03	7.513122023240e-15
decreasing	0.359979989995	115	4	4.478866847772	1.048382224578	-1.971796033333e-04	7.498601433122e-01	6.212700182966e-05	1.000000	true	-1.971796033353e-04	1.993367752486e-15
decreasing	0.359979989995	115	5	4.479129814524	1.048382198645	-9.731515884636e-08	7.490541563270e-01	3.069307945607e-08	1.000000	true	-9.731515755927e-08	1.287086866390e-15
decreasing	0.359979989995	115	6	4.479129944441	1.048382198644	-2.591068138412e-14	7.490537584032e-01	0.000000000000e+00	1.000000	true	-1.526652596196e-14	1.064415542216e-14
decreasing	0.358229114557	120	1	6.257954518201	1.392852496359	2.714682920454e-01	3.704255996698e-02	-9.238363185183e-01	0.250000	true	2.714682920454e-01	1.153897882964e-15
decreasing	0.358229114557	120	2	5.155766582907	1.126098987742	1.968352091640e-01	1.326925815267e-01	-2.855666916170e-01	0.500000	true	1.968352091640e-01	1.564636958198e-15
decreasing	0.358229114557	120	3	4.527736993345	1.048234913957	-8.836356616248e-03	7.880935402443e-01	2.637928038634e-03	1.000000	true	-8.836356616257e-03	9.288933956896e-15
decreasing	0.358229114557	120	4	4.538970171666	1.048184614373	-1.860188305311e-04	7.523923293479e-01	5.802507607631e-05	1.000000	true	-1.860188305264e-04	4.701514424008e-15
decreasing	0.358229114557	120	5	4.539217418246	1.048184591369	-8.671031106243e-08	7.516296108358e-01	2.707362321719e-08	1.000000	true	-8.671031460351e-08	3.541083229413e-15
decreasing	0.358229114557	120	6	4.539217533609	1.048184591369	-2.131591422214e-14	7.516292551859e-01	0.000000000000e+00	1.000000	true	-2.035107229227e-14	9.648419298671e-16
decreasing	0.356478239120	125	1	6.319307387377	1.392886888807	2.716772966554e-01	3.692616044175e-02	-9.249375047938e-01	0.250000	true	2.716772966554e-01	3.091530456038e-16
decreasing	0.356478239120	125	2	5.210212016868	1.124489222571	1.961764354774e-01	1.346294480884e-01	-2.800311974110e-01	0.500000	true	1.961764354774e-01	7.295814625448e-16
decreasing	0.356478239120	125	3	4.590620286150	1.047984427383	-8.505396071127e-03	7.900384089995e-01	2.515302380383e-03	1.000000	true	-8.505396071128e-03	1.083304840005e-15
decreasing	0.356478239120	125	4	4.601405052269	1.047937965447	-1.728486179982e-04	7.555275192350e-01	5.332749605453e-05	1.000000	true	-1.728486179956e-04	2.634098126510e-15
decreasing	0.356478239120	125	5	4.601633839519	1.047937945669	-7.494694426689e-08	7.548161469570e-01	2.314337692255e-08	1.000000	true	-7.494694230292e-08	1.963969578089e-15
decreasing	0.356478239120	125	6	4.601633938811	1.047937945669	-2.045854444858e-14	7.548158384115e-01	0.000000000000e+00	1.000000	true	-1.906725429804e-14	1.391290150540e-15
decreasing	0.354727363682	130	1	6.383011838671	1.392933885488	2.719504122148e-01	3.679988742487e-02	-9.262999465573e-01	0.250000	true	2.719504122148e-01	7.031004687955e-16
decreasing	0.354727363682	130	2	5.266507858550	1.122723291850	1.954910260491e-01	1.368173979106e-01	-2.741246443607e-01	0.500000	true	1.954910260491e-01	7.256715896179e-16
decreasing	0.354727363682	130	3	4.656208765458	1.047678620888	-8.098970457771e-03	7.923768537357e-01	2.370984694049e-03	1.000000	true	-8.098970457774e-03	2.627217822709e-15
decreasing	0.354727363682	130	4	4.666446727160	1.047636646031	-1.572338439422e-04	7.593466379521e-01	4.792834594089e-05	1.000000	true	-1.572338439429e-04	7.556605031956e-16
decreasing	0.354727363682	130	5	4.666653798699	1.047636629748	-6.207794185985e-08	7.586966340888e-01	1.893809840677e-08	1.000000	true	-6.207793190392e-08	9.955937547164e-15
decreasing	0.354727363682	130	6	4.666653880520	1.047636629748	2.873338679391e-15	7.586963773867e-01	0.000000000000e+00	1.000000	true	4.879895979425e-15	2.006557300034e-15
decreasing	0.352976488244	135	1	6.449392130519	1.392999778742	2.722981065986e-01	3.666189720502e-02	-9.279740333449e-01	0.250000	true	2.722981065986e-01	1.049209175350e-15
decreasing	0.352976488244	135	2	5.324887771364	1.120777263021	1.947714523676e-01	1.393091147708e-01	-2.677871004131e-01	0.500000	true	1.947714523676e-01	6.014022012381e-16
decreasing	0.352976488244	135	3	4.724877283596	1.047309885366	-7.594857097115e-03	7.951205816480e-01	2.199381444987e-03	1.000000	true	-7.594857097115e-03	5.267189272761e-17
decreasing	0.352976488244	135	4	4.734443616246	1.047273131749	-1.387792695755e-04	7.639569254676e-01	4.174453108486e-05	1.000000	true	-1.387792695604e-04	1.508169652281e-14
decreasing	0.352976488244	135	5	4.734625279974	1.047273119141	-4.840233429801e-08	7.633801700714e-01	1.456976790195e-08	1.000000	true	-4.840233677935e-08	2.481334144226e-15
decreasing	0.352976488244	135	6	4.734625343380	1.047273119141	-4.254644166425e-15	7.633799688654e-01	0.000000000000e+00	1.000000	true	-1.220337545363e-14	7.948731287200e-15
decreasing	0.351225612806	140	1	6.518884242850	1.393096081211	2.727349688692e-01	3.650930129261e-02	-9.300353332021e-01	0.250000	true	2.727349688692e-01	3.043838705255e-16
decreasing	0.351225612806	140	2	5.385656576252	1.118619028833	1.940079538235e-01	1.421758097655e-01	-2.609408008957e-01	0.500000	true	1.940079538235e-01	2.463758471349e-15
decreasing	0.351225612806	140	3	4.797113330395	1.046867373655	-6.965403691172e-03	7.982959102066e-01	1.993689609198e-03	1.000000	true	-6.965403691173e-03	1.660089661003e-15
decreasing	0.351225612806	140	4	4.805850588129	1.046836615415	-1.172259760699e-04	7.695067385476e-01	3.474586961328e-05	1.000000	true	-1.172259760647e-04	5.244067073937e-15
decreasing	0.351225612806	140	5	4.806002930866	1.046836606484	-3.456000938238e-08	7.690165022135e-01	1.024981868694e-08	1.000000	true	-3.456002009771e-08	1.071533119025e-14
decreasing	0.351225612806	140	6	4.806002975807	1.046836606484	-1.168824332560e-14	7.690163576541e-01	0.000000000000e+00	1.000000	true	3.043965914855e-15	1.473220924046e-14
decreasing	0.349474737369	145	1	6.592111916465	1.393246859265	2.732829408417e-01	3.633696549749e-02	-9.326108856074e-01	0.250000	true	2.732829408417e-01	3.891709847423e-16
decreasing	0.349474737369	145	2	5.449227828545	1.116203123113	1.931881779102e-01	1.455167170841e-01	-2.534829352607e-01	0.500000	true	1.931881779102e-01	3.662127597048e-15
decreasing	0.349474737369	145	3	4.873571280164	1.046333783225	-6.177128244519e-03	8.019679762282e-01	1.745899584667e-03	1.000000	true	-6.177128244523e-03	3.419758843628e-15
decreasing	0.349474737369	145	4	4.881282882320	1.046309735816	-9.265452761381e-05	7.762140483353e-01	2.701428477531e-05	1.000000	true	-9.265452761662e-05	2.816217976240e-15
decreasing	0.349474737369	145	5	4.881402251748	1.046309730285	-2.160175989103e-08	7.758236863340e-01	6.301207870001e-09	1.000000	true	-2.160176675890e-08	6.867873223527e-15
decreasing	0.349474737369	145	6	4.881402279591	1.046309730285	-1.520420226518e-15	7.758235953088e-01	0.000000000000e+00	1.000000	true	-8.275449899515e-15	6.755029672997e-15
decreasing	0.347723861931	150	1	6.670059491800	1.393514862052	2.739795601944e-01	3.613359082129e-02	-9.359610975937e-01	0.250000	true	2.739795601944e-01	8.167684941262e-16
decreasing	0.347723861931	150	2	5.516182926664	1.113460207372	1.922993491935e-01	1.494717741773e-01	-2.452823544154e-01	0.500000	true	1.922993491935e-01	8.272350907673e-16
decreasing	0.347723861931	150	3	4.955140020215	1.045675538986	-5.196913044028e-03	8.063255247925e-01	1.448637147414e-03	1.000000	true	-5.196913044032e-03	4.944631334681e-15
decreasing	0.347723861931	150	4	4.961591493008	1.045658638265	-6.596747397007e-05	7.844293420012e-01	1.887727083675e-05	1.000000	true	-6.596747396546e-05	4.616052178404e-15
decreasing	0.347723861931	150	5	4.961675590209	1.045658635491	-1.095331240443e-08	7.841489280769e-01	3.135470677865e-09	1.000000	true	-1.095331029924e-08	2.105184573522e-15
decreasing	0.347723861931	150	6	4.961675604178	1.045658635491	6.528964278435e-15	7.841488815111e-01	0.000000000000e+00	1.000000	true	-1.431187482098e-15	7.960151760534e-15
decreasing	0.345972986493	155	1	6.754594802733	1.394160657918	2.749098850348e-01	3.586001538848e-02	-9.409102942391e-01	0.250000	true	2.749098850348e-01	1.025231215419e-15
decreasing	0.345972986493	155	2	5.587232549161	1.110277974413	1.913590811194e-01	1.541866273713e-01	-2.362842049604e-01	0.500000	true	1.913590811194e-01	4.767359450388e-15
decreasing	0.345972986493	155	3	5.042677390181	1.044793003462	-4.067654634194e-03	8.121652743955e-01	1.115718906364e-03	1.000000	true	-4.067654634188e-03	6.094268993783e-15
decreasing	0.345972986493	155	4	5.047689530909	1.044782744039	-4.067779805484e-05	7.948030852225e-01	1.139000147448e-05	1.000000	true	-4.067779805807e-05	3.228661617292e-15
