delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-2.000000	-39.899900	-43.740733	0.952208	continued:5	37382954118278832773895244218236686338908646550437400502358118064530753024550062640906067170928616739335301863382037085201145976272239453658981262846128190508219395966448887917209180943430756816343660564752246587817144249698118611074911061187626140754429306578884898095116510555810942627764467245810598277119141113742608011841983463944410469867424643313675310062597234983157066538572943899435	0	0,0,0,0,0,0,0,0,0,0,0,0		ok
-1.995996	-39.899900	-43.754310	0.951834	continued:5	37382954118278832773895244218236686338908646550437400502358118064530753024550062640906067170928616739335301863382037085201145976272239453658981262846128190508219395966448887917209180943430756816343660564752246587817144249698118611074911061187626140754429306578884898095116510555810942627764467245810598277119141113742608011841983463944410469867424643313675310062597234983157066538572943899435	0	0,0,0,0,0,0,0,0,0,0,0,0		ok
-1.991992	-39.899900	-43.768471	0.949375	continued:5	37382954118278832773895244218236686338908646550437400502358118064530753024550062640906067170928616739335301863382037085201145976272239453658981262846128190508219395966448887917209180943430756816343660564752246587817144249698118611074911061187626140754429306578884898095116510555810942627764467245810598277119141113742608011841983463944410469867424643313675310062597234983157066538572943899435	0	0,0,0,0,0,0,0,0,0,0,0,0		ok
-1.987988	-39.899900	-43.807192	0.946581	continued:5	37382954118278832773895244218236686338908646550437400502358118064530753024550062640906067170928616739335301863382037085201145976272239453658981262846128190508219395966448887917209180943430756816343660564752246587817144249698118611074911061187626140754429306578884898095116510555810942627764467245810598277119141113742608011841983463944410469867424643313675310062597234983157066538572943899435	0	0,0,0,0,0,0,0,0,0,0,0,0		ok
-1.983984	-39.899900	-43.874617	0.943788	continued:5	37382954118278832773895244218236686338908646550437400502358118064530753024550062640906067170928616739335301863382037085201145976272239453658981262846128190508219395966448887917209180943430756816343660564752246587817144249698118611074911061187626140754429306578884898095116510555810942627764467245810598277119141113742608011841983463944410469867424643313675310062597234983157066538572943899435	0	0,0,0,0,0,0,0,0,0,0,0,0		ok
-1.979980	-39.899900	-43.970934	0.940995	continued:5	37382954118278832773895244218236686338908646550437400502358118064530753024550062640906067170928616739335301863382037085201145976272239453658981262846128190508219395966448887917209180943430756816343660564752246587817144249698118611074911061187626140754429306578884898095116510555810942627764467245810598277119141113742608011841983463944410469867424643313675310062597234983157066538572943899435	0	0,0,0,0,0,0,0,0,0,0,0,0		ok
-1.975976	-39.899900	-44.096231	0.938201	full	0	0			ok
-1.971972	-39.899900	-40.661985	0.957808	continued:5	0	0			ok
-1.967968	-39.899900	-41.093219	0.956559	continued:5	0	0			ok
-1.963964	-39.899900	-41.347376	0.954769	continued:5	0	0			ok
-1.959960	-39.899900	-41.537594	0.952979	continued:5	0	0			ok
-1.955956	-39.899900	-41.696068	0.951061	continued:5	0	0			ok
-1.951952	-39.899900	-41.839587	0.949271	continued:5	0	0			ok
-1.947948	-39.899900	-41.973870	0.947353	continued:5	0	0			ok
-1.943944	-39.899900	-42.105796	0.945769	continued:5	0	0			ok
-1.939940	-39.899900	-42.233534	0.943979	continued:5	0	0			ok
-1.935936	-39.899900	-42.362940	0.942188	continued:5	0	0			ok
-1.931932	-39.899900	-42.495697	0.940605	continued:5	0	0			ok
-1.927928	-39.899900	-42.630384	0.939021	continued:5	0	0			ok
-1.923924	-39.899900	-42.768573	0.937565	continued:5	0	0			ok
-1.919920	-39.899900	-42.909920	0.936110	continued:5	0	0			ok
-1.915916	-39.899900	-43.055783	0.934860	continued:5	0	0			ok
-1.911912	-39.899900	-43.204744	0.933611	continued:5	0	0			ok
-1.907908	-39.899900	-43.358115	0.932362	continued:5	0	0			ok
-1.903904	-39.899900	-43.517053	0.931319	continued:5	0	0			ok
-1.899900	-39.899900	-43.680133	0.930404	continued:5	0	0			ok
-1.895896	-39.899900	-43.846955	0.929696	continued:5	0	0			ok
-1.891892	-39.899900	-44.016180	0.928988	continued:5	0	0			ok
-1.887888	-39.899900	-44.188799	0.928614	continued:5	0	0			ok
-1.883884	-39.899900	-44.361948	0.928113	full	0	0			ok
-1.879880	-39.899900	-40.583090	0.946414	continued:5	0	0			ok
-1.875876	-39.899900	-41.155776	0.945037	continued:5	0	0			ok
-1.871872	-39.899900	-41.477589	0.943119	continued:5	0	0			ok
-1.867868	-39.899900	-41.715725	0.941201	continued:5	0	0			ok
