time	time_seconds	lambda1_nat_per_timeunit	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
350000	350	0.000239907013618	0.346112658821	0.34039880735	37	345208.438998	345.208438998	23
360000	360	0.000246230163986	0.355235036499	0.336656705699	38	351827.718208	351.827718208	23
370000	370	0.000241097126137	0.34782962825	0.329271083106	39	362455.9349	362.4559349	23
380000	380	0.00024091347274	0.347564672405	0.332995115866	41	379447.990273	379.447990273	24
390000	390	0.000240315129382	0.34670144541	0.34315298872	42	386227.628878	386.227628878	25
400000	400	0.000239505982218	0.345534092809	0.337556466406	43	395262.68554	395.26268554	25
410000	410	0.000249493653059	0.359943256001	0.332619683518	44	403740.456856	403.740456856	25
420000	420	0.000242173242065	0.349382135363	0.340533784306	45	412719.404669	412.719404669	26
430000	430	0.000245262907523	0.353839580398	0.336037200847	46	420810.882502	420.810882502	26
440000	440	0.000244320581867	0.352480091846	0.350543703198	48	439540.564364	439.540564364	28
450000	450	0.000243275432518	0.350972260063	0.345711239299	49	448198.900651	448.198900651	28
460000	460	0.000241142507682	0.347895099981	0.34152375629	50	456190.542801	456.190542801	28
470000	470	0.000242495276757	0.349846733217	0.348613087517	51	465348.819462	465.348819462	29
480000	480	0.0002495110839	0.359968403389	0.343321987314	52	474979.961263	474.979961263	29
490000	490	0.000246686950688	0.35589404041	0.350022076787	53	484401.137588	484.401137588	30
500000	500	0.000245572672091	0.354286476203	0.357596144484	54	492382.709968	492.382709968	31
510000	510	0.00024408013427	0.352133199291	0.349123937149	56	509178.670664	509.178670664	31
520000	520	0.000244434036478	0.352643772251	0.344700733037	57	518097.201757	518.097201757	31
530000	530	0.000239063933536	0.344896351368	0.352416055758	58	525474.459722	525.474459722	32
540000	540	0.000238184740687	0.343627944205	0.348163987931	59	534244.27086	534.24427086	32
550000	550	0.000235160081015	0.339264282695	0.34083725343	60	548064.435504	548.064435504	32
560000	560	0.000241786859146	0.348824702642	0.34083725343	60	548064.435504	548.064435504	32
570000	570	0.00024380775589	0.351740240352	0.345118849622	61	560526.353767	560.526353767	33
580000	580	0.000237847329632	0.343141162949	0.348496722794	62	574263.658407	574.263658407	34
590000	590	0.000238441637022	0.343998567273	0.345582960708	63	581467.502082	581.467502082	34
600000	600	0.000239781410224	0.345931451427	0.347786740353	65	599475.569787	599.475569787	35
610000	610	0.000238363832759	0.343886319449	0.354644555906	66	607000.900795	607.000900795	36
620000	620	0.000238746190454	0.344437944999	0.351108423152	67	615418.113661	615.418113661	36
630000	630	0.000232681037288	0.335687778604	0.344394090508	68	629703.658888	629.703658888	36
640000	640	0.000231953715504	0.334638475073	0.340825522165	69	638597.750203	638.597750203	36
650000	650	0.000230807589993	0.332984965482	0.347142768149	70	646683.6252	646.6836252	37
660000	660	0.000233657215851	0.337096106576	0.341827150305	71	659014.849243	659.014849243	37
670000	670	0.000237210539077	0.342222468373	0.346907974022	72	669191.86953	669.19186953	38
680000	680	0.000236927951527	0.341814780716	0.346907974022	72	669191.86953	669.19186953	38
690000	690	0.000244882415985	0.353290647143	0.341589515648	73	681882.480506	681.882480506	38
700000	700	0.00023699592949	0.341912852186	0.344863799939	75	697743.737664	697.743737664	39
710000	710	0.000236555519873	0.341277475416	0.351547537752	76	704281.935784	704.281935784	40
720000	720	0.00023532811034	0.339506697769	0.348709913277	77	712248.472404	712.248472404	40
730000	730	0.000236712939313	0.341504583661	0.351569668419	79	728570.67736	728.57067736	41
740000	740	0.000240808780159	0.347413632938	0.351569668419	79	728570.67736	728.57067736	41
750000	750	0.000239155684363	0.34502871983	0.352920890543	81	747901.272288	747.901272288	42
760000	760	0.00023765294004	0.342860718048	0.350026663259	82	756275.492823	756.275492823	42
770000	770	0.000233289419706	0.336565488902	0.350026663259	82	756275.492823	756.275492823	42
780000	780	0.0002333187575	0.336607814392	0.341889745118	84	778656.482254	778.656482254	42
790000	790	0.000234565471122	0.338406441952	0.348038725382	85	785291.046343	785.291046343	43
800000	800	0.000233369035075	0.336680349599	0.348038725382	85	785291.046343	785.291046343	43
810000	810	0.000233177002804	0.336403305595	0.347802419064	87	808449.382103	808.449382103	44
820000	820	0.00023413333593	0.337783002653	0.345558884615	88	815863.227256	815.863227256	44
830000	830	0.000237238179416	0.342262344953	0.343598966831	89	822671.114038	822.671114038	44
840000	840	0.000242728874576	0.350183743632	0.3487030718	90	831193.01919	831.19301919	45
850000	850	0.000234137758254	0.337789382718	0.343780750816	91	845222.643524	845.222643524	45
860000	860	0.000239311220293	0.345253110746	0.349570622433	92	851835.122601	851.835122601	46
870000	870	0.000237580331586	0.342755966192	0.345205748221	93	864729.024382	864.729024382	46
880000	880	0.000244213448062	0.352325530438	0.350303952232	94	872798.742207	872.798742207	47
890000	890	0.000239558351799	0.345609646143	0.348223258752	95	880135.49485	880.13549485	47
900000	900	0.000236227367426	0.340804051507	0.351593129759	96	892354.484445	892.354484445	48
910000	910	0.000236585399245	0.341320582237	0.346918244615	98	908610.148104	908.610148104	48
920000	920	0.000237702064206	0.342931589239	0.352034269422	99	916156.458128	916.156458128	49
930000	930	0.000239042465698	0.344865379825	0.352034269422	99	916156.458128	916.156458128	49
940000	940	0.000239521973061	0.345557162719	0.352028559472	101	939059.053858	939.059053858	50
950000	950	0.000237402114878	0.342498853832	0.349713947272	102	947360.91968	947.36091968	50
960000	960	0.000238973230285	0.344765494238	0.349713947272	102	947360.91968	947.36091968	50
970000	970	0.000237018846572	0.341945914546	0.349971951072	104	969769.699638	969.769699638	51
980000	980	0.000238300359188	0.343794746443	0.349971951072	104	969769.699638	969.769699638	51
990000	990	0.000239146830515	0.345015946428	0.353819982771	105	980107.684931	980.107684931	52
1000000	1000	0.000235258717383	0.339406584894	0.349496639025	106	994303.2309	994.3032309	52
1010000	1010	0.000233926406588	0.337484466717	0.347435379825	107	1002283.33536	1002.28333536	52
1020000	1020	0.000234098031851	0.337732069633	0.349791252	109	1018830.18111	1018.83018111	53
1030000	1030	0.000232275360591	0.335102510846	0.347525885133	110	1027530.83948	1027.53083948	53
1040000	1040	0.00023296807464	0.336101885968	0.352046223553	111	1035529.61307	1035.52961307	54
1050000	1050	0.000234421325202	0.338198483347	0.349600913872	112	1044818.76754	1044.81876754	54
1060000	1060	0.000233438631716	0.336780756329	0.345674096972	113	1058726.39166	1058.72639166	54
1070000	1070	0.000232097992886	0.334846623337	0.350350796108	114	1065985.80732	1065.98580732	55
1080000	1080	0.000232777722584	0.335827266002	0.348159539174	115	1074733.25554	1074.73325554	55
1090000	1090	0.000231966347509	0.334656699205	0.344638546579	116	1087743.45774	1087.74345774	55
1100000	1100	0.000231161886425	0.333496107188	0.348325492302	117	1097832.68344	1097.83268344	56
1110000	1110	0.000232414880269	0.335303795193	0.346221746434	118	1106536.48105	1106.53648105	56
1120000	1120	0.000232890107846	0.335989403661	0.350512804183	119	1114535.8618	1114.5358618	57
1130000	1130	0.00023361468641	0.337034749562	0.348235703941	120	1123844.5876	1123.8445876	57
1140000	1140	0.00023065510414	0.332764974899	0.344334140949	121	1138591.92586	1138.59192586	57
1150000	1150	0.000233805926055	0.33731065005	0.347512800812	122	1149991.22421	1149.99122421	58
1160000	1160	0.000236559006433	0.341282505459	0.347512800812	122	1149991.22421	1149.99122421	58
1170000	1170	0.000238187416456	0.343631804523	0.344491283694	123	1162098.29003	1162.09829003	58
1180000	1180	0.000236114393511	0.340641064601	0.347263686699	124	1174717.98131	1174.71798131	59
1190000	1190	0.000234196184272	0.337873673644	0.345352346675	125	1183244.80495	1183.24480495	59
1200000	1200	0.000235176775929	0.339288368365	0.347710403892	127	1199183.92327	1199.18392327	60
1210000	1210	0.000233903824197	0.337451887214	0.345995463212	128	1207135.63569	1207.13563569	60
1220000	1220	0.000234271839489	0.337982821051	0.344070478548	129	1215890.56005	1215.89056005	60
1230000	1230	0.000232587753766	0.33555319893	0.346431430778	130	1229724.50386	1229.72450386	61
1240000	1240	0.000234043183128	0.337652939653	0.346431430778	130	1229724.50386	1229.72450386	61
1250000	1250	0.000233495693322	0.336863078825	0.347515454121	132	1249994.93772	1249.99493772	62
1260000	1260	0.000235031803752	0.339079217724	0.347515454121	132	1249994.93772	1249.99493772	62
1270000	1270	0.000232998980252	0.336146473341	0.344375679195	133	1263384.40667	1263.38440667	62
1280000	1280	0.000236004026939	0.340481839295	0.348165485099	134	1271786.40569	1271.78640569	63
1290000	1290	0.000232855754031	0.335939841583	0.344824283767	135	1286099.6026	1286.0996026	63
1300000	1300	0.000232573148987	0.335532128688	0.34863805416	136	1294219.77482	1294.21977482	64
1310000	1310	0.000231585625572	0.334107433553	0.347036282799	137	1302185.82892	1302.18582892	64
1320000	1320	0.000234270270731	0.337980557811	0.345282508496	138	1310786.39632	1310.78639632	64
1330000	1330	0.000234471165458	0.338270387638	0.347037680021	140	1328503.9276	1328.5039276	65
1340000	1340	0.000232406863258	0.335292229091	0.345478695834	141	1336472.70696	1336.47270696	65
1350000	1350	0.000233688942986	0.337141879156	0.343898676391	142	1344581.41692	1344.58141692	65
1360000	1360	0.000233780260414	0.337273622357	0.346623952075	144	1358461.38474	1358.46138474	66
1370000	1370	0.000234801970505	0.338747638439	0.344886484272	145	1367254.44567	1367.25444567	66
1380000	1380	0.000233320122033	0.336609782997	0.344886484272	145	1367254.44567	1367.25444567	66
1390000	1390	0.000233543904363	0.336932632654	0.347101998802	146	1381053.78755	1381.05378755	67
1400000	1400	0.000234149244004	0.337805953153	0.344366446425	147	1393970.94098	1393.97094098	67
1410000	1410	0.000233759703252	0.337243964642	0.347754065013	148	1402945.16011	1402.94516011	68
1420000	1420	0.000235409214124	0.339623705796	0.346196156193	149	1411205.89574	1411.20589574	68
1430000	1430	0.000232870725458	0.335961440787	0.343340527908	150	1424882.9402	1424.8829402	68
1440000	1440	0.000231813268847	0.334435853378	0.346936074981	151	1432798.7751	1432.7987751	69
1450000	1450	0.000232206897946	0.335003740127	0.345352439236	152	1441309.54925	1441.30954925	69
1460000	1460	0.000230486699907	0.332522018946	0.342455188121	153	1455436.72839	1455.43672839	69
1470000	1470	0.000230738213588	0.332884876487	0.340765807817	154	1464591.77068	1464.59177068	69
1480000	1480	0.000232864382766	0.335952290216	0.344527122632	155	1471534.10481	1471.53410481	70
1490000	1490	0.000232073362719	0.334811089517	0.341613266916	157	1487951.02909	1487.95102909	70
1500000	1500	0.000232647235899	0.335639013508	0.341613266916	157	1487951.02909	1487.95102909	70
1510000	1510	0.00023151745804	0.334009088593	0.34363271065	158	1502256.88829	1502.25688829	71
1520000	1520	0.000232178905043	0.334963354905	0.340565021541	160	1519644.21653	1519.64421653	71
1530000	1530	0.000232172113165	0.334953556296	0.340565021541	160	1519644.21653	1519.64421653	71
1540000	1540	0.000230298177674	0.332250038856	0.34270904095	161	1533322.03177	1533.32203177	72
1550000	1550	0.000229155106601	0.330600935888	0.340017678317	163	1549303.98758	1549.30398758	72
1560000	1560	0.000230262182005	0.332198108082	0.340017678317	163	1549303.98758	1549.30398758	72
1570000	1570	0.000226998591496	0.327489742239	0.341991584833	164	1563664.3807	1563.6643807	73
1580000	1580	0.000226364876539	0.326575484814	0.339647748106	166	1578288.1321	1578.2881321	73
1590000	1590	0.000230199217106	0.332107268935	0.339647748106	166	1578288.1321	1578.2881321	73
1600000	1600	0.000227299616373	0.327924029338	0.340738165272	168	1598604.89351	1598.60489351	74
1610000	1610	0.000227634276789	0.32840684226	0.339453149158	169	1606558.36664	1606.55836664	74
1620000	1620	0.000226477635482	0.326738161582	0.338447543578	170	1613230.0854	1613.2300854	74
1630000	1630	0.000228302810747	0.329371332886	0.340531213041	172	1628812.34495	1628.81234495	75
1640000	1640	0.000229067662926	0.330474781332	0.344060826432	173	1635481.41413	1635.48141413	76
1650000	1650	0.000227004781603	0.327498672677	0.341484790654	174	1649693.24488	1649.69324488	76
1660000	1660	0.000229123368295	0.33055514719	0.340479076531	175	1656447.54806	1656.44754806	76
1670000	1670	0.000228761096119	0.330032498919	0.343714726682	176	1664319.7542	1664.3197542	77
1680000	1680	0.000227862021862	0.328735408948	0.342456531788	177	1672305.81283	1672.30581283	77
1690000	1690	0.000227195404868	0.327773683915	0.344107685154	179	1689634.09038	1689.63409038	78
1700000	1700	0.00022863364508	0.329848625938	0.342963989338	180	1697130.06685	1697.13006685	78
1710000	1710	0.000231533442495	0.334032149287	0.345257459042	181	1709324.69267	1709.32469267	79
1720000	1720	0.000229973276679	0.331781305801	0.345257459042	181	1709324.69267	1709.32469267	79
1730000	1730	0.000230045350141	0.331885285827	0.347174495898	182	1723258.39434	1723.25839434	80
1740000	1740	0.000229949220866	0.3317466006	0.345354445324	183	1734199.15837	1734.19915837	80
1750000	1750	0.000229967479255	0.331772941887	0.348171853899	184	1743527.38355	1743.52738355	81
1760000	1760	0.000229431651928	0.330999906459	0.345557948719	185	1758570.12007	1758.57012007	81
1770000	1770	0.000231031162003	0.333307511713	0.345557948719	185	1758570.12007	1758.57012007	81
1780000	1780	0.000231548768393	0.334054259885	0.350571803744	187	1779948.47566	1779.94847566	83
1790000	1790	0.000229934035723	0.331724693069	0.353933837327	188	1786142.83401	1786.14283401	84
1800000	1800	0.000231796926622	0.334412276531	0.35282053332	189	1793633.43623	1793.63343623	84
1810000	1810	0.000234012892615	0.33760923968	0.351527306789	190	1802081.92477	1802.08192477	84
1820000	1820	0.000230019962643	0.33184865941	0.349127757143	191	1816311.60117	1816.31160117	84
1830000	1830	0.000230165877952	0.332059170704	0.35186582261	192	1825481.69499	1825.48169499	85
1840000	1840	0.000230200339183	0.33210888775	0.350500529613	193	1834439.5219	1834.4395219	85
1850000	1850	0.000229744016352	0.331450553066	0.352494884322	195	1849212.16632	1849.21216632	86
1860000	1860	0.000229271845046	0.330769353863	0.351477141609	196	1856403.99251	1856.40399251	86
1870000	1870	0.000230756924067	0.332911870002	0.350214467001	197	1864929.48693	1864.92948693	86
1880000	1880	0.00023012132051	0.331994887902	0.348913418628	198	1873712.91576	1873.71291576	86
1890000	1890	0.000229590819051	0.331229536078	0.351836135156	199	1881581.51412	1881.58151412	87
1900000	1900	0.000228816116711	0.330111876854	0.350604880417	200	1890012.76658	1890.01276658	87
1910000	1910	0.000228002427117	0.328937970912	0.348311868104	201	1904272.97131	1904.27297131	87
1920000	1920	0.000226664972442	0.327008431685	0.346989718032	202	1913352.02176	1913.35202176	87
1930000	1930	0.000227061450354	0.327580428403	0.348979077343	204	1927956.86035	1927.95686035	88
1940000	1940	0.000229332937748	0.330857492001	0.347162873585	205	1939854.8451	1939.8548451	88
1950000	1950	0.000229340571949	0.330868505826	0.347162873585	205	1939854.8451	1939.8548451	88
1960000	1960	0.000227412772007	0.32808727841	0.348842473279	206	1954263.62697	1954.26362697	89
1970000	1970	0.000230363122105	0.332343733865	0.34752257001	207	1963502.35469	1963.50235469	89
1980000	1980	0.000227811123665	0.32866197837	0.345640391201	208	1976007.39542	1976.00739542	89
1990000	1990	0.000229254119393	0.330743781152	0.348100005494	209	1985905.78039	1985.90578039	90
2000000	2000	0.000230809425042	0.332987612898	0.346024147071	210	1999631.46784	1999.63146784	90
2010000	2010	0.000229528157209	0.331139134149	0.346024147071	210	1999631.46784	1999.63146784	90
2020000	2020	0.000228484004405	0.329632740078	0.347818623221	211	2013232.49551	2013.23249551	91
2030000	2030	0.000227787056017	0.328627256095	0.345598729269	212	2027979.70246	2027.97970246	91
2040000	2040	0.000228579165347	0.329770028297	0.347771864022	213	2039273.72679	2039.27372679	92
2050000	2050	0.000229876272489	0.331641358339	0.346506024273	214	2048544.33454	2048.54433454	92
2060000	2060	0.000230671360189	0.33278842742	0.346506024273	214	2048544.33454	2048.54433454	92
2070000	2070	0.000229405575988	0.33096228683	0.34806343641	215	2063361.63414	2063.36163414	93
2080000	2080	0.000229692845966	0.331376729802	0.349725657528	217	2079282.83757	2079.28283757	94
2090000	2090	0.0002303188481	0.332279859976	0.348549714615	218	2088113.65921	2088.11365921	94
2100000	2100	0.000229396789663	0.330949610842	0.348549714615	218	2088113.65921	2088.11365921	94
2110000	2110	0.000232357838928	0.335221501933	0.346565368941	219	2101880.87203	2101.88087203	94
2120000	2120	0.000231048439767	0.333332438257	0.344590328782	220	2115741.08804	2115.74108804	94
2130000	2130	0.000229907320935	0.331686151777	0.346562036553	221	2127899.69714	2127.89969714	95
2140000	2140	0.000229962119645	0.331765209604	0.345563519585	222	2135866.61003	2135.86661003	95
2150000	2150	0.000230470166844	0.332498166778	0.348414205871	223	2142505.81758	2142.50581758	96
2160000	2160	0.000233486061274	0.336849182717	0.34707094971	224	2152608.00081	2152.60800081	96
2170000	2170	0.000230985807115	0.33324207844	0.349500808786	225	2161718.723	2161.718723	97
2180000	2180	0.000230587788323	0.332667858703	0.351004225894	227	2178267.98747	2178.26798747	98
2190000	2190	0.000229742366876	0.331448173374	0.349891847995	228	2186995.20823	2186.99520823	98
2200000	2200	0.000230419546672	0.332425137307	0.348902052657	229	2194999.53218	2194.99953218	98
2210000	2210	0.000231443956461	0.33390304823	0.34752079997	230	2205519.8776	2205.5198776	98
2220000	2220	0.000229537457017	0.331152550936	0.345864833058	231	2217874.25158	2217.87425158	98
2230000	2230	0.000230916097134	0.333141508196	0.348137697539	232	2227674.52764	2227.67452764	99
2240000	2240	0.000230027984547	0.331860232571	0.347189271807	233	2235555.70125	2235.55570125	99
2250000	2250	0.000229742058256	0.331447728129	0.34965556273	234	2244001.95164	2244.00195164	100
2260000	2260	0.000227985814727	0.328914004299	0.347726975351	235	2258235.54719	2258.23554719	100
2270000	2270	0.000228587115441	0.329781497857	0.346596094507	236	2267395.84719	2267.39584719	100
2280000	2280	0.000229866598861	0.331627402243	0.348885650295	237	2276831.37084	2276.83137084	101
2290000	2290	0.000230259817484	0.3321946968	0.348023262523	238	2284262.57091	2284.26257091	101
2300000	2300	0.000229906954083	0.331685622521	0.349869061891	240	2298281.78513	2298.28178513	102
2310000	2310	0.000229939822485	0.331733041603	0.348756964759	241	2307388.85046	2307.38885046	102
2320000	2320	0.000230218491309	0.332135075733	0.351187712903	242	2315660.08322	2315.66008322	103
2330000	2330	0.000229943813279	0.331738799101	0.350251081303	243	2323627.18446	2323.62718446	103
2340000	2340	0.000230183435628	0.332084501075	0.348438379806	245	2339261.40497	2339.26140497	103
2350000	2350	0.000229861871089	0.331620581509	0.350795894921	246	2347865.29707	2347.86529707	104
2360000	2360	0.000229676414305	0.331353023927	0.349868959469	247	2355850.00736	2355.85000736	104
2370000	2370	0.000229666908857	0.331339310464	0.348797198936	248	2364850.23777	2364.85023777	104
2380000	2380	0.000229747119729	0.331455030292	0.351148691028	249	2373360.26192	2373.36026192	105
2390000	2390	0.000228717036502	0.329968934329	0.349327541475	250	2387488.59675	2387.48859675	105
2400000	2400	0.000229294732414	0.330802373356	0.348246783268	251	2396657.354	2396.657354	105
2410000	2410	0.000230308605474	0.332265082991	0.350833983867	252	2403399.05097	2403.39905097	106
2420000	2420	0.000229599833691	0.331242541455	0.349207439319	254	2418104.81269	2418.10481269	106
2430000	2430	0.000229479331856	0.331068694055	0.351534414981	255	2426508.23058	2426.50823058	107
2440000	2440	0.000228266353777	0.329318736596	0.351534414981	255	2426508.23058	2426.50823058	107
2450000	2450	0.000228068965903	0.329033966089	0.348794880228	257	2449064.30996	2449.06430996	107
2460000	2460	0.000227072516283	0.327596393163	0.35116277367	258	2457030.9939	2457.0309939	108
2470000	2470	0.000227643157756	0.328419654786	0.35022876184	259	2465327.62281	2465.32762281	108
2480000	2480	0.000227979169699	0.328904417551	0.349397405578	260	2472935.78576	2472.93578576	108
2490000	2490	0.000227805538978	0.32865392137	0.350860044712	261	2487165.75748	2487.16575748	109
2500000	2500	0.000228039274727	0.328991130776	0.350172112524	262	2493793.86305	2493.79386305	109
2510000	2510	0.000228208958551	0.329235932788	0.352577550133	263	2501241.15415	2501.24115415	110
2520000	2520	0.000228081318062	0.329051786487	0.350624787749	265	2518644.62534	2518.64462534	110
2530000	2530	0.000227816841533	0.328670227511	0.349756174891	266	2526631.32536	2526.63132536	110
2540000	2540	0.000228543085994	0.329717976793	0.352254812067	267	2533245.63901	2533.24563901	111
2550000	2550	0.000230897267854	0.333114343288	0.350934245663	268	2544503.11938	2544.50311938	111
2560000	2560	0.000228482219977	0.329630165692	0.35243815158	270	2559925.06645	2559.92506645	112
2570000	2570	0.000228865726649	0.330183448866	0.351491851961	271	2568538.0027	2568.5380027	112
2580000	2580	0.000228332620512	0.329414339285	0.351491851961	271	2568538.0027	2568.5380027	112
2590000	2590	0.000226778269795	0.327171885215	0.352944239387	272	2582524.40635	2582.52440635	113
2600000	2600	0.000228530922037	0.329700427913	0.354195746873	274	2599617.59785	2599.61759785	114
2610000	2610	0.000227707654291	0.328512703617	0.353343722596	275	2607603.69344	2607.60369344	114
2620000	2620	0.0002278977751	0.328786989966	0.352352492426	276	2616654.33156	2616.65433156	114
2630000	2630	0.000227365199501	0.328018645791	0.351472481959	277	2624919.68077	2624.91968077	114
2640000	2640	0.000228249324748	0.329294168901	0.353781892708	278	2632372.23622	2632.37223622	115
2650000	2650	0.00022894615923	0.330299488551	0.352664441844	279	2642421.80525	2642.42180525	115
2660000	2660	0.000228972880521	0.330338039225	0.354235160208	281	2656999.57568	2656.99957568	116
2670000	2670	0.00022923711315	0.33071924633	0.353581894604	282	2663612.60113	2663.61260113	116
2680000	2680	0.000229409383228	0.330967779516	0.355867254439	283	2671022.5053	2671.0225053	117
2690000	2690	0.000229348895227	0.330880513777	0.356919747147	285	2689306.75515	2689.30675515	118
2700000	2700	0.000229424185678	0.330989134938	0.355907090385	286	2698653.52377	2698.65352377	118
2710000	2710	0.000230254351378	0.332186810876	0.355907090385	286	2698653.52377	2698.65352377	118
2720000	2720	0.00022838967048	0.329496644992	0.356610861036	288	2719544.18989	2719.54418989	119
2730000	2730	0.000229565227139	0.331192614755	0.355833792234	289	2727176.55674	2727.17655674	119
2740000	2740	0.000229696201543	0.331381570878	0.355833792234	289	2727176.55674	2727.17655674	119
2750000	2750	0.000228941742773	0.330293116951	0.356557357367	291	2747898.35668	2747.89835668	120
2760000	2760	0.00022762825356	0.328398152577	0.355750253173	292	2755822.64476	2755.82264476	120
2770000	2770	0.00022982749421	0.331570986157	0.355091690063	293	2762622.09246	2762.62209246	120
2780000	2780	0.000228761369911	0.330032893917	0.356291906144	295	2779632.77684	2779.63277684	121
2790000	2790	0.000229458981194	0.331039334256	0.356291906144	295	2779632.77684	2779.63277684	121
2800000	2800	0.00022887430176	0.330195820136	0.3547880561	296	2793094.80535	2793.09480535	121
2810000	2810	0.000229614141795	0.331263183686	0.353833465634	297	2802313.06453	2802.31306453	121
2820000	2820	0.000229885801634	0.331655105988	0.354962214994	299	2819854.43923	2819.85443923	122
2830000	2830	0.000230746112858	0.332896272725	0.357128888707	300	2827399.34306	2827.39934306	123
2840000	2840	0.000230583952579	0.332662324895	0.356444117518	301	2834508.50808	2834.50850808	123
2850000	2850	0.000230114664451	0.331985285239	0.355646425551	302	2842540.75927	2842.54075927	123
2860000	2860	0.000231593298249	0.334118502887	0.357471733417	303	2852690.36021	2852.69036021	124
2870000	2870	0.000231500519253	0.333984651089	0.356378625189	304	2863111.60901	2863.11160901	124
2880000	2880	0.000231468544127	0.333938520734	0.358408843467	305	2871523.83295	2871.52383295	125
2890000	2890	0.000232302930237	0.335142285437	0.357133163946	306	2883449.59828	2883.44959828	125
2900000	2900	0.000231272055177	0.3336550471	0.358411829996	307	2897816.17426	2897.81617426	126
2910000	2910	0.000231347441174	0.333763806104	0.357625017681	308	2905864.08167	2905.86408167	126
2920000	2920	0.000232259490568	0.335079615243	0.356996681433	309	2912649.63257	2912.64963257	126
2930000	2930	0.000230923431516	0.333152089473	0.355443634766	310	2927041.67366	2927.04167366	126
2940000	2940	0.000231440466766	0.333898013665	0.357450930985	311	2935374.45727	2935.37445727	127
2950000	2950	0.000231892248605	0.334549797083	0.356730069513	312	2942974.53745	2942.97453745	127
2960000	2960	0.000231091293814	0.333394263577	0.357914585132	314	2959665.51937	2959.66551937	128
2970000	2970	0.000231572573267	0.334088603058	0.357367155164	315	2965862.94252	2965.86294252	128
2980000	2980	0.000231853854269	0.334494405765	0.35668231174	316	2973217.97808	2973.21797808	128
2990000	2990	0.000233545112551	0.336934375702	0.358493866951	317	2982961.95958	2982.96195958	129
3000000	3000	0.000232227957019	0.335034121947	0.357235677001	318	2995123.82582	2995.12382582	129
3010000	3010	0.000231877275096	0.334528194875	0.358515006952	319	3009226.8507	3009.2268507	130
3020000	3020	0.000232068969229	0.334804751051	0.357925261505	320	3015845.09841	3015.84509841	130
